"","ageb","aged","agef","agei","agek","age0","b0","cage","cd","ck","c0","db","d0","e0","fd","fe","f0","gage","gb","gd","gf","gh","gi","gj","gk","gm","gn","go","glabel","g0","hage","hb","hc","hd","he","hf","hi","hk","h0","id","i0","ji","jk","j0","kd","ke","kf","ki","k0","ld","lf","lj","lm","lo","llabel","mc","md","mf","mj","mk","mlabel","m0","nc","ne","nf","ni","nj","nk","nlabel","n0","on","o0","page","pb","pc","pg","ph","pi","pk","pm","po","plabel","labelage","labelc","labeld","labelf","labelh","labeli","label0","lp__"
"1",0.723143172514232,-0.081317799358386,0.339558340446249,-0.564047365160564,0.220304480386846,0.521897852868434,-1.35565916805194,0.413564268935248,-1.5613813911621,0.205282428249807,-0.876344856214806,0.0956487492966074,-0.430352921038031,-1.67720315277824,0.00230039079690135,-0.328985591329329,0.99215127797627,0.279112732597498,0.204934306114344,-0.716526735716786,0.366764533193784,-1.38594497051662,1.27178015905277,-0.186331484680716,1.0204116884689,-0.566470062262989,1.15224655631552,-0.234533948807027,-0.177478584738407,-0.646161578658312,1.68557289010331,-1.01850954340281,0.213048060494976,-1.62375318470019,-0.790769694891026,-0.191187775788173,0.936708854109152,-0.688240268320071,1.18233754233922,0.32429802686443,1.75803147633553,-0.0334930626416081,0.00571844075656466,2.73773391962335,0.128619003670066,0.717257335352391,0.117586956670905,-0.027645908162279,-1.31470017993682,-0.00398160788286933,0.00479096189606391,-0.000375483205549529,0.00636160747970933,-0.0339788755531719,-0.145576131400375,-0.0705441931275092,0.0679794833287229,0.015696225107639,0.0215680254526993,-0.000624512948423356,0.331470606739974,1.00392787242766,0.864043841730877,0.443682833794457,0.453572642659023,0.0331108511844836,0.0828253315897315,1.51306852529981,0.702019208733743,1.53163117519649,0.632927520191102,-0.16692794539124,-1.88866439158275,-1.30428541593965,0.405896721418829,1.3306396378317,-0.494694237112787,-0.190710253831119,-1.15887445960857,-0.403384561369009,0.0657869537482342,-1.75467675604989,-1.71870246356343,-0.420697061716357,1.8650385998249,0.132069662660866,0.651660801539444,0.853227475589001,1.8103961801034,6023186.64455805
"2",0.715289278666095,-0.0807915430567268,0.339456677821155,-0.561021803607058,0.219639309261883,0.520950242430225,-1.35420262048059,0.41207730516669,-1.56083661901676,0.203972400566393,-0.876375326823831,0.116294845002532,-0.430245019517681,-1.67722214454818,0.00223683393939781,-0.32893613808347,0.997325512243315,0.278728181785528,0.205808025683186,-0.716338106048409,0.366410433652246,-1.38625118347399,1.27135296919881,-0.16633396291086,1.01629017271635,-0.538464609149572,1.15243212490904,-0.234463526351206,-0.177683777008806,-0.646108293382555,1.68525087841813,-1.01799187478264,0.213069230090107,-1.62347437394304,-0.790582082416106,-0.194252047625798,0.936530782906569,-0.688057158486969,1.18215158066147,0.324336390261946,1.75776578008706,-0.033765420914163,0.00573846345943782,2.73216758226991,0.128831362442647,0.717270081220982,0.117231527741012,-0.0287514338913984,-1.31466438930261,-0.00407552115410603,0.00483756464068665,-0.000418767756885194,0.00602463731554146,-0.0338911232573905,-0.145360021963582,-0.0713891360559323,0.0679059966496443,0.015786587657006,0.0209401036490682,-0.000705329634884068,0.330667623257203,1.0161268902713,0.863906555368126,0.443650429350624,0.453185196077331,0.0330677395280665,0.0810987087494071,1.51240441963803,0.701795261325062,1.53156261114947,0.632803715298083,-0.166914895229408,-1.88716112747506,-1.29895914259194,0.405992249903207,1.33067078648762,-0.494855342696153,-0.19050655923201,-1.15615229242867,-0.403347774285894,0.0660955590930244,-1.75476240472368,-1.71859553184337,-0.420896934973261,1.86490277192666,0.134395237737489,0.651766502221026,0.85316419074244,1.81023660718036,6028076.73117118
"3",0.711227190249103,-0.0803324293891159,0.338325557209662,-0.559326445425818,0.219830900624774,0.521256320253931,-1.35348874314219,0.41144364317096,-1.56053777428326,0.203511741790709,-0.876235811277331,0.123675991847912,-0.430277809536094,-1.6772501454635,0.00223647207356208,-0.328709761112261,1.00014016814123,0.27822541742988,0.206156875814893,-0.716260095787849,0.365919686073359,-1.38641325586276,1.27120764680412,-0.158111048552458,1.01421805468004,-0.527428438526105,1.15252706435645,-0.234717250848044,-0.177626521094714,-0.646093130476332,1.68500861161798,-1.017824351634,0.213223499825777,-1.62344625169225,-0.790567921141645,-0.192035767046274,0.936551955042825,-0.687951676930871,1.18207605350809,0.324279410540343,1.75776675848058,-0.0336197202368635,0.00590112051436967,2.73137322501179,0.12845899039872,0.717130556615155,0.117124554970925,-0.0299442771537341,-1.31476910270149,-0.00418630400097253,0.00479489048471922,-0.000504677910743524,0.00573221982457883,-0.0340291608314589,-0.144933992910574,-0.0715083955463175,0.0675123976967476,0.0157901567569706,0.0208232975312098,-0.000548096804124591,0.330308938602746,1.01990566852337,0.86386496127639,0.443541822040401,0.45694870928546,0.0329307110286574,0.0799428482207651,1.51199918284219,0.70171578656632,1.53153923564039,0.63292081647537,-0.167010044766935,-1.88682792633993,-1.29652854489384,0.405771746956365,1.33055073152242,-0.494856013107213,-0.190539775103136,-1.15502145788252,-0.403295836824107,0.0659708989078375,-1.7546903120078,-1.71859025040454,-0.420976089377052,1.86481682854398,0.135366417554135,0.651857944527045,0.853295385040776,1.81013719922432,6030143.72834223
"4",0.7108933700989,-0.0803678652799735,0.338193726506003,-0.559002713620795,0.219737094511628,0.52142256709091,-1.35349970118244,0.411430465344585,-1.56057383036295,0.203521301815994,-0.876254250546353,0.124427392488995,-0.430251671241041,-1.67723929679299,0.00222674293496422,-0.328679548695432,1.00030686053288,0.278099921539133,0.206188128160155,-0.716228127578306,0.365041284086591,-1.38639465121984,1.27110894134281,-0.156992303474523,1.01408026926571,-0.526762917193762,1.15252922845684,-0.234701256040838,-0.177625316496964,-0.646086820659057,1.68496076441281,-1.0178334827483,0.213186208066944,-1.62344282791737,-0.790550670556023,-0.193246711387697,0.936548960540968,-0.687930837215722,1.18205516234359,0.324297087893394,1.75773435670268,-0.0336761105390084,0.00593324217604573,2.73137591468332,0.128641170837474,0.717154076599886,0.117167551895361,-0.0300030661500948,-1.31474058279145,-0.00414993064549663,0.00483364848371933,-0.000534024740624789,0.00564698747597108,-0.0340075471703932,-0.145075628975188,-0.0715979724013446,0.0674541034542537,0.0157682291258249,0.0207870923725681,-0.000598009562091307,0.33025787576959,1.02032704991091,0.863826488655399,0.443523807054857,0.456318928811068,0.0329659821663737,0.0805872171857637,1.51201369719468,0.701721366490278,1.53156508305071,0.632882368304925,-0.167016419163589,-1.88673729667931,-1.29632971410919,0.405766493702522,1.33055586858508,-0.494852292145656,-0.190560102898524,-1.15489350745897,-0.40326769249554,0.065985583151145,-1.75472760421651,-1.71861743487494,-0.421001690908041,1.86482257514251,0.135359402799396,0.6518723560782,0.853293944231157,1.81011890455842,6030312.33660351
"5",0.710526701517151,-0.0803296450695492,0.338048133448601,-0.55910789981385,0.219795942295204,0.521139378295384,-1.35349298795063,0.411436738513829,-1.56058074932068,0.203519598832712,-0.876278264391273,0.12492235814553,-0.430227544594757,-1.67721208134005,0.00226596092888959,-0.328716173783159,1.00046757598592,0.278064766247418,0.206178204330606,-0.716268139842818,0.36486658954185,-1.38642391957659,1.27105881786052,-0.156181394833749,1.01398248292932,-0.525596577199067,1.15252419249314,-0.234716172819317,-0.177600174475628,-0.646102843785828,1.68497770994341,-1.01782826098021,0.213177470737152,-1.62345239900072,-0.790558189300599,-0.192653825554722,0.936556177557297,-0.687930767654923,1.18207625932147,0.324282301268038,1.75775512621427,-0.0337567543507162,0.00594808196791454,2.73055205418268,0.128694847940257,0.717176122906229,0.117187856735453,-0.0300526230292417,-1.31476064665629,-0.00411751743929455,0.00482395759798764,-0.000538769108062934,0.00564681353605023,-0.0340055847596362,-0.145467835871411,-0.0715072141430408,0.0675325250804701,0.0157691320864146,0.0208160030383784,-0.000569798149423058,0.330230514813498,1.02045892256759,0.863823705673925,0.443501934537141,0.455630668756046,0.0329263994607924,0.08005695137473,1.51199903955724,0.701736176977457,1.53158710586155,0.632887257559492,-0.167019259845528,-1.88668726725167,-1.2961731134002,0.405766855654164,1.33055058409187,-0.494859748927635,-0.190574637026562,-1.15485611024301,-0.403257857308294,0.0659961044927659,-1.75474358273486,-1.71860105667685,-0.421016045032539,1.86481949557948,0.135462799548196,0.651864481594803,0.853284974342752,1.81010262569989,6030449.55751288
"6",0.646676935241692,-0.0774179190322428,0.333525135009396,-0.543944023937003,0.227863405339227,0.521906034783471,-1.34340506487494,0.396057018519045,-1.55347226176051,0.191245839657997,-0.877001724410199,0.274988248621362,-0.428562730663612,-1.6771608656377,0.00217716200075441,-0.33010859895538,1.05182246824211,0.273606023684919,0.212080739551142,-0.713817219776792,0.35699026654445,-1.38611698658322,1.26685471964766,-0.0175156853625775,0.9702888715066,-0.3126525849453,1.15295776624409,-0.23450543714717,-0.178848580347584,-0.645151674895748,1.68015165582325,-1.01408201144392,0.213053816379239,-1.62341689217032,-0.79071764458737,-0.192091038091255,0.935531604418559,-0.685946197238304,1.18066997892057,0.324255760539429,1.75630617120129,-0.0336227633372078,0.00678381709391109,2.63487928241348,0.131778266933355,0.717192647972478,0.115249088666546,-0.038601870549707,-1.31452179023653,-0.00468133706500972,0.00462547039478285,-0.000427094830826565,0.00180916589822703,-0.0330282093106125,-0.144343167793219,-0.0743198986600954,0.0650918031221815,0.0149480537456553,0.021345236468448,0.000179395929358533,0.32364184963531,1.10423902532974,0.864151449321003,0.443661515560644,0.444529022505827,0.0304820629273552,0.100436009454973,1.50265587965021,0.699938889781021,1.53160667580758,0.63218284186935,-0.167268856197092,-1.87708918139107,-1.24139139089334,0.405043130973623,1.3302285425619,-0.495706427778793,-0.189493832925469,-1.12811353025071,-0.401954693784396,0.0671742748407147,-1.75451182427828,-1.71749456209459,-0.420746038986251,1.86302127121189,0.148973035373833,0.651705897449433,0.852661096749879,1.80915292632774,6063856.62987099
"7",0.644993375261423,-0.0772013807812725,0.331669077342678,-0.546009464638418,0.228733286136304,0.522517812365355,-1.34256559454087,0.394716338396942,-1.55307479373673,0.190203130547614,-0.877163006669692,0.275455986824444,-0.428644024385114,-1.67722350735652,0.00217108441511234,-0.330092100653248,1.05657259196226,0.273553382955882,0.212558543300285,-0.713569466276157,0.359520032824852,-1.38623768785104,1.2662780955816,-0.0174822771999662,0.966554792395695,-0.299907592919837,1.15292999191187,-0.234683053676734,-0.178741526492163,-0.645122455329754,1.67968187048181,-1.01369849624554,0.212831437550749,-1.62332701886226,-0.790849561218426,-0.194526748811513,0.935344813794292,-0.685931834274274,1.1805037613418,0.324290594809591,1.75600339069429,-0.0332405612940408,0.00683221228354418,2.63771709617153,0.131132298987328,0.717260504758265,0.115202572161953,-0.0387950653705686,-1.31489741809626,-0.00473346839861919,0.00461528835318287,-0.000538037426118479,0.00147496153225072,-0.032956677647189,-0.144749186277834,-0.0742948942019302,0.0654985170657093,0.0151864507043414,0.0211060867033722,0.000491374215571642,0.323107052184732,1.10751151807439,0.864155303481718,0.443739973464539,0.445962006643931,0.030277008582823,0.10324910803032,1.50199614796273,0.699560086791759,1.53166164953557,0.632390431993195,-0.167408201326317,-1.87624643801194,-1.23655365504591,0.405098659598977,1.33026341403264,-0.495673186942514,-0.189370423258874,-1.1251718241735,-0.401776988474693,0.0674364609515318,-1.75440492869627,-1.71743508654803,-0.420776239470747,1.86268481338129,0.150590648298673,0.651744949009269,0.852604765337382,1.80912304753044,6066067.84090527
"8",0.645009459715568,-0.0770762591928472,0.331515910581392,-0.545770348385647,0.228790880399451,0.522686834311161,-1.34226521867089,0.394467602864188,-1.55273308164396,0.189763328484371,-0.877225658669786,0.276127169264029,-0.428662518727302,-1.67718874123103,0.00219575891190487,-0.330167183641673,1.05799975324891,0.273375349088018,0.212666289879388,-0.713501577613739,0.356688070465718,-1.38614153449748,1.26605158483714,-0.018269642399068,0.965651531483015,-0.296038965183785,1.15285474609727,-0.234678517102983,-0.178761867422711,-0.645110662331494,1.67947920506233,-1.01360780566447,0.212790372373119,-1.62317873831644,-0.790922027630471,-0.193912476423252,0.935377284796145,-0.68579204666583,1.1803518619599,0.32427455781038,1.75608960438963,-0.0330593024562498,0.00684446226929618,2.63547212908636,0.131463401168481,0.717284098842354,0.115243387960362,-0.0391512534330174,-1.31488803263831,-0.00467115162377066,0.00462039991099504,-0.000408308826931174,0.00148009726991387,-0.0333024914405216,-0.142970777174661,-0.074387669818308,0.0655144289010505,0.0150754288473027,0.0208785435078232,0.000596227098881603,0.323098808917219,1.10976714908173,0.864243938565531,0.443724049542074,0.446857905870066,0.0302507147677004,0.100597810709735,1.50173865827881,0.699490981587008,1.53162026073394,0.632436674069071,-0.167340067068117,-1.87606633929827,-1.23509849879755,0.40506598961616,1.33028767646008,-0.49570219828882,-0.189368090674383,-1.12434276631926,-0.401740520518594,0.0674402687202216,-1.75436378280694,-1.71746291548915,-0.420840440278505,1.86267065141831,0.151113948434011,0.651762401768959,0.852626242044086,1.80900746200333,6066732.22096441
"9",0.640413534467155,-0.0754562541391798,0.331722391406058,-0.541776330522965,0.232210541905521,0.52655442173974,-1.33893908146573,0.388976867043188,-1.55100769904451,0.187637575933439,-0.877239953424292,0.2823810819557,-0.42826169130874,-1.67712266943683,0.00205275852076015,-0.330758639205462,1.07429641358385,0.27218913864645,0.214426791056404,-0.712483207243245,0.35576330746018,-1.38644290983763,1.26473553180084,-0.0223839368415919,0.951899729065903,-0.251542309124969,1.15259937003091,-0.234450803965225,-0.179142502742066,-0.645031581789044,1.67854401878689,-1.01266377429939,0.212772022341116,-1.62298629549058,-0.790847403853554,-0.194816544675522,0.935151205900529,-0.685828205277788,1.17983781825696,0.3238112373963,1.75565724200161,-0.0335898340102703,0.00671056099169517,2.63277989704302,0.131609727310699,0.717211608344352,0.114733434810154,-0.0391482462720502,-1.31451092957001,-0.00463489389090074,0.00456725487428821,-0.000220308671160343,0.000698952059776201,-0.0335032735574546,-0.142670634947337,-0.0749285998538411,0.0656343687939717,0.0150494160227802,0.0215050559370524,0.00126239294134982,0.320712584909333,1.12992611645701,0.86460649483485,0.443758481930619,0.433078912109417,0.0298062253297616,0.0978764563847228,1.49832390966523,0.6987068688922,1.53185594437759,0.6325510917532,-0.167203267986196,-1.87225312348812,-1.21760763973954,0.40506956265335,1.32972914957515,-0.49578648417421,-0.189308528992156,-1.11647681726877,-0.401607029642945,0.0676862159767256,-1.75444282688531,-1.71710449887617,-0.421054963119815,1.86163168898097,0.153627536852541,0.651964058790254,0.852407255847035,1.8086964455146,6074400.96963405
"10",0.640580607913971,-0.0754626721696931,0.331576962367239,-0.541724143410424,0.232411621035126,0.526385826306154,-1.33897046268042,0.388553655224585,-1.55086983854888,0.187547267919454,-0.877197426967578,0.282508755432873,-0.428325883779788,-1.67709985786355,0.00205938190485962,-0.330876013854507,1.07535749326475,0.272063526447405,0.214626325598856,-0.712343384301484,0.356966531516666,-1.38643750094423,1.26467497484872,-0.0214682017535836,0.951001072571526,-0.248559011185119,1.15257033185826,-0.234492189203273,-0.17908825000155,-0.645069698988848,1.67850649590759,-1.01268753386712,0.212823400778089,-1.62289773555209,-0.790805051229817,-0.195465134133954,0.935208303992017,-0.685775380979631,1.17979442032019,0.323777867158804,1.75562121906875,-0.033511082142878,0.00675843289053773,2.63840915025987,0.131761829012712,0.717227445346297,0.114808138673815,-0.0395216273533735,-1.31449893193413,-0.0046304791533689,0.00455793829234914,-0.000543890654020397,0.000591396562500187,-0.0334629540292933,-0.144233874353968,-0.0749053476026773,0.0658631018496756,0.0150764791204976,0.0215409271893326,0.00129342250902549,0.320628490169152,1.13088327727065,0.864624791253336,0.443681568171209,0.431074691598535,0.0298369823824419,0.100229161613593,1.49817816786258,0.698629840519657,1.53193831536205,0.632506727573796,-0.167172592068924,-1.87203204674432,-1.2166046251369,0.405130187053655,1.3296994188463,-0.495741912022206,-0.189377090425949,-1.11617692414851,-0.401556561254334,0.0676573543308229,-1.75439358935547,-1.71709186191133,-0.421060249499296,1.86160270209133,0.153917290672939,0.651885059174734,0.852393566520611,1.80874370075329,6074847.11073947
