"","ageb","aged","agef","agei","agek","age0","b0","cage","cd","ck","c0","db","d0","e0","fd","fe","f0","gage","gb","gd","gf","gh","gi","gj","gk","gn","go","glabel","g0","hage","hb","hc","hd","he","hf","hi","hk","h0","id","i0","ji","jk","j0","kd","ke","kf","ki","k0","ld","lf","lj","lm","lo","llabel","mc","md","mf","mg","mj","mk","mlabel","m0","nc","ne","nf","ni","nj","nk","nlabel","n0","on","o0","page","pb","pc","pg","ph","pi","pk","pm","po","plabel","labelage","labelc","labeld","labelf","labelh","labeli","label0","lp__"
"1",-0.484821765541412,-0.219515183047994,0.723831485141771,-0.00610356988613825,-1.2752323642699,1.8797818336921,1.88237858651418,1.08595147979997,1.54745645495106,1.13202730815594,0.606379021028334,1.47712264537464,0.0200572315693661,-1.5722592618383,-1.09276988544169,1.93319006369186,1.57962174706509,0.192343523978043,1.16296926327765,-0.623924429022635,-1.16919121730628,0.820206946943792,-1.15741937772281,-0.0242888732295683,-0.286237120915387,-1.76232168244182,-0.247288009741702,1.31234886351135,0.0602769968955879,-0.444777871598907,0.113958538416975,-0.897103939741356,1.85826393445894,0.0497355108509092,0.377220038529916,1.89299047868568,1.92077924925229,1.86416162192724,-1.00356236013021,1.72934736158879,0.857096680305113,-1.39010219999998,-1.84007105708407,1.88017706349082,0.0942354426273369,-1.1777686333694,0.202022862329132,-1.17895245616786,1.09088950855107,-0.0395576578574062,0.752875514676466,1.5130673674172,0.86344977200808,1.48930468041459,-0.997504576009416,1.25735894252478,-1.3236366984587,-0.0567840770275474,-0.929112026423045,-0.917736330500489,-0.889101570687599,0.532894667429726,-0.971811022411915,-0.39143623861648,-0.769563787701766,0.594116134147154,0.482012870466852,1.56704404147611,0.639750727926643,0.185257693721057,-0.461132190962028,-0.640505913218254,-0.523775199914662,-1.94067103550663,0.114412014297877,-0.2134293626784,-1.07357506282975,0.856374899692946,1.64121961088147,-0.644863482121683,-1.09608359926529,-1.95263971571206,0.54232032906243,-1.3401489496477,-1.76751678952881,1.28473032381703,1.07431126217859,1.5821132511188,-0.899917238109225,-1.91933665906796e+68
"2",-0.484821765541412,-0.219515183087395,0.723831485141771,-0.00610356988613825,-1.2752323642699,1.8797818336921,1.88237858651418,1.08595147979997,1.54745645495106,1.13202730815594,0.606379021028334,1.47712264537464,0.0200572315562326,-1.5722592618383,-1.09277025400078,1.93319006369186,1.57962174706509,0.192343523978043,1.16296926327765,-0.623924429035768,-1.16919121730628,0.820206946943792,-1.15741937772281,-0.0242888732295683,-0.286237120915387,-1.76232168244182,-0.247288009741702,1.31234886351135,0.0602769968955879,-0.444777871598907,0.113958538416975,-0.897103939741356,1.85826393445894,0.0497355108509092,0.377220038529916,1.89299047868568,1.92077924925229,1.86416162192724,-1.00356236013021,1.72934736158879,0.857096680305113,-1.39010219999998,-1.84007105708407,1.88017706343828,0.0942354426273369,-1.1777686333694,0.202022862329132,-1.17895245616786,1.09088950708383,-0.0395576578574062,0.752875514676466,1.51306726130657,0.86344977200808,1.48930468041459,-0.997504576009416,1.2573589418024,-1.3236366984587,-0.0567840770275474,-0.929112026423045,-0.917736330500489,-0.889101570687599,0.532894666357793,-0.971811022411915,-0.39143623861648,-0.769563787701766,0.594116134147154,0.482012870466852,1.56704404147611,0.639750727926643,0.185257693721057,-0.461132190962028,-0.640505913218254,-0.523775199914662,-1.94067103550663,0.114412014297877,-0.2134293626784,-1.07357506282975,0.856374899692946,1.64121961088147,-0.644863482215705,-1.09608359926529,-1.95263971571206,0.54232032906243,-1.3401489496477,-1.76751678952881,1.28473032381703,1.07431126217859,1.5821132511188,-0.899917238109225,-1.91931649660065e+68
"3",-0.484821765541412,-0.219515185608752,0.723831485141771,-0.00610356988613825,-1.2752323642699,1.8797818336921,1.88237858651418,1.08595147979997,1.54745645495106,1.13202730815594,0.606379021028334,1.47712264537464,0.0200572307157842,-1.5722592618383,-1.09279383893361,1.93319006369186,1.57962174706509,0.192343523978043,1.16296926327765,-0.623924429876217,-1.16919121730628,0.820206946943792,-1.15741937772281,-0.0242888732295683,-0.286237120915387,-1.76232168244182,-0.247288009741702,1.31234886351135,0.0602769968955879,-0.444777871598907,0.113958538416975,-0.897103939741356,1.85826393445894,0.0497355108509092,0.377220038529916,1.89299047868568,1.92077924925229,1.86416162192724,-1.00356236013021,1.72934736158879,0.857096680305113,-1.39010219999998,-1.84007105708407,1.88017706007638,0.0942354426273369,-1.1777686333694,0.202022862329132,-1.17895245616786,1.09088941319155,-0.0395576578574062,0.752875514676466,1.51306047104629,0.86344977200808,1.48930468041459,-0.997504576009416,1.25735889557595,-1.3236366984587,-0.0567840770275474,-0.929112026423045,-0.917736330500489,-0.889101570687599,0.53289459776236,-0.971811022411915,-0.39143623861648,-0.769563787701766,0.594116134147154,0.482012870466852,1.56704404147611,0.639750727926643,0.185257693721057,-0.461132190962028,-0.640505913218254,-0.523775199914662,-1.94067103550663,0.114412014297877,-0.2134293626784,-1.07357506282975,0.856374899692946,1.64121961088147,-0.644863488232355,-1.09608359926529,-1.95263971571206,0.54232032906243,-1.3401489496477,-1.76751678952881,1.28473032381703,1.07431126217859,1.5821132511188,-0.899917238109225,-1.91802669490523e+68
"4",-0.484821765541412,-0.219515185648126,0.723831485141771,-0.00610356988613825,-1.2752323642699,1.8797818336921,1.88237858651418,1.08595147979997,1.54745645495106,1.13202730815594,0.606379021028334,1.47712264537464,0.0200572307026595,-1.5722592618383,-1.09279420724115,1.93319006369186,1.57962174706509,0.192343523978043,1.16296926327765,-0.623924429889341,-1.16919121730628,0.820206946943792,-1.15741937772281,-0.0242888732295683,-0.286237120915387,-1.76232168244182,-0.247288009741702,1.31234886351135,0.0602769968955879,-0.444777871598907,0.113958538416975,-0.897103939741356,1.85826393445894,0.0497355108509092,0.377220038529916,1.89299047868568,1.92077924925229,1.86416162192724,-1.00356236013021,1.72934736158879,0.857096680305113,-1.39010219999998,-1.84007105708407,1.88017706002388,0.0942354426273369,-1.1777686333694,0.202022862329132,-1.17895245616786,1.0908894117253,-0.0395576578574062,0.752875514676466,1.51306036500808,0.86344977200808,1.48930468041459,-0.997504576009416,1.25735889485407,-1.3236366984587,-0.0567840770275474,-0.929112026423045,-0.917736330500489,-0.889101570687599,0.532894596691159,-0.971811022411915,-0.39143623861648,-0.769563787701766,0.594116134147154,0.482012870466852,1.56704404147611,0.639750727926643,0.185257693721057,-0.461132190962028,-0.640505913218254,-0.523775199914662,-1.94067103550663,0.114412014297877,-0.2134293626784,-1.07357506282975,0.856374899692946,1.64121961088147,-0.644863488326312,-1.09608359926529,-1.95263971571206,0.54232032906243,-1.3401489496477,-1.76751678952881,1.28473032381703,1.07431126217859,1.5821132511188,-0.899917238109225,-1.91800655995064e+68
"5",-0.484821765541412,-0.2195151856875,0.723831485141771,-0.00610356988613825,-1.2752323642699,1.8797818336921,1.88237858651418,1.08595147979997,1.54745645495106,1.13202730815594,0.606379021028334,1.47712264537464,0.020057230689535,-1.5722592618383,-1.09279457554483,1.93319006369186,1.57962174706509,0.192343523978043,1.16296926327765,-0.623924429902466,-1.16919121730628,0.820206946943792,-1.15741937772281,-0.0242888732295683,-0.286237120915387,-1.76232168244182,-0.247288009741702,1.31234886351135,0.0602769968955879,-0.444777871598907,0.113958538416975,-0.897103939741356,1.85826393445894,0.0497355108509092,0.377220038529916,1.89299047868568,1.92077924925229,1.86416162192724,-1.00356236013021,1.72934736158879,0.857096680305113,-1.39010219999998,-1.84007105708407,1.88017705997138,0.0942354426273369,-1.1777686333694,0.202022862329132,-1.17895245616786,1.09088941025908,-0.0395576578574062,0.752875514676466,1.51306025897098,0.86344977200808,1.48930468041459,-0.997504576009416,1.25735889413219,-1.3236366984587,-0.0567840770275474,-0.929112026423045,-0.917736330500489,-0.889101570687599,0.532894595619968,-0.971811022411915,-0.39143623861648,-0.769563787701766,0.594116134147154,0.482012870466852,1.56704404147611,0.639750727926643,0.185257693721057,-0.461132190962028,-0.640505913218254,-0.523775199914662,-1.94067103550663,0.114412014297877,-0.2134293626784,-1.07357506282975,0.856374899692946,1.64121961088147,-0.644863488420268,-1.09608359926529,-1.95263971571206,0.54232032906243,-1.3401489496477,-1.76751678952881,1.28473032381703,1.07431126217859,1.5821132511188,-0.899917238109225,-1.91798642541872e+68
"6",-0.484821765541412,-0.219515225933745,0.723831485141771,-0.00610356988613825,-1.2752323642699,1.8797818336921,1.88237858651418,1.08595147979997,1.54745645495106,1.13202730815594,0.606379021028334,1.47712264537464,0.0200572172741831,-1.5722592618383,-1.09317104145979,1.93319006369186,1.57962174706509,0.192343523978043,1.16296926327765,-0.623924443317816,-1.16919121730628,0.820206946943792,-1.15741937772281,-0.0242888732295683,-0.286237120915387,-1.76232168244182,-0.247288009741702,1.31234886351135,0.0602769968955879,-0.444777871598907,0.113958538416975,-0.897103939741356,1.85826393445894,0.0497355108509092,0.377220038529916,1.89299047868568,1.92077924925229,1.86416162192724,-1.00356236013021,1.72934736158879,0.857096680305113,-1.39010219999998,-1.84007105708407,1.88017700630824,0.0942354426273369,-1.1777686333694,0.202022862329132,-1.17895245616786,1.09088791153769,-0.0395576578574062,0.752875514676466,1.5129518719099,0.86344977200808,1.48930468041459,-0.997504576009416,1.25735815625929,-1.3236366984587,-0.0567840770275474,-0.929112026423045,-0.917736330500489,-0.889101570687599,0.532893500690302,-0.971811022411915,-0.39143623861648,-0.769563787701766,0.594116134147154,0.482012870466852,1.56704404147611,0.639750727926643,0.185257693721057,-0.461132190962028,-0.640505913218254,-0.523775199914662,-1.94067103550663,0.114412014297877,-0.2134293626784,-1.07357506282975,0.856374899692946,1.64121961088147,-0.644863584458856,-1.09608359926529,-1.95263971571206,0.54232032906243,-1.3401489496477,-1.76751678952881,1.28473032381703,1.07431126217859,1.5821132511188,-0.899917238109225,-1.8975158109916e+68
"7",-0.484821765541412,-0.219515225972698,0.723831485141771,-0.00610356988613825,-1.2752323642699,1.8797818336921,1.88237858651418,1.08595147979997,1.54745645495106,1.13202730815594,0.606379021028334,1.47712264537464,0.0200572172611988,-1.5722592618383,-1.09317140582874,1.93319006369186,1.57962174706509,0.192343523978043,1.16296926327765,-0.6239244433308,-1.16919121730628,0.820206946943792,-1.15741937772281,-0.0242888732295683,-0.286237120915387,-1.76232168244182,-0.247288009741702,1.31234886351135,0.0602769968955879,-0.444777871598907,0.113958538416975,-0.897103939741356,1.85826393445894,0.0497355108509092,0.377220038529916,1.89299047868568,1.92077924925229,1.86416162192724,-1.00356236013021,1.72934736158879,0.857096680305113,-1.39010219999998,-1.84007105708407,1.8801770062563,0.0942354426273369,-1.1777686333694,0.202022862329132,-1.17895245616786,1.09088791008713,-0.0395576578574062,0.752875514676466,1.51295176700564,0.86344977200808,1.48930468041459,-0.997504576009416,1.25735815554512,-1.3236366984587,-0.0567840770275474,-0.929112026423045,-0.917736330500489,-0.889101570687599,0.532893499630556,-0.971811022411915,-0.39143623861648,-0.769563787701766,0.594116134147154,0.482012870466852,1.56704404147611,0.639750727926643,0.185257693721057,-0.461132190962028,-0.640505913218254,-0.523775199914662,-1.94067103550663,0.114412014297877,-0.2134293626784,-1.07357506282975,0.856374899692946,1.64121961088147,-0.644863584551808,-1.09608359926529,-1.95263971571206,0.54232032906243,-1.3401489496477,-1.76751678952881,1.28473032381703,1.07431126217859,1.5821132511188,-0.899917238109225,-1.89749610437004e+68
"8",-0.484821765541412,-0.219515226011651,0.723831485141771,-0.00610356988613825,-1.2752323642699,1.8797818336921,1.88237858651418,1.08595147979997,1.54745645495106,1.13202730815594,0.606379021028334,1.47712264537464,0.0200572172482147,-1.5722592618383,-1.0931717701939,1.93319006369186,1.57962174706509,0.192343523978043,1.16296926327765,-0.623924443343784,-1.16919121730628,0.820206946943792,-1.15741937772281,-0.0242888732295683,-0.286237120915387,-1.76232168244182,-0.247288009741702,1.31234886351135,0.0602769968955879,-0.444777871598907,0.113958538416975,-0.897103939741356,1.85826393445894,0.0497355108509092,0.377220038529916,1.89299047868568,1.92077924925229,1.86416162192724,-1.00356236013021,1.72934736158879,0.857096680305113,-1.39010219999998,-1.84007105708407,1.88017700620436,0.0942354426273369,-1.1777686333694,0.202022862329132,-1.17895245616786,1.09088790863658,-0.0395576578574062,0.752875514676466,1.51295166210246,0.86344977200808,1.48930468041459,-0.997504576009416,1.25735815483097,-1.3236366984587,-0.0567840770275474,-0.929112026423045,-0.917736330500489,-0.889101570687599,0.53289349857082,-0.971811022411915,-0.39143623861648,-0.769563787701766,0.594116134147154,0.482012870466852,1.56704404147611,0.639750727926643,0.185257693721057,-0.461132190962028,-0.640505913218254,-0.523775199914662,-1.94067103550663,0.114412014297877,-0.2134293626784,-1.07357506282975,0.856374899692946,1.64121961088147,-0.64486358464476,-1.09608359926529,-1.95263971571206,0.54232032906243,-1.3401489496477,-1.76751678952881,1.28473032381703,1.07431126217859,1.5821132511188,-0.899917238109225,-1.89747639815784e+68
"9",-0.484821765541412,-0.219515226167459,0.723831485141771,-0.00610356988613825,-1.2752323642699,1.8797818336921,1.88237858651418,1.08595147979997,1.54745645495106,1.13202730815594,0.606379021028334,1.47712264537464,0.0200572171962789,-1.5722592618383,-1.09317322763186,1.93319006369186,1.57962174706509,0.192343523978043,1.16296926327765,-0.62392444339572,-1.16919121730628,0.820206946943792,-1.15741937772281,-0.0242888732295683,-0.286237120915387,-1.76232168244182,-0.247288009741702,1.31234886351135,0.0602769968955879,-0.444777871598907,0.113958538416975,-0.897103939741356,1.85826393445894,0.0497355108509092,0.377220038529916,1.89299047868568,1.92077924925229,1.86416162192724,-1.00356236013021,1.72934736158879,0.857096680305113,-1.39010219999998,-1.84007105708407,1.88017700599661,0.0942354426273369,-1.1777686333694,0.202022862329132,-1.17895245616786,1.09088790283448,-0.0395576578574062,0.752875514676466,1.5129512424963,0.86344977200808,1.48930468041459,-0.997504576009416,1.25735815197439,-1.3236366984587,-0.0567840770275474,-0.929112026423045,-0.917736330500489,-0.889101570687599,0.532893494331945,-0.971811022411915,-0.39143623861648,-0.769563787701766,0.594116134147154,0.482012870466852,1.56704404147611,0.639750727926643,0.185257693721057,-0.461132190962028,-0.640505913218254,-0.523775199914662,-1.94067103550663,0.114412014297877,-0.2134293626784,-1.07357506282975,0.856374899692946,1.64121961088147,-0.64486358501656,-1.09608359926529,-1.95263971571206,0.54232032906243,-1.3401489496477,-1.76751678952881,1.28473032381703,1.07431126217859,1.5821132511188,-0.899917238109225,-1.89739757658328e+68
"10",-0.484821765541412,-0.219515226790652,0.723831485141771,-0.00610356988613825,-1.2752323642699,1.8797818336921,1.88237858651418,1.08595147979997,1.54745645495106,1.13202730815594,0.606379021028334,1.47712264537464,0.0200572169885488,-1.5722592618383,-1.09317905702046,1.93319006369186,1.57962174706509,0.192343523978043,1.16296926327765,-0.62392444360345,-1.16919121730628,0.820206946943792,-1.15741937772281,-0.0242888732295683,-0.286237120915387,-1.76232168244182,-0.247288009741702,1.31234886351135,0.0602769968955879,-0.444777871598907,0.113958538416975,-0.897103939741356,1.85826393445894,0.0497355108509092,0.377220038529916,1.89299047868568,1.92077924925229,1.86416162192724,-1.00356236013021,1.72934736158879,0.857096680305113,-1.39010219999998,-1.84007105708407,1.88017700516566,0.0942354426273369,-1.1777686333694,0.202022862329132,-1.17895245616786,1.09088787962752,-0.0395576578574062,0.752875514676466,1.51294956417622,0.86344977200808,1.48930468041459,-0.997504576009416,1.25735814054879,-1.3236366984587,-0.0567840770275474,-0.929112026423045,-0.917736330500489,-0.889101570687599,0.5328934773775,-0.971811022411915,-0.39143623861648,-0.769563787701766,0.594116134147154,0.482012870466852,1.56704404147611,0.639750727926643,0.185257693721057,-0.461132190962028,-0.640505913218254,-0.523775199914662,-1.94067103550663,0.114412014297877,-0.2134293626784,-1.07357506282975,0.856374899692946,1.64121961088147,-0.64486358650367,-1.09608359926529,-1.95263971571206,0.54232032906243,-1.3401489496477,-1.76751678952881,1.28473032381703,1.07431126217859,1.5821132511188,-0.899917238109225,-1.89708234266768e+68
