"","racesex","raceLSAT","raceUGPA","racefirst_pf","sexLSAT","sexUGPA","sex0","LSAT0","UGPALSAT","UGPA0","first_pfLSAT","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"1",0.0778444646556859,0.683607139945929,0.0219644659757561,0.292093736823078,0.88602174207913,-0.0940241664214954,-0.240175391576037,20.2207940858614,2.61673029241653,2.9402370192674,3.72037424151639,0.195981720398013,0.342755686598256,12.4901356884839,3.53413860629205,-98691.9277653675
"2",0.0973554245078809,0.662031755672847,0.0460040092584411,0.286697899744652,0.924107548607675,-0.127227767849401,-0.370880179952068,20.3656951083485,2.63054657301974,2.84610065107965,3.67111577587864,0.175957609078798,0.416626831431345,12.066384126386,3.47367012342651,-98689.6928756047
"3",0.0942665610065484,0.673813799474336,0.0257613575599434,0.289022179490059,0.900295811883529,-0.100301920312267,-0.344772690776163,20.4087957082365,2.5694144597367,2.92183443236636,3.78367046845913,0.26645612410219,0.351077524212507,12.4090855440658,3.52265319667801,-98690.4358621025
"4",0.098194876076838,0.681450375182589,0.0606497390749286,0.304743685368779,0.766928139772317,-0.152340435259495,-0.373379456723525,20.5642927575784,2.51839150321739,2.74379996060564,3.7598087403144,0.233701198522393,0.325831019845203,12.1132688276575,3.48041216347396,-98697.3166227842
"5",0.0909259763019067,0.682673815297417,0.0528489411301107,0.289906980268291,0.84741978446457,-0.126186812487708,-0.343552687329557,20.3660588042959,2.60359758865682,2.73289684693095,3.64540263407845,0.284719981407095,0.347625076261324,12.1820197611047,3.49027502657092,-98690.067987927
"6",0.0932405435608517,0.673862492539272,0.0390738025666161,0.284018783433236,0.951971832631385,-0.113539551041103,-0.350028936853927,20.4274284950866,2.56941209088082,3.00166220025524,3.70154467466711,0.0338944507702763,0.441802018385818,12.3206242949445,3.51007468509497,-98690.283051989
"7",0.0826019257539107,0.679867322165824,0.04071920396935,0.300505498704965,0.874653040272544,-0.134616076616273,-0.251853276879441,20.3828966917796,2.58331234862031,2.71989659195971,3.71701775842707,0.351295348827387,0.32972249915186,12.213963637304,3.49484815654472,-98689.0115636295
"8",0.0799983013808354,0.669794477290217,0.0527668696998637,0.275559350612689,0.923315981835715,-0.0983126474448311,-0.257139170140955,20.5409987989268,2.54725590443834,2.86623120717648,3.72081959473548,0.0939083780467196,0.477223312114382,12.2916188934906,3.50594051482489,-98689.3018169785
"9",0.088753590117537,0.669740512974986,0.0153418582940945,0.297983130795973,0.916867819219339,-0.144602053766693,-0.28454946272124,20.2955410067308,2.60856830374078,2.93793265460309,3.6879548948079,0.312796349259394,0.327346378960552,12.2262851891544,3.49661052866264,-98691.3699694946
"10",0.0879190938928621,0.671666383679139,0.0158976805059023,0.295657357250417,0.915771584360823,-0.141346640185345,-0.28994050750696,20.3117460636639,2.61235708349092,2.92957416833246,3.68961194089661,0.310802618618913,0.32153431251766,12.2244183197496,3.49634356431825,-98687.6820445999
"11",0.0861371483071568,0.660794290874067,0.051509237771832,0.288409463057473,0.934005412457428,-0.155486976230992,-0.293415713707475,20.1073927125719,2.66522940981627,2.85928603761132,3.79625522492589,0.154573450750209,0.363524675528785,12.1796370894898,3.48993367981252,-98687.8735665813
"12",0.0814805188151899,0.698182623021652,0.042868495868239,0.283092988848633,0.895037718399587,-0.177363463117181,-0.256802958642596,20.2613685927299,2.60758273457689,2.76041179028581,3.61045720937476,0.33171159664857,0.40384021808036,12.1904277408195,3.49147930551213,-98689.104099884
"13",0.084564792555574,0.693481324148326,0.0467414055878223,0.294875467335724,0.920275655652002,-0.180040246834379,-0.259297151491253,20.4342554104854,2.59943646322142,2.89180057663995,3.50743904311173,0.169095963965797,0.353241853211404,12.3054780637646,3.50791648471919,-98691.8175210512
"14",0.0957966242892418,0.668787724871316,0.0267777852076434,0.281527337207629,0.973139363326317,-0.0744767853864379,-0.336908162119805,20.0803371208395,2.61126300810644,2.86192125949876,3.93890177787743,0.257935145533343,0.420387963918103,12.1126164332328,3.48031843848128,-98693.7563668918
"15",0.0990619257530237,0.644602226657638,0.0469924417262244,0.283016581256234,0.940291005862785,-0.0655893373983271,-0.359991401546309,20.4412181071232,2.58995941035893,2.76910822956037,3.81005956616703,0.230012789341127,0.412964764816523,12.2338481169441,3.49769182704024,-98689.6850617922
"16",0.0928405106206493,0.645408315220193,0.0448527836389115,0.291842388957886,0.962730738095637,-0.0473350300257442,-0.343908979255634,20.5255304847853,2.58328885613617,2.75703380925757,3.71476752443643,0.226613820782588,0.368112146017311,12.2422452085811,3.498891997273,-98689.8322969397
"17",0.101415832436776,0.704173489283432,0.0302268051449804,0.283553746737694,0.874801872660447,-0.222101790675194,-0.397504093363586,20.2327434254618,2.56816437610963,3.04701352173303,3.72798184840863,0.138374859108664,0.413598693049784,12.2152937905579,3.49503845337329,-98692.4636914942
"18",0.0858397323141221,0.674619032796203,0.019778782031597,0.296910485559249,0.948548016176668,-0.09283144557635,-0.296109314135221,20.5401505417554,2.53212886831905,2.96197702849863,3.74811081445432,0.213585969060339,0.328735400687482,12.2001070604059,3.4928651649335,-98689.1874166325
"19",0.101587322892616,0.679123345170471,0.0109586378250457,0.286191584464059,0.838279782379921,-0.193983987608475,-0.372916516930348,20.6971085631582,2.50683047114094,3.06977859538784,3.70571838196103,0.195394523643608,0.417718958712709,12.4123725121857,3.52311971300802,-98696.2355452967
"20",0.0746803534426746,0.674515074647215,0.0486189355085864,0.283153653988227,0.959263304412486,-0.0691290154581333,-0.222530087023207,20.2762563293684,2.60892089586357,2.80816303160346,3.68446569028667,0.160896330786719,0.441594382487568,12.1124844898441,3.48029948278077,-98691.0255604398
"21",0.103602552666425,0.668303827276676,0.0263075379104337,0.291507881229837,0.866085346502437,-0.103664233821362,-0.390305882864704,20.3618610306472,2.61930253006801,2.92220924175069,3.7175695592061,0.228086571232193,0.329569074403731,12.213698862692,3.49481027563615,-98689.5647664612
"22",0.105809182692801,0.677498519835601,0.024451887081312,0.306139616000827,0.925132217587966,-0.0908154274072546,-0.394667445337826,20.3374942952267,2.60565165487669,2.89783014682349,3.68123319046202,0.210400309597003,0.295802295497907,12.0799638386923,3.47562423726908,-98694.0053523531
"23",0.10302894320563,0.699058301018565,0.0524871888752018,0.278245914939831,0.824054100921484,-0.0879865863310399,-0.375109831957154,19.9994860158235,2.65907219798345,2.84841279916736,3.77114121648057,0.0905535774338401,0.471590743915884,12.298436748268,3.5069127089604,-98695.6108008512
"24",0.0872972184205879,0.645978200166768,0.0253956366083456,0.295156222920636,1.03686594102134,-0.157677023253873,-0.319749115605055,20.4211110149321,2.62444040614987,2.92545485509548,3.66769838435111,0.275942562057251,0.353484331441628,12.2264446851477,3.49663333581713,-98693.1086495378
"25",0.09096233996217,0.656154434712484,0.0281542813396015,0.287132208367136,0.994711800664727,-0.154154489210272,-0.299767003733534,20.311110249585,2.64649271039269,2.89649198477739,3.64968344746924,0.25176180896728,0.376377693533776,12.263703124355,3.50195704204878,-98688.644703156
"26",0.0798594251541248,0.698728216683672,0.0478184016139599,0.278966544524926,0.843710476338238,-0.119677416209947,-0.266235978285174,20.5266324604349,2.53568333086682,2.80835958380564,3.58934742982683,0.253210927085334,0.41411290660942,12.2246441611187,3.49637586096213,-98692.2466388157
"27",0.0864098127451246,0.693875813328971,0.035002804985475,0.282647288866644,0.866281571921024,-0.131236242796175,-0.277213459245167,20.5054750685925,2.55509684145901,2.78803010446562,3.56537086093183,0.274844035692268,0.447116820783518,12.2264274967419,3.49663087796552,-98691.3521165271
"28",0.0861110251383848,0.692229841358075,0.0568885814933654,0.276409260309662,0.854811658747506,-0.145324846637036,-0.269491816566385,20.3694521429132,2.57148796614985,2.78516342044578,3.70197470363695,0.142664608413256,0.465262622932595,12.3262717536531,3.51087905710993,-98690.5794100977
"29",0.0943285193424526,0.672013130081331,0.0146463226580181,0.298686733840302,0.973833291731006,-0.118650344014521,-0.35957145444392,20.1853095338792,2.62327686861498,2.93698609492584,3.77154191068352,0.270446938797129,0.303886411247541,12.3183012472235,3.50974375805749,-98690.3568043352
"30",0.101629867564671,0.684890695366322,0.0471467066360089,0.28632181801554,0.829970025532542,-0.123161364224786,-0.384877089472339,20.4292615060211,2.58150924954337,2.98811134069037,3.64379573613385,0.045616482746288,0.397782761537531,12.1928192599383,3.49182176806581,-98690.738455499
"31",0.0769954149608453,0.645171202328297,0.0289285438625386,0.286924260562442,0.992850735585064,-0.131680956103976,-0.222207973435135,20.2388448950159,2.66814152968796,2.7727374163463,3.70241367813124,0.357237564636055,0.353373252859803,12.2312688006175,3.497323090682,-98693.7826198391
"32",0.105995161701055,0.701241695348217,0.0496270750798082,0.296788138228444,0.915920405882982,-0.0957689762985386,-0.422393216955466,20.3069465302588,2.53042528761,2.79105812118208,3.77171944482223,0.227176981480206,0.289079294555305,12.3035926327363,3.5076477349837,-98694.6551547012
"33",0.103241481059217,0.683704350229088,0.0489961259992379,0.303988694925461,0.881615474282171,-0.128136654122923,-0.405471282426097,20.3503178390938,2.55348547863852,2.80106332649601,3.78013337741907,0.23693377159855,0.332023054519853,12.2418367553034,3.49883362783992,-98691.8107310499
"34",0.0807242515916394,0.663777613180565,0.0355847068043176,0.283570637055553,0.932306870772032,-0.110169165387624,-0.244638453000039,20.5429985903312,2.58935434278789,2.90732268985385,3.61786714369964,0.202106070344224,0.452712902262459,12.3042279985623,3.50773830246247,-98690.4097584067
"35",0.0956810436009784,0.686580954892907,0.0486098190630307,0.289939055577874,0.865748231213386,-0.0978494643302878,-0.345489912365097,19.9801089908091,2.66578363243471,2.79518096773646,3.80083596531466,0.209725371544759,0.341434905249316,12.2791817592852,3.50416634298163,-98689.4248547829
