"","racesex","raceLSAT","raceUGPA","race0","sexLSAT","sexUGPA","sex0","LSATUGPA","LSAT0","UGPA0","first_pfrace","first_pfLSAT","first_pfUGPA","sigma_h_Sq","sigma_h","lp__"
"1",0.080670385233843,0.77433887880702,-0.00206093517431104,1.62640327192108,0.53868880764128,-0.120812093610708,-0.284536601360344,0.0239088188176502,27.85725849789,2.3866478384045,0.229589285241034,4.25520075441434,0.0492138016579602,12.7630481289026,3.57254085055756,21866.3980417893
"2",0.0957221583609115,0.762648952404066,0.0286082951652302,1.63232520802745,0.616294284280751,-0.0537124164697002,-0.320730910005922,0.0156386274555373,27.8208916765713,2.2754757978506,0.223234013558064,4.26849082104665,0.232417217273298,12.8106450443221,3.57919614499151,21868.7395861201
"3",0.0879216189756225,0.790264165386043,0.0348002127115327,1.63451148555235,0.564459667567041,-0.161031491137056,-0.321206894550888,0.0215557997126971,27.7393125255766,2.16413517835307,0.227637549221212,4.22258293618908,0.143764695953686,12.6474406348315,3.55632403400359,21870.6140316942
"4",0.0985387088855289,0.779081980976221,0.0343509271763767,1.63377850209422,0.535227504164692,-0.0983883976256445,-0.372549239803371,0.0147380159530619,27.8015547463807,2.41205629377967,0.229168847488992,4.25542641402215,0.140535253983051,12.7410289329326,3.56945779256915,21871.2537866305
"5",0.100107013431742,0.780841105409094,0.0294144294265006,1.63505475102615,0.528152658253602,-0.103951368475334,-0.367560972827087,0.0150732009847639,27.8217854770498,2.40785059056075,0.231428617356255,4.27535915464079,0.140576999753788,12.7521822865458,3.57101978243552,21865.2679638067
"6",0.104560721036031,0.770521349347493,0.0449614609461605,1.63246189418829,0.680278425913401,-0.105510176787016,-0.392828021264205,0.0123880171288152,27.747014894829,2.35535853422249,0.22426780310557,4.33808320047525,0.217830481631436,12.9153219511282,3.59378935820232,21863.4374345456
"7",0.0779319383321858,0.779733244507572,0.0320333674303254,1.65012189738496,0.513460319656475,-0.173855219901416,-0.249885931397286,0.0189279562645946,27.7824346316212,2.32031007226477,0.209727264426093,4.21244860540242,0.134046813677909,12.5099760870324,3.53694445631147,21865.3616208773
"8",0.0872728377454481,0.769252295163237,0.00633962978518215,1.65038209842373,0.589766420741414,-0.0537604903595104,-0.308513591944838,0.0133451463421426,27.7238948159468,2.50622770666427,0.209960106001637,4.28144019792932,0.234926529487715,12.784550560894,3.57554898734362,21865.1831971104
"9",0.0906854507974468,0.785869017790061,0.0497170194039147,1.63171916323801,0.585074297898571,-0.229613915419894,-0.322167949844223,0.0186032605660447,27.7234400274144,2.34627563280512,0.226926968939168,4.19578922971689,0.0260375168529868,12.688747572595,3.56212683274964,21868.5253395678
"10",0.0908628135428683,0.771685292698585,0.0421234961278486,1.63161762415967,0.627951588944712,-0.200834513576984,-0.320740009247008,0.0164205413193687,27.7130504344641,2.29574689626621,0.22451243840197,4.28011800688586,0.206687504945112,12.6035795894686,3.55015205159843,21869.5127895641
"11",0.0870939283559928,0.778549439849748,0.0115724844442357,1.65172548660693,0.570357266697124,-0.0714307907117068,-0.305946977644315,0.0191257942614418,27.9061153882032,2.41482178545809,0.205862214666816,4.16220567031656,0.0750495666495524,12.766760967767,3.57306044837853,21869.6546084743
