"","raceLSAT","raceUGPA","race0","sexrace","sexLSAT","sexUGPA","LSATUGPA","LSAT0","UGPA0","first_pfrace","first_pfLSAT","first_pfUGPA","sigma_h_Sq","sigma_h","lp__"
"1",0.766381631232875,0.01868406922294,1.61971493898251,0.042099040877702,0.555477281044014,-0.198760671800858,0.0133945183213082,27.959704000733,2.56548076130329,0.217403717858952,4.12822885360119,0.122936363083849,12.7422501114811,3.56962884786094,36762.934032992
"2",0.755914055831656,0.0472754206855553,1.61913111059727,0.0359578807063486,0.599388723459371,-0.0706193427616457,0.0161899125201044,27.8647957884859,2.34598568645833,0.216366670812974,4.30808197188025,0.0764355827373385,12.6665684301713,3.55901228294752,36764.7445423963
"3",0.769701842904235,0.0141475686968634,1.59477534344237,0.0457368278694932,0.635388832038295,-0.0723137636449512,0.0176557916131867,27.9382604511326,2.42285126612149,0.237926443650813,4.11097574604421,0.151372390142328,12.7571766385115,3.5717190032968,36762.777325956
"4",0.785483706335416,0.0241454241795214,1.59712625456702,0.0446985505912369,0.602726484269522,-0.0677625140447041,0.0154629905517316,27.813512114934,2.43009615759105,0.232954262290576,4.16706836181946,0.110074889358186,12.7046401076878,3.56435689959462,36765.5885212605
"5",0.780124210096306,0.0257956309565151,1.63475079626071,0.0379307171328721,0.563213776958191,-0.19930179012176,0.0165463895243525,27.7611392512572,2.4216660642847,0.19771126577179,4.26556055937016,0.150482703449809,12.6076059288673,3.55071907208487,36766.1490123781
"6",0.760023842771639,0.0262246834978517,1.61127009319876,0.0416540858665846,0.618752189616083,-0.138260808086757,0.010188230698221,27.8291632514844,2.55227969676511,0.22158759376142,4.30219415571579,0.226766443660576,12.7903508557742,3.5763600008632,36767.2783097119
"7",0.7834218719936,0.0084381750420928,1.61358198240227,0.041036087931342,0.60666077588303,-0.0351621657963701,0.00369245384070726,27.7225682768777,2.85268072799509,0.212997508570032,4.24896278548104,0.251180747129359,12.7772280835035,3.57452487521118,36758.9440262739
"8",0.768238439325605,0.0383832815742991,1.61706827915392,0.0311497852675639,0.574622858247139,-0.23774921891524,0.0286981745329013,27.8782306743997,2.00351709121101,0.214927569755423,4.23877300328536,0.0491977308315289,12.737117542015,3.56890985344474,36757.7787724007
"9",0.787688571360575,0.0288588868129715,1.6101124800859,0.0369260887842473,0.604985764281321,-0.0278732453336888,0.00249513939151131,27.6918799686006,2.78138112707915,0.218519394167741,4.25477358334859,0.188123003945556,12.6813245362424,3.5610847415138,36758.5728007537
"10",0.76026939078835,0.0161912059841997,1.62912134452503,0.041864067087549,0.55912215445444,-0.240852409604352,0.0275061059625631,27.9231583296446,2.08290109293214,0.210241211082484,4.23748688210236,0.1568146162706,12.6692057225236,3.55938277269017,36760.3088502041
"11",0.774670616663206,0.0251476504300545,1.62754673760492,0.0267571989306757,0.561076926757384,-0.234053013434251,0.0126262760127773,27.8099951322552,2.57702705086983,0.218689836740599,4.25020683322795,0.17784491373477,12.6342460293941,3.5544684594738,36762.5824017731
"12",0.785682558576188,0.0216418922535758,1.62435365089567,0.0335036952648338,0.534154576956606,-0.206303235049107,0.010148043521006,27.7762345675918,2.70490600924997,0.212464899544829,4.21902218992728,0.147135696744162,12.614524225178,3.55169314907383,36765.195792038
"13",0.771068207431693,0.0150124518010288,1.6087008710054,0.0492792899888827,0.697759953467484,-0.0547639817632347,0.0146529508513925,27.7437018261821,2.47086873312688,0.223742455021937,4.28745484191009,0.192741546884856,12.8028109645142,3.57810158666774,36762.6789116048
"14",0.776087617290927,0.045968018950911,1.61306302236413,0.037068380345727,0.587031577665326,-0.264447007193576,0.0135816382844099,27.8086948986672,2.61180784146524,0.22279710485204,4.24775251517189,-0.0361852044643509,12.6713574493378,3.55968502108513,36762.3538612558
"15",0.769932411324021,-0.00215881842251101,1.59928419321088,0.0457819179564312,0.582174300113167,-0.0403689188091808,0.0189000302663506,27.877953007011,2.27070235999602,0.22711008957603,4.21088350857954,0.263089712844324,12.7246329140465,3.56716034319267,36758.7582877274
"16",0.786482471404619,0.0475493281962521,1.62916490713907,0.0360773516312033,0.568660566115226,-0.217434750697903,0.0123148946053005,27.6802244760479,2.5221785646895,0.207809895700582,4.27617764176794,0.123585565402898,12.6030947976355,3.55008377332642,36763.714619295
"17",0.766204704003059,0.0447290241318409,1.61831449251515,0.0478422508550498,0.569359363303336,-0.127186732338235,0.0109412567241992,27.8093537400113,2.4470277645266,0.213293945250124,4.26638927142875,0.150068779928646,12.6484248315335,3.5564624040658,36765.3033016429
"18",0.793416960627209,0.0186084083345381,1.60614236538849,0.0374162158497335,0.615265224381538,-0.178930149406808,0.00841451483227082,27.7426172647928,2.75870839063578,0.229428904160715,4.16944814074958,0.139433832584868,12.7727281618739,3.57389537645884,36764.4729290909
"19",0.769795476347454,0.0446914188834759,1.62875721519879,0.045139751378063,0.581270463277435,-0.0833521310820688,0.0225299527521005,27.7614275639761,2.02332246017398,0.200450000240067,4.34127388910711,0.125589679004433,12.6639830670821,3.55864905084529,36763.7524219809
"20",0.768021955137161,0.0203600897024169,1.62231859813602,0.0348982147764886,0.614013117809147,-0.164156422824043,0.0189557054658341,27.855766097327,2.41896447660217,0.218631269405967,4.21263563568637,0.0940554273934455,12.7264832773069,3.56741969458415,36767.8427569663
"21",0.792351171899105,0.0211404194560946,1.61480833826639,0.045446946088633,0.563739162364432,-0.11218351588479,0.014998521108487,27.6868997227756,2.41833526060309,0.214714603101138,4.26518344246913,0.171871516454473,12.750514184505,3.57078621377771,36767.6552651124
"22",0.776022067065147,0.0235185462130942,1.62481481701871,0.0334584266481198,0.605857109038279,-0.142737305970376,0.0151997739145943,27.7544494861907,2.49101121590466,0.214417269216054,4.28101159361008,0.124700982893118,12.6506826518848,3.55677981492878,36768.7006855782
"23",0.777690373438969,0.0217879704833165,1.6330171939682,0.0376781745568228,0.621909147855997,-0.160876026388466,0.0205702796097314,27.6457488274194,2.35191752003236,0.201167683981211,4.3053860196948,0.0915914405354329,12.7256707015988,3.56730580432892,36764.2740827373
"24",0.776484821059788,0.0292874372394654,1.63524185079127,0.0409859321009843,0.6719330894733,-0.198157172058449,0.015596084243135,27.7841324247231,2.46881674854288,0.196621168693206,4.217300092063,0.0940227313962821,12.5845086256051,3.54746509857462,36763.5985664848
"25",0.765260707356322,0.0147473901552327,1.61095972556488,0.0397096881906781,0.536203750392705,0.0166701824151407,0.018016901938776,27.8174106411745,2.30172718397274,0.222998337159123,4.3056193471309,0.168876840807598,12.8321516879127,3.58219928087658,36762.3895020692
