"","racesex","raceLSAT","raceUGPA","race0","sexLSAT","sexUGPA","sex0","LSATUGPA","LSAT0","UGPA0","first_pfrace","first_pfLSAT","first_pfUGPA","sigma_h_Sq","sigma_h","lp__"
"1",0.0961622692103082,0.774600250518939,0.00242480666298998,1.63171500912215,0.655144749948394,-0.137459868424805,-0.34377663049231,0.0267323718253001,27.7289287681513,2.34457809157638,0.225429216656378,4.31986370467296,0.0133744519397971,12.7986122094889,3.57751480912224,21865.9480812128
"2",0.0850573910670373,0.769073032953371,0.0321762586069979,1.64563981553713,0.584977019562251,-0.124241368109494,-0.282120978744611,0.0103419092048875,27.8547346081902,2.47228365503578,0.211308095287339,4.18734224025466,0.323011068118197,12.6870120405996,3.56188321546336,21868.7111734723
"3",0.0847314333416685,0.773513722814218,0.0229706096597335,1.64432552831174,0.577697678450647,-0.129259748768269,-0.275163057863961,0.0112420670366708,27.8686358531689,2.38324406786267,0.21240825440887,4.19545828423772,0.375179272024064,12.6044996188528,3.55028162528732,21869.123500262
"4",0.0903413309160394,0.784342413372694,0.0122673855645349,1.63930319618702,0.632818661431092,-0.158151487444609,-0.317535688551294,0.0123436729144892,27.7985284774703,2.39305968816076,0.219115523248436,4.17682380555673,0.422978877823441,12.6294414153375,3.55379253971549,21867.1133020993
"5",0.0844597787778462,0.790163470379053,0.0260734069260091,1.64775457160838,0.657456183026565,-0.0863075383519666,-0.278343713703718,0.0123364787496171,27.7156819941969,2.46594798413121,0.214478251783717,4.21041885566916,0.235884754043849,12.6657877041843,3.55890259829969,21869.6934204001
"6",0.0956630147010655,0.764564269483737,0.0225216671285767,1.63761749525872,0.541741795139721,-0.203776043691835,-0.347761245450513,0.0223834392161206,27.8856546806974,2.33861999694708,0.227906868132374,4.29872422972067,0.0466452929466166,12.658597114908,3.55789222924303,21866.1587190378
"7",0.0959269089583966,0.741024920170474,0.0383644545812163,1.63715452404884,0.544971530310518,-0.267306124173397,-0.346570889450195,0.0200254885969243,28.0489828355093,2.33953290757664,0.221541319689163,4.27673715396348,0.0691292639652942,12.7848716397875,3.57559388630582,21864.8581692871
"8",0.0961343380606536,0.742105788808399,0.0387850592268425,1.63431899004072,0.53786151063781,-0.279924981333693,-0.355010873238271,0.0198345191603007,28.035806787189,2.34215565302686,0.222020230217043,4.28518576919103,0.0709565069464139,12.7692381979173,3.57340708539027,21864.4384293708
"9",0.0804733206486962,0.787617483499815,0.00305363780783178,1.63948505411193,0.606700296914773,0.0291097985255033,-0.25910806190001,0.0166822517857174,27.9317112248742,2.37920035564512,0.216938568851059,4.07814590315204,0.244488548391324,12.6557781052866,3.55749604431074,21859.7646744658
"10",0.102641405723554,0.783367685007241,0.0538471524002721,1.6283260963642,0.576751157289396,-0.313020842166243,-0.380464969117846,0.020372823846565,27.7606958614054,2.33399441914146,0.225262739870876,4.31625266179805,-0.0257568202683377,12.7599392516781,3.57210571675561,21857.0901027854
"11",0.0975963376362957,0.759148711204205,0.0505687208947311,1.62895002815023,0.602515718520566,-0.241545784774571,-0.347719876289471,0.0193928827404989,27.7164525205621,2.25299556204848,0.229952359171227,4.43771117721141,0.0973519482849306,12.7478671658814,3.5704155452666,21866.4260482963
"12",0.0960595705056097,0.757760512236019,0.0441118500617612,1.62712317260781,0.573137212035203,-0.268692666566182,-0.362089994611816,0.0206611050205243,27.7422582602387,2.29247787109119,0.226090770254355,4.43798410918521,0.067615977076569,12.7643646270886,3.57272509816927,21864.2850122909
"13",0.083588637541168,0.794810091226868,0.00990801725260851,1.65294104466549,0.608497274917465,-0.00132903726688108,-0.239240501725149,0.014742227920298,27.8308229961725,2.40461599178301,0.205187054528904,4.05191480190117,0.212948011378417,12.6175836243974,3.55212381884379,21861.9668814134
"14",0.0892940939064924,0.779392381212919,0.0409814093939602,1.64386872495106,0.552109853712073,-0.273295531800635,-0.339448384492581,0.0200366140972895,27.7604350381417,2.32711008391327,0.215578613759702,4.26973956811443,0.0660653157524113,12.7992099719735,3.57759835252275,21866.6996703113
"15",0.0969458624164519,0.773523932557954,0.0483285109865361,1.6264445179033,0.61372611433735,-0.0989360980270545,-0.323391607053477,0.0253458579856203,27.7857182414466,1.86573685752733,0.234698750086718,4.26678794716354,0.200605529464367,12.6228344014412,3.55286284585279,21863.6754120753
"16",0.0883713860087874,0.779818909810943,-0.000212082378816854,1.65184729425287,0.571732149394303,-0.163117962028335,-0.289606047307669,0.0101093691083333,27.796466759506,2.89015160223831,0.205562458760158,4.21569481425549,0.055752226077402,12.6820296370001,3.56118374097716,21868.1559449841
"17",0.0925075183113749,0.772592443009563,0.0440580283207342,1.62966444654106,0.597857337249879,-0.105874317321763,-0.334241352287641,0.0251442022802024,27.7739341455688,1.91842009609685,0.227985997779644,4.27906660686488,0.177235498638846,12.6039686847229,3.55020685097685,21869.4649829763
"18",0.0946530057345261,0.765149329199164,0.0396354053469094,1.63265284024174,0.604876466179334,-0.103768558451735,-0.343736199687208,0.0243548261769718,27.8029617526222,2.01225504452997,0.225036700404416,4.28156077638325,0.150559660080072,12.5341076225819,3.54035416626387,21869.3392432269
"19",0.086985503323711,0.77776380964244,0.0114728441140886,1.63210857611375,0.570460946314913,-0.159706570987902,-0.286505582184231,0.0111169488496766,27.8631005240914,2.68070210142902,0.229895130572285,4.17735746936869,0.140952982737091,12.9009132952166,3.59178413817097,21868.017873258
"20",0.0903511028281217,0.783109028758956,0.0271921136237521,1.64961927574991,0.621728279430162,-0.110548601410176,-0.308998459310092,0.016331709912897,27.662937374328,2.26326367567083,0.211549505432492,4.3402580649592,0.251518644437218,12.5429595286077,3.54160408976041,21868.3784868651
"21",0.100842463243515,0.78362077030111,0.055867375388462,1.63569054873164,0.622894458008383,-0.103166626234155,-0.363915059211436,0.0176123395350307,27.8778733185279,2.10259894482248,0.217756059711214,4.10444084791329,0.189379131816588,12.803829186708,3.57824386909388,21865.9443448611
"22",0.0848821556009033,0.771292383370645,-0.00303626144351278,1.63975889641157,0.551400004998643,-0.15765832036593,-0.25057936827497,0.0177807716980521,27.6894093849738,2.6035318017982,0.221287608787033,4.37392999212959,0.0920101900076387,12.7077379510152,3.56479143162895,21866.6265070686
"23",0.0834173156958692,0.799327276333275,0.0109526598367338,1.63971074749953,0.576924231919202,-0.166615374169932,-0.269728762481048,0.0227418929244336,27.6208496539728,2.23130827859524,0.222485596198917,4.31048829550614,0.201964320232334,12.7667691103836,3.57306158782404,21869.1829577421
"24",0.0940285891706863,0.775478683212617,0.041320334580424,1.64580286786417,0.617196240916699,-0.0948234584838053,-0.335581263393174,0.0058362632970613,27.7581207376374,2.66324625092176,0.206419034442167,4.29015383996841,0.193264426165338,12.6604641617634,3.55815460059894,21868.9593836785
"25",0.0919936312253304,0.761559483708559,-0.00955759988179096,1.64882689805756,0.602168404998244,-0.204589698218612,-0.32181122508171,0.0156767660239701,27.8892613754681,2.64593721064073,0.206829835969236,4.22657608445319,0.181655953211667,12.7390179318678,3.569176085859,21869.0278235867
"26",0.090286956559603,0.788868467309725,0.0451013618257535,1.64175898451551,0.615310673376682,0.045962603524581,-0.313943332976195,0.0095258451725439,27.7601503366806,2.40392778262047,0.212123022938772,4.18143475039255,0.12804801084208,12.6816013133648,3.56112360265196,21863.5386796743
"27",0.0958203917448822,0.762358098026484,0.00617299570568451,1.64087427811538,0.563024620815296,-0.295975557685577,-0.345268484452061,0.0222403909591782,27.8217982208937,2.41695169990778,0.218843411910807,4.32972685922628,0.147178660138015,12.6999580747575,3.56370005398287,21866.7682215889
