"","raceUGPA","race0","sexrace","sexLSAT","sexUGPA","LSATrace","LSATUGPA","LSAT0","UGPA0","first_pfrace","first_pfLSAT","first_pfUGPA","sigma_h_Sq","sigma_h","lp__"
"1",0.144366703401391,1.21461902180334,0.0264033503249776,0.821130210804489,-0.128360490610386,0.0130213154166176,0.127544203861878,31.669242232695,-1.48173738368169,0.13862565314363,5.19513548630914,-1.03152286082979,13.6536450386886,3.69508390144102,35216.9389935264
"2",0.143155316979839,1.18121067981224,0.0324161902594892,0.775189060715938,-0.0979221237442145,0.0134508163670224,0.12696666653348,31.6074213896558,-1.47361609786738,0.155755431321503,5.275338371625,-1.00165059332502,13.8161002407158,3.717001512068,35225.8055186714
"3",0.131989131750886,1.21224182005211,0.0290437914212049,0.79831982511837,-0.06285414341586,0.0130354924795454,0.127299938698915,31.6220847186915,-1.46707581726501,0.144124739515433,5.28617143119467,-0.973085431394407,13.7999884147862,3.71483356488366,35231.1194750692
"4",0.126789486363399,1.14964939047581,0.0336901517190597,0.800296794978595,-0.0515293519169886,0.0142541908096328,0.126088476360241,31.6196006968061,-1.43252865352689,0.159367740253041,5.28834831266168,-0.961193832055896,13.7533180713059,3.70854662520318,35235.4406268016
"5",0.125598139061067,1.19221896122697,0.0369017531738226,0.753318029460905,-0.0312759169774999,0.0129767246682267,0.1255497305332,31.8106502960261,-1.42774069106549,0.155646373489101,5.11534703173916,-0.949926852122687,13.7498163986824,3.70807448666857,35239.4850014964
"6",0.129581455764872,1.20468790212044,0.0245534039498666,0.83404444892386,-0.0686148903729625,0.0132952276558122,0.125258169458357,31.7227303151415,-1.4370936749393,0.140873850745008,5.10918716852637,-0.947761980199925,13.7880660251013,3.71322851775935,35237.7177335118
"7",0.115427459197975,1.20053855106764,0.0361197967075591,0.834965744109067,-0.0428816419892226,0.0128959516062484,0.128620310835884,31.7232011405644,-1.43002381483816,0.150358363562457,5.14439226503113,-0.94214279164503,13.736643518222,3.70629781833867,35241.8128729152
"8",0.115289400574384,1.16689734650977,0.0299838258576807,0.760820504348322,-0.0467205966213858,0.0141497325747621,0.126743185817844,31.5329040513766,-1.41781157578471,0.143320271748721,5.38284213674577,-0.92375885766728,13.7456509288671,3.70751276853729,35245.2650289547
"9",0.112933044561522,1.195770973166,0.0315255509601585,0.835881427424611,-0.0329946018511418,0.0132311776146836,0.128346590188806,31.4877562835121,-1.42250553418835,0.145990061641173,5.38252178180011,-0.914913714543996,13.6799674639333,3.69864400340629,35246.3336194793
"10",0.110558816490199,1.2212277850135,0.0364624230741463,0.86182856329649,-0.0217920615979156,0.0125608247365175,0.128260625934518,31.7269135183961,-1.42431652059804,0.14455902873782,5.09540128713095,-0.924397216228059,13.9079480433214,3.72933613976018,35241.6835436236
"11",0.11278514815728,1.24050311309148,0.0320186180629533,0.689857179675388,-0.043831092058837,0.0123799957852584,0.128243685635384,31.7640249439918,-1.42983364864861,0.135743566935798,5.19581977127592,-0.920399252990117,13.6031088160385,3.68823925688647,35239.5381357829
"12",0.129140149064497,1.22380467100465,0.027453954017917,0.696190666313935,-0.0380628115177297,0.0124643093070903,0.125449153153976,31.7872308343064,-1.43957690445718,0.148056545093849,5.1813183333302,-0.921300215036884,13.6894663258031,3.69992788116242,35241.6707740747
"13",0.130985655248293,1.2056921111358,0.0303441319944946,0.689331524757822,-0.0372728576063094,0.0129477137827054,0.124644581248214,31.7947739291966,-1.4301781944363,0.150137666779701,5.16777491988906,-0.91486015315632,13.8378591041986,3.719927298241,35245.3113463134
"14",0.114035809319084,1.18217908586597,0.0328003611634231,0.686443787457916,-0.0188169322054293,0.0134583027383241,0.128513920142064,31.7719208022302,-1.4322128374445,0.150327976466586,5.16323465862263,-0.906427441970862,13.8403998176695,3.72026878298726,35244.4099301978
"15",0.130439499054452,1.20045642560853,0.030004129338902,0.85407391403407,0.0249185844593716,0.0133176076270857,0.12365810209426,31.6751760750344,-1.44658466133626,0.13621565058849,5.14686442851256,-0.884076900238089,13.626023549475,3.69134440949025,35247.2338053448
"16",0.124639428431206,1.20275853967111,0.030908222362871,0.782647289340241,0.000165280934220166,0.0127506510205478,0.124451782548178,31.6810850813743,-1.4249366878462,0.15506887861751,5.25548317091071,-0.87308516181218,13.6849733873554,3.6993206656568,35253.4360982685
"17",0.113097400564794,1.15589142428943,0.0379088726747592,0.787260262983989,0.0228810759040763,0.0141676994774873,0.125768732163624,31.6552783585142,-1.43419434286331,0.144197784015387,5.23564306771608,-0.867974570578249,13.8776980023302,3.72527824495436,35251.3740558771
"18",0.0849581845067883,1.19976542991437,0.0232263642666815,0.818516554303395,0.0380603274412101,0.0130139428545195,0.128249830550436,31.6989345676681,-1.41668874524211,0.162618821332534,5.1661796968467,-0.856622532899947,13.8797700290934,3.72555633819882,35248.0737023396
"19",0.102826399033714,1.17792058763014,0.0318534543022551,0.812611072273982,0.0573326565138639,0.0135945640853106,0.126177038104775,31.6822546904902,-1.41254708016608,0.145371112583755,5.17554733268848,-0.848072764933243,13.9070341255987,3.72921360686119,35255.4502110217
"20",0.150978740833885,1.16121675589009,0.0324044594137876,0.795719845218255,0.0758437691238504,0.0139545971494359,0.117529272248505,31.6895808016761,-1.40603602138176,0.161440131545726,5.23038301178595,-0.853348955024177,13.5795969220361,3.68505046397415,35250.9641697271
"21",0.093961394439495,1.18501554404272,0.0311054303750273,0.786790011148321,0.0347779166902635,0.0133644578156329,0.126646317284429,31.7294852394888,-1.37986448190385,0.16051616370019,5.20524474143893,-0.8525296917988,13.7834448733851,3.71260621038444,35257.4246485074
"22",0.135044815696563,1.19102552894246,0.0310370496621934,0.805834442796958,0.000301047684198295,0.0139057863434818,0.119959809082031,31.6950073685685,-1.39228771185164,0.1313632746825,5.2009230112211,-0.836002614480765,13.780107916211,3.71215677419624,35261.5637007172
"23",0.134923214039562,1.19073229131027,0.031146897950337,0.802335220043239,0.000508251428919957,0.0136181054831963,0.119791465667115,31.7086188492228,-1.39231401147908,0.131373724196047,5.19747028844854,-0.836005808402995,13.8292249434279,3.71876658899533,35261.7448780856
"24",0.136409859854874,1.18536355195003,0.0349191805045739,0.79381628228644,0.0030363615712283,0.0131871043954892,0.119085343780414,31.6718040575284,-1.38018011193245,0.165391375749697,5.25083570884644,-0.845901541946207,13.8342291113972,3.71943935444539,35259.1238726501
"25",0.145836297291698,1.19965666089624,0.0300271987302639,0.837227504359314,0.00910666169466119,0.013318182990368,0.119312851336921,31.5541340922026,-1.38547395593272,0.147368789308686,5.27493059417821,-0.834647937915893,13.8337764337973,3.71937850101295,35260.5096192025
"26",0.136519199697571,1.21823990882319,0.0241780929545499,0.822558618380215,-0.0193447019594416,0.0125846979759728,0.119000432804,31.6706858716102,-1.37816345471018,0.153670961876979,5.18913324032898,-0.817434834673861,13.6503650393945,3.69464004192485,35268.2599399571
