"","raceLSAT","raceUGPA","racefirst_pf","race0","sexrace","sexLSAT","sexUGPA","LSATUGPA","LSATfirst_pf","LSAT0","UGPA0","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"1",0.942607796278225,0.0412335188251857,0.15739202485816,1.80864500943083,0.0390526964297592,0.624499566966966,-0.0508542781191797,0.0220799467192348,0.145576567103578,30.445970957771,2.11125239887769,0.0849357487117646,-3.91788416512059,13.2344222677401,3.6379145492631,28463.9552017332
"2",0.940108387577655,0.0335307354816575,0.165164417440749,1.80882735881312,0.0511359669821693,0.616202401917917,-0.131492618763089,0.0156973572157918,0.144137289630053,30.4774677783976,2.48841767370403,0.00701837199831472,-3.94500413531372,13.5997983941232,3.68779044878139,28472.5850853242
"3",0.940465608802453,0.0381367608439272,0.165631949234383,1.80821527450104,0.044540632540239,0.615444951377956,-0.131459492440005,0.0171230867851323,0.146180299668105,30.5722002889915,2.40760763677038,0.00768294656736907,-4.01555850330965,13.615506072547,3.68991952114771,28471.901225722
"4",0.944427173799032,0.0342765358873731,0.158981585031242,1.8156476641715,0.0403357618261795,0.680264889061781,-0.120342738077608,0.0176580620012008,0.152291172871788,30.5085878551561,2.4005352961464,0.0188923230952605,-4.18002944458933,13.3498747830852,3.65374804592288,28469.1540102876
"5",0.9493216109905,0.0359212585826719,0.165238328018672,1.80847393874065,0.0532772632241804,0.619716543571728,-0.155034861373451,0.0170472687449514,0.141893763520263,30.4324200137904,2.19795384523581,0.280577884735867,-3.86154339544296,13.6998253781113,3.70132751565047,28470.2215601007
"6",0.957442751617797,0.0367396700369783,0.181689208347388,1.81854712290454,0.0392436299729054,0.606299387764485,-0.114816863700822,0.0238505095133443,0.145652933821617,30.3957369845056,2.18974586876847,0.0125430472472216,-4.0592904948217,13.379242018657,3.65776462045564,28468.3150716638
"7",0.967714358402797,0.0253951036770765,0.166280311858408,1.81823952200958,0.0380803543756843,0.617709665954846,-0.141966372829014,0.012942229672428,0.141678134472038,30.3166716368432,2.58204503079245,0.10903231520545,-3.83774959413807,13.4638833690458,3.66931647163961,28471.7645675118
"8",0.929447979874401,0.0216397500762168,0.16040725814617,1.80106567357381,0.0531693170739238,0.662577070066491,-0.11583183709843,0.0209549283459387,0.15028383960855,30.5737972407792,2.2406891897287,0.165056329046633,-4.14694686581589,13.6127571922763,3.6895470172199,28471.4944591639
"9",0.935277176276767,0.0192626470403268,0.16229621320083,1.80397420880277,0.052686837931545,0.673478043205653,-0.168258295495887,0.0211766957705754,0.151817755928311,30.5061364832371,2.29523907055885,0.125633255508164,-4.1651417300803,13.6030029808776,3.68822490920465,28473.2509030564
"10",0.965866647192951,0.0293406537106754,0.165934219646826,1.8131630456833,0.0357493776905065,0.612541297490024,-0.132311921860242,0.0171517348326103,0.145063973424446,30.355975563886,2.30433564446401,0.212024876102551,-3.95667678791557,13.4162686316715,3.66282249524482,28473.2843433048
"11",0.950874346737438,0.0208962449275256,0.163169840909605,1.80430365679537,0.0544557904028214,0.662844563906683,-0.157626463760896,0.0201254975455095,0.146694884273469,30.4313269743349,2.40259515407689,0.069285831151048,-4.02196448379363,13.6430942467038,3.69365594590289,28473.8380639859
"12",0.945370064387767,0.0282168356708997,0.154402704233762,1.80491590766315,0.0437116928904652,0.600802189024711,-0.124764624905086,0.00880564897515221,0.150156128432524,30.4791017986659,2.70884974835805,0.142748381609827,-4.09300751529164,13.4816075244713,3.67173086220535,28471.0384996692
"13",0.937062297527646,0.0224677564991207,0.174436108037881,1.81475426160241,0.0475102797672198,0.667794843028462,-0.135454609856319,0.0241318035262668,0.141507751286525,30.5211117330537,2.11169475899776,0.134409154761466,-3.89611973583291,13.5398825785325,3.67965794314261,28470.1899477261
"14",0.948485828368833,0.0442211681416404,0.159471972768709,1.80879480380901,0.0379448926810496,0.734065172744389,-0.0970531762264549,0.0147876445314162,0.144042408500247,30.4076000061639,2.25623025578618,0.219782572252213,-3.90699317285593,13.5817375288048,3.68534089723119,28470.5943581009
"15",0.944120945806045,0.0381582015408344,0.157602318498031,1.81286421281377,0.0482234205397096,0.758787234324116,-0.106233723586537,0.018554704517081,0.146243508813572,30.4229284783147,2.22106971845314,0.197501947364133,-3.93560615136798,13.4005811435307,3.66068042084129,28468.1444338653
"16",0.94194725993068,0.0388687660771247,0.158301393204589,1.81013656572421,0.0398429464460561,0.550272896565503,-0.123678645933226,0.0198445595824284,0.147847672340485,30.53387940162,2.24244365215485,0.124683112805311,-3.99876864874143,13.4419283729099,3.6663235499489,28471.7095258863
"17",0.945557576232523,0.00581585379121594,0.164190265127021,1.81703543861266,0.0433069874806136,0.524747821405308,-0.070707380094863,0.0175342819980882,0.14679495889036,30.5354288049792,2.4257996664315,0.173015011265727,-4.03804400353285,13.6545654564104,3.69520844559686,28468.8180808443
"18",0.944443345295832,0.00844096286645418,0.166195946069758,1.81520160909589,0.0333207356296881,0.575521982749201,-0.121616749995951,0.0189129198121886,0.144920457502086,30.5032848794319,2.43039159924595,0.1247162629971,-3.95130235980867,13.7017273150872,3.70158443306204,28470.8765568312
"19",0.940745383434663,-0.00197956045200043,0.164048377164031,1.81788456385749,0.0365338059256351,0.608221943707702,-0.0848023280934152,0.0242603670571412,0.147470119501511,30.5208326737428,2.36155633775509,0.0435085748215637,-4.04632525472822,13.6584189379798,3.6957298248086,28470.2215169466
"20",0.961049185483069,0.0578463985088034,0.166523847549636,1.80335674574987,0.0557111633633759,0.670434413496851,-0.113001696263502,0.0130471381198595,0.141848715492518,30.3353052441065,2.19130521926122,0.309010165714795,-3.84271501090661,13.3807678827881,3.65797319328451,28466.5291620635
"21",0.934471037402707,-0.0160994025936971,0.16867913589992,1.81541488589317,0.0406382409486621,0.645543570945053,-0.161380191383182,0.023703130920096,0.151981506701017,30.5411743920673,2.54765571400431,-0.0269039177412115,-4.22786083244409,13.6343253236888,3.69246873022491,28465.9794791378
"22",0.956375772213113,0.0677087475604692,0.161282920545147,1.80914699301057,0.0410340152888047,0.671425746737968,-0.107604952241746,0.00899320220061079,0.139546120700514,30.3741183238778,2.22063901364462,0.297670519381317,-3.7768838221486,13.5865366158664,3.68599194462852,28465.7931558656
"23",0.959540859099477,-0.0031746648244669,0.177898092646098,1.80915689911291,0.0512711660458146,0.61710064043943,-0.153153937224989,0.0188445251023656,0.14539727154933,30.4111866785268,2.57773366484954,0.121775449447298,-4.07803101432795,13.4615645808164,3.66900048798257,28469.7354242407
"24",0.936283856770359,0.0294432908404919,0.158413697200786,1.81207314529646,0.047204678331162,0.705459616189947,-0.0610772836430621,0.0175477487036291,0.144814502189083,30.5183216586424,2.12706924866719,0.307687607522954,-3.92348236018712,13.5880860892728,3.68620212268302,28469.3853058525
"25",0.964280669935079,0.00746992437327556,0.163200528832679,1.81050982496081,0.0488456244449704,0.579176095669878,-0.0875696803936773,0.0184694317603688,0.150732470377018,30.4252990917738,2.50031774030014,0.0360299075129466,-4.1435380295436,13.477567510671,3.67118066984873,28470.9042751448
"26",0.96364483766147,0.0361376709239148,0.153223855808759,1.81273441064575,0.0451813844026876,0.68278510790994,-0.144508014545917,0.00968549058180448,0.14503347308735,30.3561648870487,2.61328525823211,0.140753720590066,-3.89618338046534,13.5542346300262,3.68160761489138,28473.0804659829
