"","racesex","raceLSAT","raceUGPA","racefirst_pf","sexUGPA","sex0","LSATsex","LSATUGPA","LSATfirst_pf","LSAT0","UGPA0","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"1",0.0887473226458969,0.967301097246652,0.0332170749675112,0.168013559550911,-0.193597095682546,-1.03521680272588,0.0201425001191211,0.0164728245717601,0.151503288729382,30.642068673278,2.3274737062767,0.16552479825648,-4.24289460910309,13.7175755170342,3.70372454659283,-100522.204587034
"2",0.0773905591466673,0.979127646664495,0.0267446940848588,0.165867270880962,-0.115313258521177,-0.982701093288553,0.0207848426146593,0.016012770634738,0.14786412952482,30.6036381602143,2.39897179728854,0.107280150320285,-4.11150361690181,13.6195667232428,3.6904697158008,-100515.696604697
"3",0.079005621887314,0.978383913526592,0.0330537609021372,0.170335740292507,-0.130133917306029,-0.88312735750155,0.0174495725246342,0.0193813027012484,0.145099526484449,30.6027267064778,2.22704781955202,0.229435323141743,-3.97467728661299,13.5624674129025,3.68272554134876,-100517.426548622
"4",0.0548233115995948,0.950292733892017,0.0524319194490756,0.160175773497348,-0.190207843625993,-0.957109488118725,0.0233831533284388,0.0200142621279235,0.147107175698493,30.8067916798825,2.23599377336438,0.0949634649994651,-3.99779334699888,13.5787660097947,3.68493772129118,-100517.653022502
"5",0.0744265463091137,0.976271923731316,0.000475451253995437,0.18820748201676,-0.0788945130694085,-1.0425500164175,0.0228786061907062,0.0123849871956191,0.144753774260507,30.6199600700045,2.58538667736509,0.227690761198559,-4.07565259785767,13.5126156519385,3.67595098606313,-100517.894926388
"6",0.0631465210703425,0.948240179195833,0.0500042453036167,0.136813435776418,-0.187020261831068,-0.967306426750151,0.0224075941755943,0.0180489157003484,0.147885502644071,30.8031121138477,2.33479962170826,0.0489913481599958,-3.93720562524196,13.6078286385086,3.68887904904845,-100518.478200212
"7",0.0751073285727859,0.931887697058016,0.0345896045061746,0.188963546971542,-0.131377087967453,-1.01450456972951,0.0221661216156226,0.0100376029435355,0.146204003195025,30.9062347294039,2.5464522465612,0.177763746648772,-4.2148555064577,13.5278390284122,3.67802107503644,-100524.042585055
"8",0.0614278783172775,0.980073081657056,0.0242237443744765,0.14098617940723,-0.141065519592175,-1.0056164814024,0.0229557983641051,0.0260003035341714,0.144885020803201,30.6198993864567,2.14628186716538,0.0676952034830508,-3.80155300158649,13.5301935554179,3.67834114179448,-100519.301199795
"9",0.0775039066901166,0.948270449613694,0.0401641079031897,0.190097484100472,-0.132093802143309,-0.98367950317532,0.0197402821217715,0.00909469750289201,0.148806930047141,30.8175980237199,2.53294281571588,0.190052422654038,-4.2321459371273,13.6576781900877,3.69562960672302,-100519.616641757
"10",0.0553213208813544,0.961788416811229,0.0381360223475606,0.143641176590334,-0.148820679375207,-0.969828371264749,0.0241853693043266,0.0156023315019398,0.146857473596885,30.746807222998,2.53028468965935,-0.0187111415136131,-3.90514284269992,13.5312636163211,3.67848659319578,-100517.073518388
"11",0.0815034835717176,0.967548340509708,0.027607217048319,0.173393049871132,-0.110991163405069,-1.08297644018148,0.0220311181251797,0.0144200211061007,0.137919644894134,30.6640493587208,2.34389198015289,0.247856241348751,-3.78655901104136,13.6107023880369,3.68926854376811,-100515.976564238
"12",0.075322600383214,0.963841558323858,0.0218784795056358,0.183164707453809,-0.0704229113445377,-0.992848056231267,0.0210047593399523,0.0156847028645861,0.137150189041055,30.6875064960411,2.33781162443879,0.283731116070118,-3.78821711558955,13.6041553340151,3.68838112645848,-100517.758226922
"13",0.0603671140069779,0.962353303908663,0.0426307462580629,0.146381206655428,-0.171630187075082,-0.94669829507879,0.0225659234310455,0.0173559624600807,0.151199390568997,30.6929481490457,2.39229773633074,-0.0185162502966567,-4.10999820971503,13.5390925149172,3.67955058599786,-100518.752953065
"14",0.0803446333219037,0.963279362326516,0.00118891141057714,0.182095708414224,-0.0792713186623082,-1.06517011068837,0.0219519691265136,0.0155067753198141,0.137281760788173,30.7437575031997,2.41666083517521,0.295643253976918,-3.83319101635036,13.5488814239385,3.68088052291004,-100518.889695557
"15",0.0646498965431802,0.953325855813481,0.0214846184769221,0.167311254341857,-0.239125354807052,-1.05207596618991,0.0244117679404149,0.0261954139568454,0.147293394345258,30.8003142507582,2.30287186836873,-0.0318688613661174,-4.02111724968854,13.7168180653599,3.70362228978063,-100519.212800941
"16",0.0742110499454456,0.968131060699601,0.0167158616116859,0.160328867252195,-0.267655827678448,-0.933664658066429,0.0200528978419911,0.0242939081980129,0.146610355011762,30.6977516260849,2.27142873950066,0.113577603226994,-3.96691156041903,13.4869057887646,3.67245228543063,-100517.392227473
"17",0.0708383799403002,0.957176182880566,0.0307030037941296,0.173602026778496,-0.237313778070532,-1.19550143784295,0.0276397762003744,0.0159164686767707,0.14521470035965,30.7718313543118,2.51910749867676,0.085999759289563,-4.05172152502734,13.6222365904685,3.69083142265649,-100517.48794455
"18",0.0721313738491724,0.966604133770721,0.0096513139564844,0.154939062225816,-0.0106598878951034,-0.786457128524292,0.0163122396501786,0.017561661305772,0.147223265287711,30.6844719147458,2.3219132965661,0.210590406741533,-3.95451923165528,13.5652080395673,3.68309761472151,-100518.780808844
"19",0.0672149455750139,0.963755576473369,0.00806845595915695,0.174959247737113,-0.140464357629523,-1.17147753660556,0.0272964277311725,0.0250054512019603,0.151472564221352,30.6771078934533,2.2200731521568,0.115508552140551,-4.22536583576828,13.5682343316737,3.68350842698557,-100517.152518773
"20",0.0641104926163344,0.966166742082637,0.00109502679192851,0.177092069679014,-0.142954773457842,-1.17358318233127,0.0280554599764784,0.024833985219378,0.15030627523849,30.7041868119353,2.2923962615624,0.111492532759666,-4.23818979832783,13.555592785927,3.68179206174479,-100517.595449513
"21",0.0611722749270792,0.961184123854068,0.0141308052835409,0.174406134627323,-0.136818607252718,-0.874169991242666,0.0199854843628736,0.0127923003825775,0.145530456549818,30.7484153742178,2.59265903904104,0.193803410732197,-4.0468568647054,13.6426430293523,3.69359486535168,-100514.184320892
"22",0.0675024193755967,0.980493112708714,0.0269811986578595,0.165332816882389,-0.190765991347031,-1.06928364403076,0.0251125108786553,0.014130235704834,0.152778204486528,30.582931408866,2.53844677367677,0.122777061135111,-4.2387201190669,13.4734228539699,3.67061614091829,-100516.669128233
"23",0.0684832286090347,0.985762549211349,0.0257924832652931,0.1671004624673,-0.245342783111326,-0.925261318172303,0.0195765926777674,0.0141523396223023,0.140017343679304,30.5973673706079,2.64890806551824,0.0905467267465564,-3.83190380088489,13.7086856082703,3.70252422115917,-100521.874372242
"24",0.061125449460517,0.971581260379825,0.0239725921876603,0.191523521800377,-0.215013417545601,-1.12751077615413,0.0268408491544574,0.0235374611929411,0.142782237899641,30.6879473639692,2.26796878362245,0.117268700672885,-4.01256129025611,13.5738167073258,3.68426610159009,-100520.143204782
"25",0.0655263882011475,0.971609626814413,0.0322852892248844,0.162723465841309,-0.154735047439917,-1.17303572428192,0.0279930360704192,0.0205225445762922,0.145694332748703,30.6481983715273,2.30921036297446,0.0926617515418236,-3.97966966074859,13.7224645154938,3.70438449887344,-100516.536081059
"26",0.0697871714173601,0.973123401739934,0.0270244893149381,0.172933741506412,-0.0799248572263246,-1.14563455476926,0.0256785833973309,0.0108115499453894,0.143559668113687,30.6674738580802,2.58763671274524,0.144557255222617,-3.94489877336021,13.4999702960674,3.67423057197931,-100514.646577965
"27",0.0748554513768276,0.981601433460311,0.0347271574757241,0.174186259429407,-0.0944291272133742,-1.07761597374382,0.0234792015308262,0.00758107272742008,0.143860293102871,30.5825661191522,2.62497685207619,0.162659414304394,-3.97261945288732,13.5187212496364,3.67678137093252,-100514.632130328
"28",0.0634954109391262,0.976890004744949,0.0207751760107547,0.157142675871703,-0.147787922022404,-0.972360898534066,0.0227765856495518,0.0248709170752814,0.14669893941575,30.6689433468168,2.15821665549083,0.10653064880117,-3.96796440243583,13.5725099353758,3.68408875237497,-100514.146067578
