"","raceUGPA","racefirst_pf","race0","sexrace","sexUGPA","sex0","LSATrace","LSATsex","LSATUGPA","LSATfirst_pf","UGPA0","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"1",0.0245440644183832,0.165452800157436,1.23634560475079,0.0399216962648201,-0.129325058949052,-0.904595231536744,0.015585916374319,0.0312921998730779,0.0152794502422792,0.15235859482914,2.45595498505448,0.141971479805364,-4.26113241158369,0.152048546028731,0.389934027790254,102650.738606354
"2",0.0233493772791652,0.164002682659268,1.24201168235652,0.0203828688327806,-0.134462487238518,-0.667372371112395,0.0157316034320996,0.0252029518261898,0.0149589307576268,0.147347521159179,2.49921618178398,0.123311371094709,-4.00720522349527,0.153609633677538,0.391930649066309,102649.980916803
"3",0.0236542321370932,0.166776153385249,1.25928493209972,0.0422097319728106,-0.138759502510713,-0.670885335104284,0.0148572998533189,0.0253191829611178,0.0149428205284134,0.147288782235622,2.48594654455292,0.139708721437968,-4.08133293324477,0.152752294183169,0.390835379902036,102650.751860382
"4",0.0250599970481798,0.16771771836045,1.26083090755266,0.0449278333764909,-0.143629526437194,-0.802013826767537,0.0149119261777627,0.0284921936900343,0.0148398638059658,0.136738667994562,2.4868619705969,0.126299739137913,-3.69924247087144,0.153548325019967,0.391852427605045,102646.494281854
"5",0.0225126021853798,0.148537302396597,1.27562925880417,0.0198500094687474,-0.132154269893762,-0.855288003473095,0.0148243654840449,0.0302490885000371,0.0156026277087104,0.155381235967929,2.44108226970447,0.155036442733243,-4.21093891797487,0.153452221669597,0.391729781443276,102642.605069991
"6",0.0268100446084383,0.174539412261994,1.25580268924542,0.0275947004687521,-0.134773344564781,-0.757238305124215,0.0152496697606843,0.0274862200012538,0.0148889035968974,0.141599893561795,2.46780894603182,0.132173647692328,-3.90057668646658,0.152520214831489,0.390538365377192,102654.400031679
"7",0.0256769372583775,0.172832626068922,1.2341665893975,0.030159654797793,-0.130232220950474,-0.5980504997906,0.0157379573075714,0.0226843086357362,0.0151771657712936,0.146963249062694,2.46249348588016,0.136904955822683,-4.07404315860689,0.153613529453636,0.391935619016231,102650.865241812
"8",0.0238271451206207,0.168048613356012,1.23828249085872,0.0350068298675292,-0.127354239528589,-1.05832144916485,0.015557904265261,0.0350321280269439,0.015828465431766,0.152555962913848,2.44909140738719,0.133683013572555,-4.23675147745416,0.153509068702307,0.391802333712176,102648.808392071
"9",0.0263363830088027,0.162371394903402,1.23302712089834,0.0371737327857114,-0.136404805492759,-0.719192390167258,0.0156309440612569,0.0266095157393301,0.0151018976518195,0.138899469804287,2.45239399928148,0.147385183789387,-3.74262012546503,0.15304532383678,0.391210076348732,102652.198083176
"10",0.0242191259986314,0.166567769923507,1.23792608895688,0.0311954442431221,-0.13589384801116,-0.764825925739829,0.0155892462678321,0.0274197079088951,0.0149096100633727,0.139829579437374,2.49369409469341,0.123470227706159,-3.7997811888971,0.153452135908352,0.39172967197846,102653.875161893
"11",0.0238374562027349,0.16199130883136,1.26172818978206,0.0315419495438622,-0.1337458424527,-1.03070159615768,0.0150979673562067,0.0345693162020404,0.0144569979342079,0.145830775976146,2.50289728658484,0.133290607885547,-3.99658952029236,0.153319796075431,0.391560718248692,102651.383155766
"12",0.0244772099372981,0.162763444624039,1.26010646236957,0.0246154652984424,-0.13656007168591,-0.637211781967126,0.0148998709013025,0.0242661319823741,0.0146023239000215,0.145031755041647,2.49467832981561,0.130443833054285,-3.9661174608242,0.15541321727932,0.394224830876139,102643.751051099
"13",0.0239430882643658,0.165912472839284,1.24593718458417,0.0239010550645881,-0.137825833775932,-0.828758347234252,0.0156255620993817,0.0291943337294081,0.014619816914392,0.147294694776158,2.49781686249345,0.13517791463043,-4.05088618145835,0.156172752752318,0.395186984543163,102652.277778187
"14",0.0248213369694251,0.177362185117792,1.25730369320219,0.0346761609155352,-0.133331182798392,-0.892325208167891,0.0151569252827904,0.0312335271549264,0.0150441958772203,0.148644469968046,2.47471365389908,0.134048921060391,-4.16623635661209,0.153908130912824,0.392311267889191,102654.039767026
"15",0.0236551975657202,0.151544417085683,1.19513742722439,0.030390252544214,-0.139072717514938,-0.885994421089995,0.0169345098877672,0.0309730174597381,0.0154207845058854,0.150282180268437,2.46244021432307,0.138770657000394,-4.04283462278399,0.152484880007402,0.390493124148688,102649.337156598
"16",0.0254648454277682,0.177188001287973,1.27187773831431,0.0308674363587707,-0.135184369883743,-0.661509993102129,0.0147651273584587,0.0249735347198306,0.0147807541740582,0.143391742087832,2.47889342229473,0.136707519552782,-3.97819250914608,0.154405393175645,0.392944516663161,102652.811376796
"17",0.0253116393085402,0.171025927944649,1.26059259018085,0.0298489328600115,-0.134358002162112,-0.968494158021374,0.0149693713667797,0.0335784817244055,0.01598040191872,0.145027377899215,2.42782329304462,0.143773353544103,-3.99725347463282,0.15186712087773,0.389701322653298,102649.508834163
"18",0.025242087162508,0.147788938260792,1.27619437864618,0.0310903446274213,-0.138784195973466,-0.896921051773838,0.0147115099850695,0.0308016026515158,0.0151154538307968,0.145840011193578,2.46427851762481,0.142001905415514,-3.91406597063412,0.153961818631536,0.392379686823281,102651.670283573
"19",0.0234449659924374,0.160753387120621,1.22290466320226,0.0366699853725234,-0.130950774887824,-0.811806547620411,0.0159860352009055,0.0288299136143878,0.0141688562507356,0.150363953652297,2.51302376479645,0.13294820883668,-4.12908293613274,0.154116887133694,0.392577237156836,102652.473223764
"20",0.0242707412936378,0.161696706497044,1.24373086761586,0.0287133065335666,-0.133710083907946,-0.866719786844167,0.0155430304679967,0.030452797025238,0.015168525955919,0.14247269313539,2.46254456881757,0.144855427891139,-3.87139026644666,0.153292440396391,0.391525785097726,102655.675718469
"21",0.0250018627186947,0.170276298877738,1.26934362952582,0.0304619069294479,-0.131578037923108,-0.934513465981685,0.0149455342791562,0.0320013523248712,0.0157324396978988,0.142567775791332,2.45271993980683,0.122656637594035,-3.92489729294886,0.153037994351926,0.391200708526872,102650.781306864
"22",0.0257693603542356,0.17331709682469,1.26523381986821,0.0288843566384294,-0.129552854392597,-0.856924333481664,0.0148571543860732,0.0301010003592345,0.015841775138871,0.145243076961507,2.44708495732874,0.122882502664518,-3.98175018629877,0.152292575434905,0.390246813484627,102649.901921501
"23",0.0261531736747935,0.16541982897568,1.23396978872664,0.0312112279293652,-0.139667997359009,-0.763517504405092,0.0157839594781806,0.0277479739551681,0.0150028656698379,0.143853002075486,2.44684322091685,0.16049235653099,-3.95459142658221,0.156586044358219,0.395709545447439,102648.18315354
"24",0.0267437444082007,0.169370295480272,1.23191834777294,0.0302134452580554,-0.140533396787935,-0.858764806603082,0.0157851701292119,0.0300633149891503,0.0149040604791043,0.144981072419336,2.45360344939572,0.155486199877014,-3.99509841450013,0.156395442412106,0.395468636445554,102649.593816468
"25",0.0217521521951676,0.170667752346384,1.2255048026232,0.0270674696445953,-0.139469464197952,-0.761027487782137,0.0159716009420454,0.0282540132986151,0.0158373456403884,0.13983619599585,2.4571051291185,0.150204688286695,-3.83464244413616,0.158490032405893,0.398108066240679,102641.703566613
"26",0.0273222283001286,0.183237272629811,1.23906024057257,0.0339206072093853,-0.134408086480072,-0.93501185428565,0.0155057636625111,0.0327017822839212,0.0148763997238592,0.144418403805103,2.45878410120414,0.145046647679436,-4.06368284820096,0.156797031070873,0.39597604860758,102646.497247077
"27",0.0258609267431254,0.150371491829853,1.24175285346129,0.0297848861200221,-0.136218451914936,-0.942271340704172,0.015571231456505,0.0326537281365121,0.0160125310465401,0.149567420683947,2.44184959577823,0.12392395505888,-4.02907443392453,0.15036860045952,0.387773903788689,102650.838512403
"28",0.0250784380180923,0.151736267604788,1.2363514884519,0.03045256789637,-0.136006106785711,-0.843297296066537,0.0156932814172785,0.0293270988656712,0.0160095197916554,0.146388280434627,2.4435530632109,0.126637470655045,-3.97751572380507,0.150875024423171,0.388426343626654,102651.194618948
"29",0.025430593851167,0.14627218526895,1.24896368944044,0.032245798506649,-0.133279257508872,-0.572178346908449,0.015391182308574,0.0229123341668645,0.0162130393877071,0.149567799849154,2.43777190176262,0.124860737185236,-4.05130046269696,0.149660558373937,0.386859869169621,102643.844388505
"30",0.0246431945616397,0.178586966658351,1.21660863421111,0.0311733555541724,-0.13850955089546,-0.613722112318287,0.0162105119625354,0.0233394345525241,0.0151363772993706,0.155819821790241,2.46972135672022,0.142743447516827,-4.36657668867136,0.157716200504639,0.397134990279928,102641.728804139
"31",0.025155875769493,0.148475691670682,1.2570392764171,0.0306633867281332,-0.136297431966913,-0.663417525203069,0.0152123214692207,0.025196675517548,0.0151449549874336,0.156745713561868,2.47984120840205,0.126650984555025,-4.24086756927667,0.14813156434416,0.384878635863515,102643.680936669
"32",0.0247662456883016,0.16494708705051,1.2109121356325,0.0335292493890445,-0.132054902642006,-0.995019000036644,0.0161876121311149,0.0337789740537891,0.0156806571647362,0.140292351632992,2.45444098105057,0.127880787659755,-3.78461010599115,0.155244445172914,0.394010717078754,102648.631981253
"33",0.0263422213392194,0.170644430175985,1.22628440713096,0.034209871934415,-0.14240186273025,-0.746294977200331,0.0160884396883884,0.0276997017708016,0.015724155221464,0.152080186187152,2.4499309605563,0.126939142284178,-4.22597286161857,0.153483510538262,0.391769716208722,102649.021584389
"34",0.0247561247756502,0.172718351555217,1.23904414486386,0.0337662238007436,-0.143596504374068,-0.868269500269745,0.0154380664884574,0.0311033489727776,0.015942095794215,0.147519629354438,2.44649138432169,0.129027863821716,-4.0902215990628,0.153677412802119,0.392017107792656,102648.681027656
"35",0.0240686990503119,0.156150085511559,1.24509411079436,0.0247464487736652,-0.12967166477686,-0.88684960908056,0.015549867592698,0.0315263131002639,0.0138997776991366,0.14895780187793,2.50804562214855,0.141231662952546,-4.05120751638467,0.1526730026988,0.390733928266794,102649.583016871
