"","sex0","agesex","ageca","age0","cpthalach","cpexang","cplabel","thalachage","thalachexang","thalach0","exang0","oldpeak0","slopethalach","slopeoldpeak","slopethal","ca0","thalsex","thalexang","thal0","labelthalach","labeloldpeak","labelca","labelthal","label0","lp__"
"1",0.16606508767274,-0.37740080682541,0.371798912097704,1.96754338000419,-0.031673319669662,0.573736575898817,0.760067758017894,-0.00228215040517419,-0.0358477798681875,5.23797556817116,1.38469033292484,-2.27952028650492,-0.0645995298742677,0.950217156216987,0.17051752104467,-2.63756357831795,0.520373030109893,0.252964128567918,1.2111712456963,-0.095468479223967,0.950603074488205,0.947256023382916,0.319317747651489,-3.34213035195654,179003.088848899
"2",-0.0348506765167568,-0.368607518348828,0.313959305640363,1.99620665721617,-0.0302286169227172,0.605030505995345,0.699670446715426,-0.0025499173798212,-0.0335251110164662,5.21370599057784,0.988205074719032,-2.23713322912797,-0.0571561570099883,0.95002800656039,0.194276602208956,-2.48839600943894,0.575203552492157,0.253811889424571,1.13035259197509,-0.0941841440686862,0.887195580307428,1.11192366110981,0.295547826237118,-3.19167610267282,179004.788147888
"3",-0.540019800236057,-0.206943203629481,0.334113171430407,2.22576393341098,-0.0312214229581998,0.588642569053865,0.788488030214267,-0.00427547209122181,-0.0272667443353028,5.23535424130658,0.551994973596813,-2.16783260305714,-0.0699384377395836,0.828530430011758,0.126371885614726,-2.6104974608323,0.518661788533582,0.168845778106076,1.23703880157968,-0.0742033734770263,0.739770769877773,1.14053240327358,0.372552949294863,-3.41792757431773,179006.05039339
"4",0.30542054252514,-0.321628040249562,0.268789241564423,2.25868121412189,-0.033921809662396,0.707044880897703,0.648430785250372,-0.00408357799844191,-0.0306664630288241,5.25391953773947,0.249036562869968,-2.04190764777661,-0.0731693432695666,0.803480228622945,0.0784947110615664,-2.16253343580418,0.453560009527204,0.236433366441334,1.26713048663056,-0.0856989613373306,0.887424467877509,1.09981264444278,0.371027141039272,-2.92683052184586,179006.948376961
"5",-0.388944489342391,-0.38103222743504,0.286779477466937,1.89024661388389,-0.0365776456421863,0.755496306227124,0.880444201414856,-0.00179367746799781,-0.0301190336841788,5.25992057357147,0.27682299864679,-2.12048157512363,-0.0730776164820939,0.831995707283286,0.132091564307888,-2.26953887414222,0.700038281833958,0.212109312653795,1.21894253560475,-0.0758093772490991,0.846079923713278,1.11868766308532,0.255926548735584,-3.90476944618114,179005.994422886
"6",-0.646623105126003,-0.161927711976005,0.332196864875022,2.11572229901394,-0.0342511403897689,0.618879757443104,0.869726352036642,-0.00340308717622152,-0.0281372970795319,5.26588248109445,0.324676403060147,-2.04797318974426,-0.0797120205778347,0.747286523691325,0.0583784319018233,-2.49735430305725,0.456778563245906,0.248217450386943,1.33400169314452,-0.0816316015764261,1.06547953873231,1.08003722758923,0.346034951523573,-3.66903103847636,179005.038902597
"7",0.597600743400622,-0.5274530183415,0.337076793639033,1.79045643613978,-0.0326314178048661,0.901973379566666,0.682900955636654,-0.00125713787702809,-0.0322430415822864,5.23423594897366,-0.211169124324411,-2.20466561369517,-0.0610621864682882,0.908111157855119,0.11250500165435,-2.69581771182369,0.597706655306428,0.183137253613595,1.22941194566255,-0.0886063087748159,0.653307484152145,1.23072860329449,0.331682490937789,-3.24878355539942,179004.571894554
"8",1.12768671993909,-0.505454597887816,0.316284201274638,2.08129220784717,-0.0257451820954624,0.630903315761981,0.743799569988026,-0.00315653446727807,-0.0253366190542097,5.22025458408899,-0.912089259473647,-2.65295317651814,-0.0679869387574662,1.01056708057953,0.109572845424287,-2.46803599490895,0.499619743902521,0.314001359647641,1.30510610030687,-0.0881001186023994,0.987424795402142,1.15816872390179,0.28681683781079,-3.12274116614348,179004.08533007
"9",1.26650621900592,-0.526424797659832,0.369796903298917,1.90344135706388,-0.0300176615767122,0.49042093014793,0.785969233830705,-0.00190980552539428,-0.019121246605764,5.21688089821296,-1.16162954244882,-2.31786425379864,-0.0615253241719409,0.981855796506064,0.131058098045858,-2.93234074233994,0.502988394996955,0.386557947352714,1.21331521653627,-0.0750223910820162,0.745638877852308,1.41801787516193,0.34857277204689,-3.42503581124213,179000.027698613
"10",0.643680773755515,-0.454485394834265,0.331033386128395,2.08060245257045,-0.0352214988177365,0.936052599995661,0.847192614936373,-0.00306350100394338,-0.0374619178549601,5.25741941604266,0.860894036525695,-2.42293844110678,-0.0726911555583239,0.988056143650788,0.0546960044709538,-2.30346232007447,0.567108569393258,0.141707827504357,1.34539383628564,-0.0923725817313647,0.884457603461542,0.770515300407253,0.353972232214374,-3.77632449833317,179004.448131107
"11",0.332318386441089,-0.428141635010926,0.308020979730179,1.86272308521462,-0.0224368492033811,0.615087667261799,0.668074367007284,-0.00170815700422391,-0.0259669005046781,5.18799780954727,-0.21311412973793,-2.13188681606842,-0.0558893156083486,0.873506370750606,0.119041568098004,-2.72558969435992,0.577979153743469,0.219858650406968,1.27315229475207,-0.0909835018557278,0.766760684403254,1.45386182854146,0.293938226827439,-2.80300013282051,179001.115183554
"12",0.933211366092968,-0.412824729511823,0.293894826395057,2.03903968388597,-0.0389046412989602,0.947872967820918,0.855714106823127,-0.00311404723688177,-0.0319975789434367,5.26957129538102,-0.451042695316844,-2.41749834228008,-0.0735310102238314,1.03255347656529,0.0844762106453568,-2.24087741870946,0.452772134287904,0.270293513891821,1.2993590318122,-0.0818423940499849,0.796427104813182,0.927435526489701,0.353073586466007,-3.47651648843687,179004.037116898
"13",0.190075173036529,-0.393234745220559,0.273247289501822,2.14752624487318,-0.027468121491025,0.562519432105122,1.10815262669196,-0.0037695009505693,-0.023238146505541,5.219929629418,-0.503970929354335,-2.21297676475176,-0.066012102182065,0.892682033869718,0.103020912205507,-2.43078227162458,0.616712519283884,0.260116840222084,1.28967130034374,-0.0821297985941701,0.835646036132021,1.3179976323913,0.311312419492101,-4.6779501108713,179006.230944491
"14",0.967838465309991,-0.378567722631652,0.335201455697059,1.94043308049462,-0.0303154167160153,0.867635959511681,0.951596797669149,-0.00212270857430571,-0.0273587224321753,5.24143496385744,-1.38858191057423,-1.9898232190414,-0.0705496035961595,0.758134505714864,0.128809636796215,-2.64623647549585,0.403455565687703,0.338232714129047,1.24126467679668,-0.0784602503801294,0.853220912426676,1.25238975117423,0.282514794463888,-4.12414247550899,179005.464485133
"15",0.0915963930774898,-0.352145860953,0.284486214432672,2.1380807284785,-0.0288527981573455,0.780222371278879,0.803973277144107,-0.00344157132043619,-0.0265274193982404,5.21906479874209,0.291053717658634,-2.15219852109157,-0.0686638217777346,0.871893851703418,0.0930155710754085,-2.32022554175037,0.515313400197218,0.0583813473197465,1.29733397058504,-0.0888341118210027,0.957117126243273,1.09598521263958,0.314249198995297,-3.56041773646381,179004.147761566
"16",0.201000748864696,-0.25394511788975,0.42764384848479,2.09565629315928,-0.0265470446701755,1.04560336632814,0.850635929922267,-0.00339197198439066,-0.0341093766576082,5.23230148695051,0.40605002100449,-2.24582264765011,-0.0674676209711315,0.977689111613752,0.107891973597437,-3.0901437503508,0.446020509062855,0.0760686527217017,1.23325272361854,-0.0881010938443306,0.695518025621081,1.11636773454905,0.375886508580607,-3.83437493526462,179001.939327833
"17",-0.32331806197702,-0.248029538400042,0.358535791269001,2.02761703903428,-0.0318686365517552,0.845362954201445,0.835264218687957,-0.00259985373398768,-0.0237739490508978,5.23271146627119,-1.04513483154133,-2.21932094095727,-0.0645138694561718,0.880599092146495,0.116135769651468,-2.84327378352759,0.506968168890735,0.193969529132764,1.23211319429319,-0.0789572113754569,0.863472574530535,1.15239937801632,0.331284339637641,-3.70671857118038,179008.898461824
"18",-0.589059109611611,-0.160921001242527,0.408426531474962,1.98380898627014,-0.031142408684271,0.648047513957822,0.980260746170191,-0.00271524788391662,-0.02460544727294,5.25364485906529,-0.548383740374353,-2.30676227736416,-0.0754841095184538,0.895673078684871,0.0968162399326948,-3.05821124134485,0.47360850429668,0.232396677929203,1.23868619653246,-0.0972814409634989,0.942134737249481,1.07571076074183,0.385884423722935,-4.13878454627374,179005.478415589
"19",0.77856403771271,-0.503967334251793,0.188506173864688,1.83470466558333,-0.0379200176677707,0.881921911725435,0.506780284732108,-0.00192135201991282,-0.0323010733273517,5.261841987973,-0.0694343352656495,-1.87710681682093,-0.075510430408419,0.781344256047452,0.164850056226179,-2.00649512021176,0.577115485983327,0.249285159941491,1.17063475355045,-0.0669164961276148,0.790136434705326,1.22106269653711,0.278565973118761,-2.52968187105033,178997.814064597
"20",1.4253130136994,-0.60909724821046,0.204353339649861,1.93532027159031,-0.0400811356796002,0.649482985483176,0.436950619342628,-0.00253261243904243,-0.01830997429515,5.26378969887712,-1.29850554620493,-2.09301315951479,-0.0699975296058025,0.797570236634881,0.194684244804607,-1.90347359870244,0.550158870234167,0.2307378329043,1.13487664706374,-0.0688261774427698,0.876462606832975,1.1618253780857,0.348707815218892,-2.42839253211396,178997.141082621
"21",-0.0477042384274511,-0.279710345655059,0.494185059480282,2.03387844469771,-0.0236920311030719,0.77485204391898,1.14138307542593,-0.00261342026163233,-0.039405147556842,5.20299346415071,1.09512141231208,-2.45020986966298,-0.0629638484818543,1.01010892200342,0.0564388608821323,-3.36483172869345,0.493444753743547,0.267162426217307,1.41271471310996,-0.0856893868272911,0.822238415925298,1.05629718764405,0.334751890189806,-4.90648621733797,178999.38698219
"22",-0.0851018106598765,-0.283837665287084,0.376154427740774,1.97825373161091,-0.0236907804465472,0.637634420217093,1.08155016174003,-0.00220727135261578,-0.0281001737510405,5.19326811456653,0.23669123369287,-2.61472382898756,-0.0570199685258295,1.05008808991478,0.0912222502611066,-2.71300958320421,0.490070953703788,0.219793000441036,1.3259098878797,-0.0899376829024497,0.903441535956544,1.08568767985037,0.327883070449102,-4.68822109350918,179003.5842915
"23",-0.366991070660082,-0.132625957709859,0.307372354028298,2.25970322370382,-0.0350172230400269,0.382969221712693,0.806745428657034,-0.00420955178313133,-0.0298064396133911,5.26202369298249,0.0169657154013095,-2.12200603884069,-0.0776932299918218,0.819672201265333,0.0307448301417459,-2.58166840754798,0.420118981675616,0.469311424958039,1.36776973447886,-0.0814205321329571,0.792982387952406,1.24439368116334,0.371052921277735,-3.57773024793749,178999.742032743
"24",-1.05966190090909,-0.228511036465324,0.310990937545637,1.98177470572649,-0.03059078821921,0.888409460631745,0.698652297242974,-0.0023093463904209,-0.0260153518707281,5.22025005312992,-0.104658368948725,-2.03388032408614,-0.0611799198947889,0.758381417544422,0.121660588408075,-2.27153209402343,0.670356993927905,0.0964581685133102,1.27428266924294,-0.0829375777135822,0.916378622165673,0.883023245399779,0.284472170022261,-3.15384920507821,179001.366771602
"25",-0.168442166500895,-0.329987167304319,0.406859784605582,1.82597383240828,-0.0264865298804259,0.69355931898161,0.826093756423989,-0.00163595761775585,-0.0224819209524899,5.22694859836871,-0.904429342994381,-2.17867200387772,-0.0721454968579163,0.843856522581676,0.135489446824151,-2.97804312513465,0.553002391542571,0.259039750767521,1.19953327619265,-0.0890201636873748,0.952233304078395,1.21074495839657,0.393221466180499,-3.66831181119605,179007.444870197
"26",0.0992161657194796,-0.295024400385542,0.341831941772951,1.97032435603199,-0.0396836399749026,0.430640800843614,0.611239002742574,-0.00255787619549312,-0.0330946310651658,5.26250395402172,1.14211084792665,-2.04325752651052,-0.0675520092897817,0.819692029751507,0.127952229557112,-2.48767037233752,0.449102320994908,0.326856627842597,1.23884120237373,-0.0740162940522714,0.836251615842818,0.988941483479923,0.306079073195301,-2.90585186396867,179005.433525393
"27",-1.72046379133103,-0.0132775728501029,0.32182527653606,1.93682136637451,-0.0320834312873695,0.935788230973267,0.805491594602562,-0.00208019544117561,-0.029405584118635,5.24935902027462,-0.521644705319425,-1.84781205673512,-0.0764258100140706,0.781077438600911,0.0758265881211486,-2.54879666129364,0.604691274863313,0.174433452272231,1.34904789377863,-0.0842450906146101,0.749071541434185,1.16493015074691,0.295742649084098,-3.5122026889949,179001.89866252
"28",1.02620015902153,-0.431409760286459,0.437214212946725,1.90482335707725,-0.0332589180824222,0.53226828200195,0.776638451397318,-0.00246484985484398,-0.0275454715063354,5.2306554129201,0.0304427810592317,-2.38956629991854,-0.0628693300675996,0.977769168504407,0.150894244642311,-3.10706010689555,0.447446453334801,0.335025469402087,1.17412188122319,-0.0857475968377145,1.04284266768932,1.03737706472732,0.385598944802073,-3.51737903524296,178999.792717114
"29",0.142640787837686,-0.385753067352273,0.277778517322829,2.04731146448964,-0.0320709687637536,0.908047056837028,0.801354036407952,-0.00327974040275438,-0.0257867995075568,5.2577565679662,-0.88196985674403,-1.96794635930156,-0.0782977129640238,0.753835974988985,0.0765291395063535,-2.25144123216913,0.630871042750283,0.196090905078735,1.35844083512844,-0.0831897161767505,0.662995906551944,1.17808768394248,0.309854248709564,-3.43335007770348,179001.840735483
"30",1.55305699218188,-0.582252062609737,0.420648773343253,1.7720274445552,-0.0327026306757052,0.741018451556,0.964159308033232,-0.000801345377289626,-0.0287524617196317,5.2279370335019,-0.458440615952319,-2.34635258763109,-0.0608959248142874,0.841893380509413,0.102924465521623,-3.10611991585987,0.467629411296166,0.313920017910198,1.22548595342596,-0.0813392288003527,0.962158759120793,1.10300847308481,0.362115916680577,-4.04762717610851,179001.243245556
"31",0.301942781881177,-0.408026622192636,0.437612375737777,1.94914312659714,-0.0224241908802967,0.684034742311934,0.722200224086577,-0.00228072359113719,-0.0245236570801664,5.21269580149036,0.017962916812767,-2.12497719992775,-0.0691975816494742,0.904535588742581,0.160371840440034,-3.06200954979919,0.552854386738954,0.135343524565057,1.22469463877634,-0.0916998748175845,0.869334107596446,0.994320005974934,0.295828709633705,-3.34941521118298,179004.533003137
"32",0.536662761901564,-0.423288017180686,0.27252050927935,2.06325999215438,-0.0354830814009645,0.805251323942274,0.915019013788404,-0.00303007063253807,-0.0363804012225012,5.22577379718167,0.188076551695335,-2.19196332440561,-0.0559740257987303,0.847096030086573,0.118191919293016,-2.26643475552181,0.521708853182389,0.326079030747574,1.25842219070692,-0.0812226265871954,0.860643895865701,1.15153168882199,0.35770281472711,-3.86712442181425,179008.266414173
"33",-0.0788374575333538,-0.290370266057444,0.251007699118641,2.15823495234698,-0.0239688076931374,0.328894330913461,0.624896909611559,-0.0036161344792307,-0.0238773373346428,5.23442967418381,-0.171310926821531,-2.21823072709032,-0.0794284927684411,0.868906893939356,0.0738585906659703,-2.20619564373416,0.528070497096481,0.350732699783835,1.24417238462365,-0.0964401760180669,1.07845593463479,1.21581165146577,0.418064345723193,-2.98008734404524,178999.080556205
"34",0.437527461742044,-0.490884858244974,0.241243835546061,1.84507747258527,-0.0435318611065304,0.891295559351705,0.584422037134979,-0.00149864277308058,-0.0308050558031984,5.25172567208108,-0.0219732336085689,-2.58700392299292,-0.0561979055885729,1.13323833183008,0.0993018278406236,-1.98585673971155,0.595302414763894,0.178178826463328,1.25946061157757,-0.0697954770488446,0.490705297183221,1.04858745961122,0.379180744554445,-2.85704531701344,178998.916849953
"35",0.401799366786829,-0.426021896026441,0.218186538211564,1.72828354025205,-0.0348837015463492,0.854014309388513,0.540598627057599,-0.00104995658806774,-0.0307565077969653,5.24443094411514,0.205109293865308,-2.64792164169598,-0.062547415462754,1.18493166475675,0.121338927713648,-1.93814389647119,0.551308266361328,0.156649109937942,1.2294911188051,-0.08086391860348,0.530438360761029,1.11714046038409,0.388172342804446,-2.57158166160981,178999.683845331
"36",0.675065062530671,-0.407604527847058,0.230058211578225,1.52616339875644,-0.0346363747210936,0.905487337016426,0.497424470323907,0.000301516897587359,-0.0335103271406004,5.24450140426301,-0.281265357401419,-2.70880717800858,-0.0683888003589844,1.21733340957978,0.10373861773419,-2.09516440233795,0.459037207994705,0.280010917628283,1.23855985869183,-0.080442392729845,0.468252485360688,1.21342136876445,0.452566095422956,-2.45611348071985,178994.515832468
"37",0.382316876112163,-0.370454536032627,0.399756643580757,1.77161510262695,-0.0345595727880226,0.745107746786576,0.779129775699117,-0.00130056619300227,-0.0319728478413945,5.25627853235048,0.0801851185285782,-2.58142643213799,-0.0747777540091367,1.06594654911887,0.115525982706895,-2.98014279827248,0.501807038469159,0.281064628212716,1.24369753456563,-0.0841459374248395,0.817218495175817,1.16320059028924,0.356502379974712,-3.3909037434608,179008.964254253
"38",-0.0980771718036969,-0.280587412870531,0.282262287657158,2.26137870787065,-0.0258420994995757,0.77011682116318,0.915329796185477,-0.0045661913992344,-0.0229794122256854,5.2260657511499,-0.572033836097059,-1.87486965120148,-0.0747576581031286,0.711814275955076,0.139161629262439,-2.29315933393747,0.511095795016187,0.142096714798292,1.26071927530748,-0.089198472906703,0.797506226484438,1.07918888472138,0.297851178703934,-3.91156734930117,179004.392338963
"39",1.8381141768864,-0.721362348732138,0.435122550475917,1.80341977307994,-0.035883010921373,0.547644723971974,0.695476780935807,-0.00121422650447932,-0.0354940803345608,5.26141896287028,0.834271859663583,-2.65585221744964,-0.0751508330924196,1.10996968882669,0.106725967675221,-3.08316892374349,0.560464759828839,0.37314989310614,1.28972137514153,-0.0769087398539016,0.890820131821304,1.03694169484323,0.361020263814638,-3.24967633664449,179000.344309086
"40",0.65931725007778,-0.460714387803841,0.373858278056638,2.07420799334809,-0.0386275960401593,0.674537906029983,0.739519133856495,-0.00307379571337927,-0.0313705745654332,5.27434848194279,0.471558819058708,-2.07099468232946,-0.0759524691752567,0.802070485623284,0.136668789202088,-2.84214061233206,0.520585874677577,0.252899243537531,1.27120388075937,-0.0751740503859664,0.784451450438275,1.14650399581089,0.330656827199396,-3.29453629244977,179006.864829941
"41",0.884709799766574,-0.48085323409176,0.407695222658707,2.06549280192889,-0.0415616472086563,0.614374779944762,0.768828701785522,-0.00299170498552654,-0.0327173725252102,5.27048787632461,0.581887432418775,-1.93065235796022,-0.0715782286631002,0.783979176950944,0.122501999358946,-2.99694910478596,0.540123451006645,0.263810461720063,1.17109026895891,-0.0758605852319768,0.806674782627012,1.01056507956895,0.371953369596708,-3.493116028987,179004.680391693
"42",1.49253366418068,-0.575657587925176,0.462676580135445,2.11969581391143,-0.0287719076165778,0.597674187067131,0.620760283010588,-0.00336531883756199,-0.0340192176541329,5.2319781580018,0.417517762901585,-2.08505306290046,-0.07111853723955,0.813974578445993,0.119259764800971,-3.14329700673568,0.466656323658298,0.352867518980518,1.16714415021619,-0.0832639262008444,0.94630412023096,1.03250924628209,0.367993620701902,-2.91209229342642,179001.653881831
"43",1.59859326063351,-0.715520320859595,0.209919022302683,2.21285618924958,-0.0290140338091307,0.790341475073326,0.550334484703216,-0.00398645113839126,-0.0223493449896025,5.21417166292633,-1.46614646765451,-2.41353478855109,-0.0585750275866103,0.965128214454792,0.056285435799286,-1.76868296960687,0.609344293297701,0.281391534845498,1.31219333120258,-0.0880025297460636,0.838365696915024,0.879400140040192,0.310803352094076,-2.83533632539913,178997.923642289
"44",-0.0533138341208096,-0.261698050396266,0.482142786991431,1.88873240632491,-0.0285959543823581,0.803882371757275,1.11114610490138,-0.00218301761831343,-0.0336450730191774,5.24987928261775,0.871205824803513,-2.23036165828498,-0.0816381103349745,0.905830846740671,0.102411100133313,-3.6176655772324,0.488535262534573,0.175586668572804,1.2047318828072,-0.0858804644219189,0.826023730332437,1.38206988147174,0.364908175774496,-4.62041795266841,178998.013596732
"45",-1.36203202316039,-0.158281316382997,0.286838547926302,2.02442027397454,-0.026176884260536,0.914962783656651,0.684678741079882,-0.00306591109997042,-0.0267293724287225,5.17602720730962,-1.34724511998217,-2.27496810326047,-0.0392285870579034,0.898863801069402,0.0899605690932077,-2.29815289711669,0.63821559773506,0.251168135338632,1.35512430820547,-0.103548431921314,0.984403707854077,0.943646638410135,0.29795529512338,-3.12322871179,178993.76763623
"46",0.839609548846404,-0.444543609892216,0.43090227220372,1.69204090549154,-0.02977445482141,0.787755316444593,0.730549349657356,-0.000874523975356412,-0.0355336006469182,5.26444231984497,0.978336952178888,-2.37654828999418,-0.0858733740221907,1.05503576086994,0.0647699494852771,-3.11446038927007,0.513261063936736,0.143477740163899,1.28279857717595,-0.0800581143635142,0.605468748754619,1.14614580950049,0.382219182441777,-3.27008860612698,178999.587509595
"47",0.319454875782911,-0.376337284727909,0.254354544568172,2.0347770676335,-0.0324031666939758,0.679734879889189,0.724074135805292,-0.00244376151849212,-0.0281841609352991,5.20726967923989,-0.28695489391364,-2.26220589438086,-0.0509660892976624,0.787568143330703,0.0830009989188999,-2.23893410239326,0.568725943309886,0.324663571091635,1.3438326198235,-0.0905786678456279,1.17266599923413,1.13124302307907,0.321601162920752,-3.33321364974835,178999.452292801
"48",0.657225590811824,-0.428196576335786,0.439239676899439,1.95233599607345,-0.0362543658806667,0.729006098892173,0.857143254791826,-0.00194479158014693,-0.0232231651718732,5.27364378896092,-0.223415518172232,-2.01460708551338,-0.0821369265243312,0.790916387313275,0.0810767485903971,-3.15772625225195,0.466175348212259,0.149800149485808,1.25740423343808,-0.0772319407853275,0.57977337100202,1.09272392678437,0.39478142412824,-3.7951316648006,178998.16949722
"49",1.33426448106169,-0.597713654366146,0.423555280267686,2.14855603707032,-0.0389728630429156,0.579431419112305,0.857562265173883,-0.00398548408913723,-0.0329151130641919,5.26315851597982,0.71537543705739,-1.80108621340371,-0.0688101299804847,0.793184427851405,0.129049341897369,-2.97035611466405,0.512558419198856,0.239469525866884,1.23286643658786,-0.0686003713771214,0.64629969013322,1.04203581277782,0.418530271313589,-3.75268164358362,178996.815262818
"50",0.0407247572726045,-0.319700625421784,0.275369809330742,1.7546876629561,-0.0226254490933361,0.88737232807017,0.888312202658845,-0.0012721339316043,-0.0280838836901492,5.20261762835459,-0.384587949423298,-2.81564233970159,-0.0568204463934403,1.06939723054023,0.0814940402542934,-2.32089324156924,0.55844471282019,0.221029184887313,1.38405969985586,-0.107713979489275,1.05167083899541,1.14155449464794,0.281852369228063,-3.83352918723049,178996.536118787
"51",0.00726469800212327,-0.187040812849357,0.344073003571836,1.56964747940919,-0.0319643209840628,0.828133729858006,0.614889973462242,-0.00014787891643949,-0.0223538432359575,5.23646984944863,-0.509778392384284,-2.53264413208668,-0.0667432215086224,1.06807659810502,0.0248373562910368,-2.66614022630178,0.402682134188703,0.123859905179072,1.42555222837286,-0.0872317017548559,0.819006750425963,1.13029912000558,0.360981347431545,-3.04145346914078,178997.033747004
"52",0.466568392450077,-0.498082397998916,0.325751460666171,2.46361437522217,-0.0302750619359424,0.689548790525773,0.983702621786308,-0.00573736015723051,-0.0352304749965383,5.25804443198153,0.452076390931065,-2.04559842071927,-0.0861853662216658,0.795018406247241,0.174326991532437,-2.51237314667838,0.672365069388926,0.347190282816153,1.16145238630141,-0.0697261898753944,0.857748791307768,1.1840337375128,0.351729808917543,-3.95910205433367,178998.314235932
"53",0.294225839853823,-0.300271040553414,0.481339359866807,1.96642276598492,-0.0323352307797144,0.609776006213696,1.04552512126004,-0.00247395107379089,-0.0257736249150543,5.21586764576969,-0.235562044237051,-1.91245613217866,-0.0509203237479101,0.750727256195335,0.0913880714138262,-3.35381503106146,0.439410484795047,0.243519714679591,1.27218274100368,-0.0955997029925776,0.740908264056703,1.23771887945677,0.33264689963313,-4.16854367868313,179001.919093359
"54",0.105021651432637,-0.366831691621503,0.22595712126908,2.09915148895704,-0.0235471824136741,0.562770373970342,0.752196072318779,-0.00343471672877447,-0.0328124866679983,5.21903872938733,0.602597846792864,-2.3114970017074,-0.0743255351014582,0.88470850213185,0.0623634052582221,-1.98847823958171,0.574933479184043,0.307911861168647,1.37046553979833,-0.0894192288714818,0.948148624819191,1.0733129595834,0.336141756911995,-3.33761447539488,179006.874358137
