"","sex0","agesex","ageca","age0","cpthalach","cpexang","cplabel","thalachage","thalachexang","thalach0","exang0","oldpeakslope","oldpeaklabel","slopethalach","slopethal","slope0","ca0","thalsex","thalexang","thal0","labelthalach","labelca","labelthal","label0","lp__"
"1",0.136775313047067,-0.295160833651116,0.343866394157143,1.95049226272803,-0.0336306650936597,1.08451957908895,0.623376509312452,-0.0024177564662323,-0.0355656634419406,5.23192117008656,-0.317356450435045,0.156847960563689,0.980495790943935,-0.0526318145686389,0.109192825687949,0.37548185009439,-2.77012639949214,0.448462990548528,0.208473481693666,1.31710831214839,-0.112845413843334,1.1136131491725,0.244741036935631,-3.96628525237226,178992.359639219
"2",0.507694155096907,-0.490752940834594,0.309544037582201,1.99686991089653,-0.0364008445107687,0.402759787918099,0.587564098957175,-0.00288058849537044,-0.0252612372213727,5.26564179386562,0.14601582103332,0.197689126399976,0.85041054308531,-0.0735335395102164,0.0411573333193511,0.227393918612637,-2.60213564872466,0.592502850886733,0.289884834748854,1.32689750957371,-0.0797857410460914,1.15395872654507,0.393668285004909,-3.3900350687634,178994.027683828
"3",0.494883632429532,-0.337079514338871,0.322502225433474,2.0372588247466,-0.0297861463545724,0.919898248723188,0.638303420207951,-0.00312615389908947,-0.0382449065166495,5.23755696996282,0.99494219689419,0.199330949870444,0.775069647663676,-0.0696322839608027,0.131454910098543,0.28839032798394,-2.40041969229663,0.401600338011351,0.147674787169977,1.2221064012163,-0.0794248945438001,1.13488859786026,0.323345074318878,-4.0163686980658,178993.549663807
"4",0.00842124745813811,-0.273622174860267,0.276033639740752,1.78928620928009,-0.0358600504232622,0.912602057834234,0.597635421478427,-0.00091298748297422,-0.0249453381175063,5.26874820258712,-0.702082248377494,0.212785778997395,0.845329255701753,-0.0711136409806328,0.13615793956273,0.138579603965407,-2.24375866468481,0.461260520320863,0.0997787077437316,1.25406082570678,-0.0926294188022681,1.21831382521237,0.227987464380908,-4.04286467198532,178983.021347942
"5",0.275546840946622,-0.48444635050778,0.210872483621283,1.99148113031407,-0.0301146789772034,0.823216622881624,0.439398480177347,-0.00237467017114345,-0.031688979644995,5.22683577176694,0.486285720449995,0.221433713818573,1.10730355388547,-0.0685162171190381,0.143349862803677,0.342047730503918,-1.83898293664548,0.732795446112234,0.13026122046976,1.20956857657599,-0.0707704154836193,0.906021069486102,0.376286888393735,-2.88693314724719,178985.709214307
"6",-0.166499583839975,-0.400945189806715,0.367405632784709,2.12746172102245,-0.0368632824102902,0.67494334226355,0.488644257966291,-0.0034839163533688,-0.0253320441543343,5.25519843989395,-0.153239859687551,0.188948500268109,0.901365684550211,-0.063788890076698,0.104979934642876,0.234618640471081,-2.8532076481933,0.627982327352572,0.210752774749274,1.34143444669016,-0.0908158249276408,1.22042200287182,0.208613347128499,-3.16966002832415,178994.719623562
"7",0.951975472384335,-0.398803081702521,0.320020540811299,1.82943803247873,-0.0292377181507429,0.702447096751065,0.724146617473176,-0.00177472284160365,-0.028824798087676,5.23843190926466,-0.426970934726015,0.1773251236571,1.02069522280801,-0.0755180891743833,0.0699315354333207,0.267723604192725,-2.4788964789692,0.448429610619754,0.343456644893195,1.26481942490745,-0.0862541324810093,0.988886283566154,0.503223609299149,-4.11664444835901,178993.961270827
"8",-0.0462541085229958,-0.294076729418622,0.385733381727207,2.17220183641685,-0.0405067814852791,0.52146059413292,0.641889138001441,-0.00416510742365479,-0.0296792943809421,5.265906328073,0.773562697988787,0.18251252407357,0.70269753497655,-0.07295667028325,0.00739213783819332,0.352696861085784,-2.79368123038701,0.571519411601818,0.247040254068969,1.4120391842571,-0.0759596171849633,1.02086082778096,0.406011988894647,-3.77844465277301,178993.133353182
"9",1.06119721788388,-0.520568198807369,0.365225040666703,2.05264564814273,-0.0304638246389461,0.885311273444327,0.625244086726971,-0.00276333412856639,-0.0287966093881247,5.24546298480209,-0.805165386617839,0.175847904750582,1.17029302816067,-0.0780367514140709,0.130770003122072,0.322438224423391,-2.79850617420885,0.500965629690448,0.26575230956471,1.21531623325918,-0.0822414155852876,1.18168456766747,0.310582119202128,-4.16223836181492,178998.893218594
"10",1.18920898168045,-0.545399436541452,0.221676684092348,2.00106990910703,-0.0276459567042812,0.856174381591825,0.620881697284028,-0.00256613359831338,-0.031492338251754,5.20618396736874,0.414533647697257,0.178335318995905,1.00576784653434,-0.058188211984204,0.107289547433449,0.306786582013191,-2.08801827934049,0.52254372424756,0.140097531188346,1.26941358577199,-0.0911305748371339,1.12924011681328,0.306160676770837,-3.65961248536017,178997.847130591
"11",-0.476167246845135,-0.235705820673667,0.432018283887798,1.92708838270473,-0.0333746105384477,0.579712449703252,0.60889068364513,-0.00214050551580788,-0.026634964084559,5.25846394755274,-0.279947558476956,0.175008837979779,0.860297663609715,-0.0743746881526311,0.145282104047805,0.296289085820865,-3.07830813565857,0.566016850191848,0.323900714002381,1.19326329458732,-0.0879694850266124,1.08531674829519,0.331363098467117,-3.47365604454121,178999.371341429
"12",0.900221338814097,-0.538619936329788,0.414416241058257,2.06332764651781,-0.0286354692530937,0.700211703291576,0.68531823864758,-0.00322133138948045,-0.0308521422987296,5.22641775169469,0.339194770966179,0.120251593709423,0.923734335877906,-0.06646815722371,0.0788061375105835,0.388928892088033,-2.95092097799504,0.615091044095598,0.233702465340505,1.32168662549498,-0.0724174221177036,0.986572840202903,0.269851416657514,-3.85972342703665,178997.923734965
"13",0.786701794199741,-0.539604524883344,0.408414480551052,1.96614106347977,-0.0270336408617937,0.741065917766287,0.687696355400369,-0.00232057252615207,-0.033823436165749,5.21635114669965,0.507111418348015,0.145011483378355,0.876305526037152,-0.0683406169119446,0.080518486843261,0.394191422054554,-2.8601523462791,0.589164910723453,0.231223146234967,1.37905285858277,-0.0808615521310974,0.962393950786675,0.295630069222313,-4.03759278698701,178997.461795839
"14",0.551678399171636,-0.488286390812973,0.268194527029051,2.07753651849489,-0.038518313686245,0.688527766719292,0.4774055958328,-0.00323365364682439,-0.0217429550189804,5.25237960313105,-0.848480064283579,0.18390308170027,1.05088596244014,-0.0675419497927244,0.0753061879499192,0.258235600331272,-2.41239381317859,0.669908645371588,0.210208022340123,1.27198732254048,-0.0915844266336816,1.35474034656084,0.378841265524603,-3.36403061570809,178994.482516802
"15",0.0651176362143255,-0.332438389878787,0.490533785974296,1.89499038483925,-0.0317683418772435,0.990874255219312,0.748830901824951,-0.00201022830381369,-0.0334771992629798,5.24940227938853,-0.561640060325222,0.186951382092897,0.724225413977644,-0.074458595759869,-0.0179624442103618,0.33465659477048,-3.41433379284414,0.48918159300543,0.273863367260512,1.50998081102503,-0.064280490871428,0.896363669847912,0.361624907837818,-4.21306263301773,178989.263281182
"16",0.0940492555497283,-0.423680659975068,0.372245435522062,2.0388375988689,-0.0319305865689773,0.773601967406595,0.413091480768406,-0.00290702965544519,-0.0241320724043364,5.23096822725619,-0.137803770630407,0.227978463451836,1.04439584220329,-0.0652447302363008,0.103895740312064,0.185819860366743,-2.97977282488373,0.682404482072463,0.0984296000020082,1.22354709909641,-0.102091361016459,1.3345744506065,0.381129617694295,-3.32920816751384,178991.32394054
"17",-0.235603558146534,-0.271543152713603,0.325247198073604,1.79006950570626,-0.0247936841438059,0.757740823682542,0.722448331299558,-0.00113448592031792,-0.0298910868448324,5.18892872133229,-0.13619101867739,0.192623530781543,0.747380352933964,-0.0553997272958495,0.108687265396542,0.346529764160659,-2.4183169244904,0.578070825342984,0.27586437810489,1.22212455302422,-0.0915723350691679,1.01673738365067,0.411773251919785,-4.30149810146957,178991.880267314
"18",-0.462105280596083,-0.195870371279065,0.279388249902078,2.18006866703939,-0.0394265618791666,0.94309091301823,0.381774054596572,-0.00355227178209876,-0.0224644555625514,5.26764185775133,-1.30421997274048,0.10265724336633,1.16623804597085,-0.0758844666923294,-0.00617079893660535,0.386207625891365,-2.34678426701681,0.589528230715814,0.132580823310421,1.4447397676829,-0.085658816971739,1.11366772891187,0.33401857464053,-3.38850301143418,178984.864471184
"19",0.00730490554770503,-0.186880159062819,0.192557693854367,1.80508560207221,-0.0409632737300843,0.670080532949567,0.552053196148561,-0.00113001654848246,-0.0306789109183178,5.26647423354225,0.490119745273395,0.083555575808356,1.34824173315838,-0.0737573840896671,0.0140231302672645,0.410391979905826,-1.90936839475087,0.411622119659429,0.225455855602005,1.38257683223831,-0.0741687054924338,1.03120317487886,0.390566741863426,-4.10155364745948,178985.516397778
"20",0.416896930281309,-0.349197500901846,0.220976582599966,1.96292040664466,-0.0376453028029873,0.635853274040612,0.733141645452413,-0.00228297653585438,-0.0324407198314149,5.24499699245311,0.849786304591586,0.0722628023930422,0.554687257301952,-0.0666359875429818,0.0571557369988029,0.420934952914964,-2.10797938149661,0.508239476606158,0.220702583239081,1.33590849196984,-0.0754713276769352,1.37658989899853,0.310268647755733,-3.9237553847132,178991.113937135
"21",0.0748043138221849,-0.364078721448011,0.55520788616274,2.04413066034495,-0.0268432837323647,0.860755413332353,0.45314057690409,-0.00269948551334884,-0.0220243439114066,5.24165573065347,-1.72257986957137,0.225551622870186,1.19963852237402,-0.0772182624466285,0.121256180038148,0.202326789736933,-3.54941008868118,0.565357734745089,0.284094246312333,1.19349573243211,-0.0797552314227466,0.813038623362186,0.366129955189671,-3.57105155286852,178988.907822974
"22",0.847203203167161,-0.458516301762325,0.494833814726524,2.08906130354332,-0.0242861629279704,1.02448785434809,0.700883259062731,-0.00312232430355035,-0.0264280006145784,5.2262213594395,-2.025540205372,0.234279595857536,1.16210546586814,-0.0731860301269874,0.147231747690521,0.262694832524987,-3.44295102837962,0.484519372322494,0.325617818743405,1.24330281871681,-0.085476051347078,1.00248789079725,0.23687101068979,-4.22256654987354,178991.615021657
