"","sex0","agesex","ageca","age0","cpthalach","cpexang","cp0","thalachage","thalachexang","thalach0","exangthal","exang0","oldpeak0","slopethalach","slopeoldpeak","ca0","thalsex","thal0","labelcp","labelthalach","labelexang","labeloldpeak","labelca","labelthal","lp__"
"1",-0.0505562725475782,-0.268527399586507,0.2011611348423,1.91876946140007,-0.0254940810095734,0.41691955161788,1.10680199372844,-0.00226430026485508,-0.0221993510726531,5.22683519448839,0.102365195702052,1.00370094081462,-2.31530909905833,-0.0736733102440793,0.973520316275634,-1.81682379316329,0.477853825396764,1.40303486592956,0.22098716891166,-0.0868096341771184,0.72598188954429,0.624616697726128,1.25212057936858,0.345910842239311,179306.693534664
"2",0.564394317950136,-0.533628310008631,0.512227589318719,1.98335958629957,-0.0337540296407115,1.12496756077491,1.03282773460048,-0.00231536812128215,-0.0230777404606894,5.23803342333623,0.190179191128718,-1.03192699241229,-2.17396041263003,-0.065219344387232,0.796594773323638,-3.50165610948827,0.659290723478242,1.39683638575751,0.283764099327846,-0.0729447565568699,0.329433153148261,1.03409838488457,1.21302581937217,0.332847022982278,179304.737264734
"3",0.70206200168873,-0.572612406821768,0.546188814425233,2.0879190021226,-0.0360877850292216,1.09568752215743,1.04866516024595,-0.00296854644578095,-0.0229510218546844,5.23943117484737,0.199736284981429,-1.36301665775546,-2.13398934644141,-0.064590776395165,0.790431914527978,-3.78369458281548,0.690158526054891,1.39296973447243,0.28016478688959,-0.0628495674227379,0.201770893346774,1.00563871748327,1.16369761446669,0.306252523282139,179301.972631893
"4",-0.105804792974738,-0.436169156504804,0.413616980213274,1.82284156304538,-0.0368493725197385,1.08862762026864,1.14338430754225,-0.00150334644671927,-0.0295213368591037,5.24276315477911,0.0898643612100932,-0.408874435487284,-2.16108782505121,-0.0635846185265262,0.918403476511018,-2.98886672893961,0.713052177640312,1.41552493440829,0.1940128463957,-0.0770539769629689,1.12706280251449,0.679418198449123,1.09125418631815,0.332194885113821,179307.134707121
"5",0.147597609002527,-0.387820735361414,0.317155738839069,2.06451281031712,-0.0252889810110549,0.950555350030186,1.02071868191833,-0.00310992025129412,-0.0268584120972817,5.19874297525401,0.208804892200869,-0.186316716446884,-2.30707498615059,-0.0584771936827077,0.954179649888325,-2.62951886282613,0.571739003088197,1.37500962536777,0.2510403531478,-0.0768325483859437,0.842430967568191,0.779446820323195,1.26395096845526,0.336331465208067,179310.901544905
"6",0.701443515580866,-0.416567881883894,0.421327879883015,1.8117315085512,-0.0401643865975965,0.716272336630238,1.06653025709826,-0.00135263327299644,-0.0208927778823537,5.28377043987369,0.104452080672677,-0.397788215520135,-2.10757853050665,-0.0791220481401742,0.839557581217993,-3.01627798493317,0.471404697958037,1.40302484605966,0.202166581081826,-0.084620995331847,0.626499498786123,0.850637021315123,0.902616919857591,0.417381801031784,179308.516522963
"7",0.610719229196858,-0.38135435551963,0.393690551659067,2.20689225942438,-0.0267534810783115,0.743540621347692,1.07597375534724,-0.00403051192307382,-0.0234824106699708,5.23123903206189,0.153491717476801,-0.0610320185518756,-2.62070338358597,-0.0735046914126399,1.03109414569553,-2.91206652303577,0.449563602059109,1.35819243724378,0.309701132132519,-0.0714606264476157,1.27850170323714,0.835073737094929,1.11946688576302,0.319065692506108,179308.540550588
"8",0.477460165006671,-0.459544923553189,0.317806104775274,1.84481957331856,-0.0331308171817409,0.653296837180901,1.0621220530799,-0.00163284071472675,-0.0222883441329549,5.23439273770193,0.217919489547868,0.0929479731472209,-2.16326017877929,-0.0555420263119119,0.884200167629023,-2.51060790047437,0.618721006864014,1.35329024207329,0.224105459217879,-0.100293264800816,0.528315266917154,0.699124393456249,1.09853094973639,0.354219852354547,179309.770814365
"9",0.367422633286266,-0.313166175937526,0.363686437585117,1.98376477839055,-0.0329562935380102,1.01380540970162,1.07608660496969,-0.00261579844904802,-0.0238925472060639,5.26324461374621,0.156236787704383,-0.785657387722141,-2.72472902715903,-0.0918425996374737,1.0315102728612,-2.73217612822723,0.416575675142767,1.40379715765712,0.204491793907549,-0.06625875404884,0.832736655942176,1.04097331035348,1.19147232638883,0.336435633616682,179304.035346016
"10",1.21015926906555,-0.481482401698519,0.300884378852901,2.0434154108405,-0.0384014841025526,0.540863393203961,1.11194166063763,-0.00299668045286404,-0.0259686674326686,5.25501923898005,0.150234270229185,0.938902380107799,-2.3073938830889,-0.0576977210108856,0.939524384745008,-2.37627713615544,0.414142283070897,1.42164395740574,0.242374925485812,-0.0869140346048119,0.665983366595583,0.721975576887279,1.07156405476705,0.186187031762499,179303.352272912
"11",0.00506334240282172,-0.403138461785652,0.38180668461301,2.03649160416876,-0.0263128202336705,0.890916712742799,1.07781741828363,-0.0028358069816317,-0.0246183528370053,5.24139399260003,0.116680792542375,-0.423950753708592,-2.27305901388225,-0.0814321396056478,0.912350188430917,-2.85872798753839,0.627810383432046,1.33989284207802,0.180726561267949,-0.073077636060633,0.761910690906599,0.951932583745733,1.14188834091029,0.37013401894805,179310.695480705
"12",1.34601963820985,-0.561550841559372,0.282442397234007,2.07648662363193,-0.0345160336792011,0.718615941568551,1.04213182052726,-0.00309973418600425,-0.0232187754778012,5.22503464224608,0.140155944527227,0.172495191023927,-2.04040029271998,-0.0517887949811317,0.866911628270454,-2.24480674834393,0.450053387358227,1.36135781409212,0.299170290663059,-0.0979815993681254,0.787214274540768,0.760554688092952,1.03450137864708,0.332753835114226,179308.342089777
"13",-0.326937305321969,-0.212461998761215,0.364596424754792,1.88742061258892,-0.0335021138477025,0.789875314450652,1.0643624057704,-0.0017997511492472,-0.0275714927725203,5.25712190608244,0.2253337945446,0.745664963981124,-2.62510125386886,-0.0785996113224919,1.08089158026261,-2.74937908205819,0.504805131700729,1.38931684550901,0.281460714144453,-0.0712207359819914,0.789686982552331,0.872204085413159,1.07590742856945,0.346141118791941,179308.747349845
"14",1.02938379843941,-0.497275189841446,0.388130222536924,2.06759247559284,-0.0360075343987765,0.802922046751019,1.05150146168745,-0.00312635867633927,-0.0283350266834943,5.24743518826077,0.182320615092755,0.217693578888559,-1.77447587656402,-0.0632108744715797,0.703351609462772,-2.92404597237847,0.493466088217816,1.39772735384306,0.277019294964495,-0.0867214564616934,0.578291387374938,0.839866683575722,1.16306754428246,0.332034849508049,179309.90112445
"15",-0.480602091327228,-0.210419645058424,0.298314968256013,2.1117843976806,-0.031652184601189,0.690931337440937,1.06413583637535,-0.00352271565481673,-0.0276235431726309,5.23821386177567,0.153835540452646,0.713718185884801,-2.65868648504531,-0.0737150803304961,1.14840367606163,-2.4146546750676,0.564015274765863,1.38670160934846,0.18569403727593,-0.0545087461004836,1.00551230629496,0.723134335017866,1.08055520359795,0.363284395197584,179306.890296156
"16",-0.278279022537783,-0.219399142426539,0.320730138927481,1.87340961928321,-0.0270999109083114,0.609376287785905,1.05139445673767,-0.00178976307976825,-0.0215667625760307,5.22554892508956,0.1854554417616,0.0779659061613074,-2.34390366214767,-0.0602581425212419,0.956036114924536,-2.40290670826276,0.434907027344269,1.3939661875492,0.348461598537021,-0.12952695217443,0.975272992928889,0.966878077126316,1.0185513827206,0.307438766010707,179303.894594788
"17",1.31890627180713,-0.555491471759209,0.285360259985127,2.14050006740037,-0.0295140758082237,0.978091701064674,1.04449035874873,-0.00353278796474901,-0.0283489341596377,5.22290384895971,0.0791286222609139,-0.0580120250209372,-2.1408874893894,-0.0666573002205235,0.866453609527176,-2.46186643513625,0.534813717331705,1.36323267488909,0.224149478862012,-0.0524454544150949,0.51476188415371,0.737064819683359,1.23648000468713,0.441050069128202,179305.73235809
"18",1.156827420469,-0.478802721697834,0.342781396364037,2.0879352634875,-0.0295607243712391,0.72301804500551,0.986558158782351,-0.00322299701741953,-0.0265081628097093,5.22544514121611,0.0995049251271329,0.33008476173738,-2.28419783373293,-0.0656598161156262,0.934649449569181,-2.48003259391432,0.4795431197021,1.39655791656811,0.262102907426127,-0.0684796964409676,0.832680474782929,0.802063672659643,0.957619370558629,0.395216716271407,179309.294448544
"19",-0.0608919699046111,-0.280394913633997,0.321883055530519,1.9217044161951,-0.0359794572998886,0.979987012996637,1.04472436822214,-0.00203229669336859,-0.0282798284627336,5.2371150570765,0.144643492884546,-0.0897686628211243,-2.45862297197538,-0.0575738924145536,0.992922322320123,-2.44404763430945,0.463401984936529,1.39645184550405,0.416659327873998,-0.0884587678601676,0.53859655477975,0.851670835503888,1.03847489478465,0.295738904267412,179309.896667472
"20",-0.376236114211861,-0.18581464515336,0.330831563410015,2.11299112987435,-0.0333938723445286,0.885941728577614,1.00807187729177,-0.00323589940188537,-0.0241469119311662,5.23761322487792,0.160872264686475,-0.534538410280306,-2.55560044675143,-0.0648745184130658,1.01966133697082,-2.75585135211109,0.474046132145549,1.35827906638903,0.242943185311422,-0.0871954232613912,0.945717558509184,0.974639625351999,1.40563136475529,0.414395281504488,179308.146472519
