"","sex0","agesex","ageca","age0","cpthalach","cpexang","cplabel","thalachage","thalachexang","thalach0","exangthal","exang0","oldpeakslope","oldpeaklabel","slopethalach","slope0","ca0","thalsex","thal0","labelthalach","labelexang","labelca","labelthal","label0","lp__"
"1",0.378477011494643,-0.260496872827514,0.444037757239044,2.03785270027953,-0.0329599771941987,0.730148707086201,0.633711426021071,-0.00270843080020297,-0.0211681780547544,5.23496579238751,0.258936168822029,-0.38588147507934,0.111016968114501,0.943664468973825,-0.067468942714239,0.374274795328917,-3.20317965065861,0.379995003153305,1.3614788053319,-0.0843217605214942,0.991235757987991,1.23551608884982,0.344346675665213,-3.65257988076132,178994.885986205
"2",0.308140274465274,-0.496283811446225,0.225766377400658,1.96791763419585,-0.0334663638691744,0.78784245563308,0.677869796807518,-0.002609251509022,-0.0289818605361636,5.24036843872874,0.142365884206622,0.632371959528658,0.179134593183874,0.87399055670906,-0.0688509312695551,0.285145376717276,-1.82443313733613,0.687592494670934,1.43242587018399,-0.0847630681523241,0.268303233759087,0.961838226399224,0.365970173736992,-4.0521118231106,178993.613688271
"3",0.319199753791041,-0.268196502450001,0.464364652775885,2.09627604844131,-0.0339346771128314,0.697679587350524,0.534282732878421,-0.00303965978633739,-0.0188487431761441,5.25918953778397,0.24880845114435,-0.428020190638546,0.146507778808159,0.911788503929281,-0.0722968580823732,0.333922387880887,-3.38507945595138,0.384956929780285,1.40198570670086,-0.0988652506065616,1.12601851317422,1.21273425187474,0.387230200357944,-3.35993998880856,178988.42821778
"4",-0.0373110628267565,-0.447751814601426,0.35442528518899,2.04877402879534,-0.0263027088319947,0.791408983666752,0.927812235558753,-0.00281838714792877,-0.0275124532324551,5.2044431190125,-0.0157788731939096,0.445044637471655,0.144392841652547,0.770828744771164,-0.0615127305822481,0.342301756152574,-2.60172411436868,0.71606423668015,1.42302237382817,-0.0696159767469812,0.686647185083544,0.945650021962453,0.405989561773108,-4.79463523707173,178990.645169077
"5",1.06952437332079,-0.524144782447018,0.428525136987411,2.07448835592841,-0.0254463137539974,0.566273670990509,0.697379878400636,-0.00340824948535674,-0.0260745557385622,5.21005996870158,0.055086032868274,0.998799019611464,0.165355449532911,0.76019002145693,-0.0622876776095501,0.313038418805139,-2.94661939984634,0.534332160368611,1.38106692152506,-0.0998561851171442,0.491626695373765,0.846776344625613,0.434227394782585,-4.09921081034963,178992.774866956
"6",0.0318369861524422,-0.356561992747452,0.322540855729227,2.15760775064087,-0.0299706324481272,0.788754734062073,0.755210511412119,-0.00337461770376642,-0.0319722653169256,5.23302725443401,0.247503091416927,0.766265106193683,0.171497431057967,1.10718724676402,-0.0673079258741655,0.344016294152801,-2.69530697019868,0.588920325229014,1.44428230844008,-0.0849778709468669,1.03740566867715,1.41843377304025,0.256811186168758,-4.59678856570171,178990.309714106
"7",1.40300004546266,-0.639392825054811,0.131253969429016,1.71702052942259,-0.0267185842700955,0.730914066391386,0.751917352548937,-0.00105776801277763,-0.0215891849638281,5.24148206774355,0.13750886092664,-0.357032667740155,0.207614737130785,0.766797315520838,-0.0770636692110317,0.235689811974132,-1.63171041246293,0.606254346936072,1.38808524371534,-0.0815978778113777,0.673730940097159,1.15706402677262,0.223707604886465,-4.09871531526438,178985.956110413
"8",0.992863272739529,-0.579609981632541,0.193178217102347,1.78704447182537,-0.0321745542218288,0.670874573512873,0.747649297995769,-0.0013380517508304,-0.0194722249358866,5.24676785874283,0.0983447416879532,-0.467718829505583,0.185218410923927,0.753557909027153,-0.0743113071443958,0.249649269767721,-1.86335176694366,0.549722895843567,1.41647132582046,-0.0851084874436826,0.710514645010864,1.0758930572301,0.25509913447776,-4.1097159044567,178992.180463308
"9",-0.728659873447374,-0.132435799833749,0.458579076374019,2.18802937800882,-0.0301415116364158,0.903351131976036,0.44874846020391,-0.00401632860474322,-0.0361199683453476,5.22708225445095,0.0894032515792357,1.1782202987102,0.149122352314397,1.11515484664856,-0.0626894137117351,0.312004741839297,-3.30308568027543,0.481417185019191,1.32209346237888,-0.0813764989068827,0.710751699902092,1.17239182741912,0.404326280960783,-3.39503511018301,178991.066643171
"10",0.0642227504748574,-0.393800260533851,0.257423729034583,1.93363531722495,-0.0344806252862274,0.740209216854537,0.633061987356782,-0.00248258833671111,-0.0148873317301972,5.25405089392262,0.10176190963604,-1.11863533139507,0.223406687148242,0.719432895687315,-0.0752117688429055,0.28039469104679,-2.25723272406034,0.597567818810894,1.52433294294365,-0.0790854127083183,0.796015338463699,1.23356171582753,0.274041428403543,-3.59290707290427,178989.127522463
"11",0.0723795052603493,-0.371643309124967,0.263233946798567,1.94693407198002,-0.0339843037323362,0.705608919396497,0.624113091655088,-0.00200054995420947,-0.0141601232303022,5.25771405942416,0.0939921210488863,-1.12655377253926,0.22460557026464,0.736957898482837,-0.0744140340855142,0.27718926441226,-2.2663746064062,0.593222086660942,1.52099076882774,-0.0802693761298499,0.790327653055003,1.22188515856548,0.279065701183454,-3.63215762667901,178989.728688707
"12",0.838607989376904,-0.647134372101161,0.31680860387673,1.71242072328131,-0.0323328020436248,1.08022102674518,0.64829913918735,-0.000509962440300897,-0.0290346856632005,5.23976255395802,0.0239972471656518,-0.303785452169885,0.156132473678879,1.04414859980737,-0.0682225999596947,0.301509908478823,-2.42685891942901,0.763841256731234,1.39758408106738,-0.0786123137390311,0.907808142156516,1.09538278466978,0.354764234725942,-3.82364085501433,178989.78899487
"13",1.22397418535699,-0.576993415774458,0.300602041686659,2.15734386781415,-0.0269332167657308,0.673152277865209,0.743254044769989,-0.00360773244880398,-0.0176446290448869,5.21958943313274,0.149764712001617,-0.514995953798083,0.199087816875216,0.618187722075419,-0.0627061754755996,0.318530497396704,-2.47387900726301,0.545979738146024,1.39424123339332,-0.0933993644464917,0.771834472937275,1.28334604297394,0.387414561921511,-3.71494518331785,178994.947516951
"14",-0.590847887806905,-0.196784543532559,0.317529123462805,1.80572939493793,-0.0406151652948059,0.95378088526268,0.492710370950552,-0.00137065747661112,-0.0284724759930424,5.27359895944362,0.185181253466397,-0.0270821218518441,0.165843666585961,1.25128079640865,-0.0736332038687423,0.339291025225471,-2.43055461460504,0.480338583447927,1.40769271343386,-0.0752522576171711,0.759119775479123,0.860072133304582,0.352391481942353,-3.39107776599503,178991.75125017
"15",-0.119286091374116,-0.244024845582031,0.36108999007799,2.01969429895403,-0.028059827341788,0.419931355692101,0.545422855699806,-0.00251679742092811,-0.0271961194481145,5.23811947638633,0.0432878311297039,1.63978867814555,0.162539297949177,0.858220377211284,-0.0759549319219245,0.303945263444398,-2.70160705303682,0.420387213353859,1.42631378918209,-0.0847446522716766,0.629206322512384,1.21232316545059,0.304141867497496,-3.68127348098936,178991.651756409
"16",0.22783502223169,-0.391404827703465,0.471993797862104,1.83071698553576,-0.0354991059366344,0.99765771467634,0.698015000320139,-0.0017405856590701,-0.0289923108092773,5.23782618829044,0.20299409691323,-0.241306459261095,0.165481822966503,0.921532189703722,-0.0602536344851737,0.298955401360901,-3.20705200035029,0.546563012939294,1.36381688158604,-0.0829148814259584,0.997266309008195,0.881894182677761,0.289960855255899,-3.93185681344546,178996.710882211
"17",0.420415159575218,-0.368621838119084,0.461878292559634,2.00064697379526,-0.0304843358572624,0.4637432715323,0.595675154345935,-0.0030045314096682,-0.0160132073414454,5.24800113968994,0.130629780682503,-0.297698375381298,0.185137691663728,0.97613257452456,-0.0762844771187894,0.327874950949307,-3.40398204873791,0.525603603126102,1.43026020275947,-0.0826478081607149,0.901109395470062,1.3137303301949,0.358400956702443,-3.7241927916015,178993.637875069
