"","racesex","raceUGPA","race0","sexUGPA","sex0","LSATrace","LSATsex","LSATUGPA","LSAT0","UGPA0","first_pfrace","first_pfLSAT","first_pfUGPA","sigma_h_Sq","sigma_h","lp__"
"1",0.0608042868681305,0.0227405528608671,1.20402422202357,-0.158536536442751,-0.964766403620568,0.0132560440855526,0.0232328308792216,0.0174873632450882,32.0264279846752,2.4903408119169,0.162712869343303,5.33087519545998,0.0721429208629239,13.6533673842313,3.69504633045802,20619.6591442398
"2",0.065814555422069,0.019076527715674,1.21204835608559,-0.110912437613831,-1.00887686360305,0.0130010272685294,0.0234484456269244,0.0163645157552585,32.1187862378485,2.32460535509341,0.154455669386927,5.20616765370088,0.247227441547114,13.665248480646,3.69665368686952,20621.6192128626
"3",0.0766779359961454,0.0171357628034252,1.20654442397776,-0.220738683368055,-1.13801550433698,0.0131322238046544,0.0243538377930967,0.0184574601347694,32.1078521441138,2.51037392973494,0.152855427355173,5.20202250034585,0.0807422473294826,13.5247815582197,3.67760541089167,20618.0796297575
"4",0.068728450288074,0.00369286744363472,1.20060880850695,-0.193465761577909,-0.968597148814267,0.0134923341714376,0.0211358523237814,0.0206897353944867,32.1714220074176,2.35772462922423,0.158113244077809,5.17912357492223,0.206934448902473,13.6885744488729,3.69980735294054,20617.6006704235
"5",0.0689466944213559,-0.0215562599431764,1.20751876214476,-0.060584691211538,-1.0103584286322,0.0133662928764504,0.0221258820572532,0.0178738506983261,32.2026598970312,2.60513004174685,0.153127845811156,5.13130890304531,0.164940061975726,13.6340045792075,3.69242529771524,20615.2648465228
"6",0.0752710881494087,0.010950189854746,1.19685518398869,-0.196413680885544,-1.00532816143312,0.0135043623544097,0.0215972537045488,0.0180342726412316,32.0049039969133,2.44793452963358,0.15982778334554,5.33811568465695,0.188541000963026,13.6469324760335,3.69417547986468,20620.8446286963
"7",0.0622541381230573,0.0359545156516439,1.1983123385049,-0.127322085350341,-0.976664169635981,0.0129149642692567,0.0228325183892332,0.018407357994213,32.0751913781842,2.34477884107352,0.17165529110696,5.29394223840385,0.0706948292028601,13.4337408957642,3.66520680122748,20618.1436711171
"8",0.0753047700860764,0.0412680014096827,1.20650111285914,-0.132724451307833,-1.03412307500328,0.0125919599695371,0.0216216249817412,0.0108791509128573,32.0720897352329,2.48644420650194,0.176641502265022,5.26995526477106,0.184068338218045,13.6285579172034,3.69168767871869,20617.5986814813
"9",0.0746562186728923,0.0396425511618546,1.20662942730889,-0.149425228514922,-1.04461853594915,0.0125656105010625,0.0223391160874789,0.0102555126816055,32.0157656090885,2.535209740653,0.178253217322855,5.30714058106706,0.139237308315962,13.5343495167714,3.67890602173682,20617.1688969288
"10",0.075422023197808,0.0308159375024607,1.21318823176704,-0.0926060976034373,-1.00780707290114,0.0124264105095793,0.0214910288149023,0.0166038091987879,32.0869089931556,2.20888351857185,0.176317049364703,5.25765383361364,0.280316686862703,13.4831843637536,3.67194558289657,20616.1899159267
"11",0.0604413642564709,0.0295859592752192,1.18762495886532,-0.255690905758071,-0.984923229776747,0.0140415596929796,0.0232104975784768,0.0191747961743243,32.1580060882554,2.5236975738891,0.140786470644733,5.17871827585057,-0.0234498241246868,13.5486496734953,3.68084904247584,20617.936790781
"12",0.0655414473457587,0.0276985178450914,1.18763517588282,-0.0400628756102694,-0.915437049765988,0.0141483624632929,0.0205376165682333,0.0226061591686103,32.1415010316093,2.04797320231524,0.138434844469641,5.18042853350744,0.187001118845216,13.5170949988304,3.67656021286615,20618.8593965749
"13",0.0622128797345763,0.0150237128774771,1.18772633261634,-0.141507732914318,-1.01762241627853,0.01406806196991,0.0239267919578025,0.0137752459654281,32.0279840837681,2.56876609412734,0.143202156894643,5.30138947664986,0.159040805678944,13.6897658027211,3.69996835158371,20623.1484830858
"14",0.0763925103103109,0.0207629207381676,1.20319548967834,-0.0959587593159996,-0.984261292242255,0.0135925789549083,0.0206099359893698,0.0139328071290377,32.0521535418155,2.5323689595709,0.143798708135905,5.30150724735042,0.106970722070318,13.6849539281081,3.69931803554494,20623.6494451447
"15",0.0721668717812994,0.00311648056495778,1.22595897536171,-0.206447465050527,-1.05370040719576,0.0129237855100813,0.0230498551411698,0.020271276992087,32.0356564668257,2.34023586472469,0.146741758570119,5.30613425143362,0.258843064669453,13.5205283435864,3.67702710672445,20620.601796984
"16",0.0642957602617678,0.0404105903165458,1.21221259468447,-0.177881184624116,-0.981449059734602,0.0133700795665392,0.0222213615342333,0.0150269855786811,31.9954934153841,2.43051878191294,0.142743275561799,5.36288187392132,0.110820804141406,13.4719885509486,3.6704207593883,20621.9559375853
"17",0.0717555530798325,0.0164000739333988,1.20072457366053,-0.123477318727512,-1.02102487682362,0.0132798110214568,0.0226569810546275,0.0186722704074497,32.0610123712403,2.45184992997761,0.158334756850406,5.28639494273841,0.0667261818798685,13.6754274778834,3.69803021592352,20623.8230266357
"18",0.0659426014069911,0.023493274164237,1.19438031805086,-0.158106867257418,-0.996190647349766,0.013772941164146,0.0226057688879787,0.0149184549459731,32.068797987094,2.42297750734278,0.150095896363477,5.27046712545041,0.170441276534206,13.6827941289274,3.69902610546715,20622.2783124555
"19",0.0756092435231879,0.0421879661368986,1.18796280352267,-0.130023106465796,-1.03501110427245,0.0138422023773689,0.0221306391928245,0.0110783733252919,32.0942518653349,2.42322386033801,0.149056454151092,5.23055730406291,0.19659915334124,13.7158512931504,3.70349177036353,20622.2016683546
"20",0.0615174144402742,0.0093026518250014,1.19951054687427,-0.195189400957166,-0.963287771411451,0.013643508886235,0.0224554498071751,0.0167274466774575,32.0158382971115,2.48292478693149,0.14648534437753,5.3430730979077,0.232141766181936,13.6252362857446,3.6912377714995,20622.1135310898
"21",0.063198288923459,0.010917170944568,1.20029935381629,-0.204070693049969,-0.986420409081722,0.0136742525295032,0.0234499265395724,0.0148077065200933,32.0817298149822,2.55957273941846,0.145230418915324,5.27100353834499,0.209498927793298,13.6124380161473,3.68950376285854,20621.6928585849
"22",0.0768400231849743,0.0350855469035455,1.1867916757364,-0.0559458608509876,-0.949565085934889,0.0134094884162502,0.0191850560550192,0.012072091156253,32.0474634167085,2.4620099193971,0.169483350105347,5.27946189264196,0.168842928461567,13.579665683378,3.6850597937317,20619.784002562
"23",0.0587050834510497,0.0218455220314613,1.21322691799454,-0.0738634805727356,-0.946942110329072,0.0132941653202952,0.0221852363626492,0.0193752141907424,32.1349022488756,2.33394969682065,0.145070541971577,5.21290448931948,0.105350337467949,13.6798147623967,3.69862336044057,20621.9184806179
"24",0.0727438016085881,0.00403278520555705,1.19703661691417,-0.0566844966723114,-1.05578013032111,0.0139486215623875,0.0230762060445233,0.0184215786014163,32.0712554347967,2.39502471342242,0.135780541660037,5.26558709003915,0.164556372214099,13.6606724514784,3.69603469294843,20621.8412158366
"25",0.0608795943757138,0.0140623989313613,1.17535692399388,-0.195614411075977,-0.951294357800543,0.0143625536306659,0.0224716830139232,0.0180360847799902,32.0587271544015,2.37133087917395,0.142700021991124,5.28702055487706,0.29232614846817,13.6799619835513,3.69864326254253,20619.0291860402
"26",0.0727621978836712,0.0429125934170697,1.18568266618523,-0.166109632628152,-0.997506311734079,0.0137093946805091,0.0214678836200679,0.0223665148702849,32.1408338680969,2.18175467730376,0.154317130407528,5.23370941787602,-0.000142278653124422,13.6854474028087,3.69938473300747,20618.620155118
"27",0.0666184840184041,0.0271522239308397,1.19682457483975,-0.137433234126723,-1.02485986525847,0.0134877072532472,0.02305240467097,0.0158572110029921,31.9770980948386,2.33759973794363,0.158548384635442,5.3956852143879,0.277489877961893,13.5467886263492,3.68059623245327,20619.9533559523
"28",0.0690865706239787,0.0252669014432194,1.18110136910439,-0.0885703896244514,-0.983450240640197,0.0141122258274941,0.0216296928363999,0.0197104973412569,31.9389268285406,2.33442687071619,0.142991001966275,5.38619085055792,0.0205288037460516,13.5227662482978,3.67733140310984,20619.4697546903
"29",0.0673980364718257,0.018132351046368,1.17263824048742,-0.0969630115021455,-1.01830634056821,0.0141347064664031,0.0233724956292355,0.0147435891972115,32.1417725954484,2.41345079333617,0.152321609250265,5.16854640647478,0.232762562105034,13.8733554455198,3.72469534935676,20617.6595978982
"30",0.0719521930632488,0.0151899408025147,1.17549740220578,-0.192408225431023,-1.03613756678107,0.0140479696734017,0.0222463343380017,0.0173517080154833,32.1630799314734,2.46488420752652,0.15205616287936,5.1583085860481,0.135731810639716,13.3558771779054,3.65456935601247,20617.2765743785
