"","racesex","raceUGPA","race0","sexUGPA","sex0","LSATrace","LSATsex","LSATUGPA","LSATfirst_pf","UGPA0","first_pfrace","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"1",0.082570225980512,0.0217192171222876,1.19301745319516,-0.124403863175672,-0.968616611624184,0.0134501692974622,0.0194952577669999,0.0149453510371755,0.169057009510965,2.48053782280425,0.158012516474809,0.146341292601115,-3.78746209072364,0.151629139278204,0.389395864485236,102678.329099803
"2",0.073110805507247,0.0236786962452116,1.18314969663264,-0.125602791395829,-0.986261257719303,0.0140409426198811,0.0209159041962729,0.014618424450324,0.175518121314502,2.4881316618306,0.148037755324516,0.139595696004741,-4.06171031255931,0.153609971228365,0.391931079691781,102682.495333639
"3",0.0736453021170098,0.0245767724485013,1.19842622180889,-0.143714572890156,-1.10414413960364,0.0135240869070667,0.0240007165858482,0.0158784828073572,0.16582138876319,2.46206977690475,0.15054083240076,0.121192387947056,-3.67793197296596,0.153634662737777,0.391962578236465,102681.474973618
"4",0.0684475161225306,0.0234066007721953,1.21516663705721,-0.134767521063236,-1.07920175894066,0.0131230271668927,0.0246763756036062,0.0153867571242935,0.170953634636125,2.46123225388841,0.144936158093521,0.144339564016542,-3.8765395681957,0.153870887422663,0.39226379825656,102683.849776053
"5",0.0688773592922724,0.0256460271784724,1.2081267313107,-0.134931515264655,-1.05252229404246,0.013358579661853,0.0231771680295803,0.0152808657790765,0.164427961208442,2.45349928225509,0.146787664595346,0.137973969312586,-3.67999195600369,0.151292398274294,0.388963235119071,102682.813224347
"6",0.0817375286806588,0.0235994611237943,1.19458065755973,-0.135667226722949,-1.06516136115664,0.0137595708831751,0.0216534965032798,0.015199118512833,0.17263219546761,2.47470953517946,0.147357171853838,0.132855006401567,-3.94256104960061,0.154177908722984,0.392654948680115,102684.153076817
"7",0.0787928131087604,0.0233832764503365,1.2203081069691,-0.146659660285867,-1.09621813847607,0.0134133324131672,0.0231074569629067,0.0148932070669842,0.168813993474862,2.49002940442445,0.132969249937319,0.13942337815567,-3.8069800395654,0.154516140781699,0.393085411560514,102681.15186395
"8",0.0755745685715359,0.0217253252118854,1.21660872440146,-0.131279535171766,-1.18318836468079,0.013340274998044,0.0262736187230417,0.0154660727102524,0.172405592467339,2.46786921486951,0.144922451687996,0.141099018859793,-3.94110322447412,0.152961617123349,0.39110307736369,102680.529933502
"9",0.0732429776706081,0.0222822939290577,1.19357741325896,-0.143616370563486,-1.10570888879261,0.0138852854129403,0.0244793486218499,0.0151879706848733,0.165908208542462,2.49287055896968,0.137154328106389,0.127985939827483,-3.74299044145216,0.152740181061967,0.390819883145633,102679.975373704
"10",0.0729126764832032,0.0225261544627336,1.20124302521997,-0.131302767428106,-0.912737565940378,0.0130858755031459,0.0193319970437585,0.0157617776159899,0.173467050787404,2.45961303326814,0.163794750184206,0.133302515541897,-4.02787575198521,0.152853221903423,0.390964476523665,102679.933144706
"11",0.0736804989815409,0.0226299463392731,1.16926993879985,-0.138241310546264,-0.864413057120581,0.0140562247274382,0.0185550165635186,0.0157221369019565,0.17472611453668,2.46874163806205,0.165378090303365,0.122460114874899,-4.07158415782955,0.152599700667995,0.390640116562541,102671.807261497
"12",0.0681979394467204,0.0224489448166352,1.22178063745156,-0.13606904334392,-0.891330544097672,0.0135007261287177,0.0194282299918469,0.0155506199969995,0.16530049662974,2.46369807723634,0.128449809460587,0.145513595133834,-3.75191361352488,0.154045689149389,0.392486546456549,102678.46081639
"13",0.0710351384622032,0.0233874203500206,1.20709784329063,-0.139437915718648,-0.891144444462853,0.0136100434407411,0.0191835568126145,0.0153942583729347,0.171705039873532,2.45722500990689,0.139972345575982,0.147269357880825,-3.96833483938183,0.152604737786357,0.390646563771342,102680.114222891
"14",0.066498945470811,0.0252799877118474,1.19074869698035,-0.130879895464561,-1.02649326842427,0.0134820866876526,0.0230410648633648,0.015116350110556,0.168778616414522,2.48995091807634,0.165989819478631,0.108376150422408,-3.87001664140365,0.15205487245931,0.389942139886561,102675.827340243
"15",0.0671411329168469,0.0234305449844632,1.20505410767114,-0.130965315570462,-1.00229363678786,0.0130161448587187,0.0229715232719645,0.0148516145665565,0.165581757129261,2.48566049489959,0.169944895527113,0.136544243845326,-3.7633610721291,0.154131165388103,0.392595422016232,102678.99860176
"16",0.0611098532529951,0.0258260098539155,1.17292367452707,-0.135685106098402,-0.98569320180539,0.014500274081074,0.02317334484357,0.0151931322741858,0.16792362163138,2.46025848112549,0.140510083011662,0.136160697913161,-3.82984606290967,0.152289981258424,0.390243489706649,102682.780477083
"17",0.0620699282617069,0.0266644914143331,1.20778099744115,-0.134308472093687,-0.931384925610182,0.0131561408823398,0.0215955926393648,0.0137884226770141,0.176714094284051,2.49179783442531,0.154887966937194,0.152071980054995,-4.05277481080657,0.151056425756499,0.388659781501121,102678.762551473
"18",0.0732716248551886,0.0273955754241408,1.20058294251379,-0.133879732248239,-0.926472506169231,0.0134708313123989,0.0196526770328675,0.0158202640688649,0.163026938561654,2.43734986017991,0.152348322134886,0.123332365941379,-3.65149162665296,0.155277449513817,0.39405259739509,102679.968459435
"19",0.0859976914480837,0.0221244787326991,1.15845978883414,-0.137393606112291,-1.04371027811626,0.0143222890423166,0.0211988766591435,0.0143264981478138,0.176579867892915,2.50114155570878,0.157155689175536,0.155454129917578,-4.05917179447538,0.154609622265411,0.393204300924355,102673.735748698
"20",0.061005633375921,0.0226498981911686,1.21767393353323,-0.137465369651138,-0.900379860858231,0.013589223950258,0.0206491873292757,0.0152344145471695,0.165830098545014,2.50318340024798,0.130145157565911,0.113878828679158,-3.68986092327278,0.150727137052283,0.388235929625638,102675.840897098
"21",0.0636102487396339,0.0278603189024222,1.21614103474083,-0.133361113117156,-0.883846329862961,0.0135647204344238,0.0203395882460757,0.0148217226647892,0.168626192442981,2.47670821661647,0.130484411511059,0.116640772197117,-3.81400224863701,0.154323103545452,0.392839793739703,102679.659864363
"22",0.0668081869977545,0.0265506648159174,1.21449412549829,-0.141126566668788,-0.874351073300252,0.0128846118497554,0.0191396405357548,0.0141442222727552,0.171513924134918,2.48549115569966,0.160324601567121,0.153066137187627,-3.90264263850309,0.15252828914053,0.390548702648632,102680.786800285
"23",0.0717469808210114,0.0244589992924667,1.19961779876666,-0.134619627699743,-0.931079200717368,0.0134240396190319,0.0202420841176222,0.0159881825931598,0.164563006277979,2.454837773335,0.153964613995048,0.116434006212951,-3.6677027562988,0.154196244816867,0.392678296849809,102682.003498855
"24",0.0714785993201694,0.0257714970084732,1.20292784521352,-0.133269044241068,-0.941370479468961,0.0134365681710377,0.0202684272598001,0.0152704722482641,0.165900301276064,2.47217305177357,0.151426469464446,0.121415795733268,-3.71258395198733,0.151850368947535,0.389679828766559,102684.462132358
"25",0.0691485285717885,0.0219167104039068,1.21722981452561,-0.136820773094524,-0.94939507783009,0.0132094391339618,0.0208780638797263,0.0155668286837525,0.172904714406775,2.46527613991712,0.141516393022317,0.141373742883916,-3.92790691126355,0.154965936744552,0.393657130945892,102682.172597265
"26",0.0662984431272009,0.022195430635132,1.16484348249002,-0.140140252328897,-1.01495422415848,0.0143991011279472,0.0235241232427087,0.0155563764718461,0.169329799934522,2.48531458384053,0.15436798887781,0.123274303527994,-3.83294618666587,0.153356250699355,0.391607265891933,102682.089670902
"27",0.0802018982449511,0.0219308196246902,1.20727142355528,-0.1345152211005,-1.0020288522696,0.0133098330224318,0.0200395767096892,0.0158600294493332,0.170767141518328,2.45903779569316,0.149144345832536,0.137216788770523,-3.89852896093801,0.15296062857109,0.391101813561494,102683.172283792
"28",0.0636511715476084,0.0241849933603762,1.19783119542496,-0.136637387612905,-1.00705424925765,0.0137578176123573,0.023791309684886,0.0152517840831362,0.168889095289386,2.45931605414661,0.143798973742166,0.147516099575817,-3.83962586926109,0.153209891706498,0.391420351676427,102684.837627788
"29",0.0656291960437378,0.0250927242439032,1.23203962441542,-0.136113101455324,-0.971130179147021,0.0125677720007807,0.0222351164937068,0.0158245612674666,0.168918003569665,2.45333260314048,0.149355838798223,0.125190829760471,-3.81832169033804,0.154597750973334,0.393189205056972,102682.241079241
"30",0.0590849813632165,0.0250983537200614,1.20952905101078,-0.124585562770049,-1.12529991193064,0.0135064193920867,0.0275915863245467,0.0151954642736854,0.165113239864747,2.45610675639346,0.138851261416538,0.141725379699081,-3.69166150962693,0.151943893573081,0.389799812176817,102680.386260838
"31",0.0612899562228515,0.0248115428605733,1.21803825852749,-0.147920825128133,-1.05914032200274,0.0134616899316005,0.0249188279964288,0.0149710239280597,0.172215690658303,2.48844692152197,0.134191610814705,0.126884836624114,-3.93208297791164,0.153823460743151,0.392203341065768,102680.741557881
"32",0.0653686182230829,0.0206121272871477,1.22270667795307,-0.129633043522204,-1.05098184933119,0.0129409342540451,0.0245494994809078,0.0154717195484715,0.165699801670283,2.47068961498809,0.148488316567355,0.151044868755315,-3.71187993286595,0.154063019639569,0.392508623649938,102679.660236089
"33",0.0755524536849807,0.026489753323097,1.2145728856206,-0.144166193460453,-1.09704669959044,0.0130424148532833,0.0235882506215869,0.0153069423088402,0.174692563814788,2.46992206558836,0.152419955741342,0.122174863021765,-4.02000027826873,0.152091703796062,0.389989363696065,102682.355594145
"34",0.0747181817337963,0.0226953956750317,1.21624892719102,-0.143822998978109,-1.09425830180073,0.0130199988600808,0.0240089499013612,0.015064484300143,0.174202191375742,2.50290563121473,0.153626020142973,0.12232618605838,-3.99884548848742,0.15380879181217,0.392184639949311,102681.51357807
"35",0.0685039392423777,0.0252552077784108,1.19454519944425,-0.128039341842104,-0.970642721122942,0.0139271701524383,0.0213413623400677,0.0143372579696057,0.166260482101967,2.48071470139232,0.139051165341919,0.149092105314355,-3.72722909648655,0.15442061643301,0.392963886932388,102682.769839846
"36",0.0748645341821194,0.0246841855911464,1.17840540922074,-0.138934542075081,-0.948679195266325,0.0143728651864987,0.0200679556993346,0.0150651642018931,0.158911607329869,2.47360362887349,0.138976508365921,0.137160806502521,-3.49071398064589,0.15059192246813,0.388061750844025,102680.354964084
"37",0.0556035665044307,0.0272937538937446,1.21519258233824,-0.132959307222501,-0.991659831728577,0.0129506094797289,0.0244921175934875,0.0148485297630563,0.179217709379767,2.47979322343637,0.157642516328037,0.118258927272355,-4.17166093106054,0.151378408615493,0.389073782996867,102678.578305389
"38",0.068867521463423,0.0264137250484671,1.2145259368117,-0.138080263997059,-0.993916971885235,0.0134907345533689,0.0223066273826943,0.015430938172985,0.160391326578443,2.44250009983223,0.136452483097609,0.144355096162966,-3.52652572023241,0.151243214648472,0.388900005976437,102680.574395177
"39",0.0677265958075813,0.0225991228571227,1.20963530807352,-0.132405766842067,-1.00890690688234,0.0136610416834774,0.0225750957206935,0.0150467629908471,0.165364100800509,2.4666995244969,0.131460098331228,0.156823944942854,-3.71240168087662,0.153405553039939,0.391670209538508,102681.052826412
"40",0.0658043466166445,0.0236346937626944,1.1991688507134,-0.132737870813624,-1.03486909877574,0.0131248043802004,0.0236924179299427,0.0159587991086929,0.175966088484845,2.45156616087263,0.169528568144212,0.125290968374016,-4.04673965191815,0.151932421760629,0.389785096893954,102680.663149001
"41",0.062631502779094,0.0234860599646031,1.17168958363281,-0.132739800282802,-1.00351910839314,0.014414664841325,0.0233975840623628,0.014645058550333,0.164428489834329,2.49383256877114,0.149671619694255,0.132192837749117,-3.66877467110437,0.151403934825952,0.389106585431232,102680.086713841
"42",0.077429698461603,0.0239704954694147,1.19029836616532,-0.127740955115422,-1.01890752655907,0.013515625115905,0.0210060770297572,0.0155238494257308,0.173051789014915,2.45859894386793,0.161814461096198,0.137992318969635,-3.95540180455999,0.15384078481965,0.392225426023926,102682.348698085
"43",0.0812600097078919,0.0238505541859132,1.17724818069899,-0.138913029048438,-1.03960530091126,0.014088308259253,0.0218617008580812,0.0148151473376906,0.16882079008352,2.49387648664407,0.158787565466814,0.132271973544915,-3.80169111407913,0.152927160881005,0.391059024804446,102679.824176423
"44",0.0882801919966885,0.0238263039461649,1.15659107912876,-0.128657747885893,-1.04868668193061,0.014331385693909,0.0197966815128398,0.0149025021736617,0.17591147397616,2.47081940223483,0.169073596472427,0.147156127869414,-4.03810125776649,0.153618499659139,0.39194195955414,102675.021338619
"45",0.0754675904669103,0.0232887552950386,1.19495243974233,-0.141804892839088,-0.882984534703895,0.0137307803793644,0.0185857420427289,0.0147945859225727,0.165209637246104,2.50401711527773,0.141320543108417,0.128207282919067,-3.70692850704738,0.153393012552714,0.391654200223506,102679.811843341
"46",0.0816657432453875,0.0260707279035185,1.20732286176259,-0.130582561987713,-1.15827825469368,0.0133965808656455,0.0245111895780359,0.0154275789827394,0.175389151316023,2.45076116541699,0.149819495514874,0.135022021047003,-4.04994371086308,0.152872580667091,0.390989233441396,102682.088485716
"47",0.0758633496393346,0.0221130471840945,1.19122983116486,-0.144138570179747,-1.18882417451364,0.0139230110831069,0.0260328099298591,0.0156784423187638,0.160885556028414,2.46590580808109,0.146577159153682,0.138317158519042,-3.55488101711292,0.152888578915297,0.39100969158743,102678.406251189
"48",0.0752582297797004,0.0271337782051412,1.18696291631392,-0.141426173424061,-1.15133709416213,0.0140586320197943,0.0251808475295553,0.0152343297627091,0.159579064082482,2.44312168397017,0.14148125535429,0.143643706392637,-3.50043794548303,0.155226701388189,0.39398819955449,102676.639802857
"49",0.0731643785169916,0.0216860194926123,1.18632275070632,-0.138308045333444,-1.16842846950482,0.0141578381549925,0.0260108213509057,0.0153955695052298,0.166460899775155,2.48063902811953,0.139345855918265,0.137467409391601,-3.7180250484366,0.155092747925198,0.393818166068045,102681.363980469
"50",0.0634605220754233,0.0235859683678617,1.19787999642689,-0.134178615065765,-0.857258841178932,0.013439812646545,0.0195948582379695,0.0149597551216869,0.171843863538065,2.48803505039846,0.152638777101968,0.132782304951588,-3.90117649797379,0.152745083870084,0.390826155560352,102684.388592236
"51",0.073537886697237,0.0264953442792878,1.21097239179099,-0.134204396559777,-1.03662177700614,0.0131465262766845,0.0220965120862603,0.0154465521954566,0.17229696318117,2.45683101418942,0.150383733285738,0.12836291510612,-3.91910434731596,0.152224746465466,0.390159898587062,102683.349634674
"52",0.0799918066994726,0.0261734137662057,1.19292183842572,-0.140342676005765,-1.04673020108872,0.0137753993560311,0.0216450998188534,0.0155157041068135,0.167975492527466,2.44351217735316,0.142717284144744,0.142661392364238,-3.7820367354735,0.154577668081558,0.393163665769814,102682.182869148
"53",0.0790413417769997,0.0222628677717933,1.19705789052444,-0.141804956557265,-1.06302407766729,0.0138525041856516,0.0221088724276972,0.0146207659686139,0.166988143244964,2.49912776734449,0.143441440778683,0.14459168041788,-3.73104768295106,0.153582983535572,0.391896649048665,102681.353960509
"54",0.0763399945902444,0.0245066693911247,1.2296787052412,-0.134839014096564,-1.11904485782934,0.0124129136952439,0.0239067911185269,0.0152206712249898,0.165558598799643,2.46755834071808,0.156804852601402,0.137218814162287,-3.68802722742249,0.153412997906274,0.391679713421916,102680.588567888
"55",0.0517508965592849,0.0250140204899067,1.21732812008974,-0.132804462062462,-0.757335396330071,0.0130576936410658,0.0184299706317466,0.015311404829493,0.174813100428569,2.45791150786205,0.158823825730533,0.134123920751489,-4.02435122141689,0.152814034810327,0.390914357385767,102674.956185613
"56",0.0552676587395979,0.0230007578639691,1.21674390490089,-0.132577664929111,-0.781235317800507,0.0131253938654106,0.0190842610028558,0.0146279657476493,0.167440213746658,2.49465463407383,0.143512237211464,0.143093945505729,-3.75857566083251,0.151461116139283,0.389180056194152,102679.093977191
"57",0.0752541867862314,0.0224011707396508,1.17384480984055,-0.132009865543726,-0.941157607029345,0.0138838381822844,0.0198021244050032,0.0157693646645845,0.171186557008283,2.45409419791901,0.158533942916596,0.14445121732076,-3.89401270555961,0.155257588392268,0.394027395484462,102680.603317035
"58",0.0556308677607259,0.0233901278697553,1.15882307088623,-0.137406693562543,-1.04924313014304,0.0145584273513741,0.0259762258016257,0.0149881405830911,0.167588624735051,2.4911931092654,0.153663397233516,0.131788347134256,-3.78031794545597,0.152194922650515,0.39012167672473,102681.975360457
"59",0.0658278176491492,0.026162662455806,1.20918271638341,-0.135478886766301,-1.06632915812379,0.0135029219137502,0.0247500722507346,0.0146551772305142,0.170118733867358,2.47833737094723,0.142146721794613,0.1393557899188,-3.8649396492988,0.152551886034733,0.390578911405536,102685.270169363
"60",0.0774099505495947,0.0236433814867388,1.18888281479255,-0.13555303912215,-1.13583828967908,0.0139487456207462,0.0246689563237146,0.015008539109919,0.169689105336547,2.48217679384023,0.143587269692817,0.131629895329994,-3.83682155637382,0.152140625523595,0.390052080527197,102683.874967615
"61",0.077062163863169,0.0264155226447918,1.19988434447327,-0.139518097876547,-1.09157584311321,0.0137269650459805,0.0236222342324805,0.0154068357486203,0.167747949743413,2.45576488476208,0.142462516836134,0.134785125082745,-3.77660954096897,0.152839192453327,0.390946534008587,102684.278521529
"62",0.0674445519908704,0.0234863978622771,1.23609173253045,-0.13271558249527,-1.12302072040181,0.0127521888525297,0.0255595645359175,0.0153184286145604,0.173003470657865,2.46660349263962,0.141829127483766,0.142579339381114,-3.95991893990069,0.152918250792773,0.391047632383541,102682.67504934
"63",0.0691147157275413,0.0243610177862277,1.16696034256992,-0.133338637307614,-1.09041481465588,0.0143410011996709,0.0244688620176571,0.0164612150341928,0.165787183576581,2.42837983481865,0.154823056218735,0.126725686692564,-3.72300804263522,0.151703400272757,0.389491206926109,102679.942289014
"64",0.0698786692035493,0.0235759698853322,1.17338726106746,-0.133163299048131,-1.09211278961822,0.014108533959736,0.0250193919073012,0.014012772341751,0.167575951549712,2.52438882459687,0.156467603936925,0.126921499820935,-3.77736971485339,0.154764594622554,0.393401314973087,102679.644438845
"65",0.0816173937576377,0.0251954592398046,1.22574396867965,-0.139183830374454,-0.983883063603015,0.0125466097817715,0.0200384922517614,0.0136967894791714,0.171274650368398,2.51724272384532,0.162690726747039,0.143720481945367,-3.91724305168297,0.155439052133911,0.394257596165136,102677.613046864
"66",0.0723715878608932,0.0239481928061174,1.16787898083933,-0.131973576278554,-0.964027720855779,0.0142589749745714,0.0210429603420887,0.0160843318080452,0.165134458023399,2.43526691308156,0.155777365119816,0.137581751917138,-3.67936646514141,0.153778602722279,0.392146149697123,102682.040583941
"67",0.0725276107645265,0.0232319970687561,1.18942522035332,-0.148186960658926,-0.96204611986692,0.0138886430834965,0.0200234143343855,0.0157491731821254,0.169122385757336,2.47661714598936,0.147636340441008,0.122433225370556,-3.84558476487703,0.151509213879344,0.389241844974746,102679.851523598
"68",0.0678524373957267,0.0214062382286254,1.18172278568994,-0.127664515130429,-0.962580708860248,0.0140412971813767,0.0212947915687564,0.0155473787077921,0.174460217840416,2.47405701429841,0.146721520026009,0.132519432531271,-4.00838349768669,0.150839662844503,0.388380821931906,102681.409620883
"69",0.063855542500777,0.0279874121720521,1.19151784564287,-0.143823531602618,-0.925853487748776,0.0137926856653069,0.021379168269473,0.0147099332271245,0.164135315323131,2.46777077666369,0.148721776590804,0.138498633071229,-3.66270604056711,0.152947010992492,0.391084403923874,102682.494094374
"70",0.0569623815071535,0.0216802352912646,1.22416673315183,-0.122509924136532,-0.986329264718492,0.0129120614398691,0.0241508424301421,0.0157406017349657,0.174992830175136,2.46231499706548,0.150007449264573,0.133979393843485,-4.02715817038854,0.151995283036835,0.389865724367808,102679.143027498
"71",0.0624131064337225,0.0250042034930902,1.21951515481529,-0.119108122113634,-0.998437534522635,0.0129803965884967,0.0234894580005319,0.0152011463696738,0.177481752230695,2.45466359210947,0.150258890636388,0.138752570277359,-4.10749166497622,0.15162485421544,0.389390362252894,102678.931672408
"72",0.0710671719590423,0.0253839944912395,1.20810097205611,-0.131755407670557,-1.00250236741835,0.0131652236211471,0.0223062811138303,0.0149791143712534,0.17308759443818,2.47388282849653,0.155774920286618,0.135403247079574,-3.96855602657246,0.15203934143843,0.389922224858278,102684.810340661
"73",0.077241149663214,0.0242054316500356,1.21094613995664,-0.131590896115277,-1.01237792332502,0.0129230135636403,0.0216674145800128,0.0153272351772098,0.167970208020654,2.46994441416694,0.163893040905234,0.136407312831531,-3.76888270271135,0.155609525762851,0.394473732665244,102679.827602474
"74",0.0802359903969141,0.024820710844788,1.17892928649625,-0.128295951078861,-0.960164594493762,0.014151615838989,0.0194757460621549,0.0151237464818098,0.170191649633087,2.49432762481653,0.14487739415945,0.111957576670358,-3.89373980679946,0.155913661995701,0.394859040666034,102674.508291199
"75",0.0735992858494443,0.0244222726279292,1.19109769108521,-0.144420131239882,-0.965405002597419,0.0140781531877015,0.020157063521917,0.0147925058799548,0.169400559011541,2.4630170724644,0.136569365704189,0.158551055578994,-3.80927238999533,0.154879114319898,0.393546838787835,102675.891381815
"76",0.0816277483973767,0.0253446920798416,1.20265550807573,-0.134884576379077,-0.914104026773243,0.0132353748064632,0.0185062556345939,0.0159043851466415,0.175895646031309,2.44589253789249,0.159434825834107,0.132904047101722,-4.06263374469573,0.154657773380341,0.393265525288374,102678.156316436
"77",0.0828458845063507,0.025905920570667,1.21557571678552,-0.136934578265222,-0.981680169796766,0.0132225428965804,0.0197878899599264,0.0157337634561192,0.163364035325662,2.43569168559636,0.144430062487228,0.142428590176264,-3.64464943000949,0.154669586535939,0.393280544314029,102680.768627484
"78",0.0559895173071833,0.025540336972335,1.21317223907726,-0.135589239781773,-1.10129960512817,0.0131436124557917,0.0270101344575077,0.0155479698773072,0.163577154171257,2.45115692185395,0.150608889456344,0.138413472755007,-3.62211771704686,0.152054655356491,0.389941861508213,102681.232756393
"79",0.0552973470851894,0.0253284149095105,1.18352030827909,-0.133531055447803,-1.04632822693885,0.0140721293841461,0.0260882591673447,0.014664833112843,0.178874658889221,2.48728559240712,0.145205940626315,0.132968500611882,-4.12394769126873,0.154658988290443,0.393267069928875,102680.487020231
"80",0.0691382742077905,0.022569454448765,1.17693236740686,-0.140212379257049,-1.04749007034492,0.0139161685693221,0.0232336986151333,0.0156179793170791,0.160958868912189,2.45814525116538,0.156262517602072,0.14351470742248,-3.52052644409632,0.151031927229743,0.388628263549813,102678.452195797
"81",0.0750764943223952,0.0255531680667713,1.23288663610657,-0.130316689603291,-1.00645079650078,0.0130170629242833,0.0211348794440464,0.0154553113597695,0.178116170242428,2.45716819641099,0.137394527463288,0.128109037433108,-4.16083210245819,0.151068000788514,0.388674672172647,102679.188576966
"82",0.079522681642619,0.0240550513707672,1.21649009243254,-0.141326459070619,-1.11773115243963,0.0130299591857781,0.0236734838199023,0.0146751417085214,0.165813786837723,2.49098607473378,0.149647019856173,0.144359198886433,-3.74034655733325,0.152031270413854,0.389911875189579,102681.758681044
"83",0.072399430802794,0.0252462596007246,1.22013332682469,-0.129412999886982,-1.0245258077709,0.013355611435775,0.0224328614960398,0.015125443100232,0.172613802782033,2.47255013849147,0.13446130604439,0.126682350095501,-3.9304361226015,0.153192635415814,0.391398307885732,102684.032747305
"84",0.0743020420752671,0.0250448296550725,1.21129973245436,-0.144239769066227,-1.08573160927094,0.012833196897429,0.0236346943518822,0.0152861879745422,0.168090611136242,2.46225578211979,0.162367536778077,0.140642026837913,-3.78897521389523,0.153005413311427,0.391159063951518,102683.057177598
"85",0.0699117963678031,0.0237760308430585,1.19515067807666,-0.142341759830528,-0.87355393677419,0.0139869922265862,0.0187358814995704,0.0153188323033146,0.167652273730018,2.47154155188727,0.138688412244779,0.140995841007975,-3.79735045206313,0.154756377160171,0.393390870712795,102682.734692106
"86",0.0730789090465943,0.0235779200871077,1.19521603872411,-0.129718843790703,-0.871321332101912,0.0138717115088723,0.0181222397059065,0.0151348621797382,0.174339271373312,2.48065416002177,0.140943004282885,0.131841350347099,-3.97254462905519,0.153021631965878,0.391179794935626,102682.858976312
"87",0.0505133396915837,0.027341513777034,1.18843246053383,-0.141846432852269,-0.874086789567384,0.0138723972053068,0.0219419773063359,0.0148428043821732,0.16842624842583,2.46541879730112,0.151077920985144,0.142012766126628,-3.83986469507668,0.152581061447104,0.390616258554485,102679.640231477
