"","raceLSAT","raceUGPA","race0","sexrace","sexLSAT","sexUGPA","LSATUGPA","LSAT0","UGPA0","first_pfrace","first_pfLSAT","first_pfUGPA","sigma_h_Sq","sigma_h","lp__"
"1",0.777949253890798,0.0100011017953013,1.61779959316787,0.0473653728352619,0.601614854271297,-0.11140417946066,0.0103822123638354,27.7839488830827,2.64633990830586,0.213147118172761,4.2273058014453,0.216877616626502,12.6413568384873,3.55546858212632,36767.0916753029
"2",0.789334350752169,0.0137992006203479,1.61371821956156,0.0390643771872675,0.676822321176295,-0.136024513072279,0.0186966978565337,27.6950995782868,2.5348021189023,0.224909527393885,4.17586796459017,0.00459823655430925,12.7622561661603,3.57243000857404,36764.149922831
"3",0.773485298423332,0.0400532342898862,1.61918795931451,0.0406980673856805,0.49872106114528,-0.131069082306858,0.0169589148379425,27.8236991077539,2.19292159839071,0.213855223132434,4.3046019710298,0.266837590519541,12.6241495360422,3.55304792200193,36764.9567076682
"4",0.77132792106444,0.0119540258939793,1.62396265442286,0.0390052561015805,0.670672869581772,-0.134622432035742,0.0165050227251753,27.8466406131134,2.62321488384981,0.211992892107994,4.14507250689592,0.0192088233562425,12.7182938480878,3.56627170138337,36764.961775599
"5",0.793125787062809,0.0392910435379139,1.60342109949126,0.0416277063459784,0.501550228839788,-0.144282805147165,0.0108656514904706,27.6455417765447,2.45056363973202,0.230284094830357,4.31388303235146,0.243930219101969,12.7195377272218,3.56644609201117,36764.0275579409
"6",0.768937688860404,0.00923990239262769,1.61295093403051,0.0448637544508357,0.695102372629287,-0.0893060725481416,0.0191165400633782,27.8212970593834,2.4532345422377,0.219392877028795,4.18014346120225,0.0533030490572932,12.7284735974645,3.56769864162663,36765.105365187
"7",0.78221692934287,0.0334777351344728,1.63800310722295,0.0367154049380565,0.502320376056988,-0.121294683341044,0.0118899157516571,27.7762707628114,2.47519427019857,0.204158638326304,4.27739523080178,0.111845084013407,12.7803812850215,3.57496591382652,36758.5910836421
"8",0.789019609411178,0.0254207910117837,1.61696936220797,0.0427290442458036,0.73424532710431,-0.141195742194752,0.0130601457597162,27.6443143222946,2.56589891668213,0.213101143255742,4.21939352656933,0.141582600784844,12.6442459812177,3.55587485454954,36763.5391015191
"9",0.763438620007018,0.0263679656017056,1.61855426847866,0.0381209066110953,0.506149556503662,-0.0950684284720501,0.0179375745720032,27.9393693317992,2.34025629174138,0.219709977347447,4.26549873263194,0.113361583454195,12.74730011807,3.57033613516571,36765.5065129413
"10",0.78681773525593,0.025463458274735,1.61429930111376,0.041075515703102,0.661184289205486,-0.173341758115769,0.0139509051228967,27.730441973522,2.50011063587125,0.222203448158839,4.2042557953858,0.170806683753463,12.6952794047348,3.56304355919694,36767.6455241687
"11",0.76707637794225,0.0583889251136237,1.62488248600779,0.0344789282480137,0.634225345364036,-0.121210856992616,0.017857243987804,27.7964853437337,2.18965978327127,0.216379562828659,4.31956092791994,0.081915865574712,12.5834104477096,3.54731031173051,36762.1160512514
"12",0.764835961430805,0.0673349734380229,1.61656327853377,0.0390946233590876,0.663640464561318,-0.070100630355182,0.024989386791407,27.8459375476885,1.85992426606498,0.221294448291559,4.25765161395903,0.0662969580510916,12.6337698464872,3.55440147514137,36757.7118747028
"13",0.759698785028908,0.0516408917756609,1.62078498985073,0.0412035619691717,0.579586685359441,-0.144194116745462,0.0238141586255937,27.8658319418871,2.07080344072315,0.216374308401795,4.28509752297745,0.0290071254515183,12.6032163743321,3.55010089635944,36764.0800815732
