"","racesex","raceLSAT","raceUGPA","racefirst_pf","sexUGPA","sex0","LSATsex","LSATUGPA","LSAT0","UGPA0","first_pfLSAT","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"1",0.0574118570507321,0.803832182439579,0.00823530365898463,0.274079009768266,-0.226396904896171,-0.87079399887091,0.0204811099636744,0.0210581201732936,28.102957732795,2.37507020446276,4.1130301074998,0.190285030177307,0.411808484846276,12.7340974104639,3.5684867115437,-99701.6770235456
"2",0.0800912673223406,0.788855571566004,0.0521106422824899,0.307301598355135,0.0274885957776386,-1.12554158352709,0.023744772194189,0.0181397033268542,27.7700121344825,2.13010029933606,4.50065689792262,0.0909012845232011,0.322344258484185,12.8122673865847,3.57942277282032,-99710.0060535548
"3",0.0729973557782895,0.807483731261845,-0.0152278108809992,0.295171899055625,-0.192783814926746,-1.12200818314738,0.0249919988371759,0.0194250940808078,27.8867029483304,2.63222493599571,4.26495700356626,0.131396726748666,0.395900873079317,12.7159530770879,3.56594350447226,-99700.9844803024
"4",0.0794229920806072,0.793508956713657,0.0304391153035852,0.288435182510726,-0.168059668948998,-1.06710430858529,0.0220750245113703,0.014852283063195,28.0586673005614,2.47508380806333,4.17855469135058,0.0885417168856609,0.397522842535867,12.6677286804653,3.55917528094155,-99693.5970176112
"5",0.0610618064831348,0.789625410812728,0.0602178149250576,0.300763027267402,-0.0778218480902139,-1.08566220705479,0.0256851853418166,0.0098931971169349,27.9744611537998,2.50810130259299,4.33371914572715,0.000353164599435081,0.30972638073537,12.6871354552685,3.56190053977768,-99698.5948701759
"6",0.0614399858826777,0.797118011270139,0.021269245938196,0.290256344179437,-0.137763375208733,-0.801088110654567,0.0180978238065376,0.0149846004052634,28.109835865837,2.67969894295007,4.08463529490255,-0.0182318133953533,0.363799309162803,12.7412061951478,3.56948262289478,-99699.6028581962
"7",0.076325510320531,0.772253428135495,0.0454417393167898,0.30720815444503,-0.102558317270292,-0.877952115195859,0.0179231440089496,0.0144981128751786,28.0860592389362,2.48436191023428,4.28974332059038,0.0404929922073162,0.283938046505815,12.6372126810766,3.55488574796386,-99699.873380999
"8",0.0731103839702549,0.771720832796717,0.0461893856111777,0.309558009894105,-0.0992056399632253,-0.855734201282214,0.0177907178792168,0.0113972968499017,28.0995586090735,2.4474584507096,4.2773275369947,0.0347840239549477,0.285782884424204,12.6152113827322,3.5517898843727,-99706.8098116178
"9",0.0511302967586688,0.770797837899074,0.0375793956100775,0.282649494911919,-0.0622307803433008,-0.99497492671957,0.0248745348189419,0.0217913537281053,28.135426366921,2.19300222694986,4.31440437343395,-0.0147868088826675,0.462998420710546,12.7312709300749,3.56809065608973,-99702.8727118293
"10",0.0838827514235156,0.78580321475835,0.0189800082151634,0.29061529100277,-0.206140721358016,-0.90047066731564,0.0175226694983914,0.0100792260453483,28.1281721215769,2.60950749097072,4.16411410701373,0.296855304297141,0.32559946818062,12.7583164879661,3.57187856568026,-99700.3037126026
