"","raceUGPA","race0","sexrace","sexLSAT","sexUGPA","LSATrace","LSATUGPA","LSATfirst_pf","LSAT0","UGPA0","first_pfrace","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"1",-0.00449503920768199,1.22614947370219,0.0308111300592696,0.795231607298483,-0.0441808162476257,0.0122069517408052,0.0197062991273565,0.174183368292087,36.2643988747862,2.36218296120878,0.158088492575109,0.260035725372606,-4.01184306194074,14.869597018887,3.85611164502365,26771.5016295236
"2",0.0214388514524876,1.21575916014912,0.0320567408979039,0.893339235391338,-0.0240767652283585,0.0127721258459472,0.0117897650893,0.165904905214693,36.21367888144,2.51044257232329,0.141552067602753,0.130473684787848,-3.72583982330835,14.7529363466407,3.84095513468209,26776.9155087862
"3",0.0405992177778174,1.2122238975598,0.037538617942009,0.882588107570038,-0.128228870123221,0.0129100608319566,0.0216384873768098,0.16443366940335,36.215557388898,2.07100238329878,0.135477235845744,0.196336023275642,-3.66271684593649,14.7141458203161,3.83590221725165,26776.6977559286
"4",0.0183103284251852,1.21643285178569,0.0414270284344799,0.957047920539584,-0.111699271929814,0.0130496200674459,0.00863094851440991,0.168424961018306,36.1815520455461,2.60084013518629,0.131217739206409,0.276851836277342,-3.78696575985252,14.8812773692425,3.85762587211909,26774.3086732919
"5",0.0116492022347798,1.20829053942645,0.0383230541530452,0.866630871056431,-0.143095357476268,0.0134273071166791,0.0111617522154889,0.170127938524485,36.2555191579981,2.57935973458062,0.126527532337524,0.231036168616693,-3.88190440598131,14.7518800759628,3.84081763117736,26774.6623776072
"6",0.0395052590190553,1.21794122536806,0.0374219529135115,0.943828463007689,-0.0994391787691562,0.0131450333359594,0.00624087372553684,0.169569247450136,36.215259485615,2.61983584038445,0.126227438994214,0.249469424918039,-3.85493364446987,14.8175328530322,3.84935486192585,26775.0994139645
"7",0.0494073153989955,1.20553390522342,0.0234593498755631,0.940669268599066,-0.13263143387103,0.0135446376962622,0.0176965071998163,0.170088653027551,36.146641855258,2.23856523212848,0.131639185114958,0.129610828986044,-3.83971689651884,14.825776930308,3.85042555184593,26774.9399148822
"8",0.0235990536121016,1.21169430445945,0.045701389319523,0.941303995732784,-0.164398343256901,0.0131837641641247,0.00829249841565445,0.170391812141687,36.2583106814484,2.73785692914375,0.124546535502727,0.0979472364826025,-3.87393537724201,14.8535650930933,3.85403231604164,26771.7364732579
"9",0.029563315891243,1.2059872030104,0.0432668224952032,0.951553324400802,-0.106934122930832,0.0131518021053766,0.0208073232178444,0.16903903788928,36.2476493731392,2.25708100053937,0.132916889404136,0.155701977252429,-3.85230909471332,14.6254418593025,3.82432240525069,26772.7113692079
"10",0.0450988711057975,1.16812224186816,0.0329671153964521,0.891660748898483,-0.145415691953964,0.0137311619287737,0.0166426536263283,0.169520666643249,36.2540114270839,2.25345023598556,0.153382550452073,0.171456653696961,-3.86422524308331,14.6593870338735,3.8287578970044,26780.1237994337
"11",0.0236665034306825,1.16563323980606,0.0328883899776751,0.952131669398956,-0.109907302586205,0.0138293691491848,0.0118139913081356,0.175718468560752,36.2212041735959,2.58762133384747,0.15492926067788,0.149122134965886,-4.07996722958869,14.7133795488671,3.83580233443632,26779.4764786946
"12",0.0324188706583458,1.21250747457333,0.0246067303054066,0.935883669386037,-0.118334225767166,0.0130449660303631,0.0207396247483481,0.172286124986921,36.2774182781283,2.21300766942016,0.141924126839756,0.0868899781597229,-3.9276509469232,14.9600422171782,3.86782137865469,26777.4401013431
"13",0.0113829835162877,1.21352956804413,0.0261535604052303,0.957879269464783,-0.138475498012051,0.0129577612356713,0.0238407005795812,0.167827757225876,36.2394466471797,2.29957193705678,0.142406502238455,0.099362237735244,-3.77732675235251,14.8357296101705,3.85171774798862,26779.7573458474
"14",0.0339109372551131,1.21619368435789,0.024409242356683,0.881950017481766,-0.112653334469066,0.0128137932066635,0.0174287840035395,0.168918723834999,36.2776621385602,2.34404237484451,0.14263905672494,0.0884198481992611,-3.82413605430737,14.8645332921447,3.85545500455455,26780.1913764182
"15",0.0179363909745965,1.20011848439341,0.029329672770309,0.947100261578289,-0.122031630775564,0.0128746216586809,0.0140188892304577,0.166715564353906,36.2100816565056,2.45460057844089,0.151162860688121,0.24972759051173,-3.72680772410808,14.8803426788324,3.85750472181595,26778.8168787807
