"","raceUGPA","race0","sexrace","sexUGPA","sex0","LSATrace","LSATsex","LSATUGPA","LSATfirst_pf","UGPA0","first_pfrace","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"1",0.028276785747754,1.19887571640531,0.0358213212335206,-0.135240502780483,-0.928447534410638,0.0129178439765415,0.0322534375442496,0.0148575540064061,0.167454773101133,2.46841289647036,0.151130039292292,0.122573326290778,-3.75013793887344,0.152459360977242,0.390460447391591,102660.93499277
"2",0.0228000086490164,1.1972982722354,0.0259187253880056,-0.138135606223691,-1.02524429285577,0.0133121571364319,0.0348283169304931,0.0149265611982828,0.168268345815207,2.48810173565521,0.144725667423152,0.137533160941701,-3.7969159304415,0.150766336044911,0.388286409812282,102661.129759977
"3",0.0260280968904324,1.15373676758429,0.0260384508786183,-0.134750743846558,-0.796181777420974,0.0141026588696681,0.028300440489115,0.0147455853732685,0.16463003436172,2.47459132307958,0.160380132901881,0.134390808326529,-3.67238647297861,0.155836937972118,0.394761875023561,102660.533365644
"4",0.0240424021016883,1.18102697548361,0.0341781537071467,-0.134362931352228,-0.794642290473118,0.0134342195977998,0.0286467511435675,0.0144541375545198,0.164591195597676,2.49744038707355,0.153305816797353,0.134699639288226,-3.68012921760091,0.155012293411723,0.393716006039535,102663.19650281
"5",0.0251488337269102,1.20141644537877,0.0311358164585524,-0.13242500722726,-0.797836829116107,0.0130215395568999,0.0287213029865226,0.0160812517934101,0.165824348966824,2.4297833845971,0.15375652714253,0.135455872818358,-3.67715122409726,0.155073852012018,0.393794174680147,102659.873440561
"6",0.0235302927382959,1.22037617223399,0.0319226617860579,-0.136450051857973,-0.891745370716245,0.0124244044444571,0.0313389156726807,0.0152453173310432,0.17273953209474,2.47465118108682,0.150539176940872,0.13359844337596,-3.97420925677471,0.154479181645878,0.393038397164804,102662.784637941
"7",0.0256623854487065,1.21696157419246,0.0307066541676345,-0.138402805025548,-0.98529822711533,0.012750059359952,0.0336192800691529,0.0149637851216917,0.169271965349051,2.47307077485583,0.146284264664475,0.133194528059447,-3.7972347686757,0.154373623170538,0.392904089022421,102661.965500396
"8",0.0249485900297446,1.21034675424623,0.0208489070634661,-0.136358177390645,-0.892310819860144,0.0129630883577853,0.0306934668308042,0.0154342458196085,0.171720114742206,2.46478948819416,0.152067671912896,0.13011008197444,-3.89252380092136,0.152202637555438,0.390131564418259,102662.181936445
"9",0.0271399174060009,1.21199938751834,0.0422620673101676,-0.146521111807778,-0.841799863259764,0.0123544270675273,0.0294532545464006,0.0156048210408216,0.169911595610014,2.46410120913928,0.154876391854211,0.119418348528386,-3.85604806768207,0.153400706394623,0.391664022338819,102656.052454352
"10",0.0269848366798806,1.22371099786234,0.014157047129015,-0.150472081079055,-0.807397253488491,0.012898347447077,0.0285867218846131,0.0151815789595089,0.172780198785602,2.45691554640299,0.142099150060042,0.139195103655701,-3.95820206436228,0.153982766882895,0.392406379768341,102654.698457576
"11",0.0221999637769472,1.19990668262881,0.0474192134241416,-0.127941776623376,-0.803246717590674,0.0127821270822474,0.028771367699704,0.0151741993081829,0.172796333687429,2.4777454521288,0.151979781056248,0.138683610348493,-3.94686848847357,0.15355656934289,0.391862947142097,102659.661161584
"12",0.023537524520368,1.21032393854161,0.0170870507834358,-0.143343715975681,-0.804655302257292,0.0130501113903703,0.0289488193645883,0.0148684414149806,0.172634462218104,2.49033787324113,0.15083491726775,0.138290235653309,-3.94771212364644,0.153365549586048,0.391619138431777,102660.866205027
"13",0.0263580519452495,1.18484269925495,0.0143100305885167,-0.142367213656127,-0.842220410304872,0.0138395350749416,0.0299695833783412,0.0152256053871149,0.168523552233086,2.46436508316956,0.148818131737802,0.134648422628777,-3.80207297565461,0.153536429644244,0.391837248923892,102659.083861765
"14",0.0250084958528082,1.21516509448194,0.013397568989874,-0.129700178567017,-0.802076170531143,0.0129473402943215,0.0292830125859311,0.0148895603705042,0.171889868459048,2.49389234225048,0.153478385100565,0.116366327887144,-3.92500324152538,0.153533864751046,0.391833976003927,102654.655165107
"15",0.0243614885690234,1.17582457504329,0.0281919885990956,-0.141906174010637,-0.802365411749836,0.0136534863998423,0.0287903469932755,0.0146752375914056,0.168128554600454,2.48581722198372,0.152864407387748,0.142658889433173,-3.78952737800867,0.153317961854736,0.391558376049774,102665.025448186
"16",0.0238389291663848,1.20918280382188,0.0342834026371735,-0.136007249627682,-0.783186476695188,0.0126789463750193,0.0282717889884649,0.0145925702533443,0.168248070491503,2.49314850230472,0.151709424593343,0.142647151501879,-3.79899372915753,0.153313206238361,0.391552303324039,102664.439414885
"17",0.02689398790444,1.16785287283314,0.0275060432466734,-0.140583348143067,-0.753696581694953,0.0138965129394764,0.0275508915481995,0.014363739816769,0.170566378371749,2.48422484954847,0.154594008829441,0.137950663426155,-3.86836841334204,0.149898468017532,0.387167235206612,102660.636576839
"18",0.0262104839702844,1.16859433686918,0.0189922119690865,-0.137942446756258,-0.82464388024843,0.0139220660194567,0.0293069585890252,0.0155490810272682,0.172726448679949,2.4421990493913,0.160438593297111,0.143717941335785,-3.91919226482251,0.154747796717002,0.393379964813922,102658.116397503
"19",0.0259830867804337,1.17519190401499,0.0433801469463788,-0.144023797154942,-0.8271909703513,0.0131703056092141,0.0291110964327334,0.0147026011302745,0.172714843856539,2.47609206287465,0.161707678499352,0.142657864959989,-3.91599427193868,0.150626626861239,0.388106463307735,102658.378949901
"20",0.0223944827491887,1.19280967199889,0.0280386394233772,-0.128041466401169,-0.840648988595975,0.0130285737199511,0.0297084614726287,0.0145622886600624,0.172971509454519,2.49535562470846,0.159996220483791,0.143178051258876,-3.9713134156002,0.154529275920979,0.393102118947455,102662.309700945
"21",0.0269454465640469,1.22123467812703,0.030753883308637,-0.13358272594206,-0.81498353744639,0.0128133882970163,0.0295407110115205,0.0149852117916358,0.17340064563118,2.46166690854202,0.136604527339346,0.135138309177022,-3.98768570901088,0.154441592877012,0.392990576066414,102661.921413584
"22",0.0272778851735734,1.16564673612991,0.0316369301497541,-0.138873055053502,-0.785458708668488,0.0137273646920058,0.0284518050565838,0.0150260824639479,0.171933763632395,2.46639564789569,0.159428229945885,0.129662439052436,-3.91432367164188,0.151501305100711,0.389231685633005,102663.370669758
"23",0.0264969286475449,1.19599990300465,0.0276124981999059,-0.135428813601118,-0.642105922680502,0.0130659554490082,0.0240647167977394,0.0151942508111267,0.165397809581539,2.44097030440407,0.156050864353377,0.148614195290712,-3.68917008292938,0.152952204775866,0.391091044100815,102659.223381224
"24",0.027488336241267,1.16391727258509,0.0224306911354821,-0.142046468314177,-0.828975195780427,0.0138754532051235,0.0290243515772095,0.015337567253422,0.164276264956372,2.45398774156112,0.163096715290486,0.12735387414499,-3.65129667822555,0.151418352383686,0.389125111479183,102658.202346626
"25",0.0231699614226553,1.1555217765329,0.0242759508153375,-0.12977082073323,-0.827309493167265,0.014233487886804,0.02990262717064,0.0151400733149974,0.163898645957789,2.48772962403808,0.154510628213866,0.126616712178627,-3.64339461016166,0.155138642643789,0.393876430678187,102659.113295849
"26",0.0218767042368891,1.22448972454334,0.027565961979121,-0.130908197760876,-0.712295060666512,0.0125968789905661,0.026358486492398,0.0147978916250475,0.170916509261768,2.49020842599181,0.143892042051876,0.145738496406414,-3.88767166905436,0.156006185212907,0.394976183095775,102660.091890773
"27",0.0248700961351946,1.21541190362505,0.037816888331659,-0.131100407727377,-0.711107866355651,0.0124425075337942,0.0261091808555145,0.0147910089796077,0.170784946791071,2.47158807923978,0.15475069592865,0.145623221334769,-3.88617844287397,0.150900934678166,0.388459695049778,102661.861062666
"28",0.0247584347884873,1.16971165127609,0.0346699782141626,-0.134276700646357,-0.700554157550586,0.0135597906341257,0.0258032634882693,0.0154991114044642,0.164328537531699,2.46358118016392,0.161401220748743,0.124822773978062,-3.65563058219936,0.15524308315861,0.394008988677429,102661.331039514
"29",0.024880296432454,1.22008156847408,0.0296879582228437,-0.138480068584023,-0.710755787092701,0.0129541882545447,0.0256923741429421,0.0152120648783115,0.164383931632674,2.47580128632358,0.132749631949949,0.1294593606596,-3.67372735819622,0.155286112084558,0.394063588884532,102660.513133355
"30",0.0228482432154341,1.17867245455137,0.0369250021888817,-0.134950928566757,-0.720718510837345,0.0130529869299196,0.0270451561482536,0.0154611929594978,0.165333392113313,2.47252905291533,0.16960677230613,0.133779452729855,-3.67905642997778,0.150809689635568,0.388342232619075,102659.665404315
"31",0.0248348458192732,1.19472866760161,0.0246982811803936,-0.135283708816213,-0.723750920847992,0.013511795146733,0.0259863203081101,0.0149675646315061,0.16431727574428,2.47741493913655,0.142311506694496,0.135278066321656,-3.66807612985779,0.14978770665412,0.387024168049128,102660.621550039
"32",0.0272559683065973,1.19592392367967,0.0258485766515431,-0.136449103675097,-0.725742538642712,0.0129595325289393,0.0267684324864697,0.0143372910715776,0.163997946869881,2.48745312221118,0.162693690040632,0.13477405832634,-3.66908001792502,0.153495831825799,0.391785441059005,102661.500376434
"33",0.0220988083763893,1.16216438931015,0.035350924964694,-0.126966641162329,-0.725353914912373,0.0139459031002109,0.0267573489302808,0.0163479820259545,0.164495770973611,2.44385334630274,0.15055274448084,0.131013962110068,-3.67087578994237,0.153156003640708,0.391351509056382,102659.471400196
"34",0.0214082093068933,1.17562539610066,0.0300637377043623,-0.133368961773903,-0.746259479337798,0.013886699581173,0.0276753209534495,0.015491882740032,0.162884613405124,2.47916598228054,0.143651818756308,0.132627403144576,-3.63075477568622,0.151754272964708,0.389556508050767,102661.105258782
"35",0.0263067686179778,1.17370570876384,0.0260243702171771,-0.132937387366127,-0.730670625390018,0.0137114121598853,0.026729788581925,0.0149588215251081,0.167935968413582,2.46720084490866,0.155613912076417,0.133477676419318,-3.81869014423191,0.155057981112217,0.393774022901736,102662.932064897
"36",0.0225343695600851,1.20320593214222,0.0262180547373764,-0.133106479977283,-0.746740341042973,0.0129490880122899,0.0273911933298386,0.0154247738669843,0.1694598281246,2.46665636758035,0.154553303945721,0.139913787115303,-3.81863426697549,0.153229028986152,0.391444796856661,102664.007304192
"37",0.0233185911451029,1.19362485104354,0.0265474924195248,-0.139256852779852,-0.760936706531685,0.0134674436754422,0.0279391725770236,0.0152872989478065,0.167973510551467,2.46224608434971,0.144165486902705,0.147962301234974,-3.80956313284985,0.153251124933315,0.391473019419366,102663.246396106
"38",0.0243248710172654,1.18530811719773,0.0360993759949836,-0.137831637607313,-0.753791179034508,0.0134567517300698,0.0270427928943669,0.0154039132992367,0.177480438222609,2.47051210246388,0.149488297086067,0.122513402445065,-4.11672013259796,0.151799304588004,0.389614302340152,102659.502333939
"39",0.0247032926999537,1.19846544855129,0.0357897130764006,-0.142192901482916,-0.906889081822589,0.013030543177064,0.0318107980052796,0.0153806050261694,0.176857144520439,2.46249153470117,0.152923117518302,0.140897464233185,-4.08162324232176,0.154536771336886,0.393111652507129,102661.817593983
"40",0.0258057852649151,1.20265185282865,0.0243319960907674,-0.146714280799829,-0.909537015194213,0.0129585021869099,0.0316008556896743,0.0142747526799765,0.177280023121552,2.49748457938053,0.1557572155525,0.141074086547764,-4.0846864200638,0.151890676097753,0.389731543626831,102659.661775094
"41",0.0258740265860468,1.1703505050484,0.0376779796873209,-0.146450635492566,-0.885157777499301,0.0135739751507665,0.0308234042424374,0.0158948989086879,0.178123981272762,2.44450004297785,0.155155420620073,0.131712150873503,-4.10613811182402,0.15492751490246,0.393608326769722,102658.910927186
"42",0.0257479077193796,1.16867184124861,0.0387311537544647,-0.135031420071666,-0.744933742491439,0.0140682638412346,0.0272491629673511,0.0142846106630509,0.17487954744678,2.4907315140703,0.138623084156508,0.139721249968167,-4.06203524435209,0.154864219178959,0.393527914103891,102659.82153261
"43",0.0225779295528325,1.19573152554208,0.0420604943469875,-0.134209874732019,-1.02632639565706,0.0132001401471285,0.0345917615650185,0.0153724384674719,0.170114116613191,2.47614598072537,0.144281462864137,0.128894116965999,-3.84702160103874,0.151650056384751,0.389422721967724,102658.438687313
"44",0.0214604620530849,1.18378868190632,0.026673831922864,-0.12665372513675,-0.875297576854431,0.0134266048696825,0.0307423813226946,0.014448844740164,0.165554170406244,2.50011843296338,0.161293686210296,0.142844106877102,-3.71039319343602,0.154022004384662,0.392456372587658,102656.232235416
"45",0.0273100698046782,1.1908977196086,0.0290471214803848,-0.131085358708173,-0.926685065700395,0.0136294028354748,0.0321265369782162,0.0140998107212172,0.169581858636446,2.48697975902,0.138951983780953,0.138516397927793,-3.85708001492144,0.154432408492379,0.39297889064475,102661.855645753
"46",0.0261547956851939,1.20610524879618,0.0347434404914977,-0.142889965081435,-0.931795548908903,0.0126514121081857,0.0317983296322749,0.0154784802839972,0.169933656459735,2.44738919284717,0.158837927012928,0.143059643832844,-3.87418258971521,0.151359961623368,0.389050075984272,102660.915666865
"47",0.0205991734628288,1.19333821082048,0.0299544730948712,-0.127836870337411,-0.926406000604408,0.0134783456751627,0.0322983196021507,0.0147147876718642,0.170794773117688,2.50099480894826,0.138262818869547,0.14401769922828,-3.87647264155106,0.151834738550341,0.389659772815133,102659.628386506
"48",0.0249093077827613,1.17474296252649,0.0274456799680728,-0.139002750572917,-0.934509991494808,0.0139027880079245,0.0330624970158774,0.0149682122578423,0.169822170661403,2.47074909216773,0.1496767631969,0.143043036948072,-3.86264512004341,0.154193170612783,0.392674382424908,102660.646584631
"49",0.0229626510942428,1.18562941232021,0.0303321942447365,-0.13596859826543,-0.93865936478122,0.0127408040230641,0.0321310193335701,0.014882629829181,0.169281339470624,2.48322408935778,0.173956663227042,0.14166967794964,-3.85938424556719,0.154609410476111,0.393204031612229,102658.782941922
"50",0.0228096725221665,1.19308820232074,0.0147396811372237,-0.124524265905464,-1.01871577544671,0.0136950159558418,0.0340006107764836,0.0147310002028217,0.168574277555768,2.48097639934164,0.13506805222148,0.148218527804279,-3.83911875069177,0.150779697551927,0.388303615167213,102650.29801586
"51",0.0225593642270032,1.19101159020161,0.0266234928883733,-0.124181165166473,-1.01876290093872,0.0136263869448006,0.034343252389377,0.0149622366486349,0.168742486210586,2.47437110150006,0.131060184554325,0.147503449433108,-3.84097931056766,0.154924502240643,0.393604499771843,102653.914743149
"52",0.0258756381521808,1.20219968445798,0.0300867320638663,-0.121996146329416,-0.889478401163244,0.0127090384366365,0.030884183159502,0.0150206059492625,0.170278717845277,2.44951693465608,0.164095920980583,0.143037551928486,-3.8435828845836,0.154886224093439,0.393555871628716,102658.066683088
"53",0.0223685007870758,1.18570288686089,0.02671926280037,-0.121498501971725,-0.895730539095914,0.0136962606227987,0.0312163880772447,0.0145969119987689,0.169882454389316,2.48555745177902,0.138111084728759,0.14693473745871,-3.85141905975528,0.151545240635051,0.389288120336405,102658.637916528
"54",0.0250914468102947,1.19203200963243,0.035783943524764,-0.150602702701412,-0.898294066237905,0.0129284116996967,0.0312496148751178,0.0159667876911899,0.171042871663642,2.43685652109448,0.160141536833901,0.147027936674704,-3.86251752741311,0.152667988955842,0.390727512412221,102657.980823213
"55",0.0235361433552175,1.1918843423382,0.0327482841420253,-0.121520941622283,-0.913551472692023,0.0135602854392328,0.0318861720052943,0.0154056332820889,0.172943630538242,2.45447796996149,0.137069722156902,0.141766618638048,-3.92807398651033,0.151960915617339,0.389821645906611,102659.960309265
"56",0.0240675098228929,1.18867019593152,0.0303030132384248,-0.126281215753333,-0.918465876126876,0.0137892263287903,0.0319399638152879,0.0158318688704485,0.167918633858231,2.44406887909378,0.13507351734152,0.133064962679939,-3.78680500268218,0.155033955927791,0.393743515410464,102660.852516587
"57",0.0247460713360122,1.17725136213792,0.0259778298027776,-0.126836444480122,-0.918934641947225,0.0141934416660948,0.0317515713659338,0.0146800032104465,0.16801628168632,2.48184485890171,0.132187358277574,0.133732309558002,-3.7833544407717,0.15142148739996,0.38912913974664,102660.856200674
"58",0.0239118634535289,1.20690402248609,0.0327365744223082,-0.143393231010095,-0.976310555825392,0.0130521282516795,0.0332754436736389,0.0148729868753925,0.174028051014966,2.48644280798009,0.139959141537542,0.137367790020658,-3.98240473451893,0.154550937288323,0.393129669814329,102662.014174725
"59",0.0236330963677554,1.1691219804047,0.0301134431750031,-0.130940546193493,-0.991465963721999,0.0136519328820328,0.0335012470108762,0.0161704256965048,0.174120154048992,2.43755071007708,0.158472065028882,0.132982031348962,-3.99113450761855,0.152371888181992,0.390348418956696,102660.780711178
"60",0.0263441815484751,1.20708480803258,0.0245182778577693,-0.139196619183007,-0.977013659800949,0.0129384081010379,0.0333474902398468,0.0137523913756513,0.172660945021614,2.50883226741775,0.156557653460748,0.141755240763648,-3.97590607670489,0.153407487574793,0.391672679127347,102657.546557836
"61",0.0257744113291161,1.21295479661432,0.0198135522278438,-0.133164246992227,-0.966945472019768,0.0129681871813006,0.0333306378609247,0.0137001845093477,0.174152924403609,2.51707235508931,0.147019216780199,0.134233819014672,-3.9689164681497,0.151874996245743,0.389711426886283,102657.268829586
"62",0.0235947553346183,1.2073929135256,0.0437470186849547,-0.133212929938157,-0.966481387128041,0.012471956144927,0.032746283705521,0.0160638435288278,0.172426609216591,2.44232163056087,0.16021057834397,0.13434322805653,-3.96204228933044,0.152042318379376,0.389926042191819,102657.917069531
"63",0.0272411996301974,1.21267744457697,0.0312842090975765,-0.13244704550641,-0.955446701401969,0.013028613489061,0.0331413227825102,0.0140401557949938,0.173333711959311,2.49566409539302,0.138287627058399,0.133990821825355,-3.95014813527492,0.153802147711854,0.392176169229918,102660.367173392
"64",0.0262138797654865,1.2197362426047,0.022645346413043,-0.130457698160337,-0.960917612749713,0.0128959695113243,0.0321697359006916,0.0146443092735396,0.172960044386341,2.47894523997821,0.140464106704545,0.135906399027774,-3.9451645824788,0.151822247988202,0.389643744962244,102658.928151968
"65",0.0243138919874728,1.16178304921719,0.027004024625374,-0.127278660853968,-0.939006781775689,0.0142829532099894,0.0324259759751861,0.0145182572752889,0.174641158261065,2.49308015112064,0.143870201929342,0.140317821289284,-3.96953090286189,0.154388736784054,0.392923321761453,102657.361785889
"66",0.025412288518749,1.18020571110013,0.0357192366433032,-0.131767195411761,-0.943531966930445,0.0133484220170841,0.0321695350026103,0.0150865580978111,0.174374282013204,2.46005974292202,0.152683274333912,0.139482712343531,-3.97272269533779,0.153601788157964,0.391920640127519,102661.97247526
"67",0.023189998272336,1.21929002755746,0.0380328721150723,-0.123579380574048,-0.892177791003572,0.0126136729067472,0.0312320223516215,0.0155026507556301,0.168565892429725,2.46468464268092,0.140611539959328,0.130540651169136,-3.77483972758139,0.152634100893805,0.390684144666513,102659.555547756
"68",0.0240194369052661,1.15507265131798,0.0409923736330787,-0.139020785602671,-0.904095936020018,0.0142103511211366,0.0319482913147357,0.0144755617330509,0.167854592176542,2.51224216061254,0.142847359172161,0.12688820249576,-3.8143165624559,0.153006259577109,0.391160145691134,102658.015588634
"69",0.0236696336306603,1.157753057453,0.0396270357303507,-0.131317821111907,-0.725660533271543,0.0140659786152013,0.027183665607276,0.0140152215579277,0.170636694821948,2.50863660248619,0.144623652177241,0.149298140973484,-3.84327807910366,0.15204809368413,0.38993344776273,102655.625793913
"70",0.0242608144486098,1.21456733847624,0.0387500785237826,-0.140834709681582,-0.745117238439776,0.0130270265237384,0.0268850298416997,0.0155499298255566,0.168576138518621,2.44750720951875,0.128456840762853,0.145672153047812,-3.80402904400062,0.151906891068317,0.389752345815027,102658.693382228
"71",0.0239667833256171,1.20698325465395,0.0383240402051146,-0.134286205504707,-0.749802030638341,0.0125246403054173,0.0275469478286596,0.014931934312695,0.168675568355955,2.47630719901157,0.158817937670479,0.146147150585095,-3.80061774600604,0.153209374745857,0.391419691310819,102662.643924188
"72",0.0226436121689398,1.20830867918411,0.0365461554924298,-0.133477113825823,-1.00909000463389,0.0130564734845966,0.0341533693846681,0.0158596971280121,0.164175111858035,2.45836658848928,0.135894310591433,0.130716399441387,-3.70193446492594,0.15240482920634,0.390390611063253,102658.694395052
"73",0.0268157309706814,1.19414041765396,0.0259533764421046,-0.132359778114893,-1.00998783235879,0.0133926192070689,0.0344161693634266,0.0149432607038366,0.164738844493141,2.46882812524768,0.147572202058053,0.129522831959135,-3.70708278098174,0.15269458891482,0.390761549944234,102661.349335728
"74",0.0246799328530909,1.18496587949029,0.0261139080808677,-0.131235356836721,-0.882641816294948,0.0135015822535026,0.0306373663707982,0.0152799732861607,0.162125616263646,2.46340212362907,0.150765250735831,0.132794838253803,-3.64041440836708,0.152607544289049,0.390650155879975,102661.503975211
"75",0.0243525811832059,1.20219156104676,0.0312837204311303,-0.14268495011015,-0.882140993257181,0.0132967289092797,0.0312266308881092,0.015177052341108,0.162035274067208,2.47829985010943,0.138063747408497,0.133711757564275,-3.62776224868627,0.153706117984312,0.392053718238091,102661.403956108
