"","raceLSAT","raceUGPA","racefirst_pf","race0","sexrace","sexLSAT","sexUGPA","LSATUGPA","LSATfirst_pf","LSAT0","UGPA0","first_pfUGPA","first_pf0","sigma_h_Sq","sigma_h","lp__"
"1",0.960879135626529,0.025703382926249,0.152413694384996,1.80734137197958,0.0446389059303047,0.616306100594787,-0.169108762782156,0.0265062847997611,0.146218616168552,30.3705736051876,2.16110024500491,0.028134090174907,-3.87448252442816,13.4426233890275,3.66641833251846,28469.0165146786
"2",0.964517063036594,0.0228133067237753,0.153736527171185,1.81003226076008,0.0469254772924059,0.605327128343724,-0.141987381050812,0.0240668654256041,0.150848874552322,30.3865229564808,2.18160925811442,0.0951499250967529,-4.05474640192393,13.475052322491,3.67083809537972,28472.1040060665
"3",0.940444374743214,0.0251593377903816,0.168665031560522,1.81289530276143,0.045959433805149,0.581170734478292,-0.142405166528788,0.0100999775452007,0.140990510397749,30.5181081627514,2.65537270436665,0.183514662946688,-3.82158359096592,13.6458665882806,3.69403121105935,28470.2968516269
"4",0.947077980755685,0.0253153631144347,0.155794053050972,1.81033440954615,0.0428146975363703,0.634512170892806,-0.139270779498278,0.0244842011133349,0.14770530253461,30.4839534833327,2.3123701982104,-0.00732567587900061,-3.97208819567767,13.4888134310994,3.6727119994766,28470.0839218421
"5",0.950840409831131,0.026020550086348,0.170495149123371,1.80541451887733,0.0466415481010928,0.64911695995764,-0.145468726634243,0.0133867119676457,0.144627794011383,30.4220499593974,2.40494001081311,0.294638823426131,-3.96288514139357,13.5566250608802,3.68193224555806,28473.8294950458
"6",0.948759252740771,0.0265815600370847,0.160987233172119,1.81688789774355,0.045614811104018,0.65546693980597,-0.181272363569417,0.0200726496102344,0.1514540447313,30.4473103726858,2.28388240987239,0.183300370214896,-4.13771446790433,13.6341471465378,3.69244460304252,28469.8558152333
"7",0.933300809991286,0.0254672017047708,0.159989248465871,1.81171092971122,0.0340084889273037,0.61996193638501,-0.204599246125358,0.0110893561394466,0.150417636078673,30.5514177058911,2.5500734986546,0.234881629861258,-4.08813009336955,13.6641268175744,3.69650197045455,28468.1933250268
"8",0.9573806173648,0.0411316938427006,0.177235019451022,1.80105040895863,0.048382082853222,0.578290161295219,-0.107265499470882,0.0222926633366598,0.147185471892631,30.4176194881625,2.21431469009748,0.00909942485098021,-4.11192994006748,13.4145881310758,3.66259308838366,28469.0724182099
"9",0.965873839060124,0.035205634772637,0.170422503621496,1.81113975479826,0.0514783872861271,0.581466882612843,-0.0959026582363025,0.0163156023185085,0.14415739529424,30.3750477532795,2.41411456397052,0.040401015161602,-3.9400393467954,13.4803878767337,3.67156477223726,28471.4407396788
"10",0.939807550054069,0.0187025658246372,0.172787097865575,1.80972684843688,0.0484210251879171,0.670338591742794,-0.170273829998123,0.0228113783279306,0.144708977846101,30.4887193086757,2.32098622440725,0.00564219599475493,-3.98640265680526,13.5991868156421,3.68770752848461,28472.4441804433
"11",0.959488626579055,-0.0139637082026841,0.158784168585528,1.81401857660214,0.035635831647769,0.620963593062409,-0.152553808484076,0.0271696895737767,0.147085228746314,30.392076713827,2.14623538290378,0.225531960786761,-3.96560506166101,13.6410360847948,3.69337732770358,28465.6824375649
"12",0.96370268548177,-0.00894703779213415,0.163430266081078,1.816273985847,0.0390107583404863,0.579382141970495,-0.164328648208442,0.02661697197444,0.145678365376075,30.3955424877722,2.3364179501101,0.149452672064432,-4.00500886035274,13.6384240001438,3.69302369341761,28465.1357367106
"13",0.952273731510803,0.0656475521957995,0.166780387916156,1.80762577438989,0.0458952056584378,0.636570007612029,-0.118261082199368,0.00800940276269177,0.14922817453032,30.3966088156047,2.55472035186851,0.0773264680832262,-4.10549308658169,13.6141747235692,3.68973911321237,28469.7126273735
"14",0.979400421487784,0.0343509214656475,0.178307600106652,1.80852491675827,0.0485227546452629,0.639842651446244,-0.0694829638953129,0.0184056331267713,0.140737676263624,30.2498058880711,2.24797304057418,0.17661587961326,-3.88195781208016,13.4549889369107,3.66810427017972,28470.8336184137
"15",0.962933397415157,0.0395382037348166,0.149840951597493,1.80682763700336,0.0453634648307028,0.690558602622474,-0.222956961324898,0.010194482554804,0.150482196466165,30.3418807133674,2.52491523566218,0.191924085085595,-4.05511205897505,13.6299098244674,3.69187077569995,28470.2922216865
"16",0.953707045356668,0.0233397334204111,0.163511954866768,1.80745156906333,0.0521214644349141,0.61054006973219,-0.140833407804411,0.014274303698469,0.144212135390596,30.4196998435034,2.46001635233328,0.159352082307228,-3.89882610514651,13.5512603388713,3.68120365354476,28473.8188023778
"17",0.940649372304505,0.0265052495529422,0.165179166851288,1.80981626045005,0.0389888014150635,0.692510271071304,-0.138224646337572,0.017655854200749,0.143661693940328,30.4759453599752,2.42377326413909,0.10884309341452,-3.87801250864885,13.4910001575092,3.67300968655259,28472.1919055303
