"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","fg","f0","gage","gb","gc","gd","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","kj","k0","lage","lb","ld","lf","lg","lj","lk","l0","mage","mb","mc","mf","mg","mj","mk","ml","m0","nage","nb","nf","ng","nj","nk","nl","no","oage","ob","oe","of","og","oi1","oj","ok","ol","op","olabel","o0","page","pb","pf","pg","ph","pi1","pj","pk","pl","pm","plabel","p0","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","labelm","label0","lp__"
"1",-0.144188198735735,-1.04950715841214,0.862700638401294,-1.33039407511479,1.02511454777719,-0.1562811254714,1.75652902280659,1.57864970594783,-0.779105051180729,-1.20561005794755,0.140607278831242,0.57163439759873,-1.11357669237748,-1.06751089434309,-1.43103449024295,-1.73916006739195,0.0836869547406248,-1.81100653824355,0.573962131879223,1.22375517648154,0.0511761761095449,1.95370854079109,0.198400636393119,1.9170143977282,0.481254819497305,-0.93405063688191,1.42662803406263,0.738890832369783,-1.26463243264847,-1.65673307776915,0.268058727059017,0.981924232448382,-1.93091650872338,-0.230528664237305,-0.621501667611982,0.596510954252764,-1.31196339447113,-1.07192170808951,-0.749291481156069,0.496877977916178,1.14402300755249,-1.53988817415885,0.939715393629029,0.520805019127002,-1.54335322125753,-1.22825365846454,-1.63887720174176,-0.0271144339226963,1.21423565290796,0.356763174716378,-0.807970452472159,-1.36176825488587,0.58848022311453,-0.453887989750497,1.91173723730674,-0.523478464308928,1.65096660494297,0.428630176191316,0.0432448415002961,-4.33856144643821,-0.603780898461485,-0.16680387877604,-0.768485281953952,-0.692048832204534,-2.45444969169876,1.98981650408132,1.31098856753784,-1.87354641853505,0.954522220448439,-1.8837515440925,1.67910996170169,-0.266351265941278,0.430802670279034,-0.654392303535236,-1.59955056581336,-1.73739443259605,1.33597602478579,1.78930389425168,1.87488523720144,1.3086406007455,-1.53701038874183,0.327174967404453,0.657448361892999,-0.884437352200787,0.479076344893222,-1.45836369847089,-0.617796974261132,-1.2835873535034,1.55468163930213,1.00290128455513,-1.59220851909736,0.235248898547159,0.111737617167115,-1.37334871742841,-0.904483637936787,-1.08569959944762,-0.682973461277701,-0.202585888453552,0.242503454771141,1.64806840791283,-1.09255999213638,-0.274339480902747,0.554344250490084,-1.10069293007264,-0.634329190080714,1.79632865661067,-1.04884404864489,0.200315065472294,1.32065593142612,-1.61797116169381,-0.704862226374898,-0.0510054848314454,1.0661317649577,1.6088152673854,1.7463822692622,-0.980047681944732,-1.96258600089988,-1.52794291589436,-0.193313039599003,-1.32303617202215,-44641172175.6096
"2",-0.144188198735735,-1.04950715841214,0.862700638401294,-1.33039407511479,1.02511454777719,-0.1562811254714,1.75652902280659,1.57864970594783,-0.779105051180729,-1.20561005794755,0.140607278831242,0.57163439759873,-1.11357669237748,-1.06751089434309,-1.43103449024295,-1.73916006739195,0.0836869547406248,-1.81100653824355,0.573962131879223,1.22375517648154,0.0511761761095449,1.95370854079109,0.198400636393119,1.9170143977282,0.481254819497305,-0.93405063688191,1.42662803406263,0.738890832369783,-1.26463243264847,-1.65673307776915,0.268058727059017,0.981924232448382,-1.93091650872338,-0.230528664237305,-0.621501667611982,0.596510954252764,-1.31196339447113,-1.07192170808951,-0.749291481156069,0.496877977916178,1.14402300755249,-1.53988817415885,0.939715393629029,0.520805019127002,-1.54335322125753,-1.22825365846454,-1.63887720174176,-0.0271144339226963,1.21423565290796,0.356763174716378,-0.807970452472159,-1.36176825488587,0.58848022311453,-0.453887989750497,1.91173723730674,-0.523478464308928,1.65096660494297,0.428630176191316,0.0432448415002961,-4.33856144643821,-0.603780898461485,-0.16680387877604,-0.768485281953952,-0.692048832204534,-2.45444969169876,1.98981650408132,1.31098856753784,-1.87354641853505,0.954522220448439,-1.8837515440925,1.67910996170169,-0.266351265941278,0.430802670279034,-0.654392303535236,-1.59955056581336,-1.73739443259605,1.33597602478579,1.78930389425168,1.87488523720144,1.3086406007455,-1.53701038874183,0.327174967404453,0.657448361892999,-0.884437352200787,0.479076344893222,-1.45836369847089,-0.617796974261132,-1.2835873535034,1.55468163930213,1.00290128455513,-1.59220851909736,0.235248898547159,0.111737617167115,-1.37334871742841,-0.904483637936787,-1.08569959944762,-0.682973461277701,-0.202585888453552,0.242503454771141,1.64806840791283,-1.09255999213638,-0.274339480902747,0.554344250490084,-1.10069293007264,-0.634329190080714,1.79632865661067,-1.04884404864489,0.200315065472294,1.32065593142612,-1.61797116169381,-0.704862226374898,-0.0510054848314454,1.0661317649577,1.6088152673854,1.7463822692622,-0.980047681944732,-1.96258600089988,-1.52794291589436,-0.193313039599003,-1.32303617202215,-44641172175.6096
"3",-0.144188198735735,-1.04950715841214,0.862700638401294,-1.33039407511479,1.02511454777719,-0.1562811254714,1.75652902280659,1.57864970594783,-0.779105051180729,-1.20561005794755,0.140607278831242,0.57163439759873,-1.11357669237748,-1.06751089434309,-1.43103449024295,-1.73916006739195,0.0836869547406248,-1.81100653824355,0.573962131879223,1.22375517648154,0.0511761761095449,1.95370854079109,0.198400636393119,1.9170143977282,0.481254819497305,-0.93405063688191,1.42662803406263,0.738890832369783,-1.26463243264847,-1.65673307776915,0.268058727059017,0.981924232448382,-1.93091650872338,-0.230528664237305,-0.621501667611982,0.596510954252764,-1.31196339447113,-1.07192170808951,-0.749291481156069,0.496877977916178,1.14402300755249,-1.53988817415885,0.939715393629029,0.520805019127002,-1.54335322125753,-1.22825365846454,-1.63887720174176,-0.0271144339226963,1.21423565290796,0.356763174716378,-0.807970452472159,-1.36176825488587,0.58848022311453,-0.453887989750497,1.91173723730674,-0.523478464308928,1.65096660494297,0.428630176191316,0.0432448415002961,-4.33856144643821,-0.603780898461485,-0.16680387877604,-0.768485281953952,-0.692048832204534,-2.45444969169876,1.98981650408132,1.31098856753784,-1.87354641853505,0.954522220448439,-1.8837515440925,1.67910996170169,-0.266351265941278,0.430802670279034,-0.654392303535236,-1.59955056581336,-1.73739443259605,1.33597602478579,1.78930389425168,1.87488523720144,1.3086406007455,-1.53701038874183,0.327174967404453,0.657448361892999,-0.884437352200787,0.479076344893222,-1.45836369847089,-0.617796974261132,-1.2835873535034,1.55468163930213,1.00290128455513,-1.59220851909736,0.235248898547159,0.111737617167115,-1.37334871742841,-0.904483637936787,-1.08569959944762,-0.682973461277701,-0.202585888453552,0.242503454771141,1.64806840791283,-1.09255999213638,-0.274339480902747,0.554344250490084,-1.10069293007264,-0.634329190080714,1.79632865661067,-1.04884404864489,0.200315065472294,1.32065593142612,-1.61797116169381,-0.704862226374898,-0.0510054848314454,1.0661317649577,1.6088152673854,1.7463822692622,-0.980047681944732,-1.96258600089988,-1.52794291589436,-0.193313039599003,-1.32303617202215,-44641172175.6096
"4",-0.144188198735735,-1.04950715841214,0.862700638401294,-1.33039407511479,1.02511454777719,-0.1562811254714,1.75652902280659,1.57864970594783,-0.779105051180729,-1.20561005794755,0.140607278831242,0.57163439759873,-1.11357669237748,-1.06751089434309,-1.43103449024295,-1.73916006739195,0.0836869547406248,-1.81100653824355,0.573962131879223,1.22375517648154,0.0511761761095449,1.95370854079109,0.198400636393119,1.9170143977282,0.481254819497305,-0.93405063688191,1.42662803406263,0.738890832369783,-1.26463243264847,-1.65673307776915,0.268058727059017,0.981924232448382,-1.93091650872338,-0.230528664237305,-0.621501667611982,0.596510954252764,-1.31196339447113,-1.07192170808951,-0.749291481156069,0.496877977916178,1.14402300755249,-1.53988817415885,0.939715393629029,0.520805019127002,-1.54335322125753,-1.22825365846454,-1.63887720174176,-0.0271144339226963,1.21423565290796,0.356763174716378,-0.807970452472159,-1.36176825488587,0.58848022311453,-0.453887989750497,1.91173723730674,-0.523478464308928,1.65096660494297,0.428630176191316,0.0432448415002961,-4.33856144643821,-0.603780898461485,-0.16680387877604,-0.768485281953952,-0.692048832204534,-2.45444969169876,1.98981650408132,1.31098856753784,-1.87354641853505,0.954522220448439,-1.8837515440925,1.67910996170169,-0.266351265941278,0.430802670279034,-0.654392303535236,-1.59955056581336,-1.73739443259605,1.33597602478579,1.78930389425168,1.87488523720144,1.3086406007455,-1.53701038874183,0.327174967404453,0.657448361892999,-0.884437352200787,0.479076344893222,-1.45836369847089,-0.617796974261132,-1.2835873535034,1.55468163930213,1.00290128455513,-1.59220851909736,0.235248898547159,0.111737617167115,-1.37334871742841,-0.904483637936787,-1.08569959944762,-0.682973461277701,-0.202585888453552,0.242503454771141,1.64806840791283,-1.09255999213638,-0.274339480902747,0.554344250490084,-1.10069293007264,-0.634329190080714,1.79632865661067,-1.04884404864489,0.200315065472294,1.32065593142612,-1.61797116169381,-0.704862226374898,-0.0510054848314454,1.0661317649577,1.6088152673854,1.7463822692622,-0.980047681944732,-1.96258600089988,-1.52794291589436,-0.193313039599003,-1.32303617202215,-44641172175.6096
"5",-0.144188198735735,-1.04950715841214,0.862700638401294,-1.33039407511479,1.02511454777719,-0.1562811254714,1.75652902280659,1.57864970594783,-0.779105051180729,-1.20561005794755,0.140607278831242,0.57163439759873,-1.11357669237748,-1.06751089434309,-1.43103449024295,-1.73916006739195,0.0836869547406248,-1.81100653824355,0.573962131879223,1.22375517648154,0.0511761761095449,1.95370854079109,0.198400636393119,1.9170143977282,0.481254819497305,-0.93405063688191,1.42662803406263,0.738890832369783,-1.26463243264847,-1.65673307776915,0.268058727059017,0.981924232448382,-1.93091650872338,-0.230528664237305,-0.621501667611982,0.596510954252764,-1.31196339447113,-1.07192170808951,-0.749291481156069,0.496877977916178,1.14402300755249,-1.53988817415885,0.939715393629029,0.520805019127002,-1.54335322125753,-1.22825365846454,-1.63887720174176,-0.0271144339226963,1.21423565290796,0.356763174716378,-0.807970452472159,-1.36176825488587,0.58848022311453,-0.453887989750497,1.91173723730674,-0.523478464308928,1.65096660494297,0.428630176191316,0.0432448415002961,-4.33856144643821,-0.603780898461485,-0.16680387877604,-0.768485281953952,-0.692048832204534,-2.45444969169876,1.98981650408132,1.31098856753784,-1.87354641853505,0.954522220448439,-1.8837515440925,1.67910996170169,-0.266351265941278,0.430802670279034,-0.654392303535236,-1.59955056581336,-1.73739443259605,1.33597602478579,1.78930389425168,1.87488523720144,1.3086406007455,-1.53701038874183,0.327174967404453,0.657448361892999,-0.884437352200787,0.479076344893222,-1.45836369847089,-0.617796974261132,-1.2835873535034,1.55468163930213,1.00290128455513,-1.59220851909736,0.235248898547159,0.111737617167115,-1.37334871742841,-0.904483637936787,-1.08569959944762,-0.682973461277701,-0.202585888453552,0.242503454771141,1.64806840791283,-1.09255999213638,-0.274339480902747,0.554344250490084,-1.10069293007264,-0.634329190080714,1.79632865661067,-1.04884404864489,0.200315065472294,1.32065593142612,-1.61797116169381,-0.704862226374898,-0.0510054848314454,1.0661317649577,1.6088152673854,1.7463822692622,-0.980047681944732,-1.96258600089988,-1.52794291589436,-0.193313039599003,-1.32303617202215,-44641172175.6096
"6",-0.144188198735735,-1.04950715841214,0.862700638401294,-1.33039407511479,1.02511454777719,-0.1562811254714,1.75652902280659,1.57864970594783,-0.779105051180729,-1.20561005794755,0.140607278831242,0.57163439759873,-1.11357669237748,-1.06751089434309,-1.43103449024295,-1.73916006739195,0.0836869547406248,-1.81100653824355,0.573962131879223,1.22375517648154,0.0511761761095449,1.95370854079109,0.198400636393119,1.9170143977282,0.481254819497305,-0.93405063688191,1.42662803406263,0.738890832369783,-1.26463243264847,-1.65673307776915,0.268058727059017,0.981924232448382,-1.93091650872338,-0.230528664237305,-0.621501667611982,0.596510954252764,-1.31196339447113,-1.07192170808951,-0.749291481156069,0.496877977916178,1.14402300755249,-1.53988817415885,0.939715393629029,0.520805019127002,-1.54335322125753,-1.22825365846454,-1.63887720174176,-0.0271144339226963,1.21423565290796,0.356763174716378,-0.807970452472159,-1.36176825488587,0.58848022311453,-0.453887989750497,1.91173723730674,-0.523478464308928,1.65096660494297,0.428630176191316,0.0432448415002961,-4.33856144643821,-0.603780898461485,-0.16680387877604,-0.768485281953952,-0.692048832204534,-2.45444969169876,1.98981650408132,1.31098856753784,-1.87354641853505,0.954522220448439,-1.8837515440925,1.67910996170169,-0.266351265941278,0.430802670279034,-0.654392303535236,-1.59955056581336,-1.73739443259605,1.33597602478579,1.78930389425168,1.87488523720144,1.3086406007455,-1.53701038874183,0.327174967404453,0.657448361892999,-0.884437352200787,0.479076344893222,-1.45836369847089,-0.617796974261132,-1.2835873535034,1.55468163930213,1.00290128455513,-1.59220851909736,0.235248898547159,0.111737617167115,-1.37334871742841,-0.904483637936787,-1.08569959944762,-0.682973461277701,-0.202585888453552,0.242503454771141,1.64806840791283,-1.09255999213638,-0.274339480902747,0.554344250490084,-1.10069293007264,-0.634329190080714,1.79632865661067,-1.04884404864489,0.200315065472294,1.32065593142612,-1.61797116169381,-0.704862226374898,-0.0510054848314454,1.0661317649577,1.6088152673854,1.7463822692622,-0.980047681944732,-1.96258600089988,-1.52794291589436,-0.193313039599003,-1.32303617202215,-44641172175.6096
"7",-0.144188198735735,-1.04950715841214,0.862700638401294,-1.33039407511479,1.02511454777719,-0.1562811254714,1.75652902280659,1.57864970594783,-0.779105051180729,-1.20561005794755,0.140607278831242,0.57163439759873,-1.11357669237748,-1.06751089434309,-1.43103449024295,-1.73916006739195,0.0836869547406248,-1.81100653824355,0.573962131879223,1.22375517648154,0.0511761761095449,1.95370854079109,0.198400636393119,1.9170143977282,0.481254819497305,-0.93405063688191,1.42662803406263,0.738890832369783,-1.26463243264847,-1.65673307776915,0.268058727059017,0.981924232448382,-1.93091650872338,-0.230528664237305,-0.621501667611982,0.596510954252764,-1.31196339447113,-1.07192170808951,-0.749291481156069,0.496877977916178,1.14402300755249,-1.53988817415885,0.939715393629029,0.520805019127002,-1.54335322125753,-1.22825365846454,-1.63887720174176,-0.0271144339226963,1.21423565290796,0.356763174716378,-0.807970452472159,-1.36176825488587,0.58848022311453,-0.453887989750497,1.91173723730674,-0.523478464308928,1.65096660494297,0.428630176191316,0.0432448415002961,-4.33856144643821,-0.603780898461485,-0.16680387877604,-0.768485281953952,-0.692048832204534,-2.45444969169876,1.98981650408132,1.31098856753784,-1.87354641853505,0.954522220448439,-1.8837515440925,1.67910996170169,-0.266351265941278,0.430802670279034,-0.654392303535236,-1.59955056581336,-1.73739443259605,1.33597602478579,1.78930389425168,1.87488523720144,1.3086406007455,-1.53701038874183,0.327174967404453,0.657448361892999,-0.884437352200787,0.479076344893222,-1.45836369847089,-0.617796974261132,-1.2835873535034,1.55468163930213,1.00290128455513,-1.59220851909736,0.235248898547159,0.111737617167115,-1.37334871742841,-0.904483637936787,-1.08569959944762,-0.682973461277701,-0.202585888453552,0.242503454771141,1.64806840791283,-1.09255999213638,-0.274339480902747,0.554344250490084,-1.10069293007264,-0.634329190080714,1.79632865661067,-1.04884404864489,0.200315065472294,1.32065593142612,-1.61797116169381,-0.704862226374898,-0.0510054848314454,1.0661317649577,1.6088152673854,1.7463822692622,-0.980047681944732,-1.96258600089988,-1.52794291589436,-0.193313039599003,-1.32303617202215,-44641172175.6096
"8",-0.144188198735735,-1.04950715841214,0.862700638401294,-1.33039407511479,1.02511454777719,-0.1562811254714,1.75652902280659,1.57864970594783,-0.779105051180729,-1.20561005794755,0.140607278831242,0.57163439759873,-1.11357669237748,-1.06751089434309,-1.43103449024295,-1.73916006739195,0.0836869547406248,-1.81100653824355,0.573962131879223,1.22375517648154,0.0511761761095449,1.95370854079109,0.198400636393119,1.9170143977282,0.481254819497305,-0.93405063688191,1.42662803406263,0.738890832369783,-1.26463243264847,-1.65673307776915,0.268058727059017,0.981924232448382,-1.93091650872338,-0.230528664237305,-0.621501667611982,0.596510954252764,-1.31196339447113,-1.07192170808951,-0.749291481156069,0.496877977916178,1.14402300755249,-1.53988817415885,0.939715393629029,0.520805019127002,-1.54335322125753,-1.22825365846454,-1.63887720174176,-0.0271144339226963,1.21423565290796,0.356763174716378,-0.807970452472159,-1.36176825488587,0.58848022311453,-0.453887989750497,1.91173723730674,-0.523478464308928,1.65096660494297,0.428630176191316,0.0432448415002961,-4.33856144643821,-0.603780898461485,-0.16680387877604,-0.768485281953952,-0.692048832204534,-2.45444969169876,1.98981650408132,1.31098856753784,-1.87354641853505,0.954522220448439,-1.8837515440925,1.67910996170169,-0.266351265941278,0.430802670279034,-0.654392303535236,-1.59955056581336,-1.73739443259605,1.33597602478579,1.78930389425168,1.87488523720144,1.3086406007455,-1.53701038874183,0.327174967404453,0.657448361892999,-0.884437352200787,0.479076344893222,-1.45836369847089,-0.617796974261132,-1.2835873535034,1.55468163930213,1.00290128455513,-1.59220851909736,0.235248898547159,0.111737617167115,-1.37334871742841,-0.904483637936787,-1.08569959944762,-0.682973461277701,-0.202585888453552,0.242503454771141,1.64806840791283,-1.09255999213638,-0.274339480902747,0.554344250490084,-1.10069293007264,-0.634329190080714,1.79632865661067,-1.04884404864489,0.200315065472294,1.32065593142612,-1.61797116169381,-0.704862226374898,-0.0510054848314454,1.0661317649577,1.6088152673854,1.7463822692622,-0.980047681944732,-1.96258600089988,-1.52794291589436,-0.193313039599003,-1.32303617202215,-44641172175.6096
"9",-0.144188198735735,-1.04950715841214,0.862700638401294,-1.33039407511479,1.02511454777719,-0.1562811254714,1.75652902280659,1.57864970594783,-0.779105051180729,-1.20561005794755,0.140607278831242,0.57163439759873,-1.11357669237748,-1.06751089434309,-1.43103449024295,-1.73916006739195,0.0836869547406248,-1.81100653824355,0.573962131879223,1.22375517648154,0.0511761761095449,1.95370854079109,0.198400636393119,1.9170143977282,0.481254819497305,-0.93405063688191,1.42662803406263,0.738890832369783,-1.26463243264847,-1.65673307776915,0.268058727059017,0.981924232448382,-1.93091650872338,-0.230528664237305,-0.621501667611982,0.596510954252764,-1.31196339447113,-1.07192170808951,-0.749291481156069,0.496877977916178,1.14402300755249,-1.53988817415885,0.939715393629029,0.520805019127002,-1.54335322125753,-1.22825365846454,-1.63887720174176,-0.0271144339226963,1.21423565290796,0.356763174716378,-0.807970452472159,-1.36176825488587,0.58848022311453,-0.453887989750497,1.91173723730674,-0.523478464308928,1.65096660494297,0.428630176191316,0.0432448415002961,-4.33856144643821,-0.603780898461485,-0.16680387877604,-0.768485281953952,-0.692048832204534,-2.45444969169876,1.98981650408132,1.31098856753784,-1.87354641853505,0.954522220448439,-1.8837515440925,1.67910996170169,-0.266351265941278,0.430802670279034,-0.654392303535236,-1.59955056581336,-1.73739443259605,1.33597602478579,1.78930389425168,1.87488523720144,1.3086406007455,-1.53701038874183,0.327174967404453,0.657448361892999,-0.884437352200787,0.479076344893222,-1.45836369847089,-0.617796974261132,-1.2835873535034,1.55468163930213,1.00290128455513,-1.59220851909736,0.235248898547159,0.111737617167115,-1.37334871742841,-0.904483637936787,-1.08569959944762,-0.682973461277701,-0.202585888453552,0.242503454771141,1.64806840791283,-1.09255999213638,-0.274339480902747,0.554344250490084,-1.10069293007264,-0.634329190080714,1.79632865661067,-1.04884404864489,0.200315065472294,1.32065593142612,-1.61797116169381,-0.704862226374898,-0.0510054848314454,1.0661317649577,1.6088152673854,1.7463822692622,-0.980047681944732,-1.96258600089988,-1.52794291589436,-0.193313039599003,-1.32303617202215,-44641172175.6096
"10",-0.144188198735726,-1.049507158413,0.862700638400333,-1.33039407511458,1.02511454777719,-0.156281125471255,1.75652902280614,1.57864970594678,-0.779105051180578,-1.20561005794785,0.140607278831826,0.571634397599549,-1.11357669237829,-1.06751089434203,-1.43103449024276,-1.73916006739055,0.0836869547332363,-1.81100653824372,0.573962131879679,1.22375517648317,0.0511761761111778,1.95370854078966,0.198400636392764,1.91701439772861,0.481254819496237,-0.93405063688095,1.42662803406271,0.738890832368811,-1.26463243264788,-1.65673307776952,0.268058727060003,0.981924232448311,-1.93091650872294,-0.230528664237535,-0.621501667612253,0.596510954253239,-1.31196339447057,-1.07192170808967,-0.749291481155706,0.496877977916454,1.14402300755299,-1.53988817415817,0.939715393628809,0.520805018791428,-1.54335322125755,-1.22825365846504,-1.63887720174245,-0.0271144339230098,1.21423565290828,0.356763174716235,-0.807970452473239,-1.36176825488662,0.588480223110534,-0.453887989750863,1.91173723730795,-0.523478464308829,1.65096660494293,0.42863017619119,0.0432448415000413,-4.33856144640276,-0.60378089846136,-0.166803878787579,-0.768485281954386,-0.692048832203559,-2.45444969173082,1.98981650408086,1.31098856753697,-1.87354641856127,0.954522220413297,-1.88375154409245,1.67910996170195,-0.266351265940801,0.430802670268791,-0.654392303535749,-1.59955056581379,-1.73739443259662,1.3359760247866,1.78930389425179,1.87488523720093,1.30864060074577,-1.53701038874229,0.327174967404758,0.657448361892498,-0.884437352199118,0.479076344893512,-1.45836369847114,-0.617796974261857,-1.28358735350343,1.55468163930201,1.00290128455473,-1.59220851909624,0.235248898547894,0.11173761716785,-1.3733487174288,-0.904483637937927,-1.08569959944716,-0.682973461278663,-0.202585888452596,0.242503454770723,1.64806840791187,-1.09255999213663,-0.274339480902457,0.554344250489344,-1.10069293007333,-0.634329190080751,1.79632865661001,-1.04884404864525,0.200315065471882,1.32065593142498,-1.61797116169334,-0.704862226375271,-0.0510054848326672,1.06613176495792,1.60881526738543,1.74638226926167,-0.980047681944615,-1.96258600089964,-1.52794291589384,-0.1933130395989,-1.32303617202199,-44641171802.55
