"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","f0","gage","gb","gc","gd","gf","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","kj","k0","lage","lb","ld","lf","lg","lj","lk","l0","mage","mb","mc","mf","mg","mj","mk","ml","mp","m0","nage","nb","nf","ng","nj","nk","nl","no","oage","ob","oe","of","og","oi1","oj","ok","ol","o0","page","pb","pf","pg","ph","pi1","pj","pk","pl","po","p0","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","labelm","labelo","labelp","lp__"
"1",1.84566611462056,0.279507750328552,-0.901354184627978,0.845579679951425,-1.11276202010013,1.23774532860948,1.81187283795694,0.721949462910636,-1.25964678072149,1.40960596745187,-0.434005244320468,-0.134472097998765,-1.61302991151836,0.177946451941866,-0.486496256053412,0.31331689813476,0.0163520040951073,1.1180196852189,1.33927206284245,0.852537188139574,-1.16381472494291,-1.88493632626619,1.38337004323016,-0.643931867265208,-0.636638294323763,1.80280143511356,-1.58467773591206,-0.555879020761752,-1.51890561665682,1.66843946440415,1.49778175391687,1.2279681552226,-0.0961808768434242,-1.51863538686035,0.826380672403136,0.000456441663800304,-1.58613954130933,1.26407523672584,0.230133226044223,0.0260247337809423,1.28621241944575,-1.47213325270446,0.232559663291306,-0.939047908763457,-1.05839967309608,-0.0659437932405464,1.65259599412012,-0.345939567651041,0.401271228180581,1.8065984789244,-1.38721405682173,-1.36892524069528,0.758862555614756,1.57316228341868,0.774264364776544,-0.733618147248011,-1.43142574424977,-0.255058088309858,0.495669240265992,-0.374981267177566,0.308843982667002,-0.0575056881389997,-1.62276140952366,-1.83444557048488,0.677869184986172,0.548967856546508,-1.08245156328883,1.60191794413375,-0.580669339660182,-1.12665850151918,-1.32858571329078,0.570015257700026,-1.60549049175943,-1.32667561345459,-0.750104535608082,-1.44613208638847,0.783915750650568,-0.415461416709318,-0.538499963614623,0.230107238418061,1.779962331558,1.35638075538366,-1.97926255232495,1.95634436246269,-0.449342867441228,-0.0773118765320728,0.296397772380248,-0.0396703572066737,-0.31231416336215,-0.753554435822033,-0.910581921371652,1.90313777684687,-1.94929576462108,0.837293876338412,0.261211588741871,-1.25930117829698,-0.0337439695848065,-0.718968867245746,1.04415140570934,1.73677554603792,-0.600943965688898,-0.224935222111945,0.992496338372438,-0.162207889347281,-0.402127624760836,0.686969142787169,-1.4349813216405,1.0968149842949,1.54414161518038,1.30579958683754,1.42831876633475,-1.15837025438428,-0.47654435643126,-0.283897929086919,0.961072149990015,1.1555528079055,-1.2381395168975,-1.03225462547219,-0.595435857403783,-4.27712486326708e+38
"2",1.84566611455313,0.279507750327932,-0.90135418466169,0.845579679950427,-1.11276202016755,1.237745328609,1.81187283795545,0.721949462843212,-1.25964678072182,1.40960596745187,-0.434005244320468,-0.134472097998765,-1.61302991151836,0.177946373116891,-0.486497006234594,0.313316814508155,0.0163520040951073,1.1180196852189,1.33927206284245,0.852537188139483,-1.16381472497662,-1.88493632626623,1.38337004323016,-0.643931867265208,-0.636638294323763,1.80280143511355,-1.58467773591206,-0.555879020761758,-1.51890561665682,1.66843946440415,1.49778175391687,1.2279681552226,-0.0961808768434242,-1.51863538686104,0.826380672403133,0.000456441662916396,-1.58613954130933,1.26407523672584,0.230133226044223,0.0260247337809423,1.28621241944575,-1.47213325270577,0.232559662616907,-0.939047908763457,-1.05839967309608,-0.0659437932405464,1.65259599412012,-0.345939567652175,0.401271228012013,1.80659847890746,-1.38721405682173,-1.36892524069528,0.758862555614756,1.57316228341868,0.774264364776544,-0.733618147248011,-1.43142574424977,-0.255058088309858,0.495669230645109,-0.374981267211291,0.308843982667002,-0.0575056881389997,-1.62276140952366,-1.83444557048488,0.677869184986171,0.548967856546508,-1.08245156329014,1.60191794217162,-0.580669339660994,-1.12665850151918,-1.32858571329078,0.570015257700026,-1.60549049175943,-1.32667561345459,-0.750104535608082,-1.44613208638847,0.783915750649987,-0.415461416743031,-0.538499963614623,0.230107238418061,1.779962331558,1.35638075538366,-1.97926255232495,1.95634436246269,-0.449342867441266,-0.0773118765320728,0.296397772380248,-0.0396703572066737,-0.31231416336215,-0.753554435822033,-0.910581921371652,1.90313777684687,-1.94929576462108,0.837293876338412,0.261211588741755,-1.25930117829698,-0.0337439695848065,-0.718968867245746,1.04415140570934,1.73677554603792,-0.600943965688898,-0.224935222111945,0.992496338372438,-0.162207889347281,-0.402127624760836,0.686969142786602,-1.4349813216405,1.09681498429473,1.54414161518038,1.30579958683754,1.42831876633475,-1.15837025438428,-0.47654435643126,-0.283897929086919,0.961072149990015,1.1555528079055,-1.2381395168975,-1.03225462547219,-0.595435857403783,-4.27705372339409e+38
"3",1.84566611347434,0.279507750317999,-0.901354185201066,0.845579679934458,-1.11276202124624,1.23774532860135,1.81187283793162,0.721949461764493,-1.25964678072723,1.40960596745187,-0.434005244320468,-0.134472097998765,-1.61302991151836,0.177945111990702,-0.486509008434806,0.313315476560352,0.0163520040951073,1.1180196852189,1.33927206284245,0.852537188138024,-1.163814725516,-1.88493632626682,1.38337004323016,-0.643931867265208,-0.636638294323763,1.80280143511345,-1.58467773591209,-0.55587902076185,-1.51890561665682,1.66843946440415,1.49778175391687,1.2279681552226,-0.0961808768434242,-1.51863538687213,0.82638067240307,0.000456441648774686,-1.58613954130933,1.26407523672584,0.230133226044223,0.0260247337809423,1.28621241944575,-1.47213325272687,0.232559651827148,-0.939047908763457,-1.05839967309608,-0.0659437932405464,1.65259599412012,-0.34593956767031,0.401271225315087,1.80659847863642,-1.38721405682173,-1.36892524069528,0.758862555614756,1.57316228341868,0.774264364776544,-0.733618147248011,-1.43142574424977,-0.255058088309858,0.495669076719937,-0.374981267750861,0.308843982667002,-0.0575056881389997,-1.62276140952366,-1.83444557048488,0.677869184986162,0.548967856546508,-1.08245156331112,1.60191791077933,-0.580669339673992,-1.12665850151918,-1.32858571329078,0.570015257700026,-1.60549049175943,-1.32667561345459,-0.750104535608082,-1.44613208638847,0.783915750640692,-0.415461417282407,-0.538499963614623,0.230107238418061,1.779962331558,1.35638075538366,-1.97926255232495,1.95634436246269,-0.449342867441884,-0.0773118765320728,0.296397772380248,-0.0396703572066737,-0.31231416336215,-0.753554435822033,-0.910581921371652,1.90313777684687,-1.94929576462108,0.837293876338412,0.261211588739903,-1.25930117829698,-0.0337439695848065,-0.718968867245746,1.04415140570934,1.73677554603792,-0.600943965688898,-0.224935222111945,0.992496338372438,-0.162207889347281,-0.402127624760836,0.686969142777538,-1.4349813216405,1.09681498429189,1.54414161518038,1.30579958683754,1.42831876633475,-1.15837025438428,-0.47654435643126,-0.283897929086919,0.961072149990015,1.1555528079055,-1.2381395168975,-1.03225462547219,-0.595435857403783,-4.27591571257324e+38
"4",1.84566611340693,0.279507750317379,-0.901354185234769,0.84557967993346,-1.11276202131364,1.23774532860087,1.81187283793013,0.721949461697088,-1.25964678072756,1.40960596745187,-0.434005244320468,-0.134472097998765,-1.61302991151836,0.17794503318801,-0.48650975840391,0.313315392957387,0.0163520040951073,1.1180196852189,1.33927206284245,0.852537188137933,-1.1638147255497,-1.88493632626685,1.38337004323016,-0.643931867265208,-0.636638294323763,1.80280143511345,-1.58467773591209,-0.555879020761856,-1.51890561665682,1.66843946440415,1.49778175391687,1.2279681552226,-0.0961808768434242,-1.51863538687283,0.826380672403066,0.000456441647891028,-1.58613954130933,1.26407523672584,0.230133226044223,0.0260247337809423,1.28621241944575,-1.47213325272819,0.232559651152939,-0.939047908763457,-1.05839967309608,-0.0659437932405464,1.65259599412012,-0.345939567671443,0.401271225146567,1.80659847861948,-1.38721405682173,-1.36892524069528,0.758862555614756,1.57316228341868,0.774264364776544,-0.733618147248011,-1.43142574424977,-0.255058088309858,0.495669067101774,-0.374981267784576,0.308843982667002,-0.0575056881389997,-1.62276140952366,-1.83444557048488,0.677869184986161,0.548967856546508,-1.08245156331244,1.60191790881775,-0.580669339674804,-1.12665850151918,-1.32858571329078,0.570015257700026,-1.60549049175943,-1.32667561345459,-0.750104535608082,-1.44613208638847,0.783915750640111,-0.41546141731611,-0.538499963614623,0.230107238418061,1.779962331558,1.35638075538366,-1.97926255232495,1.95634436246269,-0.449342867441922,-0.0773118765320728,0.296397772380248,-0.0396703572066737,-0.31231416336215,-0.753554435822033,-0.910581921371652,1.90313777684687,-1.94929576462108,0.837293876338412,0.261211588739788,-1.25930117829698,-0.0337439695848065,-0.718968867245746,1.04415140570934,1.73677554603792,-0.600943965688898,-0.224935222111945,0.992496338372438,-0.162207889347281,-0.402127624760836,0.686969142776972,-1.4349813216405,1.09681498429171,1.54414161518038,1.30579958683754,1.42831876633475,-1.15837025438428,-0.47654435643126,-0.283897929086919,0.961072149990015,1.1555528079055,-1.2381395168975,-1.03225462547219,-0.595435857403783,-4.27584461291727e+38
"5",1.84566611333952,0.279507750316758,-0.901354185268472,0.845579679932462,-1.11276202138104,1.23774532860039,1.81187283792864,0.721949461629685,-1.2596467807279,1.40960596745187,-0.434005244320468,-0.134472097998765,-1.61302991151836,0.177944954386629,-0.486510508360544,0.313315309355813,0.0163520040951073,1.1180196852189,1.33927206284245,0.852537188137842,-1.16381472558341,-1.88493632626689,1.38337004323016,-0.643931867265208,-0.636638294323763,1.80280143511344,-1.58467773591209,-0.555879020761862,-1.51890561665682,1.66843946440415,1.49778175391687,1.2279681552226,-0.0961808768434242,-1.51863538687352,0.826380672403063,0.000456441647007384,-1.58613954130933,1.26407523672584,0.230133226044223,0.0260247337809423,1.28621241944575,-1.47213325272951,0.232559650478742,-0.939047908763457,-1.05839967309608,-0.0659437932405464,1.65259599412012,-0.345939567672576,0.40127122497805,1.80659847860255,-1.38721405682173,-1.36892524069528,0.758862555614756,1.57316228341868,0.774264364776544,-0.733618147248011,-1.43142574424977,-0.255058088309858,0.49566905748377,-0.374981267818291,0.308843982667002,-0.0575056881389997,-1.62276140952366,-1.83444557048488,0.677869184986161,0.548967856546508,-1.08245156331375,1.6019179068562,-0.580669339675617,-1.12665850151918,-1.32858571329078,0.570015257700026,-1.60549049175943,-1.32667561345459,-0.750104535608082,-1.44613208638847,0.78391575063953,-0.415461417349813,-0.538499963614623,0.230107238418061,1.779962331558,1.35638075538366,-1.97926255232495,1.95634436246269,-0.449342867441961,-0.0773118765320728,0.296397772380248,-0.0396703572066737,-0.31231416336215,-0.753554435822033,-0.910581921371652,1.90313777684687,-1.94929576462108,0.837293876338412,0.261211588739672,-1.25930117829698,-0.0337439695848065,-0.718968867245746,1.04415140570934,1.73677554603792,-0.600943965688898,-0.224935222111945,0.992496338372438,-0.162207889347281,-0.402127624760836,0.686969142776405,-1.4349813216405,1.09681498429153,1.54414161518038,1.30579958683754,1.42831876633475,-1.15837025438428,-0.47654435643126,-0.283897929086919,0.961072149990015,1.1555528079055,-1.2381395168975,-1.03225462547219,-0.595435857403783,-4.27577351562557e+38
"6",1.84566611327211,0.279507750316137,-0.901354185302174,0.845579679931464,-1.11276202144844,1.23774532859991,1.81187283792715,0.721949461562282,-1.25964678072824,1.40960596745187,-0.434005244320468,-0.134472097998765,-1.61302991151836,0.177944875586558,-0.486511258304707,0.313315225755629,0.0163520040951073,1.1180196852189,1.33927206284245,0.85253718813775,-1.16381472561711,-1.88493632626693,1.38337004323016,-0.643931867265208,-0.636638294323763,1.80280143511343,-1.58467773591209,-0.555879020761868,-1.51890561665682,1.66843946440415,1.49778175391687,1.2279681552226,-0.0961808768434242,-1.51863538687421,0.826380672403059,0.000456441646123755,-1.58613954130933,1.26407523672584,0.230133226044223,0.0260247337809423,1.28621241944575,-1.47213325273083,0.232559649804556,-0.939047908763457,-1.05839967309608,-0.0659437932405464,1.65259599412012,-0.34593956767371,0.401271224809535,1.80659847858561,-1.38721405682173,-1.36892524069528,0.758862555614756,1.57316228341868,0.774264364776544,-0.733618147248011,-1.43142574424977,-0.255058088309858,0.495669047865927,-0.374981267852006,0.308843982667002,-0.0575056881389997,-1.62276140952366,-1.83444557048488,0.67786918498616,0.548967856546508,-1.08245156331506,1.60191790489469,-0.580669339676429,-1.12665850151918,-1.32858571329078,0.570015257700026,-1.60549049175943,-1.32667561345459,-0.750104535608082,-1.44613208638847,0.783915750638949,-0.415461417383515,-0.538499963614623,0.230107238418061,1.779962331558,1.35638075538366,-1.97926255232495,1.95634436246269,-0.449342867441999,-0.0773118765320728,0.296397772380248,-0.0396703572066737,-0.31231416336215,-0.753554435822033,-0.910581921371652,1.90313777684687,-1.94929576462108,0.837293876338412,0.261211588739556,-1.25930117829698,-0.0337439695848065,-0.718968867245746,1.04415140570934,1.73677554603792,-0.600943965688898,-0.224935222111945,0.992496338372438,-0.162207889347281,-0.402127624760836,0.686969142775839,-1.4349813216405,1.09681498429136,1.54414161518038,1.30579958683754,1.42831876633475,-1.15837025438428,-0.47654435643126,-0.283897929086919,0.961072149990015,1.1555528079055,-1.2381395168975,-1.03225462547219,-0.595435857403783,-4.2757024206984e+38
"7",1.84566611320471,0.279507750315517,-0.901354185335876,0.845579679930467,-1.11276202151584,1.23774532859943,1.81187283792566,0.721949461494881,-1.25964678072858,1.40960596745187,-0.434005244320468,-0.134472097998765,-1.61302991151836,0.177944796787798,-0.486512008236401,0.313315142156835,0.0163520040951073,1.1180196852189,1.33927206284245,0.852537188137659,-1.16381472565081,-1.88493632626696,1.38337004323016,-0.643931867265208,-0.636638294323763,1.80280143511343,-1.5846777359121,-0.555879020761873,-1.51890561665682,1.66843946440415,1.49778175391687,1.2279681552226,-0.0961808768434242,-1.51863538687491,0.826380672403055,0.000456441645240141,-1.58613954130933,1.26407523672584,0.230133226044223,0.0260247337809423,1.28621241944575,-1.47213325273215,0.232559649130381,-0.939047908763457,-1.05839967309608,-0.0659437932405464,1.65259599412012,-0.345939567674843,0.401271224641023,1.80659847856867,-1.38721405682173,-1.36892524069528,0.758862555614756,1.57316228341868,0.774264364776544,-0.733618147248011,-1.43142574424977,-0.255058088309858,0.495669038248243,-0.37498126788572,0.308843982667002,-0.0575056881389997,-1.62276140952366,-1.83444557048488,0.67786918498616,0.548967856546508,-1.08245156331637,1.60191790293321,-0.580669339677241,-1.12665850151918,-1.32858571329078,0.570015257700026,-1.60549049175943,-1.32667561345459,-0.750104535608082,-1.44613208638847,0.783915750638369,-0.415461417417217,-0.538499963614623,0.230107238418061,1.779962331558,1.35638075538366,-1.97926255232495,1.95634436246269,-0.449342867442038,-0.0773118765320728,0.296397772380248,-0.0396703572066737,-0.31231416336215,-0.753554435822033,-0.910581921371652,1.90313777684687,-1.94929576462108,0.837293876338412,0.261211588739441,-1.25930117829698,-0.0337439695848065,-0.718968867245746,1.04415140570934,1.73677554603792,-0.600943965688898,-0.224935222111945,0.992496338372438,-0.162207889347281,-0.402127624760836,0.686969142775273,-1.4349813216405,1.09681498429118,1.54414161518038,1.30579958683754,1.42831876633475,-1.15837025438428,-0.47654435643126,-0.283897929086919,0.961072149990015,1.1555528079055,-1.2381395168975,-1.03225462547219,-0.595435857403783,-4.27563132813523e+38
"8",1.8456661131373,0.279507750314896,-0.901354185369577,0.845579679929469,-1.11276202158324,1.23774532859896,1.81187283792417,0.72194946142748,-1.25964678072891,1.40960596745187,-0.434005244320468,-0.134472097998765,-1.61302991151836,0.177944717990348,-0.486512758155626,0.313315058559431,0.0163520040951073,1.1180196852189,1.33927206284245,0.852537188137568,-1.16381472568451,-1.884936326267,1.38337004323016,-0.643931867265208,-0.636638294323763,1.80280143511342,-1.5846777359121,-0.555879020761879,-1.51890561665682,1.66843946440415,1.49778175391687,1.2279681552226,-0.0961808768434242,-1.5186353868756,0.826380672403051,0.000456441644356541,-1.58613954130933,1.26407523672584,0.230133226044223,0.0260247337809423,1.28621241944575,-1.47213325273346,0.232559648456217,-0.939047908763457,-1.05839967309608,-0.0659437932405464,1.65259599412012,-0.345939567675976,0.401271224472515,1.80659847855174,-1.38721405682173,-1.36892524069528,0.758862555614756,1.57316228341868,0.774264364776544,-0.733618147248011,-1.43142574424977,-0.255058088309858,0.495669028630719,-0.374981267919433,0.308843982667002,-0.0575056881389997,-1.62276140952366,-1.83444557048488,0.677869184986159,0.548967856546508,-1.08245156331768,1.60191790097176,-0.580669339678053,-1.12665850151918,-1.32858571329078,0.570015257700026,-1.60549049175943,-1.32667561345459,-0.750104535608082,-1.44613208638847,0.783915750637788,-0.415461417450918,-0.538499963614623,0.230107238418061,1.779962331558,1.35638075538366,-1.97926255232495,1.95634436246269,-0.449342867442076,-0.0773118765320728,0.296397772380248,-0.0396703572066737,-0.31231416336215,-0.753554435822033,-0.910581921371652,1.90313777684687,-1.94929576462108,0.837293876338412,0.261211588739325,-1.25930117829698,-0.0337439695848065,-0.718968867245746,1.04415140570934,1.73677554603792,-0.600943965688898,-0.224935222111945,0.992496338372438,-0.162207889347281,-0.402127624760836,0.686969142774706,-1.4349813216405,1.096814984291,1.54414161518038,1.30579958683754,1.42831876633475,-1.15837025438428,-0.47654435643126,-0.283897929086919,0.961072149990015,1.1555528079055,-1.2381395168975,-1.03225462547219,-0.595435857403783,-4.27556023793631e+38
"9",1.84566611286769,0.279507750312414,-0.901354185504378,0.845579679925478,-1.11276202185282,1.23774532859704,1.81187283791821,0.721949461157886,-1.25964678073026,1.40960596745187,-0.434005244320468,-0.134472097998765,-1.61302991151836,0.177944402808407,-0.486515757757712,0.313314724178153,0.0163520040951073,1.1180196852189,1.33927206284245,0.852537188137204,-1.16381472581931,-1.88493632626715,1.38337004323016,-0.643931867265208,-0.636638294323763,1.8028014351134,-1.58467773591211,-0.555879020761902,-1.51890561665682,1.66843946440415,1.49778175391687,1.2279681552226,-0.0961808768434242,-1.51863538687837,0.826380672403035,0.00045644164082223,-1.58613954130933,1.26407523672584,0.230133226044223,0.0260247337809423,1.28621241944575,-1.47213325273874,0.23255964575963,-0.939047908763457,-1.05839967309608,-0.0659437932405464,1.65259599412012,-0.345939567680508,0.401271223798496,1.806598478484,-1.38721405682173,-1.36892524069528,0.758862555614756,1.57316228341868,0.774264364776544,-0.733618147248011,-1.43142574424977,-0.255058088309858,0.495668990161584,-0.374981268054283,0.308843982667002,-0.0575056881389997,-1.62276140952366,-1.83444557048488,0.677869184986157,0.548967856546508,-1.08245156332293,1.60191789312617,-0.580669339681302,-1.12665850151918,-1.32858571329078,0.570015257700026,-1.60549049175943,-1.32667561345459,-0.750104535608082,-1.44613208638847,0.783915750635465,-0.415461417585719,-0.538499963614623,0.230107238418061,1.779962331558,1.35638075538366,-1.97926255232495,1.95634436246269,-0.449342867442231,-0.0773118765320728,0.296397772380248,-0.0396703572066737,-0.31231416336215,-0.753554435822033,-0.910581921371652,1.90313777684687,-1.94929576462108,0.837293876338412,0.261211588738862,-1.25930117829698,-0.0337439695848065,-0.718968867245746,1.04415140570934,1.73677554603792,-0.600943965688898,-0.224935222111945,0.992496338372438,-0.162207889347281,-0.402127624760836,0.686969142772441,-1.4349813216405,1.09681498429029,1.54414161518038,1.30579958683754,1.42831876633475,-1.15837025438428,-0.47654435643126,-0.283897929086919,0.961072149990015,1.1555528079055,-1.2381395168975,-1.03225462547219,-0.595435857403783,-4.27527589605188e+38
"10",1.8456660440457,0.279507749678765,-0.901354219914103,0.845579678906708,-1.11276209066826,1.23774532810895,1.81187283639762,0.721949392340418,-1.25964678107489,1.40960596745187,-0.434005244320468,-0.134472097998765,-1.61302991151836,0.177863948601619,-0.487281444407628,0.313229369093695,0.0163520040951073,1.1180196852189,1.33927206284245,0.852537188044124,-1.16381476022904,-1.88493632630471,1.38337004323016,-0.643931867265208,-0.636638294323763,1.80280143510694,-1.58467773591407,-0.555879020767791,-1.51890561665682,1.66843946440415,1.49778175391687,1.2279681552226,-0.0961808768434242,-1.51863538758609,0.826380672399071,0.000456440738644176,-1.58613954130933,1.26407523672584,0.230133226044223,0.0260247337809423,1.28621241944575,-1.47213325408466,0.232558957421302,-0.939047908763457,-1.05839967309608,-0.0659437932405464,1.65259599412012,-0.345939568837477,0.401271051746651,1.8065984611926,-1.38721405682173,-1.36892524069528,0.758862555614756,1.57316228341868,0.774264364776544,-0.733618147248011,-1.43142574424977,-0.255058088309864,0.495659170424578,-0.374981302476399,0.308843982667002,-0.0575056881389997,-1.62276140952366,-1.83444557048488,0.677869184985538,0.548967856546508,-1.08245156466169,1.60191589043832,-0.580669340510516,-1.12665850151918,-1.32858571329078,0.570015257700026,-1.60549049175944,-1.32667561345459,-0.750104535608082,-1.44613208638847,0.783915750042492,-0.415461451995444,-0.538499963614623,0.230107238418061,1.779962331558,1.35638075538366,-1.97926255232495,1.95634436246269,-0.449342867481599,-0.0773118765320728,0.296397772380248,-0.0396703572066737,-0.31231416336215,-0.753554435822033,-0.910581921371652,1.90313777684687,-1.94929576462108,0.837293876338412,0.261211588620754,-1.25930117829698,-0.0337439695848065,-0.718968867245746,1.04415140570934,1.73677554603792,-0.600943965688898,-0.224935222111948,0.992496338372438,-0.162207889347281,-0.402127624760836,0.68696914219419,-1.4349813216405,1.09681498410932,1.54414161518038,1.30579958683754,1.42831876633475,-1.15837025438428,-0.47654435643126,-0.283897929086919,0.96107214999001,1.1555528079055,-1.2381395168975,-1.03225462547219,-0.595435857403783,-4.20330902519131e+38
