"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","fg","f0","gage","gb","gc","gd","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","kj","k0","lage","lb","ld","lf","lg","lj","lk","l0","mage","mb","mc","mf","mg","mj","mk","ml","mlabel","m0","nage","nb","nf","ng","nj","nk","nl","no","oage","ob","oe","of","og","oi1","oj","ok","ol","op","olabel","o0","page","pb","pf","pg","ph","pi1","pj","pk","pl","pm","plabel","p0","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","label0","lp__"
"1",1.85540276983904,0.910288567787417,-1.6129328181211,1.84695620408199,-1.97309096362261,0.0605640229722932,-1.88502606475364,0.779085796510531,1.40367632951409,0.431181824805347,0.197812656411849,-1.62185061139946,0.626737250899618,0.592287783947191,0.314109370061847,0.574423100608473,0.815993611459041,1.29051132639124,0.225897965686035,1.35263395324653,1.25846871558032,0.523089889735787,1.48540606886452,-0.0182844421545202,1.95529591671911,0.791513264211892,0.204434492344314,-1.04165949559897,-0.193162659235719,-1.70704297665772,-0.196224138548261,-0.599202360739653,-0.00818964126720512,-0.682873177680696,1.17840159969457,1.9574089834174,0.39604694492436,-1.64973327791181,-1.4927324281889,1.06524874624395,1.56131083437834,-1.16655354589392,0.625527521572223,-0.827701171479328,-1.88847288601504,1.07045521962417,-0.533081416899805,-0.533009215182994,-0.307280009416895,-1.28820948231543,-0.0273869685703049,0.157121500704647,1.52162779628299,-0.297703225911817,-1.91800875074638,0.0196509983809601,-0.483007927210388,-0.318973874408637,-0.125512627323198,0.820774483054466,-0.437428343795214,-0.991218876673292,-1.90325554631649,-1.96900978001526,-1.20678903338679,-1.78750530338169,-0.35855194126976,-1.92244310067982,0.89278854765275,1.62521295238673,-1.45926264743162,0.66524198148903,0.201195929806144,1.40496629887591,-1.17958153851517,-1.69434489389586,-0.604097675509937,-1.22678508523805,0.2142419584211,0.946772486633823,0.697468066579781,0.0777589113857906,1.54954164347638,-1.923646331501,-0.735189802584389,0.148962409744673,-0.65399919834171,0.831651873664028,0.442397327183825,1.7993564506735,-1.13045441229785,-1.31371050932403,-0.985194404016584,1.40688244299585,1.66687875397111,1.08513884307907,1.70273638071275,0.354664578869285,-1.47965678351488,-1.44947751083182,1.17934286474413,0.114600912600606,-0.671713572818491,0.875747445651461,0.913699240692954,0.298403625219461,-1.48424375599481,0.473098485118928,1.47986792738952,1.00905981205365,1.84160785860302,-0.78593252499303,0.557283122058189,-0.388886089177897,1.00164712692688,1.9637930285587,-1.77128312565868,0.973888445531207,-0.79181516920035,1.13689947583403,-9.52892330059332e+72
"2",1.85540265888322,0.910288567787417,-1.61293284159578,1.84695620408199,-1.97309098527044,0.0605639995331351,-1.88502606475364,0.779085727892369,1.40367632951409,0.431181801902377,0.197812656411849,-1.62185061139946,0.626737250899618,0.592287783947191,0.309506896817359,0.569827707807591,0.81139684123805,1.29051132639124,0.225897965686035,1.35263395324653,1.25846871558032,0.523089881430928,1.48540604542536,-0.0182844547143579,1.95529591671911,0.791513264211892,0.204434492290002,-1.04165949559897,-0.193162660207668,-1.70704297665772,-0.196224138548261,-0.599202360739653,-0.00818964126720512,-0.682873177680696,1.17840156898725,1.9574089834174,0.396046907483996,-1.64973327791181,-1.4927324281889,1.06524874624395,1.56131083437834,-1.16655354589392,0.62552689949224,-0.827701171479328,-1.88847288601504,1.07045521962417,-0.533081416899805,-0.533009215182994,-0.307280101912361,-1.28820957607654,-0.0273871113225069,0.157121500704647,1.52162779628299,-0.297703225911817,-1.91800875074638,0.0196509983809601,-0.483007927210388,-0.318973874408637,-0.125512627323198,0.82077188056174,-0.437428406174667,-0.991218876673292,-1.90325554631649,-1.96900978001526,-1.20678903338679,-1.78750530338169,-0.35855194126976,-1.92244312421646,0.892785307845717,1.62521295238673,-1.45926264743162,0.66524198148903,0.201195929806144,1.40496629887591,-1.17958153851517,-1.69434489389586,-0.604097675509937,-1.22678510730639,0.2142419584211,0.946772486633823,0.697468066579781,0.0777589113857906,1.54954164347638,-1.923646331501,-0.735189802584389,0.148962408338333,-0.65399919834171,0.831651873664028,0.442397327183825,1.7993564506735,-1.13045441229785,-1.31371050932403,-0.985194404016584,1.40688244299585,1.66687875397111,1.08513884307907,1.70273638071275,0.354664576200456,-1.47965678351488,-1.44947751083182,1.17934286474413,0.114600912600606,-0.671713572818491,0.875747445651461,0.913699240692954,0.298403625219461,-1.48424375599481,0.473098485118928,1.47986792738952,1.00905978963381,1.84160785860302,-0.78593252511915,0.557283122058189,-0.388886089177897,1.00164712692688,1.9637930285587,-1.77128312565868,0.973888445531207,-0.79181516920035,1.13689947583403,-3.81820876268559e+72
"3",1.85540265888118,0.910288567787417,-1.61293284159621,1.84695620408199,-1.97309098527083,0.0605639995327037,-1.88502606475364,0.779085727891107,1.40367632951409,0.431181801901956,0.197812656411849,-1.62185061139946,0.626737250899618,0.592287783947191,0.309506812094559,0.569827623228893,0.811396756633949,1.29051132639124,0.225897965686035,1.35263395324653,1.25846871558032,0.523089881430774,1.48540604542493,-0.0182844547145891,1.95529591671911,0.791513264211892,0.204434492290001,-1.04165949559897,-0.193162660207686,-1.70704297665772,-0.196224138548261,-0.599202360739653,-0.00818964126720512,-0.682873177680696,1.17840156898669,1.9574089834174,0.396046907483307,-1.64973327791181,-1.4927324281889,1.06524874624395,1.56131083437834,-1.16655354589392,0.625526899480787,-0.827701171479328,-1.88847288601504,1.07045521962417,-0.533081416899805,-0.533009215182994,-0.307280101914062,-1.28820957607826,-0.0273871113251343,0.157121500704647,1.52162779628299,-0.297703225911817,-1.91800875074638,0.0196509983809601,-0.483007927210388,-0.318973874408637,-0.125512627323198,0.820771880513823,-0.437428406175815,-0.991218876673292,-1.90325554631649,-1.96900978001526,-1.20678903338679,-1.78750530338169,-0.35855194126976,-1.92244312421689,0.892785307786088,1.62521295238673,-1.45926264743162,0.66524198148903,0.201195929806144,1.40496629887591,-1.17958153851517,-1.69434489389586,-0.604097675509937,-1.22678510730679,0.2142419584211,0.946772486633823,0.697468066579781,0.0777589113857906,1.54954164347638,-1.923646331501,-0.735189802584389,0.148962408338306,-0.65399919834171,0.831651873664028,0.442397327183825,1.7993564506735,-1.13045441229785,-1.31371050932403,-0.985194404016584,1.40688244299585,1.66687875397111,1.08513884307907,1.70273638071275,0.354664576200406,-1.47965678351488,-1.44947751083182,1.17934286474413,0.114600912600606,-0.671713572818491,0.875747445651461,0.913699240692954,0.298403625219461,-1.48424375599481,0.473098485118928,1.47986792738952,1.0090597896334,1.84160785860302,-0.785932525119152,0.557283122058189,-0.388886089177897,1.00164712692688,1.9637930285587,-1.77128312565868,0.973888445531207,-0.79181516920035,1.13689947583403,-3.81814449256206e+72
"4",1.85540265887914,0.910288567787417,-1.61293284159664,1.84695620408199,-1.97309098527123,0.0605639995322723,-1.88502606475364,0.779085727889845,1.40367632951409,0.431181801901534,0.197812656411849,-1.62185061139946,0.626737250899618,0.592287783947191,0.309506727373184,0.569827538651619,0.811396672031273,1.29051132639124,0.225897965686035,1.35263395324653,1.25846871558032,0.523089881430621,1.4854060454245,-0.0182844547148203,1.95529591671911,0.791513264211892,0.20443449229,-1.04165949559897,-0.193162660207704,-1.70704297665772,-0.196224138548261,-0.599202360739653,-0.00818964126720512,-0.682873177680696,1.17840156898612,1.9574089834174,0.396046907482618,-1.64973327791181,-1.4927324281889,1.06524874624395,1.56131083437834,-1.16655354589392,0.625526899469335,-0.827701171479328,-1.88847288601504,1.07045521962417,-0.533081416899805,-0.533009215182994,-0.307280101915763,-1.28820957607999,-0.0273871113277616,0.157121500704647,1.52162779628299,-0.297703225911817,-1.91800875074638,0.0196509983809601,-0.483007927210388,-0.318973874408637,-0.125512627323198,0.820771880465907,-0.437428406176963,-0.991218876673292,-1.90325554631649,-1.96900978001526,-1.20678903338679,-1.78750530338169,-0.35855194126976,-1.92244312421733,0.89278530772646,1.62521295238673,-1.45926264743162,0.66524198148903,0.201195929806144,1.40496629887591,-1.17958153851517,-1.69434489389586,-0.604097675509937,-1.2267851073072,0.2142419584211,0.946772486633823,0.697468066579781,0.0777589113857906,1.54954164347638,-1.923646331501,-0.735189802584389,0.14896240833828,-0.65399919834171,0.831651873664028,0.442397327183825,1.7993564506735,-1.13045441229785,-1.31371050932403,-0.985194404016584,1.40688244299585,1.66687875397111,1.08513884307907,1.70273638071275,0.354664576200356,-1.47965678351488,-1.44947751083182,1.17934286474413,0.114600912600606,-0.671713572818491,0.875747445651461,0.913699240692954,0.298403625219461,-1.48424375599481,0.473098485118928,1.47986792738952,1.00905978963299,1.84160785860302,-0.785932525119155,0.557283122058189,-0.388886089177897,1.00164712692688,1.9637930285587,-1.77128312565868,0.973888445531207,-0.79181516920035,1.13689947583403,-3.81808022460231e+72
"5",1.85540265887709,0.910288567787417,-1.61293284159707,1.84695620408199,-1.97309098527163,0.0605639995318409,-1.88502606475364,0.779085727888583,1.40367632951409,0.431181801901113,0.197812656411849,-1.62185061139946,0.626737250899618,0.592287783947191,0.309506642653235,0.56982745407577,0.811396587430021,1.29051132639124,0.225897965686035,1.35263395324653,1.25846871558032,0.523089881430468,1.48540604542406,-0.0182844547150514,1.95529591671911,0.791513264211892,0.204434492289999,-1.04165949559897,-0.193162660207722,-1.70704297665772,-0.196224138548261,-0.599202360739653,-0.00818964126720512,-0.682873177680696,1.17840156898555,1.9574089834174,0.396046907481929,-1.64973327791181,-1.4927324281889,1.06524874624395,1.56131083437834,-1.16655354589392,0.625526899457883,-0.827701171479328,-1.88847288601504,1.07045521962417,-0.533081416899805,-0.533009215182994,-0.307280101917464,-1.28820957608172,-0.0273871113303888,0.157121500704647,1.52162779628299,-0.297703225911817,-1.91800875074638,0.0196509983809601,-0.483007927210388,-0.318973874408637,-0.125512627323198,0.820771880417993,-0.437428406178111,-0.991218876673292,-1.90325554631649,-1.96900978001526,-1.20678903338679,-1.78750530338169,-0.35855194126976,-1.92244312421776,0.892785307666833,1.62521295238673,-1.45926264743162,0.66524198148903,0.201195929806144,1.40496629887591,-1.17958153851517,-1.69434489389586,-0.604097675509937,-1.22678510730761,0.2142419584211,0.946772486633823,0.697468066579781,0.0777589113857906,1.54954164347638,-1.923646331501,-0.735189802584389,0.148962408338253,-0.65399919834171,0.831651873664028,0.442397327183825,1.7993564506735,-1.13045441229785,-1.31371050932403,-0.985194404016584,1.40688244299585,1.66687875397111,1.08513884307907,1.70273638071275,0.354664576200305,-1.47965678351488,-1.44947751083182,1.17934286474413,0.114600912600606,-0.671713572818491,0.875747445651461,0.913699240692954,0.298403625219461,-1.48424375599481,0.473098485118928,1.47986792738952,1.00905978963258,1.84160785860302,-0.785932525119157,0.557283122058189,-0.388886089177897,1.00164712692688,1.9637930285587,-1.77128312565868,0.973888445531207,-0.79181516920035,1.13689947583403,-3.81801595880625e+72
"6",1.85540265887658,0.910288567787417,-1.61293284159718,1.84695620408199,-1.97309098527173,0.0605639995317331,-1.88502606475364,0.779085727888267,1.40367632951409,0.431181801901007,0.197812656411849,-1.62185061139946,0.626737250899618,0.592287783947191,0.30950662147356,0.569827432932118,0.811396566280019,1.29051132639124,0.225897965686035,1.35263395324653,1.25846871558032,0.523089881430429,1.48540604542396,-0.0182844547151092,1.95529591671911,0.791513264211892,0.204434492289999,-1.04165949559897,-0.193162660207727,-1.70704297665772,-0.196224138548261,-0.599202360739653,-0.00818964126720512,-0.682873177680696,1.17840156898541,1.9574089834174,0.396046907481757,-1.64973327791181,-1.4927324281889,1.06524874624395,1.56131083437834,-1.16655354589392,0.62552689945502,-0.827701171479328,-1.88847288601504,1.07045521962417,-0.533081416899805,-0.533009215182994,-0.307280101917889,-1.28820957608215,-0.0273871113310456,0.157121500704647,1.52162779628299,-0.297703225911817,-1.91800875074638,0.0196509983809601,-0.483007927210388,-0.318973874408637,-0.125512627323198,0.820771880406014,-0.437428406178398,-0.991218876673292,-1.90325554631649,-1.96900978001526,-1.20678903338679,-1.78750530338169,-0.35855194126976,-1.92244312421787,0.892785307651927,1.62521295238673,-1.45926264743162,0.66524198148903,0.201195929806144,1.40496629887591,-1.17958153851517,-1.69434489389586,-0.604097675509937,-1.22678510730771,0.2142419584211,0.946772486633823,0.697468066579781,0.0777589113857906,1.54954164347638,-1.923646331501,-0.735189802584389,0.148962408338247,-0.65399919834171,0.831651873664028,0.442397327183825,1.7993564506735,-1.13045441229785,-1.31371050932403,-0.985194404016584,1.40688244299585,1.66687875397111,1.08513884307907,1.70273638071275,0.354664576200292,-1.47965678351488,-1.44947751083182,1.17934286474413,0.114600912600606,-0.671713572818491,0.875747445651461,0.913699240692954,0.298403625219461,-1.48424375599481,0.473098485118928,1.47986792738952,1.00905978963247,1.84160785860302,-0.785932525119158,0.557283122058189,-0.388886089177897,1.00164712692688,1.9637930285587,-1.77128312565868,0.973888445531207,-0.79181516920035,1.13689947583403,-3.81799989276286e+72
"7",1.85540265887607,0.910288567787417,-1.61293284159729,1.84695620408199,-1.97309098527183,0.0605639995316252,-1.88502606475364,0.779085727887952,1.40367632951409,0.431181801900902,0.197812656411849,-1.62185061139946,0.626737250899618,0.592287783947191,0.309506600293974,0.569827411788556,0.811396545130107,1.29051132639124,0.225897965686035,1.35263395324653,1.25846871558032,0.523089881430391,1.48540604542385,-0.018284454715167,1.95529591671911,0.791513264211892,0.204434492289999,-1.04165949559897,-0.193162660207731,-1.70704297665772,-0.196224138548261,-0.599202360739653,-0.00818964126720512,-0.682873177680696,1.17840156898527,1.9574089834174,0.396046907481585,-1.64973327791181,-1.4927324281889,1.06524874624395,1.56131083437834,-1.16655354589392,0.625526899452157,-0.827701171479328,-1.88847288601504,1.07045521962417,-0.533081416899805,-0.533009215182994,-0.307280101918314,-1.28820957608258,-0.0273871113317024,0.157121500704647,1.52162779628299,-0.297703225911817,-1.91800875074638,0.0196509983809601,-0.483007927210388,-0.318973874408637,-0.125512627323198,0.820771880394035,-0.437428406178685,-0.991218876673292,-1.90325554631649,-1.96900978001526,-1.20678903338679,-1.78750530338169,-0.35855194126976,-1.92244312421798,0.89278530763702,1.62521295238673,-1.45926264743162,0.66524198148903,0.201195929806144,1.40496629887591,-1.17958153851517,-1.69434489389586,-0.604097675509937,-1.22678510730781,0.2142419584211,0.946772486633823,0.697468066579781,0.0777589113857906,1.54954164347638,-1.923646331501,-0.735189802584389,0.14896240833824,-0.65399919834171,0.831651873664028,0.442397327183825,1.7993564506735,-1.13045441229785,-1.31371050932403,-0.985194404016584,1.40688244299585,1.66687875397111,1.08513884307907,1.70273638071275,0.35466457620028,-1.47965678351488,-1.44947751083182,1.17934286474413,0.114600912600606,-0.671713572818491,0.875747445651461,0.913699240692954,0.298403625219461,-1.48424375599481,0.473098485118928,1.47986792738952,1.00905978963237,1.84160785860302,-0.785932525119158,0.557283122058189,-0.388886089177897,1.00164712692688,1.9637930285587,-1.77128312565868,0.973888445531207,-0.79181516920035,1.13689947583403,-3.81798382685474e+72
"8",1.85540265874535,0.910288567787417,-1.61293284162494,1.84695620408199,-1.97309098529729,0.0605639995040221,-1.88502606475364,0.779085727807201,1.40367632951409,0.43118180187393,0.197812656411849,-1.62185061139946,0.626737250899618,0.592287783947191,0.309501179312112,0.569822000027305,0.811391131743438,1.29051132639124,0.225897965686035,1.35263395324653,1.25846871558032,0.523089881420578,1.48540604539625,-0.0182844547299585,1.95529591671911,0.791513264211892,0.204434492289935,-1.04165949559897,-0.193162660208876,-1.70704297665772,-0.196224138548261,-0.599202360739653,-0.00818964126720512,-0.682873177680696,1.17840156894907,1.9574089834174,0.396046907437493,-1.64973327791181,-1.4927324281889,1.06524874624395,1.56131083437834,-1.16655354589392,0.625526898719372,-0.827701171479328,-1.88847288601504,1.07045521962417,-0.533081416899805,-0.533009215182994,-0.307280102027148,-1.288209576193,-0.0273871114998121,0.157121500704647,1.52162779628299,-0.297703225911817,-1.91800875074638,0.0196509983809601,-0.483007927210388,-0.318973874408637,-0.125512627323198,0.820771877328104,-0.437428406252146,-0.991218876673292,-1.90325554631649,-1.96900978001526,-1.20678903338679,-1.78750530338169,-0.35855194126976,-1.9224431242457,0.892785303821664,1.62521295238673,-1.45926264743162,0.66524198148903,0.201195929806144,1.40496629887591,-1.17958153851517,-1.69434489389586,-0.604097675509937,-1.22678510733376,0.2142419584211,0.946772486633823,0.697468066579781,0.0777589113857906,1.54954164347638,-1.923646331501,-0.735189802584389,0.148962408336541,-0.65399919834171,0.831651873664028,0.442397327183825,1.7993564506735,-1.13045441229785,-1.31371050932403,-0.985194404016584,1.40688244299585,1.66687875397111,1.08513884307907,1.70273638071275,0.354664576197051,-1.47965678351488,-1.44947751083182,1.17934286474413,0.114600912600606,-0.671713572818491,0.875747445651461,0.913699240692954,0.298403625219461,-1.48424375599481,0.473098485118928,1.47986792738952,1.00905978960595,1.84160785860302,-0.785932525119307,0.557283122058189,-0.388886089177897,1.00164712692688,1.9637930285587,-1.77128312565868,0.973888445531207,-0.79181516920035,1.13689947583403,-3.81387392957019e+72
"9",1.85540265861476,0.910288567787417,-1.61293284165257,1.84695620408199,-1.97309098532272,0.0605639994764487,-1.88502606475364,0.779085727726537,1.40367632951409,0.431181801846988,0.197812656411849,-1.62185061139946,0.626737250899618,0.592287783947191,0.309495764164639,0.569816594091322,0.811385724183785,1.29051132639124,0.225897965686035,1.35263395324653,1.25846871558032,0.523089881410776,1.48540604536867,-0.018284454744734,1.95529591671911,0.791513264211892,0.204434492289871,-1.04165949559897,-0.193162660210019,-1.70704297665772,-0.196224138548261,-0.599202360739653,-0.00818964126720512,-0.682873177680696,1.1784015689129,1.9574089834174,0.396046907393448,-1.64973327791181,-1.4927324281889,1.06524874624395,1.56131083437834,-1.16655354589392,0.625526897987375,-0.827701171479328,-1.88847288601504,1.07045521962417,-0.533081416899805,-0.533009215182994,-0.307280102135866,-1.28820957630329,-0.0273871116677409,0.157121500704647,1.52162779628299,-0.297703225911817,-1.91800875074638,0.0196509983809601,-0.483007927210388,-0.318973874408637,-0.125512627323198,0.820771874265471,-0.437428406325527,-0.991218876673292,-1.90325554631649,-1.96900978001526,-1.20678903338679,-1.78750530338169,-0.35855194126976,-1.9224431242734,0.892785300010414,1.62521295238673,-1.45926264743162,0.66524198148903,0.201195929806144,1.40496629887591,-1.17958153851517,-1.69434489389586,-0.604097675509937,-1.22678510735969,0.2142419584211,0.946772486633823,0.697468066579781,0.0777589113857906,1.54954164347638,-1.923646331501,-0.735189802584389,0.148962408334844,-0.65399919834171,0.831651873664028,0.442397327183825,1.7993564506735,-1.13045441229785,-1.31371050932403,-0.985194404016584,1.40688244299585,1.66687875397111,1.08513884307907,1.70273638071275,0.354664576193826,-1.47965678351488,-1.44947751083182,1.17934286474413,0.114600912600606,-0.671713572818491,0.875747445651461,0.913699240692954,0.298403625219461,-1.48424375599481,0.473098485118928,1.47986792738952,1.00905978957957,1.84160785860302,-0.785932525119455,0.557283122058189,-0.388886089177897,1.00164712692688,1.9637930285587,-1.77128312565868,0.973888445531207,-0.79181516920035,1.13689947583403,-3.80977287338598e+72
"10",1.85540265861272,0.910288567787417,-1.612932841653,1.84695620408199,-1.97309098532312,0.0605639994760183,-1.88502606475364,0.779085727725278,1.40367632951409,0.431181801846567,0.197812656411849,-1.62185061139946,0.626737250899618,0.592287783947191,0.309495679629022,0.569816509699516,0.811385639766631,1.29051132639124,0.225897965686035,1.35263395324653,1.25846871558032,0.523089881410623,1.48540604536824,-0.0182844547449647,1.95529591671911,0.791513264211892,0.20443449228987,-1.04165949559897,-0.193162660210037,-1.70704297665772,-0.196224138548261,-0.599202360739653,-0.00818964126720512,-0.682873177680696,1.17840156891233,1.9574089834174,0.39604690739276,-1.64973327791181,-1.4927324281889,1.06524874624395,1.56131083437834,-1.16655354589392,0.625526897975948,-0.827701171479328,-1.88847288601504,1.07045521962417,-0.533081416899805,-0.533009215182994,-0.307280102137563,-1.28820957630502,-0.0273871116703624,0.157121500704647,1.52162779628299,-0.297703225911817,-1.91800875074638,0.0196509983809601,-0.483007927210388,-0.318973874408637,-0.125512627323198,0.82077187421766,-0.437428406326673,-0.991218876673292,-1.90325554631649,-1.96900978001526,-1.20678903338679,-1.78750530338169,-0.35855194126976,-1.92244312427383,0.892785299950917,1.62521295238673,-1.45926264743162,0.66524198148903,0.201195929806144,1.40496629887591,-1.17958153851517,-1.69434489389586,-0.604097675509937,-1.2267851073601,0.2142419584211,0.946772486633823,0.697468066579781,0.0777589113857906,1.54954164347638,-1.923646331501,-0.735189802584389,0.148962408334818,-0.65399919834171,0.831651873664028,0.442397327183825,1.7993564506735,-1.13045441229785,-1.31371050932403,-0.985194404016584,1.40688244299585,1.66687875397111,1.08513884307907,1.70273638071275,0.354664576193776,-1.47965678351488,-1.44947751083182,1.17934286474413,0.114600912600606,-0.671713572818491,0.875747445651461,0.913699240692954,0.298403625219461,-1.48424375599481,0.473098485118928,1.47986792738952,1.00905978957916,1.84160785860302,-0.785932525119457,0.557283122058189,-0.388886089177897,1.00164712692688,1.9637930285587,-1.77128312565868,0.973888445531207,-0.79181516920035,1.13689947583403,-3.80970888696664e+72
