"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","fg","f0","gage","gb","gc","gd","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","jk","jl","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","kl","k0","lage","lb","ld","lf","lg","l0","mage","mb","mc","mf","mg","mj","mk","ml","m0","nage","nb","nf","ng","nj","nk","nl","n0","oage","ob","oe","of","og","oi1","oj","ok","ol","on","op","olabel","page","pb","pf","pg","ph","pi1","pj","pk","pl","pm","p0","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","labelm","labelp","label0","lp__"
"1",1.66964220098942,0.833046374159177,0.401340542161362,-0.974133663530965,-1.31906033594662,0.615665337511906,-1.65687656171807,-0.58868510877742,-1.90391851949365,-0.074881687780033,-0.955622037199437,1.97844547355575,0.52127054186038,-1.15920748878899,-0.299242771179562,-1.8099543189891,-0.0668845966730401,-1.80124221504984,1.54467286953789,0.569572461323522,0.559444636329151,0.963850127859056,0.566674717112456,0.0554872898530464,-1.71385608212632,-1.37189767495865,-0.510071175653161,1.91597169487437,0.753563975393071,-1.59421600825273,-0.135241823098993,-1.93775075424768,-1.67322212452865,-0.969623199250317,-1.90310842894146,-1.53689018458713,-0.949346686595848,0.482451298036987,0.353383802990898,-1.47067158412084,-1.66379283884828,-1.09909685250796,-1.59497847483027,-1.12528571648716,0.874321313198485,-0.993855380207097,1.72274053849079,0.595346357300778,1.14069705926811,-1.46744503821374,1.54449411896952,-1.62549243857728,0.904368150453555,0.723410575749962,0.160180883558349,0.113013495560345,-0.175219663916571,1.94152637709457,-0.361273938356693,1.15669699733888,1.11535571791673,0.801082246019199,0.791756141375081,-1.27789254337589,-1.46133110936474,-0.593998563980626,-0.0492906235957941,-0.445518374049463,-0.738877637099231,1.77769774195415,-1.48664344654015,-1.9885700340462,-1.45445814034129,-0.91574972623702,0.441368990558075,0.881734845567467,1.65115226501426,1.67645857773515,0.458463186131713,0.929663585476143,-1.18872902273699,0.692496154249957,1.99162924442446,0.78986753533105,1.41088309388186,-1.57682090606848,0.0362546104555466,-0.978424511917172,1.71195464172778,1.49257988872094,0.618686823736442,0.6398517708421,-0.0846347377070167,-1.10923228384646,-0.648496903372339,0.150820624863473,-0.294661742299391,-1.08277074672202,1.74153392099399,1.73808634536128,1.86462921479629,-1.92152584029884,1.41768206745417,-1.38766789405581,-1.42756344693268,1.49361627011141,0.843253190921957,-0.452804954040672,-0.0113696702652573,-1.0148225542735,0.842630079233174,-1.02642130119364,0.900085930436565,0.100797068638982,1.30205326340002,1.81951917916473,1.91803777448425,-0.259750173584798,1.24728408607954,1.47406542988942,-1.7005639940776e+40
"2",1.66964220095068,0.833046373021617,0.401340542153855,-0.974133663546975,-1.31906033594821,0.615665337511906,-1.65687656285591,-0.588685108785533,-1.90391851949365,-0.0748816877936506,-0.955622038328158,1.97844547355434,0.52127054186038,-1.15920763901272,-0.299242837862608,-1.8099543189891,-0.06688486907905,-1.80124221504984,1.54467286953789,0.569572461323481,0.559444635191689,0.963850127852258,0.566674717112456,0.0554872898460504,-1.71385608212632,-1.37189767498672,-0.510071175659537,1.91597169487437,0.753563975388748,-1.59421600825273,-0.135241823098993,-1.93775075424768,-1.67322212452865,-0.969623199267034,-1.90310842895259,-1.53689018458713,-0.949346686617936,0.482451298036987,0.353383802990898,-1.47067158412084,-1.66379283884828,-1.0990968581253,-1.59497847485261,-1.12528571648798,0.874321313198485,-0.993855380207097,1.72274053849079,0.595346357300778,1.14069705926811,-1.46744504390071,1.54449411887959,-1.62549243857728,0.904368150331024,0.723410575749962,0.160180883558145,0.113013495560345,-0.175219663916571,1.94152637709457,-0.361273938356693,1.15669699733888,1.11535559690201,0.801082139297308,0.79175612138834,-1.27789254337594,-1.46133110936474,-0.593998563980626,-0.0492906281083842,-0.445518374063595,-0.738877637099231,1.77769774195177,-1.48664344654015,-1.9885700340462,-1.45445814034129,-0.91574972623702,0.441368990558075,0.881734844430061,1.6511522650115,1.67645857773511,0.458463186131713,0.929663585476143,-1.18872902273699,0.692496154249957,1.99162924442446,0.789867535330896,1.41088309387718,-1.57682090606848,0.0362546104555466,-0.978424511917172,1.71195464172778,1.49257988872094,0.618686823736442,0.6398517708421,-0.0846347377070167,-1.10923228384646,-0.648496903372339,0.150820624863183,-0.294661742308396,-1.08277074672202,1.74153392099399,1.73808634536128,1.86462921479629,-1.92152584029884,1.41768206745417,-1.38766789405581,-1.42756344693268,1.49361627011141,0.843253190893794,-0.452804954047404,-0.0113696702652573,-1.01482255427713,0.842630079233174,-1.02642130119364,0.900085930436565,0.100797068638982,1.30205326340002,1.81951917916473,1.91803777448425,-0.259750173584798,1.24728408607954,1.47406542988942,-1.70054433285079e+40
"3",1.66964220091194,0.83304637188407,0.401340542146348,-0.974133663562985,-1.3190603359498,0.615665337511906,-1.65687656399374,-0.588685108793647,-1.90391851949365,-0.0748816878072681,-0.955622039456866,1.97844547355294,0.52127054186038,-1.15920778923454,-0.299242904544865,-1.8099543189891,-0.0668851414822404,-1.80124221504984,1.54467286953789,0.56957246132344,0.55944463405424,0.96385012784546,0.566674717112456,0.0554872898390545,-1.71385608212632,-1.3718976750148,-0.510071175665913,1.91597169487437,0.753563975384425,-1.59421600825273,-0.135241823098993,-1.93775075424768,-1.67322212452865,-0.969623199283751,-1.90310842896372,-1.53689018458713,-0.949346686640025,0.482451298036987,0.353383802990898,-1.47067158412084,-1.66379283884828,-1.09909686374258,-1.59497847487495,-1.1252857164888,0.874321313198485,-0.993855380207097,1.72274053849079,0.595346357300778,1.14069705926811,-1.46744504958762,1.54449411878965,-1.62549243857728,0.904368150208493,0.723410575749962,0.16018088355794,0.113013495560345,-0.175219663916571,1.94152637709457,-0.361273938356693,1.15669699733888,1.1153554758887,0.801082032576649,0.791756101401769,-1.27789254337599,-1.46133110936474,-0.593998563980626,-0.049290632620922,-0.445518374077728,-0.738877637099231,1.77769774194939,-1.48664344654015,-1.9885700340462,-1.45445814034129,-0.91574972623702,0.441368990558075,0.881734843292668,1.65115226500874,1.67645857773507,0.458463186131713,0.929663585476143,-1.18872902273699,0.692496154249957,1.99162924442446,0.789867535330742,1.4108830938725,-1.57682090606848,0.0362546104555466,-0.978424511917172,1.71195464172778,1.49257988872094,0.618686823736442,0.6398517708421,-0.0846347377070167,-1.10923228384646,-0.648496903372339,0.150820624862894,-0.294661742317401,-1.08277074672202,1.74153392099399,1.73808634536128,1.86462921479629,-1.92152584029884,1.41768206745417,-1.38766789405581,-1.42756344693268,1.49361627011141,0.843253190865632,-0.452804954054137,-0.0113696702652573,-1.01482255428075,0.842630079233174,-1.02642130119364,0.900085930436565,0.100797068638982,1.30205326340002,1.81951917916473,1.91803777448425,-0.259750173584798,1.24728408607954,1.47406542988942,-1.70052467207961e+40
"4",1.66964219843289,0.833046299090774,0.401340541665976,-0.974133664587438,-1.31906033605154,0.615665337511906,-1.6568766368048,-0.588685109312823,-1.90391851949365,-0.0748816886787027,-0.955622111684561,1.978445473463,0.52127054186038,-1.15921740201926,-0.2992471716292,-1.8099543189891,-0.066902573211725,-1.80124221504984,1.54467286953789,0.569572461320818,0.559444561267216,0.963850127410442,0.566674717112456,0.0554872893913557,-1.71385608212632,-1.37189767681124,-0.510071176073893,1.91597169487437,0.753563975107768,-1.59421600825273,-0.135241823098993,-1.93775075424768,-1.67322212452865,-0.969623200353472,-1.90310842967588,-1.53689018458713,-0.94934668805356,0.482451298036987,0.353383802990898,-1.47067158412084,-1.66379283884828,-1.09909722320055,-1.59497847630457,-1.12528571654121,0.874321313198485,-0.993855380207097,1.72274053849079,0.595346357300778,1.14069705926811,-1.467445413501,1.54449411303466,-1.62549243857728,0.904368142367316,0.723410575749962,0.160180883544866,0.113013495560345,-0.175219663916571,1.94152637709457,-0.361273938356693,1.15669699733888,1.11534773206977,0.801075203361815,0.791754822386065,-1.27789254337904,-1.46133110936474,-0.593998563980626,-0.0492909213848543,-0.445518374982076,-0.738877637099231,1.7776977417971,-1.48664344654015,-1.9885700340462,-1.45445814034129,-0.91574972623702,0.441368990558075,0.881734770509232,1.65115226483225,1.67645857773245,0.458463186131713,0.929663585476143,-1.18872902273699,0.692496154249957,1.99162924442446,0.789867535320883,1.41088309357319,-1.57682090606848,0.0362546104555466,-0.978424511917172,1.71195464172778,1.49257988872094,0.618686823736442,0.6398517708421,-0.0846347377070167,-1.10923228384646,-0.648496903372339,0.150820624844367,-0.294661742893659,-1.08277074672202,1.74153392099399,1.73808634536128,1.86462921479629,-1.92152584029884,1.41768206745417,-1.38766789405581,-1.42756344693268,1.49361627011141,0.843253189063485,-0.452804954484936,-0.0113696702652573,-1.01482255451276,0.842630079233174,-1.02642130119364,0.900085930436565,0.100797068638982,1.30205326340002,1.81951917916473,1.91803777448425,-0.259750173584798,1.24728408607954,1.47406542988942,-1.69926702394635e+40
"5",1.66964219839417,0.833046297954085,0.401340541658474,-0.974133664603433,-1.31906033605313,0.615665337511906,-1.65687663794177,-0.58868510932093,-1.90391851949365,-0.0748816886923127,-0.95562211281242,1.97844547346159,0.52127054186038,-1.15921755211646,-0.299247238260238,-1.8099543189891,-0.0669028454317442,-1.80124221504984,1.54467286953789,0.569572461320777,0.559444560130624,0.963850127403649,0.566674717112456,0.0554872893843634,-1.71385608212632,-1.37189767683929,-0.510071176080264,1.91597169487437,0.753563975103447,-1.59421600825273,-0.135241823098993,-1.93775075424768,-1.67322212452865,-0.969623200370174,-1.903108429687,-1.53689018458713,-0.949346688075636,0.482451298036987,0.353383802990898,-1.47067158412084,-1.66379283884828,-1.0990972288136,-1.59497847632689,-1.12528571654203,0.874321313198485,-0.993855380207097,1.72274053849079,0.595346357300778,1.14069705926811,-1.46744541918362,1.54449411294479,-1.62549243857728,0.904368142244853,0.723410575749962,0.160180883544662,0.113013495560345,-0.175219663916571,1.94152637709457,-0.361273938356693,1.15669699733888,1.11534761114766,0.801075096721262,0.791754802410518,-1.27789254337908,-1.46133110936474,-0.593998563980626,-0.0492909258939944,-0.445518374996198,-0.738877637099231,1.77769774179472,-1.48664344654015,-1.9885700340462,-1.45445814034129,-0.91574972623702,0.441368990558075,0.881734769372696,1.6511522648295,1.67645857773241,0.458463186131713,0.929663585476143,-1.18872902273699,0.692496154249957,1.99162924442446,0.78986753532073,1.41088309356851,-1.57682090606848,0.0362546104555466,-0.978424511917172,1.71195464172778,1.49257988872094,0.618686823736442,0.6398517708421,-0.0846347377070167,-1.10923228384646,-0.648496903372339,0.150820624844078,-0.294661742902657,-1.08277074672202,1.74153392099399,1.73808634536128,1.86462921479629,-1.92152584029884,1.41768206745417,-1.38766789405581,-1.42756344693268,1.49361627011141,0.843253189035345,-0.452804954491663,-0.0113696702652573,-1.01482255451638,0.842630079233174,-1.02642130119364,0.900085930436565,0.100797068638982,1.30205326340002,1.81951917916473,1.91803777448425,-0.259750173584798,1.24728408607954,1.47406542988942,-1.69924739276358e+40
"6",1.66964219835546,0.833046296817408,0.401340541650973,-0.974133664619429,-1.31906033605472,0.615665337511906,-1.65687663907872,-0.588685109329037,-1.90391851949365,-0.0748816887059226,-0.955622113940265,1.97844547346019,0.52127054186038,-1.15921770221173,-0.299247304890489,-1.8099543189891,-0.0669031176489481,-1.80124221504984,1.54467286953789,0.569572461320736,0.559444558994045,0.963850127396856,0.566674717112456,0.0554872893773712,-1.71385608212632,-1.37189767686734,-0.510071176086635,1.91597169487437,0.753563975099126,-1.59421600825273,-0.135241823098993,-1.93775075424768,-1.67322212452865,-0.969623200386876,-1.90310842969812,-1.53689018458713,-0.949346688097713,0.482451298036987,0.353383802990898,-1.47067158412084,-1.66379283884828,-1.09909723442659,-1.59497847634922,-1.12528571654285,0.874321313198485,-0.993855380207097,1.72274053849079,0.595346357300778,1.14069705926811,-1.46744542486617,1.54449411285493,-1.62549243857728,0.904368142122392,0.723410575749962,0.160180883544458,0.113013495560345,-0.175219663916571,1.94152637709457,-0.361273938356693,1.15669699733888,1.11534749022694,0.801074990081939,0.79175478243514,-1.27789254337913,-1.46133110936474,-0.593998563980626,-0.0492909304030823,-0.445518375010319,-0.738877637099231,1.77769774179234,-1.48664344654015,-1.9885700340462,-1.45445814034129,-0.91574972623702,0.441368990558075,0.881734768236173,1.65115226482674,1.67645857773237,0.458463186131713,0.929663585476143,-1.18872902273699,0.692496154249957,1.99162924442446,0.789867535320576,1.41088309356384,-1.57682090606848,0.0362546104555466,-0.978424511917172,1.71195464172778,1.49257988872094,0.618686823736442,0.6398517708421,-0.0846347377070167,-1.10923228384646,-0.648496903372339,0.150820624843788,-0.294661742911655,-1.08277074672202,1.74153392099399,1.73808634536128,1.86462921479629,-1.92152584029884,1.41768206745417,-1.38766789405581,-1.42756344693268,1.49361627011141,0.843253189007205,-0.45280495449839,-0.0113696702652573,-1.01482255452001,0.842630079233174,-1.02642130119364,0.900085930436565,0.100797068638982,1.30205326340002,1.81951917916473,1.91803777448425,-0.259750173584798,1.24728408607954,1.47406542988942,-1.69922776203533e+40
"7",1.66964219820062,0.833046292270781,0.401340541620969,-0.974133664683409,-1.31906033606108,0.615665337511906,-1.65687664362646,-0.588685109361465,-1.90391851949365,-0.0748816887603614,-0.955622118451569,1.97844547345457,0.52127054186038,-1.15921830258134,-0.299247571406771,-1.8099543189891,-0.0669042065008718,-1.80124221504984,1.54467286953789,0.569572461320572,0.559444554447809,0.963850127369685,0.566674717112456,0.0554872893494026,-1.71385608212632,-1.37189767697954,-0.510071176112117,1.91597169487437,0.753563975081841,-1.59421600825273,-0.135241823098993,-1.93775075424768,-1.67322212452865,-0.969623200453684,-1.9031084297426,-1.53689018458713,-0.949346688186018,0.482451298036987,0.353383802990898,-1.47067158412084,-1.66379283884828,-1.09909725687814,-1.59497847643851,-1.12528571654612,0.874321313198485,-0.993855380207097,1.72274053849079,0.595346357300778,1.14069705926811,-1.46744544759599,1.54449411249548,-1.62549243857728,0.904368141632552,0.723410575749962,0.160180883543641,0.113013495560345,-0.175219663916571,1.94152637709457,-0.361273938356693,1.15669699733888,1.11534700655249,0.801074563532036,0.791754702534644,-1.27789254337932,-1.46133110936474,-0.593998563980626,-0.0492909484391203,-0.445518375066805,-0.738877637099231,1.77769774178282,-1.48664344654015,-1.9885700340462,-1.45445814034129,-0.91574972623702,0.441368990558075,0.881734763690162,1.65115226481572,1.6764585777322,0.458463186131713,0.929663585476143,-1.18872902273699,0.692496154249957,1.99162924442446,0.78986753531996,1.41088309354515,-1.57682090606848,0.0362546104555466,-0.978424511917172,1.71195464172778,1.49257988872094,0.618686823736442,0.6398517708421,-0.0846347377070167,-1.10923228384646,-0.648496903372339,0.150820624842631,-0.294661742947647,-1.08277074672202,1.74153392099399,1.73808634536128,1.86462921479629,-1.92152584029884,1.41768206745417,-1.38766789405581,-1.42756344693268,1.49361627011141,0.84325318889465,-0.452804954525297,-0.0113696702652573,-1.0148225545345,0.842630079233174,-1.02642130119364,0.900085930436565,0.100797068638982,1.30205326340002,1.81951917916473,1.91803777448425,-0.259750173584798,1.24728408607954,1.47406542988942,-1.69914924275874e+40
"8",1.66964219816191,0.83304629113417,0.401340541613469,-0.974133664699403,-1.31906033606267,0.615665337511906,-1.65687664476335,-0.588685109369571,-1.90391851949365,-0.0748816887739707,-0.955622119579349,1.97844547345317,0.52127054186038,-1.15921845266704,-0.299247638033086,-1.8099543189891,-0.0669044787039996,-1.80124221504984,1.54467286953789,0.569572461320531,0.559444553311296,0.963850127362892,0.566674717112456,0.0554872893424107,-1.71385608212632,-1.37189767700759,-0.510071176118488,1.91597169487437,0.75356397507752,-1.59421600825273,-0.135241823098993,-1.93775075424768,-1.67322212452865,-0.969623200470385,-1.90310842975372,-1.53689018458713,-0.949346688208093,0.482451298036987,0.353383802990898,-1.47067158412084,-1.66379283884828,-1.09909726249081,-1.59497847646083,-1.12528571654694,0.874321313198485,-0.993855380207097,1.72274053849079,0.595346357300778,1.14069705926811,-1.46744545327822,1.54449411240562,-1.62549243857728,0.904368141510095,0.723410575749962,0.160180883543436,0.113013495560345,-0.175219663916571,1.94152637709457,-0.361273938356693,1.15669699733888,1.11534688563878,0.801074456898869,0.791754682560113,-1.27789254337937,-1.46133110936474,-0.593998563980626,-0.0492909529479471,-0.445518375080926,-0.738877637099231,1.77769774178044,-1.48664344654015,-1.9885700340462,-1.45445814034129,-0.91574972623702,0.441368990558075,0.881734762553705,1.65115226481296,1.67645857773216,0.458463186131713,0.929663585476143,-1.18872902273699,0.692496154249957,1.99162924442446,0.789867535319806,1.41088309354047,-1.57682090606848,0.0362546104555466,-0.978424511917172,1.71195464172778,1.49257988872094,0.618686823736442,0.6398517708421,-0.0846347377070167,-1.10923228384646,-0.648496903372339,0.150820624842342,-0.294661742956645,-1.08277074672202,1.74153392099399,1.73808634536128,1.86462921479629,-1.92152584029884,1.41768206745417,-1.38766789405581,-1.42756344693268,1.49361627011141,0.843253188866512,-0.452804954532024,-0.0113696702652573,-1.01482255453812,0.842630079233174,-1.02642130119364,0.900085930436565,0.100797068638982,1.30205326340002,1.81951917916473,1.91803777448425,-0.259750173584798,1.24728408607954,1.47406542988942,-1.69912961430317e+40
"9",1.66964219812321,0.833046289997573,0.401340541605968,-0.974133664715398,-1.31906033606425,0.615665337511906,-1.65687664590022,-0.588685109377678,-1.90391851949365,-0.0748816887875799,-0.955622120707116,1.97844547345176,0.52127054186038,-1.15921860275083,-0.299247704658614,-1.8099543189891,-0.0669047509043123,-1.80124221504984,1.54467286953789,0.56957246132049,0.559444552174797,0.9638501273561,0.566674717112456,0.0554872893354188,-1.71385608212632,-1.37189767703564,-0.510071176124858,1.91597169487437,0.753563975073199,-1.59421600825273,-0.135241823098993,-1.93775075424768,-1.67322212452865,-0.969623200487086,-1.90310842976484,-1.53689018458713,-0.949346688230169,0.482451298036987,0.353383802990898,-1.47067158412084,-1.66379283884828,-1.0990972681034,-1.59497847648315,-1.12528571654776,0.874321313198485,-0.993855380207097,1.72274053849079,0.595346357300778,1.14069705926811,-1.46744545896038,1.54449411231576,-1.62549243857728,0.90436814138764,0.723410575749962,0.160180883543232,0.113013495560345,-0.175219663916571,1.94152637709457,-0.361273938356693,1.15669699733888,1.11534676472647,0.801074350266934,0.791754662585752,-1.27789254337942,-1.46133110936474,-0.593998563980626,-0.0492909574567217,-0.445518375095047,-0.738877637099231,1.77769774177806,-1.48664344654015,-1.9885700340462,-1.45445814034129,-0.91574972623702,0.441368990558075,0.881734761417261,1.6511522648102,1.67645857773212,0.458463186131713,0.929663585476143,-1.18872902273699,0.692496154249957,1.99162924442446,0.789867535319652,1.4108830935358,-1.57682090606848,0.0362546104555466,-0.978424511917172,1.71195464172778,1.49257988872094,0.618686823736442,0.6398517708421,-0.0846347377070167,-1.10923228384646,-0.648496903372339,0.150820624842053,-0.294661742965643,-1.08277074672202,1.74153392099399,1.73808634536128,1.86462921479629,-1.92152584029884,1.41768206745417,-1.38766789405581,-1.42756344693268,1.49361627011141,0.843253188838375,-0.452804954538751,-0.0113696702652573,-1.01482255454175,0.842630079233174,-1.02642130119364,0.900085930436565,0.100797068638982,1.30205326340002,1.81951917916473,1.91803777448425,-0.259750173584798,1.24728408607954,1.47406542988942,-1.69910998630207e+40
"10",1.66964219796838,0.833046285451262,0.401340541575966,-0.974133664779373,-1.31906033607061,0.615665337511906,-1.65687665044765,-0.588685109410103,-1.90391851949365,-0.0748816888420159,-0.955622125218107,1.97844547344615,0.52127054186038,-1.15921920307448,-0.299247971156005,-1.8099543189891,-0.0669058396886737,-1.80124221504984,1.54467286953789,0.569572461320326,0.559444547628877,0.963850127328931,0.566674717112456,0.0554872893074515,-1.71385608212632,-1.37189767714783,-0.510071176150339,1.91597169487437,0.753563975055915,-1.59421600825273,-0.135241823098993,-1.93775075424768,-1.67322212452865,-0.969623200553888,-1.90310842980932,-1.53689018458713,-0.949346688318469,0.482451298036987,0.353383802990898,-1.47067158412084,-1.66379283884828,-1.0990972905534,-1.59497847657244,-1.12528571655104,0.874321313198485,-0.993855380207097,1.72274053849079,0.595346357300778,1.14069705926811,-1.46744548168862,1.54449411195633,-1.62549243857728,0.904368140897825,0.723410575749962,0.160180883542415,0.113013495560345,-0.175219663916571,1.94152637709457,-0.361273938356693,1.15669699733888,1.11534628108565,0.801073923746575,0.791754582689323,-1.27789254337961,-1.46133110936474,-0.593998563980626,-0.0492909754915066,-0.445518375151529,-0.738877637099231,1.77769774176854,-1.48664344654015,-1.9885700340462,-1.45445814034129,-0.91574972623702,0.441368990558075,0.881734756871566,1.65115226479918,1.67645857773196,0.458463186131713,0.929663585476143,-1.18872902273699,0.692496154249957,1.99162924442446,0.789867535319037,1.4108830935171,-1.57682090606848,0.0362546104555466,-0.978424511917172,1.71195464172778,1.49257988872094,0.618686823736442,0.6398517708421,-0.0846347377070167,-1.10923228384646,-0.648496903372339,0.150820624840896,-0.294661743001632,-1.08277074672202,1.74153392099399,1.73808634536128,1.86462921479629,-1.92152584029884,1.41768206745417,-1.38766789405581,-1.42756344693268,1.49361627011141,0.843253188725827,-0.452804954565656,-0.0113696702652573,-1.01482255455624,0.842630079233174,-1.02642130119364,0.900085930436565,0.100797068638982,1.30205326340002,1.81951917916473,1.91803777448425,-0.259750173584798,1.24728408607954,1.47406542988942,-1.6990314779333e+40
