"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","f0","gage","gb","gc","gd","gf","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","jk","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","k0","lage","lb","ld","lf","lg","lj","lk","l0","mage","mb","mc","mf","mg","mj","mk","ml","mlabel","m0","nage","nb","nf","ng","nj","nk","nl","no","oage","ob","oe","of","og","oi1","oj","ok","ol","olabel","o0","page","pb","pf","pg","ph","pi1","pj","pk","pl","pm","po","plabel","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","label0","lp__"
"1",0.061227466407291,-1.47199263534006,-0.853393272578717,1.58139073544907,0.344696112686953,-0.873968133312305,1.49291700933962,1.72895542121959,1.50304600096399,-0.748634206329215,0.037577324821701,-0.820508067591904,1.55078615125623,-0.0887099989962028,-0.562133304947913,-1.92377254247872,0.373149148521239,-1.39714190557329,-1.46148761812967,0.217343373447718,0.917700808094784,-0.908934268247498,1.15563133068615,1.7395927205705,-0.349785634354485,1.52115558365227,-0.83005173244927,1.69005138862153,0.274804881478488,1.89569294966273,0.254376611614781,-0.908584254858199,0.193774504896536,-1.33810996926346,1.86163510509152,-1.48264336935586,0.360341764337223,0.905860929705221,0.0503894241217013,1.66903223075754,0.73735567154949,0.985646025247983,-0.582743613572445,-1.35640881427152,1.61871476807141,-0.238797849294085,-1.85373087014111,-1.16327501842951,1.92320934532582,-0.260423626782203,1.69882895522718,-0.346722060104241,1.10199767107693,-1.62722054493659,-0.714498505670052,-1.82006691420719,1.1065496109255,-1.65852921392467,0.304044240353512,0.831237273806539,-0.797638956222278,-1.17293549742198,-0.802499017219485,-1.8626545271393,0.0341845689992759,0.877265084276347,-1.64880026835221,-0.881322603709489,-1.22694255668533,-0.732771507938555,-0.252443208224194,1.49385094394251,-1.55715878210759,0.695129282670616,-0.812589774784968,0.744528753696695,1.01253220269218,1.94640238856901,0.68321473838597,-0.186377165852318,1.98144364833903,1.1565913816294,-0.479733342890194,0.285549113786418,1.59431783147419,0.5190393595788,-0.638164679930621,0.85658864195767,1.24848828807939,1.79395580956722,-0.850908984047441,-0.474096238972748,-1.0936863860381,-0.096911247975364,-1.8950009862753,1.37327667203206,1.94108571651515,-0.142547814296145,1.97285443621943,0.769207527000386,-1.16240623219262,1.44434907669854,1.62667200709404,-1.66000461893175,1.00667315841368,-0.517381403825619,-0.667523945405641,0.184272341044957,-0.870490610685298,-1.80961105023816,-1.08385432436782,0.0474065244556225,-1.47998486053138,1.59257093116692,0.202355387342425,-0.464513821503235,0.831064577899665,0.24367794997818,1.51624627522993,-2.00027155857543e+37
"2",0.061227459717271,-1.47199263534562,-0.853393274244033,1.58139073543816,0.344696112289887,-0.873968133312305,1.49291700932372,1.72895541628504,1.50304600096399,-0.748634206329775,0.0375773248216622,-0.820508067591987,1.55078615125623,-0.088710298472091,-0.562133308648348,-1.92377254247872,0.373149064440726,-1.39714190557329,-1.46148761812967,0.217343373447676,0.917700806435378,-0.908934268247498,1.15563133068564,1.7395927205705,-0.349785634354485,1.52115558365223,-0.830051732477586,1.69005138862153,0.274804881478398,1.89569294966273,0.254376611614781,-0.908584254858199,0.193774504896536,-1.33810996927432,1.86163510176318,-1.48264336935586,0.360341764336148,0.905860929705221,0.0503894241217013,1.66903223075754,0.73735567154949,0.985646025092182,-0.582743636124559,-1.35640881427152,1.61871476807141,-0.238797849294085,-1.85373087014111,-1.1632750233965,1.92320934526507,-0.260423632940941,1.69882895522718,-0.346722060106327,1.10199767107693,-1.62722054493659,-0.714498505670052,-1.82006691420719,1.1065496109255,-1.65852921392467,0.304044239746717,0.831237108941524,-0.797638956222759,-1.17293549742198,-0.802499017219485,-1.86265453210641,0.0341845689992759,0.877265084276347,-1.64880026835798,-0.88132260685862,-1.22694255668533,-0.732771507938555,-0.252443208224194,1.49385065585731,-1.55715878210759,0.695129282670616,-0.812589774784968,0.744528753696695,1.01253220269215,1.94640238853185,0.68321473838597,-0.186377165852318,1.98144364337205,1.1565913816294,-0.479733342890194,0.285549113786418,1.59431783146866,0.519039357950642,-0.638164679930621,0.85658864195767,1.24848828807939,1.79395580956722,-0.850908984047441,-0.474096238972748,-1.0936863860381,-0.096911247975364,-1.8950009862753,1.37327667202554,1.94108571327005,-0.142547814296145,1.97285443621943,0.769207527000386,-1.16240623219262,1.44434907669854,1.62667200709404,-1.66000461893175,1.00667315841368,-0.517381403825619,-0.667523945405641,0.184272341044441,-0.870490610878639,-1.80961105023816,-1.08385432436782,0.0474065244556225,-1.47998486053138,1.59257093116692,0.202355387342425,-0.464513821503235,0.831064577899665,0.24367794997818,1.51624627522993,-2.00023810751293e+37
"3",0.0612274530273629,-1.47199263535119,-0.853393275909322,1.58139073542725,0.344696111892828,-0.873968133312305,1.49291700930781,1.72895541135058,1.50304600096399,-0.748634206330335,0.0375773248216234,-0.82050806759207,1.55078615125623,-0.088710597943,-0.562133312348722,-1.92377254247872,0.373148980361619,-1.39714190557329,-1.46148761812967,0.217343373447634,0.917700804776,-0.908934268247498,1.15563133068512,1.7395927205705,-0.349785634354485,1.52115558365219,-0.830051732505902,1.69005138862153,0.274804881478308,1.89569294966273,0.254376611614781,-0.908584254858199,0.193774504896536,-1.33810996928519,1.86163509843489,-1.48264336935586,0.360341764335072,0.905860929705221,0.0503894241217013,1.66903223075754,0.73735567154949,0.985646024936383,-0.582743658676296,-1.35640881427152,1.61871476807141,-0.238797849294085,-1.85373087014111,-1.1632750283634,1.92320934520433,-0.260423639099575,1.69882895522718,-0.346722060108413,1.10199767107693,-1.62722054493659,-0.714498505670052,-1.82006691420719,1.1065496109255,-1.65852921392467,0.304044239139932,0.831236944079267,-0.797638956223241,-1.17293549742198,-0.802499017219485,-1.86265453707343,0.0341845689992759,0.877265084276347,-1.64880026836375,-0.881322610007699,-1.22694255668533,-0.732771507938555,-0.252443208224194,1.49385036777692,-1.55715878210759,0.695129282670616,-0.812589774784968,0.744528753696695,1.01253220269211,1.94640238849469,0.68321473838597,-0.186377165852318,1.98144363840514,1.1565913816294,-0.479733342890194,0.285549113786418,1.59431783146314,0.51903935632251,-0.638164679930621,0.85658864195767,1.24848828807939,1.79395580956722,-0.850908984047441,-0.474096238972748,-1.0936863860381,-0.096911247975364,-1.8950009862753,1.37327667201903,1.94108571002501,-0.142547814296145,1.97285443621943,0.769207527000386,-1.16240623219262,1.44434907669854,1.62667200709404,-1.66000461893175,1.00667315841368,-0.517381403825619,-0.667523945405641,0.184272341043926,-0.870490611071976,-1.80961105023816,-1.08385432436782,0.0474065244556225,-1.47998486053138,1.59257093116692,0.202355387342425,-0.464513821503235,0.831064577899665,0.24367794997818,1.51624627522993,-2.0002046575692e+37
"4",0.061227024955553,-1.47199263570723,-0.853393382467328,1.58139073472907,0.344696086485859,-0.873968133312305,1.49291700829021,1.72895509560558,1.50304600096399,-0.748634206366188,0.0375773248191395,-0.820508067597353,1.55078615125623,-0.0887297604176787,-0.562133549127593,-1.92377254247872,0.373143600333369,-1.39714190557329,-1.46148761812967,0.217343373444949,0.917700698596214,-0.908934268247498,1.15563133065238,1.7395927205705,-0.349785634354485,1.52115558364955,-0.830051734317759,1.69005138862153,0.274804881472557,1.89569294966273,0.254376611614781,-0.908584254858199,0.193774504896536,-1.33810996998033,1.86163488546532,-1.48264336935586,0.360341764266283,0.905860929705221,0.0503894241217013,1.66903223075754,0.73735567154949,0.985646014967166,-0.582745101709616,-1.35640881427152,1.61871476807141,-0.238797849294085,-1.85373087014111,-1.16327534618402,1.92320934131767,-0.260424033176327,1.69882895522718,-0.346722060241889,1.10199767107693,-1.62722054493659,-0.714498505670052,-1.82006691420719,1.1065496109255,-1.65852921392467,0.304044200313013,0.831226394923355,-0.79763895625405,-1.17293549742198,-0.802499017219485,-1.8626548549018,0.0341845689992759,0.877265084276347,-1.64880026873281,-0.881322811509969,-1.22694255668533,-0.732771507938555,-0.252443208224194,1.49383193417723,-1.55715878210759,0.695129282670616,-0.812589774784968,0.744528753696695,1.01253220268979,1.94640238611705,0.68321473838597,-0.186377165852318,1.98144332058452,1.1565913816294,-0.479733342890194,0.285549113786418,1.59431783110941,0.519039252142149,-0.638164679930621,0.85658864195767,1.24848828807939,1.79395580956722,-0.850908984047441,-0.474096238972748,-1.0936863860381,-0.096911247975364,-1.8950009862753,1.37327667160188,1.94108550238221,-0.142547814296145,1.97285443621943,0.769207527000386,-1.16240623219262,1.44434907669854,1.62667200709404,-1.66000461893175,1.00667315841368,-0.517381403825619,-0.667523945405641,0.184272341010925,-0.870490623443205,-1.80961105023816,-1.08385432436782,0.0474065244556225,-1.47998486053138,1.59257093116692,0.202355387342425,-0.464513821503235,0.831064577899665,0.24367794997818,1.51624627522993,-1.99806543545803e+37
"5",0.0611221937084796,-1.47199272298439,-0.853419477575805,1.58139056361652,0.344689861542341,-0.873968133312305,1.49291675891552,1.72887777307051,1.50304600096399,-0.748634215146243,0.0375773241889668,-0.820508068893542,1.55078615125623,-0.0934237273535919,-0.562191560674209,-1.92377254247872,0.37182608068924,-1.39714190557329,-1.46148761812967,0.217343372763961,0.917674696155497,-0.908934268247498,1.15563132263446,1.7395927205705,-0.349785634354485,1.5211555829803,-0.830052178317528,1.69005138862153,0.274804880064125,1.89569294966273,0.254376611614781,-0.908584254858199,0.193774504896536,-1.33811014035856,1.861582731132,-1.48264336935586,0.360341747420384,0.905860929705221,0.0503894241217013,1.66903223075754,0.73735567154949,0.985643571311658,-0.583098469396355,-1.35640881427152,1.61871476807141,-0.238797849294085,-1.85373087014111,-1.16335317751816,1.92320838873688,-0.260520535620965,1.69882895522718,-0.346722092928891,1.10199767107693,-1.62722054493659,-0.714498505670052,-1.82006691420719,1.1065496109255,-1.65852921392467,0.304034684086344,0.828643000570998,-0.797638963798959,-1.17293549742198,-0.802499017219485,-1.86273268812585,0.0341845689992759,0.877265084276347,-1.64880035923847,-0.881372156361917,-1.22694255668533,-0.732771507938555,-0.252443208224194,1.48931771594032,-1.55715878210759,0.695129282670616,-0.812589774784968,0.744528753696695,1.01253220210776,1.94640180349107,0.68321473838597,-0.186377165852318,1.98136548925039,1.1565913816294,-0.479733342890194,0.285549113786418,1.59431774441434,0.519013739659645,-0.638164679930621,0.85658864195767,1.24848828807939,1.79395580956722,-0.850908984047441,-0.474096238972748,-1.0936863860381,-0.096911247975364,-1.8950009862753,1.3732765691661,1.94103465329604,-0.142547814296145,1.97285443621943,0.769207527000386,-1.16240623219262,1.44434907669854,1.62667200709404,-1.66000461893175,1.00667315841368,-0.517381403825619,-0.667523945405641,0.18427233284538,-0.870493654507347,-1.80961105023816,-1.08385432436875,0.0474065244556225,-1.47998486053138,1.59257093116692,0.202355387342425,-0.464513821503235,0.831064577899665,0.24367794997818,1.51624627522993,-1.53745549666358e+37
"6",0.0611221885662863,-1.47199272298869,-0.853419478855808,1.58139056360809,0.344689861236246,-0.873968133312305,1.49291675890324,1.72887776927787,1.50304600096399,-0.748634215146674,0.0375773241889299,-0.820508068893607,1.55078615125623,-0.0934239579477243,-0.562191563526406,-1.92377254247872,0.371826016063338,-1.39714190557329,-1.46148761812967,0.217343372763921,0.91767469488005,-0.908934268247498,1.15563132263406,1.7395927205705,-0.349785634354485,1.52115558298026,-0.83005217833938,1.69005138862153,0.274804880064056,1.89569294966273,0.254376611614781,-0.908584254858199,0.193774504896536,-1.33811014036696,1.86158272857376,-1.48264336935586,0.360341747419558,0.905860929705221,0.0503894241217013,1.66903223075754,0.73735567154949,0.985643571191185,-0.583098486724959,-1.35640881427152,1.61871476807141,-0.238797849294085,-1.85373087014111,-1.16335318133587,1.92320838868995,-0.260520540353687,1.69882895522718,-0.346722092930494,1.10199767107693,-1.62722054493659,-0.714498505670052,-1.82006691420719,1.1065496109255,-1.65852921392467,0.304034683617457,0.82864287385175,-0.797638963799329,-1.17293549742198,-0.802499017219485,-1.86273269194365,0.0341845689992759,0.877265084276347,-1.64880035924295,-0.881372158782038,-1.22694255668533,-0.732771507938555,-0.252443208224194,1.48931749451297,-1.55715878210759,0.695129282670616,-0.812589774784968,0.744528753696695,1.01253220210772,1.9464018034624,0.68321473838597,-0.186377165852318,1.98136548543267,1.1565913816294,-0.479733342890194,0.285549113786418,1.59431774441007,0.519013738408311,-0.638164679930621,0.85658864195767,1.24848828807939,1.79395580956722,-0.850908984047441,-0.474096238972748,-1.0936863860381,-0.096911247975364,-1.8950009862753,1.373276569161,1.94103465080202,-0.142547814296145,1.97285443621943,0.769207527000386,-1.16240623219262,1.44434907669854,1.62667200709404,-1.66000461893175,1.00667315841368,-0.517381403825619,-0.667523945405641,0.184272332844957,-0.870493654656391,-1.80961105023816,-1.08385432436875,0.0474065244556225,-1.47998486053138,1.59257093116692,0.202355387342425,-0.464513821503235,0.831064577899665,0.24367794997818,1.51624627522993,-1.53743573454544e+37
"7",0.0611221679979096,-1.47199272300591,-0.853419483975724,1.58139056357437,0.344689860011887,-0.873968133312305,1.49291675885412,1.72887775410764,1.50304600096399,-0.748634215148397,0.0375773241887826,-0.820508068893863,1.55078615125623,-0.093424880306585,-0.562191574934974,-1.92377254247872,0.371825757564716,-1.39714190557329,-1.46148761812967,0.217343372763762,0.917674689778362,-0.908934268247498,1.15563132263249,1.7395927205705,-0.349785634354485,1.5211555829801,-0.830052178426787,1.69005138862153,0.27480488006378,1.89569294966273,0.254376611614781,-0.908584254858199,0.193774504896536,-1.33811014040054,1.86158271834099,-1.48264336935586,0.360341747416253,0.905860929705221,0.0503894241217013,1.66903223075754,0.73735567154949,0.985643570709304,-0.583098556038038,-1.35640881427152,1.61871476807141,-0.238797849294085,-1.85373087014111,-1.16335319660642,1.92320838850223,-0.26052055928421,1.69882895522718,-0.346722092936907,1.10199767107693,-1.62722054493659,-0.714498505670052,-1.82006691420719,1.1065496109255,-1.65852921392467,0.304034681741945,0.828642366984531,-0.79763896380081,-1.17293549742198,-0.802499017219485,-1.86273270721457,0.0341845689992759,0.877265084276347,-1.64880035926083,-0.881372168462335,-1.22694255668533,-0.732771507938555,-0.252443208224194,1.48931660882068,-1.55715878210759,0.695129282670616,-0.812589774784968,0.744528753696695,1.0125322021076,1.94640180334773,0.68321473838597,-0.186377165852318,1.98136547016212,1.1565913816294,-0.479733342890194,0.285549113786418,1.59431774439298,0.519013733403072,-0.638164679930621,0.85658864195767,1.24848828807939,1.79395580956722,-0.850908984047441,-0.474096238972748,-1.0936863860381,-0.096911247975364,-1.8950009862753,1.37327656914061,1.94103464082611,-0.142547814296145,1.97285443621943,0.769207527000386,-1.16240623219262,1.44434907669854,1.62667200709404,-1.66000461893175,1.00667315841368,-0.517381403825619,-0.667523945405641,0.184272332843267,-0.870493655252557,-1.80961105023816,-1.08385432436875,0.0474065244556225,-1.47998486053138,1.59257093116692,0.202355387342425,-0.464513821503235,0.831064577899665,0.24367794997818,1.51624627522993,-1.53735669013696e+37
"8",0.0611221474305903,-1.47199272302312,-0.853419489095375,1.58139056354066,0.344689858787591,-0.873968133312305,1.49291675880501,1.72887773893819,1.50304600096399,-0.748634215150119,0.0375773241886352,-0.82050806889412,1.55078615125623,-0.0934258026183321,-0.562191586342961,-1.92377254247872,0.371825499079385,-1.39714190557329,-1.46148761812967,0.217343372763603,0.917674684676936,-0.908934268247498,1.15563132263092,1.7395927205705,-0.349785634354485,1.52115558297995,-0.83005217851419,1.69005138862153,0.274804880063504,1.89569294966273,0.254376611614781,-0.908584254858199,0.193774504896536,-1.33811014043412,1.86158270810874,-1.48264336935586,0.360341747412948,0.905860929705221,0.0503894241217013,1.66903223075754,0.73735567154949,0.985643570227446,-0.58309862534755,-1.35640881427152,1.61871476807141,-0.238797849294085,-1.85373087014111,-1.16335321187619,1.92320838831452,-0.260520578213759,1.69882895522718,-0.34672209294332,1.10199767107693,-1.62722054493659,-0.714498505670052,-1.82006691420719,1.1065496109255,-1.65852921392467,0.304034679866527,0.828641860143372,-0.79763896380229,-1.17293549742198,-0.802499017219485,-1.8627327224847,0.0341845689992759,0.877265084276347,-1.64880035927872,-0.881372178142134,-1.22694255668533,-0.732771507938555,-0.252443208224194,1.48931572317392,-1.55715878210759,0.695129282670616,-0.812589774784968,0.744528753696695,1.01253220210747,1.94640180323306,0.68321473838597,-0.186377165852318,1.98136545489235,1.1565913816294,-0.479733342890194,0.285549113786418,1.5943177443759,0.51901372839809,-0.638164679930621,0.85658864195767,1.24848828807939,1.79395580956722,-0.850908984047441,-0.474096238972748,-1.0936863860381,-0.096911247975364,-1.8950009862753,1.37327656912022,1.94103463085072,-0.142547814296145,1.97285443621943,0.769207527000386,-1.16240623219262,1.44434907669854,1.62667200709404,-1.66000461893175,1.00667315841368,-0.517381403825619,-0.667523945405641,0.184272332841576,-0.870493655848692,-1.80961105023816,-1.08385432436875,0.0474065244556225,-1.47998486053138,1.59257093116692,0.202355387342425,-0.464513821503235,0.831064577899665,0.24367794997818,1.51624627522993,-1.53727765385617e+37
"9",0.0611221422889917,-1.47199272302743,-0.853419490375231,1.58139056353223,0.34468985848153,-0.873968133312305,1.49291675879274,1.728877735146,1.50304600096399,-0.74863421515055,0.0375773241885984,-0.820508068894184,1.55078615125623,-0.0934260331859638,-0.562191589194831,-1.92377254247872,0.371825434460959,-1.39714190557329,-1.46148761812967,0.217343372763563,0.917674683401637,-0.908934268247498,1.15563132263052,1.7395927205705,-0.349785634354485,1.52115558297991,-0.830052178536039,1.69005138862153,0.274804880063434,1.89569294966273,0.254376611614781,-0.908584254858199,0.193774504896536,-1.33811014044252,1.8615827055508,-1.48264336935586,0.360341747412122,0.905860929705221,0.0503894241217013,1.66903223075754,0.73735567154949,0.985643570106987,-0.583098642674147,-1.35640881427152,1.61871476807141,-0.238797849294085,-1.85373087014111,-1.16335321569346,1.92320838826759,-0.260520582945934,1.69882895522718,-0.346722092944923,1.10199767107693,-1.62722054493659,-0.714498505670052,-1.82006691420719,1.1065496109255,-1.65852921392467,0.304034679397693,0.828641733438782,-0.79763896380266,-1.17293549742198,-0.802499017219485,-1.86273272630206,0.0341845689992759,0.877265084276347,-1.6488003592832,-0.881372180561975,-1.22694255668533,-0.732771507938555,-0.252443208224194,1.48931550177219,-1.55715878210759,0.695129282670616,-0.812589774784968,0.744528753696695,1.01253220210743,1.94640180320439,0.68321473838597,-0.186377165852318,1.98136545107508,1.1565913816294,-0.479733342890194,0.285549113786418,1.59431774437163,0.519013727146901,-0.638164679930621,0.85658864195767,1.24848828807939,1.79395580956722,-0.850908984047441,-0.474096238972748,-1.0936863860381,-0.096911247975364,-1.8950009862753,1.37327656911512,1.94103462835699,-0.142547814296145,1.97285443621943,0.769207527000386,-1.16240623219262,1.44434907669854,1.62667200709404,-1.66000461893175,1.00667315841368,-0.517381403825619,-0.667523945405641,0.184272332841154,-0.870493655997719,-1.80961105023816,-1.08385432436875,0.0474065244556225,-1.47998486053138,1.59257093116692,0.202355387342425,-0.464513821503235,0.831064577899665,0.24367794997818,1.51624627522993,-1.53725789630971e+37
"10",0.0611221371474593,-1.47199272303173,-0.85341949165507,1.5813905635238,0.344689858175473,-0.873968133312305,1.49291675878046,1.72887773135385,1.50304600096399,-0.748634215150981,0.0375773241885616,-0.820508068894248,1.55078615125623,-0.0934262637506513,-0.562191592046665,-1.92377254247872,0.371825369843363,-1.39714190557329,-1.46148761812967,0.217343372763524,0.917674682126355,-0.908934268247498,1.15563132263013,1.7395927205705,-0.349785634354485,1.52115558297987,-0.830052178557889,1.69005138862153,0.274804880063365,1.89569294966273,0.254376611614781,-0.908584254858199,0.193774504896536,-1.33811014045091,1.86158270299289,-1.48264336935586,0.360341747411295,0.905860929705221,0.0503894241217013,1.66903223075754,0.73735567154949,0.98564356998653,-0.583098660000522,-1.35640881427152,1.61871476807141,-0.238797849294085,-1.85373087014111,-1.16335321951068,1.92320838822067,-0.260520587678047,1.69882895522718,-0.346722092946526,1.10199767107693,-1.62722054493659,-0.714498505670052,-1.82006691420719,1.1065496109255,-1.65852921392467,0.304034678928865,0.82864160673582,-0.79763896380303,-1.17293549742198,-0.802499017219485,-1.86273273011937,0.0341845689992759,0.877265084276347,-1.64880035928767,-0.881372182981784,-1.22694255668533,-0.732771507938555,-0.252443208224194,1.48931528037331,-1.55715878210759,0.695129282670616,-0.812589774784968,0.744528753696695,1.0125322021074,1.94640180317573,0.68321473838597,-0.186377165852318,1.98136544725786,1.1565913816294,-0.479733342890194,0.285549113786418,1.59431774436735,0.519013725895727,-0.638164679930621,0.85658864195767,1.24848828807939,1.79395580956722,-0.850908984047441,-0.474096238972748,-1.0936863860381,-0.096911247975364,-1.8950009862753,1.37327656911002,1.94103462586328,-0.142547814296145,1.97285443621943,0.769207527000386,-1.16240623219262,1.44434907669854,1.62667200709404,-1.66000461893175,1.00667315841368,-0.517381403825619,-0.667523945405641,0.184272332840731,-0.870493656146744,-1.80961105023816,-1.08385432436875,0.0474065244556225,-1.47998486053138,1.59257093116692,0.202355387342425,-0.464513821503235,0.831064577899665,0.24367794997818,1.51624627522993,-1.5372381392711e+37
