"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","f0","gage","gb","gc","gd","gf","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","kj","kl","k0","lage","lb","ld","lf","lg","lj","l0","mage","mb","mc","mf","mg","mj","mk","ml","mp","mlabel","nage","nb","nf","ng","nj","nk","nl","n0","oage","ob","oe","of","og","oi1","oj","ok","ol","on","o0","page","pb","pf","pg","ph","pi1","pj","pk","pl","po","p0","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","labelo","labelp","label0","lp__"
"1",0.0902920260730006,1.86028217430701,-0.402267626518174,-1.35793649746784,-0.651050644899513,1.15830756892192,-0.7441228014286,1.49900703617092,1.06533807312095,1.53003971721452,-0.542545234159981,-0.253581988703877,-1.19249660081915,-0.184146131803525,-1.49099951705734,-1.84739867731756,0.20696522455005,1.78391096248121,-1.20394111775744,-0.304510051968118,-1.07313727144484,0.833997141441216,-1.0879968217773,-1.35483548441709,-1.37218548264725,1.27642916005098,0.636585757097614,-1.30485775145598,1.11431861704137,0.0997586755916693,-1.76667646688138,0.885176193027363,0.554372839478806,-1.21775388772215,1.74909652796672,1.79965389462664,-1.29634845146578,0.643603946710908,-1.71291290191492,-1.75772494970092,1.12416674042043,-0.353736757371244,1.13756318304717,0.0438592954407908,-0.465461095808844,0.111347348231763,0.85022832505388,-1.33297573497544,0.500299089150202,-0.382778302262972,0.484637060154497,0.538997042157569,1.41551471396082,0.146384317702172,-1.39671175373588,-1.24788188530032,0.372733220483668,0.243677942527599,0.752181377582065,0.468570973784172,0.390019355595204,0.240099464670487,-1.20430745723212,1.25224352986223,-1.23464069058145,-1.73947293758144,0.793491882792594,-1.79431625901189,0.0628525248753453,-0.372280534364342,-0.837936207681202,-0.768223849156523,-0.585456996387477,-1.39501282012607,0.2817089409693,1.13753715428905,-0.272569303859771,1.40726678561627,-1.85908280493744,1.05615437348805,-1.89209698639826,-0.321930687728356,1.37110311813414,-0.90587074212026,0.5948085232232,-0.146394618549294,0.00199595101720274,0.252365046042667,-1.16286417097148,-0.395736529507368,-0.917663413527912,1.31543491460728,0.895907650258419,1.34525569700263,0.20072732738338,-1.75635870987017,-0.925551582777964,-0.399422609410409,0.520160945474096,1.70282632971325,0.625970994044796,0.470706226528034,0.369898730801088,1.57963184819014,-1.61706965745799,-0.968678505768232,0.541142619473578,1.26069889768273,1.51228454991079,0.721054464864783,-1.96203199063183,1.90158798337754,-0.0979891160629056,1.60489342083262,-0.781560059270898,1.77323745400571,-1.92100439463108,-0.65185305851482,-1.80722546177981,-1.92124729846943,-6.87387806268461e+33
"2",0.0902920237155564,1.86028217430375,-0.40226762709014,-1.35793649746784,-0.651050644899559,1.15830756892192,-0.744122801431858,1.49900703443708,1.06533807312095,1.53003971721284,-0.542545234159981,-0.253581989275779,-1.19249660081915,-0.184146186070375,-1.49099951705759,-1.84739867731756,0.20696488870019,1.78391096248121,-1.20394111775744,-0.304510051971375,-1.07313727201681,0.833997141441216,-1.08799682177755,-1.35483548441709,-1.37218548264725,1.27642916005098,0.636585756526056,-1.30485775145598,1.11431861704092,0.0997586755916693,-1.76667646688138,0.885176193027363,0.554372839478806,-1.21775388772215,1.74909652681605,1.79965389462664,-1.29634845146694,0.643603946710908,-1.71291290191492,-1.75772494970092,1.12416674042043,-0.353736759914229,1.13756313179023,0.0438592954407908,-0.465461095808844,0.111347348231763,0.85022832505388,-1.33297573500451,0.500299085472543,-0.382778302262972,0.48463706014366,0.538997042157569,1.41551471396082,0.146384317702172,-1.39671175373588,-1.24788188530032,0.372733220483668,0.243677942527599,0.752181377582065,0.468570339900825,0.390018579918113,0.240099464484338,-1.20430745723212,1.25224352986223,-1.23464069058145,-1.73947293758144,0.793491838027823,-1.7943162595843,0.0628525248753453,-0.372280534364342,-0.837936207681202,-0.768223849156523,-0.585456996387477,-1.39501282012607,0.2817089409693,1.13753715428905,-0.272569303863029,1.4072667850443,-1.85908280493744,1.05615437348805,-1.89209698639826,-0.321930687728356,1.37110311813414,-0.90587074212026,0.5948085232232,-0.146394618549294,0.00199595101720274,0.252365046042667,-1.16286417097148,-0.395736529507368,-0.917663413527912,1.31543491460728,0.895907650258419,1.34525569700263,0.20072732738338,-1.75635870987017,-0.925551582777964,-0.399422609410409,0.520160945474096,1.70282632971325,0.625970994044796,0.470706226528034,0.369898730801088,1.57963184819014,-1.61706965745799,-0.968678505768232,0.541142619473578,1.26069889768268,1.51228454991079,0.721054464863554,-1.96203199063183,1.90158798337754,-0.0979891160629056,1.60489342083262,-0.781560059270898,1.77323745400571,-1.92100439463108,-0.65185305851482,-1.80722546177981,-1.92124729846943,-6.87341897708151e+33
"3",0.0902920213582697,1.86028217430049,-0.402267627662067,-1.35793649746784,-0.651050644899604,1.15830756892192,-0.744122801435115,1.49900703270335,1.06533807312095,1.53003971721117,-0.542545234159981,-0.253581989847643,-1.19249660081915,-0.1841462403336,-1.49099951705785,-1.84739867731756,0.20696455287276,1.78391096248121,-1.20394111775744,-0.304510051974632,-1.07313727258873,0.833997141441216,-1.08799682177781,-1.35483548441709,-1.37218548264725,1.27642916005098,0.636585755954537,-1.30485775145598,1.11431861704047,0.0997586755916693,-1.76667646688138,0.885176193027363,0.554372839478806,-1.21775388772215,1.74909652566545,1.79965389462664,-1.29634845146809,0.643603946710908,-1.71291290191492,-1.75772494970092,1.12416674042043,-0.353736762457045,1.13756308053672,0.0438592954407908,-0.465461095808844,0.111347348231763,0.85022832505388,-1.33297573503357,0.500299081795129,-0.382778302262972,0.484637060132824,0.538997042157569,1.41551471396082,0.146384317702172,-1.39671175373588,-1.24788188530032,0.372733220483668,0.243677942527599,0.752181377582065,0.468569706059812,0.390017804292828,0.240099464298202,-1.20430745723212,1.25224352986223,-1.23464069058145,-1.73947293758144,0.793491793266041,-1.79431626015668,0.0628525248753453,-0.372280534364342,-0.837936207681202,-0.768223849156523,-0.585456996387477,-1.39501282012607,0.2817089409693,1.13753715428905,-0.272569303866286,1.40726678447237,-1.85908280493744,1.05615437348805,-1.89209698639826,-0.321930687728356,1.37110311813414,-0.90587074212026,0.5948085232232,-0.146394618549294,0.00199595101720274,0.252365046042667,-1.16286417097148,-0.395736529507368,-0.917663413527912,1.31543491460728,0.895907650258419,1.34525569700263,0.20072732738338,-1.75635870987017,-0.925551582777964,-0.399422609410409,0.520160945474096,1.70282632971325,0.625970994044796,0.470706226528034,0.369898730801088,1.57963184819014,-1.61706965745799,-0.968678505768232,0.541142619473578,1.26069889768264,1.51228454991079,0.721054464862325,-1.96203199063183,1.90158798337754,-0.0979891160629056,1.60489342083262,-0.781560059270898,1.77323745400571,-1.92100439463108,-0.65185305851482,-1.80722546177981,-1.92124729846943,-6.87295995279703e+33
"4",0.0902914196380368,1.86028217346899,-0.402267773652119,-1.35793649746784,-0.651050644911328,1.15830756892192,-0.74412280226669,1.4990065901526,1.06533807312095,1.5300397167843,-0.542545234159981,-0.253582135821388,-1.19249660081915,-0.184160091546415,-1.49099951712324,-1.84739867731756,0.20687882967084,1.78391096248121,-1.20394111775744,-0.304510052806032,-1.07313741857853,0.833997141441216,-1.08799682184305,-1.35483548441709,-1.37218548264725,1.27642916005098,0.636585610068694,-1.30485775145598,1.11431861692567,0.0997586755916693,-1.76667646688138,0.885176193027363,0.554372839478806,-1.21775388772215,1.74909623196435,1.79965389462664,-1.29634845176324,0.643603946710908,-1.71291290191492,-1.75772494970092,1.12416674042043,-0.353737411535315,1.13754999758175,0.0438592954407908,-0.465461095808844,0.111347348231763,0.85022832505388,-1.33297574245309,0.500298143099715,-0.382778302262972,0.484637057366728,0.538997042157569,1.41551471396082,0.146384317702172,-1.39671175373588,-1.24788188530032,0.372733220483668,0.243677942527599,0.752181377582065,0.468407912015124,0.38981981844095,0.240099416785236,-1.20430745723212,1.25224352986223,-1.23464069058145,-1.73947293758144,0.793480367388661,-1.79431640626182,0.0628525248753453,-0.372280534364342,-0.837936207681202,-0.768223849156523,-0.585456996387477,-1.39501282012607,0.2817089409693,1.13753715428905,-0.272569304697789,1.40726663848233,-1.85908280493744,1.05615437348805,-1.89209698639826,-0.321930687728356,1.37110311813414,-0.90587074212026,0.5948085232232,-0.146394618549295,0.00199595101720274,0.252365046042667,-1.16286417097148,-0.395736529507368,-0.917663413527912,1.31543491460728,0.895907650258419,1.34525569700263,0.20072732738338,-1.75635870987017,-0.925551582777965,-0.399422609410409,0.520160945474096,1.70282632971325,0.625970994044796,0.470706226528034,0.369898730801088,1.57963184819014,-1.61706965745799,-0.968678505768232,0.541142619473578,1.26069889767072,1.51228454991079,0.721054464548578,-1.96203199063183,1.90158798337754,-0.0979891160629056,1.60489342083262,-0.781560059270898,1.77323745400571,-1.92100439463108,-0.65185305851482,-1.80722546177981,-1.92124729846943,-6.75678652599759e+33
"5",0.0902914190587102,1.86028217346819,-0.402267773792676,-1.35793649746784,-0.65105064491134,1.15830756892192,-0.744122802267491,1.49900658972652,1.06533807312095,1.53003971678389,-0.542545234159981,-0.253582135961929,-1.19249660081915,-0.184160104882139,-1.4909995171233,-1.84739867731756,0.206878747137906,1.78391096248121,-1.20394111775744,-0.304510052806833,-1.07313741871908,0.833997141441216,-1.08799682184311,-1.35483548441709,-1.37218548264725,1.27642916005098,0.636585609928238,-1.30485775145598,1.11431861692556,0.0997586755916693,-1.76667646688138,0.885176193027363,0.554372839478806,-1.21775388772215,1.74909623168158,1.79965389462664,-1.29634845176352,0.643603946710908,-1.71291290191492,-1.75772494970092,1.12416674042043,-0.353737412160237,1.13754998498569,0.0438592954407908,-0.465461095808844,0.111347348231763,0.85022832505388,-1.33297574246023,0.500298142195954,-0.382778302262972,0.484637057364065,0.538997042157569,1.41551471396082,0.146384317702172,-1.39671175373588,-1.24788188530032,0.372733220483668,0.243677942527599,0.752181377582065,0.468407756242435,0.389819627823368,0.240099416739491,-1.20430745723212,1.25224352986223,-1.23464069058145,-1.73947293758144,0.793480356388011,-1.79431640640249,0.0628525248753453,-0.372280534364342,-0.837936207681202,-0.768223849156523,-0.585456996387477,-1.39501282012607,0.2817089409693,1.13753715428905,-0.27256930469859,1.40726663834177,-1.85908280493744,1.05615437348805,-1.89209698639826,-0.321930687728356,1.37110311813414,-0.90587074212026,0.5948085232232,-0.146394618549295,0.00199595101720274,0.252365046042667,-1.16286417097148,-0.395736529507368,-0.917663413527912,1.31543491460728,0.895907650258419,1.34525569700263,0.20072732738338,-1.75635870987017,-0.925551582777965,-0.399422609410409,0.520160945474096,1.70282632971325,0.625970994044796,0.470706226528034,0.369898730801088,1.57963184819014,-1.61706965745799,-0.968678505768232,0.541142619473578,1.26069889767071,1.51228454991079,0.721054464548276,-1.96203199063183,1.90158798337754,-0.0979891160629056,1.60489342083262,-0.781560059270898,1.77323745400571,-1.92100439463108,-0.65185305851482,-1.80722546177981,-1.92124729846943,-6.75667562767949e+33
"6",0.0902914167414611,1.86028217346499,-0.40226777435489,-1.35793649746784,-0.651050644911385,1.15830756892192,-0.744122802270693,1.49900658802224,1.06533807312095,1.53003971678225,-0.542545234159981,-0.25358213652408,-1.19249660081915,-0.18416015822372,-1.49099951712355,-1.84739867731756,0.206878417014297,1.78391096248121,-1.20394111775744,-0.304510052810034,-1.0731374192813,0.833997141441216,-1.08799682184336,-1.35483548441709,-1.37218548264725,1.27642916005098,0.636585609366425,-1.30485775145598,1.11431861692512,0.0997586755916693,-1.76667646688138,0.885176193027363,0.554372839478806,-1.21775388772215,1.74909623055052,1.79965389462664,-1.29634845176466,0.643603946710908,-1.71291290191492,-1.75772494970092,1.12416674042043,-0.353737414659864,1.1375499346027,0.0438592954407908,-0.465461095808844,0.111347348231763,0.85022832505388,-1.3329757424888,0.500298138581,-0.382778302262972,0.484637057353413,0.538997042157569,1.41551471396082,0.146384317702172,-1.39671175373588,-1.24788188530032,0.372733220483668,0.243677942527599,0.752181377582065,0.468407133167017,0.389818865371815,0.240099416556517,-1.20430745723212,1.25224352986223,-1.23464069058145,-1.73947293758144,0.793480312386494,-1.79431640696514,0.0628525248753453,-0.372280534364342,-0.837936207681202,-0.768223849156523,-0.585456996387477,-1.39501282012607,0.2817089409693,1.13753715428905,-0.272569304701792,1.40726663777956,-1.85908280493744,1.05615437348805,-1.89209698639826,-0.321930687728356,1.37110311813414,-0.90587074212026,0.5948085232232,-0.146394618549295,0.00199595101720274,0.252365046042667,-1.16286417097148,-0.395736529507368,-0.917663413527912,1.31543491460728,0.895907650258419,1.34525569700263,0.20072732738338,-1.75635870987017,-0.925551582777965,-0.399422609410409,0.520160945474096,1.70282632971325,0.625970994044796,0.470706226528034,0.369898730801088,1.57963184819014,-1.61706965745799,-0.968678505768232,0.541142619473578,1.26069889767066,1.51228454991079,0.721054464547068,-1.96203199063183,1.90158798337754,-0.0979891160629056,1.60489342083262,-0.781560059270898,1.77323745400571,-1.92100439463108,-0.65185305851482,-1.80722546177981,-1.92124729846943,-6.75623206352925e+33
"7",0.0902914144243641,1.86028217346179,-0.402267774917067,-1.35793649746784,-0.65105064491143,1.15830756892192,-0.744122802273896,1.49900658631807,1.06533807312095,1.5300397167806,-0.542545234159981,-0.253582137086194,-1.19249660081915,-0.1841602115618,-1.4909995171238,-1.84739867731756,0.206878086912359,1.78391096248121,-1.20394111775744,-0.304510052813236,-1.07313741984347,0.833997141441216,-1.08799682184361,-1.35483548441709,-1.37218548264725,1.27642916005098,0.63658560880465,-1.30485775145598,1.11431861692468,0.0997586755916693,-1.76667646688138,0.885176193027363,0.554372839478806,-1.21775388772215,1.74909622941954,1.79965389462664,-1.2963484517658,0.643603946710908,-1.71291290191492,-1.75772494970092,1.12416674042043,-0.353737417159327,1.13754988422301,0.0438592954407908,-0.465461095808844,0.111347348231763,0.85022832505388,-1.33297574251737,0.500298134966283,-0.382778302262972,0.484637057342761,0.538997042157569,1.41551471396082,0.146384317702172,-1.39671175373588,-1.24788188530032,0.372733220483668,0.243677942527599,0.752181377582065,0.468406510132504,0.389818102970315,0.240099416373555,-1.20430745723212,1.25224352986223,-1.23464069058145,-1.73947293758144,0.793480268387867,-1.79431640752776,0.0628525248753453,-0.372280534364342,-0.837936207681202,-0.768223849156523,-0.585456996387477,-1.39501282012607,0.2817089409693,1.13753715428905,-0.272569304704994,1.40726663721738,-1.85908280493744,1.05615437348805,-1.89209698639826,-0.321930687728356,1.37110311813414,-0.90587074212026,0.5948085232232,-0.146394618549295,0.00199595101720274,0.252365046042667,-1.16286417097148,-0.395736529507368,-0.917663413527912,1.31543491460728,0.895907650258419,1.34525569700263,0.20072732738338,-1.75635870987017,-0.925551582777965,-0.399422609410409,0.520160945474096,1.70282632971325,0.625970994044796,0.470706226528034,0.369898730801088,1.57963184819014,-1.61706965745799,-0.968678505768232,0.541142619473578,1.26069889767062,1.51228454991079,0.721054464545859,-1.96203199063183,1.90158798337754,-0.0979891160629056,1.60489342083262,-0.781560059270898,1.77323745400571,-1.92100439463108,-0.65185305851482,-1.80722546177981,-1.92124729846943,-6.75578855761449e+33
"8",0.0902914138451231,1.86028217346099,-0.402267775057603,-1.35793649746784,-0.651050644911441,1.15830756892192,-0.744122802274696,1.49900658589205,1.06533807312095,1.53003971678019,-0.542545234159981,-0.253582137226714,-1.19249660081915,-0.184160224895554,-1.49099951712386,-1.84739867731756,0.206878004391614,1.78391096248121,-1.20394111775744,-0.304510052814036,-1.07313741998401,0.833997141441216,-1.08799682184368,-1.35483548441709,-1.37218548264725,1.27642916005098,0.636585608664214,-1.30485775145598,1.11431861692457,0.0997586755916693,-1.76667646688138,0.885176193027363,0.554372839478806,-1.21775388772215,1.74909622913681,1.79965389462664,-1.29634845176608,0.643603946710908,-1.71291290191492,-1.75772494970092,1.12416674042043,-0.353737417784156,1.13754987162882,0.0438592954407908,-0.465461095808844,0.111347348231763,0.85022832505388,-1.33297574252452,0.500298134062656,-0.382778302262972,0.484637057340098,0.538997042157569,1.41551471396082,0.146384317702172,-1.39671175373588,-1.24788188530032,0.372733220483668,0.243677942527599,0.752181377582065,0.468406354382822,0.389817912380888,0.240099416327817,-1.20430745723212,1.25224352986223,-1.23464069058145,-1.73947293758144,0.793480257388841,-1.79431640766841,0.0628525248753453,-0.372280534364342,-0.837936207681202,-0.768223849156523,-0.585456996387477,-1.39501282012607,0.2817089409693,1.13753715428905,-0.272569304705794,1.40726663707684,-1.85908280493744,1.05615437348805,-1.89209698639826,-0.321930687728356,1.37110311813414,-0.90587074212026,0.5948085232232,-0.146394618549295,0.00199595101720274,0.252365046042667,-1.16286417097148,-0.395736529507368,-0.917663413527912,1.31543491460728,0.895907650258419,1.34525569700263,0.20072732738338,-1.75635870987017,-0.925551582777965,-0.399422609410409,0.520160945474096,1.70282632971325,0.625970994044796,0.470706226528034,0.369898730801088,1.57963184819014,-1.61706965745799,-0.968678505768232,0.541142619473578,1.2606988976706,1.51228454991079,0.721054464545557,-1.96203199063183,1.90158798337754,-0.0979891160629056,1.60489342083262,-0.781560059270898,1.77323745400571,-1.92100439463108,-0.65185305851482,-1.80722546177981,-1.92124729846943,-6.75567769205312e+33
"9",0.0902914132658917,1.86028217346019,-0.402267775198137,-1.35793649746784,-0.651050644911452,1.15830756892192,-0.744122802275497,1.49900658546604,1.06533807312095,1.53003971677978,-0.542545234159981,-0.253582137367232,-1.19249660081915,-0.184160238229089,-1.49099951712393,-1.84739867731756,0.206877921872224,1.78391096248121,-1.20394111775744,-0.304510052814837,-1.07313742012454,0.833997141441216,-1.08799682184374,-1.35483548441709,-1.37218548264725,1.27642916005098,0.63658560852378,-1.30485775145598,1.11431861692446,0.0997586755916693,-1.76667646688138,0.885176193027363,0.554372839478806,-1.21775388772215,1.74909622885409,1.79965389462664,-1.29634845176636,0.643603946710908,-1.71291290191492,-1.75772494970092,1.12416674042043,-0.353737418408976,1.13754985903483,0.0438592954407908,-0.465461095808844,0.111347348231763,0.85022832505388,-1.33297574253166,0.500298133159043,-0.382778302262972,0.484637057337436,0.538997042157569,1.41551471396082,0.146384317702172,-1.39671175373588,-1.24788188530032,0.372733220483668,0.243677942527599,0.752181377582065,0.468406198635696,0.389817721794588,0.240099416282079,-1.20430745723212,1.25224352986223,-1.23464069058145,-1.73947293758144,0.793480246389997,-1.79431640780906,0.0628525248753453,-0.372280534364342,-0.837936207681202,-0.768223849156523,-0.585456996387477,-1.39501282012607,0.2817089409693,1.13753715428905,-0.272569304706595,1.40726663693631,-1.85908280493744,1.05615437348805,-1.89209698639826,-0.321930687728356,1.37110311813414,-0.90587074212026,0.5948085232232,-0.146394618549295,0.00199595101720274,0.252365046042667,-1.16286417097148,-0.395736529507368,-0.917663413527912,1.31543491460728,0.895907650258419,1.34525569700263,0.20072732738338,-1.75635870987017,-0.925551582777965,-0.399422609410409,0.520160945474096,1.70282632971325,0.625970994044796,0.470706226528034,0.369898730801088,1.57963184819014,-1.61706965745799,-0.968678505768232,0.541142619473578,1.26069889767059,1.51228454991079,0.721054464545255,-1.96203199063183,1.90158798337754,-0.0979891160629056,1.60489342083262,-0.781560059270898,1.77323745400571,-1.92100439463108,-0.65185305851482,-1.80722546177981,-1.92124729846943,-6.75556683013038e+33
"10",0.0902914126866697,1.86028217345939,-0.402267775338668,-1.35793649746784,-0.651050644911463,1.15830756892192,-0.744122802276297,1.49900658504003,1.06533807312095,1.53003971677937,-0.542545234159981,-0.253582137507748,-1.19249660081915,-0.184160251562405,-1.49099951712399,-1.84739867731756,0.206877839354188,1.78391096248121,-1.20394111775744,-0.304510052815637,-1.07313742026507,0.833997141441216,-1.0879968218438,-1.35483548441709,-1.37218548264725,1.27642916005098,0.636585608383349,-1.30485775145598,1.11431861692435,0.0997586755916693,-1.76667646688138,0.885176193027363,0.554372839478806,-1.21775388772215,1.74909622857137,1.79965389462664,-1.29634845176665,0.643603946710908,-1.71291290191492,-1.75772494970092,1.12416674042043,-0.353737419033785,1.13754984644104,0.0438592954407908,-0.465461095808844,0.111347348231763,0.85022832505388,-1.3329757425388,0.500298132255446,-0.382778302262972,0.484637057334773,0.538997042157569,1.41551471396082,0.146384317702172,-1.39671175373588,-1.24788188530032,0.372733220483668,0.243677942527599,0.752181377582065,0.468406042891126,0.389817531211416,0.240099416236343,-1.20430745723212,1.25224352986223,-1.23464069058145,-1.73947293758144,0.793480235391333,-1.7943164079497,0.0628525248753453,-0.372280534364342,-0.837936207681202,-0.768223849156523,-0.585456996387477,-1.39501282012607,0.2817089409693,1.13753715428905,-0.272569304707395,1.40726663679578,-1.85908280493744,1.05615437348805,-1.89209698639826,-0.321930687728356,1.37110311813414,-0.90587074212026,0.5948085232232,-0.146394618549295,0.00199595101720274,0.252365046042667,-1.16286417097148,-0.395736529507368,-0.917663413527912,1.31543491460728,0.895907650258419,1.34525569700263,0.20072732738338,-1.75635870987017,-0.925551582777965,-0.399422609410409,0.520160945474096,1.70282632971325,0.625970994044796,0.470706226528034,0.369898730801088,1.57963184819014,-1.61706965745799,-0.968678505768232,0.541142619473578,1.26069889767058,1.51228454991079,0.721054464544953,-1.96203199063183,1.90158798337754,-0.0979891160629056,1.60489342083262,-0.781560059270898,1.77323745400571,-1.92100439463108,-0.65185305851482,-1.80722546177981,-1.92124729846943,-6.75545597184634e+33
