"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","fg","f0","gage","gb","gc","gd","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","jk","jl","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","kl","k0","lage","lb","ld","lf","lg","l0","mage","mb","mc","mf","mg","mj","mk","ml","m0","nage","nb","nf","ng","nj","nk","nl","n0","oage","ob","oe","of","og","oi1","oj","ok","ol","on","o0","page","pb","pf","pg","ph","pi1","pj","pk","pl","pm","po","plabel","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","labelm","labelo","label0","lp__"
"1",-1.8342703607619,0.636316777543743,1.56437747671104,1.95312211661064,0.694041855487786,-1.01907859725913,0.00768024505139397,1.68859255184371,1.06908316721262,1.78163841442048,1.99272250727477,-1.75961378557924,-0.434526054826212,-1.02695690482775,-0.346067163051002,-1.37049441871351,-1.2789335247258,-0.863228104187929,-1.78136066030572,-1.94144571151786,-0.439086104632078,0.948758830126962,0.771593940610568,-0.404588840045268,-0.602887002680582,0.692739860888397,0.604014782209541,-0.105046784986753,-0.417806489372113,-1.84657172244283,-0.159265437022237,-1.87857186307999,1.5978583979494,1.25215161390837,1.13929243105424,-1.18705836966961,1.05675435598698,-0.877576751388423,-0.127016627659756,-1.83482432635263,1.71929300011098,-0.26582494138784,-1.76714270188206,-1.00576698151229,0.820863704473841,-1.65845577168614,1.83426544151587,-1.74941088187012,1.26092199256611,-1.14818358176564,-1.37153836616888,1.03965960508712,0.493202543445829,-1.49077279130298,-0.487858683781627,1.60956127495611,-1.90349990115547,0.277615100087085,0.41188510294171,0.261569353982324,-0.197609540538127,-0.225167188497436,1.02672459243753,-0.421855658422963,0.990972351852629,-1.38123291674351,-1.42146741889706,0.497485454559209,-0.0870961861173958,-1.20093770664215,0.426081609280323,-0.397674347367135,-0.651981482315067,-1.57421899744441,-1.84029371955677,0.733656154523803,1.74793376695472,-1.7182894199029,-1.27715441856313,1.65472301575643,-0.284850225084051,0.316937571045305,1.61239591737559,0.467037005426913,-0.332837092049415,1.54713906955624,0.262461667215313,0.352946077638009,1.89587356478215,-1.80702178152458,-0.736584962972583,-0.868330193067154,1.69593002919573,0.669289069976127,1.80465222671632,-0.239081107341207,0.0578286615075845,-0.924843307368701,1.86481923813673,-1.8239352837477,-1.34416977111185,-1.92529411128503,-0.403469569374985,1.75270815134649,1.59024235641623,-0.150591630931422,-1.78734729146206,0.666254241623853,0.536718073374477,-0.259836052470207,-1.37208918575182,-0.913804405642291,-0.0993085543348153,-0.264793795893093,-1.95656763774567,1.30737873000771,-0.219176455796312,-1.48164244341722,-0.949412538506779,-1.06746879583333,-3.51027017895309e+46
"2",-1.8342703607619,0.636316777543743,1.56437747671104,1.95312211661064,0.694041855487786,-1.01907859725913,0.00768024505139397,1.68859255184371,1.06908316721262,1.78163841347753,1.99272250727477,-1.75961378557924,-0.434526054826212,-1.02695690482775,-0.346067163051002,-1.37049441871351,-1.27893374655427,-0.863228104187929,-1.78136066030572,-1.94144571151786,-0.439086104632078,0.948758830126962,0.771593940610568,-0.404588840977294,-0.602887002680582,0.692739860888397,0.604014782209541,-0.105046784986753,-0.417806489427734,-1.84657172244283,-0.159265437022237,-1.87857186307999,1.5978583979494,1.25215161390837,1.13929243105424,-1.18705836966961,1.05675435410721,-0.877576751388423,-0.127016627659756,-1.83482432635263,1.71929300011098,-0.26582494138784,-1.76714270188206,-1.00576698151229,0.820863704473841,-1.65845577168614,1.83426544151587,-1.74941088187012,1.26092199256611,-1.14818358176564,-1.37153836616888,1.03965960508712,0.493202539482346,-1.49077279130298,-0.487858683781627,1.60956127495611,-1.90349990115547,0.277615100087085,0.41188510294171,0.261569353982324,-0.197609540538127,-0.225167188497436,1.02672448715716,-0.421855658422963,0.990972351852629,-1.38123291674351,-1.42146741889706,0.497485454559209,-0.0870961861173958,-1.20093770664215,0.426081609280323,-0.397674347367135,-0.651981482315067,-1.57421899744441,-1.84029371955677,0.733656154523803,1.74793376695472,-1.7182894199029,-1.27715441856313,1.65472301575643,-0.284850225084051,0.316937571045305,1.61239591737559,0.467037005426913,-0.332837092049415,1.54713906955624,0.262461667215313,0.352946077638009,1.89587356478215,-1.80702178152458,-0.736584962972583,-0.868330193067154,1.69593002919573,0.669289069976127,1.80465222671632,-0.239081107341207,0.0578286615075845,-0.924843307368701,1.86481923813673,-1.8239352837477,-1.34416977111185,-1.92529411128503,-0.403469569374985,1.75270815134649,1.59024235641623,-0.150591630931422,-1.78734729146206,0.666254241623853,0.536718073374477,-0.259836052508315,-1.37208918575182,-0.913804405642291,-0.0993085543348153,-0.264793795893093,-1.95656763774567,1.30737873000771,-0.219176455796312,-1.48164244341722,-0.949412538506779,-1.06746879583333,-3.51023333562806e+46
"3",-1.8342703607619,0.636316777543743,1.56437747671104,1.95312211661064,0.694041855487786,-1.01907859725913,0.00768024505139397,1.68859255184371,1.06908316721262,1.78163841253459,1.99272250727477,-1.75961378557924,-0.434526054826212,-1.02695690482775,-0.346067163051002,-1.37049441871351,-1.27893396838021,-0.863228104187929,-1.78136066030572,-1.94144571151786,-0.439086104632078,0.948758830126962,0.771593940610568,-0.40458884190931,-0.602887002680582,0.692739860888397,0.604014782209541,-0.105046784986753,-0.417806489483355,-1.84657172244283,-0.159265437022237,-1.87857186307999,1.5978583979494,1.25215161390837,1.13929243105424,-1.18705836966961,1.05675435222747,-0.877576751388423,-0.127016627659756,-1.83482432635263,1.71929300011098,-0.26582494138784,-1.76714270188206,-1.00576698151229,0.820863704473841,-1.65845577168614,1.83426544151587,-1.74941088187012,1.26092199256611,-1.14818358176564,-1.37153836616888,1.03965960508712,0.493202535518905,-1.49077279130298,-0.487858683781627,1.60956127495611,-1.90349990115547,0.277615100087085,0.41188510294171,0.261569353982324,-0.197609540538127,-0.225167188497436,1.02672438187789,-0.421855658422963,0.990972351852629,-1.38123291674351,-1.42146741889706,0.497485454559209,-0.0870961861173958,-1.20093770664215,0.426081609280323,-0.397674347367135,-0.651981482315067,-1.57421899744441,-1.84029371955677,0.733656154523803,1.74793376695472,-1.7182894199029,-1.27715441856313,1.65472301575643,-0.284850225084051,0.316937571045305,1.61239591737559,0.467037005426913,-0.332837092049415,1.54713906955624,0.262461667215313,0.352946077638009,1.89587356478215,-1.80702178152458,-0.736584962972583,-0.868330193067154,1.69593002919573,0.669289069976127,1.80465222671632,-0.239081107341207,0.0578286615075845,-0.924843307368701,1.86481923813673,-1.8239352837477,-1.34416977111185,-1.92529411128503,-0.403469569374985,1.75270815134649,1.59024235641623,-0.150591630931422,-1.78734729146206,0.666254241623853,0.536718073374477,-0.259836052546424,-1.37208918575182,-0.913804405642291,-0.0993085543348153,-0.264793795893093,-1.95656763774567,1.30737873000771,-0.219176455796312,-1.48164244341722,-0.949412538506779,-1.06746879583333,-3.51019649307676e+46
"4",-1.8342703607619,0.636316777543743,1.56437747671104,1.95312211661064,0.694041855487786,-1.01907859725913,0.00768024505139397,1.68859255184371,1.06908316721262,1.78163840876289,1.99272250727477,-1.75961378557924,-0.434526054826212,-1.02695690482775,-0.346067163051002,-1.37049441871351,-1.27893485566887,-0.863228104187929,-1.78136066030572,-1.94144571151786,-0.439086104632078,0.948758830126962,0.771593940610568,-0.404588845637315,-0.602887002680582,0.692739860888397,0.604014782209541,-0.105046784986753,-0.417806489705836,-1.84657172244283,-0.159265437022237,-1.87857186307999,1.5978583979494,1.25215161390837,1.13929243105424,-1.18705836966961,1.05675434470861,-0.877576751388423,-0.127016627659756,-1.83482432635263,1.71929300011098,-0.26582494138784,-1.76714270188206,-1.00576698151229,0.820863704473841,-1.65845577168614,1.83426544151587,-1.74941088187012,1.26092199256611,-1.14818358176564,-1.37153836616888,1.03965960508712,0.493202519665389,-1.49077279130298,-0.487858683781627,1.60956127495611,-1.90349990115547,0.277615100087085,0.41188510294171,0.261569353982324,-0.197609540538127,-0.225167188497436,1.02672396076745,-0.421855658422963,0.990972351852629,-1.38123291674351,-1.42146741889706,0.497485454559209,-0.0870961861173958,-1.20093770664215,0.426081609280323,-0.397674347367135,-0.651981482315067,-1.57421899744441,-1.84029371955677,0.733656154523803,1.74793376695472,-1.7182894199029,-1.27715441856313,1.65472301575643,-0.284850225084051,0.316937571045305,1.61239591737559,0.467037005426913,-0.332837092049415,1.54713906955624,0.262461667215313,0.352946077638009,1.89587356478215,-1.80702178152458,-0.736584962972583,-0.868330193067154,1.69593002919573,0.669289069976127,1.80465222671632,-0.239081107341207,0.0578286615075845,-0.924843307368701,1.86481923813673,-1.8239352837477,-1.34416977111185,-1.92529411128503,-0.403469569374985,1.75270815134649,1.59024235641623,-0.150591630931422,-1.78734729146206,0.666254241623853,0.536718073374477,-0.259836052698854,-1.37208918575182,-0.913804405642291,-0.0993085543348153,-0.264793795893093,-1.95656763774567,1.30737873000771,-0.219176455796312,-1.48164244341722,-0.949412538506779,-1.06746879583333,-3.51004912906095e+46
"5",-1.8342703607619,0.636316777543743,1.56437747671104,1.95312211661064,0.694041855487786,-1.01907859725913,0.00768024505139397,1.68859255184371,1.06908316721262,1.78163839367703,1.99272250727477,-1.75961378557924,-0.434526054826212,-1.02695690482775,-0.346067163051002,-1.37049441871351,-1.27893840458135,-0.863228104187929,-1.78136066030572,-1.94144571151786,-0.439086104632078,0.948758830126962,0.771593940610568,-0.404588860548395,-0.602887002680582,0.692739860888397,0.604014782209541,-0.105046784986753,-0.417806490595698,-1.84657172244283,-0.159265437022237,-1.87857186307999,1.5978583979494,1.25215161390837,1.13929243105424,-1.18705836966961,1.05675431463508,-0.877576751388423,-0.127016627659756,-1.83482432635263,1.71929300011098,-0.26582494138784,-1.76714270188206,-1.00576698151229,0.820863704473841,-1.65845577168614,1.83426544151587,-1.74941088187012,1.26092199256611,-1.14818358176564,-1.37153836616888,1.03965960508712,0.493202456255338,-1.49077279130298,-0.487858683781627,1.60956127495611,-1.90349990115547,0.277615100087085,0.41188510294171,0.261569353982324,-0.197609540538127,-0.225167188497436,1.02672227643174,-0.421855658422963,0.990972351852629,-1.38123291674351,-1.42146741889706,0.497485454559209,-0.0870961861173958,-1.20093770664215,0.426081609280323,-0.397674347367135,-0.651981482315067,-1.57421899744441,-1.84029371955677,0.733656154523803,1.74793376695472,-1.7182894199029,-1.27715441856313,1.65472301575643,-0.284850225084051,0.316937571045305,1.61239591737559,0.467037005426913,-0.332837092049415,1.54713906955624,0.262461667215313,0.352946077638009,1.89587356478215,-1.80702178152458,-0.736584962972583,-0.868330193067154,1.69593002919573,0.669289069976127,1.80465222671632,-0.239081107341207,0.0578286615075845,-0.924843307368701,1.86481923813673,-1.8239352837477,-1.34416977111185,-1.92529411128503,-0.403469569374985,1.75270815134649,1.59024235641623,-0.150591630931422,-1.78734729146206,0.666254241623853,0.536718073374477,-0.259836053308535,-1.37208918575182,-0.913804405642291,-0.0993085543348153,-0.264793795893093,-1.95656763774567,1.30737873000771,-0.219176455796312,-1.48164244341722,-0.949412538506779,-1.06746879583333,-3.5094597720144e+46
"6",-1.8342703607619,0.636316777543743,1.56437747671104,1.95312211661064,0.694041855487786,-1.01907859725913,0.00768024505139397,1.68859255184371,1.06908316721262,1.78163837859369,1.99272250727477,-1.75961378557924,-0.434526054826212,-1.02695690482775,-0.346067163051002,-1.37049441871351,-1.27894195284824,-0.863228104187929,-1.78136066030572,-1.94144571151786,-0.439086104632078,0.948758830126962,0.771593940610568,-0.404588875456975,-0.602887002680582,0.692739860888397,0.604014782209541,-0.105046784986753,-0.4178064914854,-1.84657172244283,-0.159265437022237,-1.87857186307999,1.5978583979494,1.25215161390837,1.13929243105424,-1.18705836966961,1.0567542845666,-0.877576751388423,-0.127016627659756,-1.83482432635263,1.71929300011098,-0.26582494138784,-1.76714270188206,-1.00576698151229,0.820863704473841,-1.65845577168614,1.83426544151587,-1.74941088187012,1.26092199256611,-1.14818358176564,-1.37153836616888,1.03965960508712,0.493202392855977,-1.49077279130298,-0.487858683781627,1.60956127495611,-1.90349990115547,0.277615100087085,0.41188510294171,0.261569353982324,-0.197609540538127,-0.225167188497436,1.02672059237884,-0.421855658422963,0.990972351852629,-1.38123291674351,-1.42146741889706,0.497485454559209,-0.0870961861173958,-1.20093770664215,0.426081609280323,-0.397674347367135,-0.651981482315067,-1.57421899744441,-1.84029371955677,0.733656154523803,1.74793376695472,-1.7182894199029,-1.27715441856313,1.65472301575643,-0.284850225084051,0.316937571045305,1.61239591737559,0.467037005426913,-0.332837092049415,1.54713906955624,0.262461667215313,0.352946077638009,1.89587356478215,-1.80702178152458,-0.736584962972583,-0.868330193067154,1.69593002919573,0.669289069976127,1.80465222671632,-0.239081107341207,0.0578286615075845,-0.924843307368701,1.86481923813673,-1.8239352837477,-1.34416977111185,-1.92529411128503,-0.403469569374985,1.75270815134649,1.59024235641623,-0.150591630931422,-1.78734729146206,0.666254241623853,0.536718073374477,-0.259836053918107,-1.37208918575182,-0.913804405642291,-0.0993085543348153,-0.264793795893093,-1.95656763774567,1.30737873000771,-0.219176455796312,-1.48164244341722,-0.949412538506779,-1.06746879583333,-3.5088706129375e+46
"7",-1.8342703607619,0.636316777543743,1.56437747671104,1.95312211661064,0.694041855487786,-1.01907859725913,0.00768024505139397,1.68859255184371,1.06908316721262,1.78163837482341,1.99272250727477,-1.75961378557924,-0.434526054826212,-1.02695690482775,-0.346067163051002,-1.37049441871351,-1.27894283977378,-0.863228104187929,-1.78136066030572,-1.94144571151786,-0.439086104632078,0.948758830126962,0.771593940610568,-0.404588879183573,-0.602887002680582,0.692739860888397,0.604014782209541,-0.105046784986753,-0.41780649170779,-1.84657172244283,-0.159265437022237,-1.87857186307999,1.5978583979494,1.25215161390837,1.13929243105424,-1.18705836966961,1.05675427705059,-0.877576751388423,-0.127016627659756,-1.83482432635263,1.71929300011098,-0.26582494138784,-1.76714270188206,-1.00576698151229,0.820863704473841,-1.65845577168614,1.83426544151587,-1.74941088187012,1.26092199256611,-1.14818358176564,-1.37153836616888,1.03965960508712,0.493202377008475,-1.49077279130298,-0.487858683781627,1.60956127495611,-1.90349990115547,0.277615100087085,0.41188510294171,0.261569353982324,-0.197609540538127,-0.225167188497436,1.02672017142746,-0.421855658422963,0.990972351852629,-1.38123291674351,-1.42146741889706,0.497485454559209,-0.0870961861173958,-1.20093770664215,0.426081609280323,-0.397674347367135,-0.651981482315067,-1.57421899744441,-1.84029371955677,0.733656154523803,1.74793376695472,-1.7182894199029,-1.27715441856313,1.65472301575643,-0.284850225084051,0.316937571045305,1.61239591737559,0.467037005426913,-0.332837092049415,1.54713906955624,0.262461667215313,0.352946077638009,1.89587356478215,-1.80702178152458,-0.736584962972583,-0.868330193067154,1.69593002919573,0.669289069976127,1.80465222671632,-0.239081107341207,0.0578286615075845,-0.924843307368701,1.86481923813673,-1.8239352837477,-1.34416977111185,-1.92529411128503,-0.403469569374985,1.75270815134649,1.59024235641623,-0.150591630931422,-1.78734729146206,0.666254241623853,0.536718073374477,-0.259836054070476,-1.37208918575182,-0.913804405642291,-0.0993085543348153,-0.264793795893093,-1.95656763774567,1.30737873000771,-0.219176455796312,-1.48164244341722,-0.949412538506779,-1.06746879583333,-3.50872336027216e+46
"8",-1.8342703607619,0.636316777543743,1.56437747671104,1.95312211661064,0.694041855487786,-1.01907859725913,0.00768024505139397,1.68859255184371,1.06908316721262,1.78163837388088,1.99272250727477,-1.75961378557924,-0.434526054826212,-1.02695690482775,-0.346067163051002,-1.37049441871351,-1.27894306149635,-0.863228104187929,-1.78136066030572,-1.94144571151786,-0.439086104632078,0.948758830126962,0.771593940610568,-0.404588880115188,-0.602887002680582,0.692739860888397,0.604014782209541,-0.105046784986753,-0.417806491763385,-1.84657172244283,-0.159265437022237,-1.87857186307999,1.5978583979494,1.25215161390837,1.13929243105424,-1.18705836966961,1.05675427517165,-0.877576751388423,-0.127016627659756,-1.83482432635263,1.71929300011098,-0.26582494138784,-1.76714270188206,-1.00576698151229,0.820863704473841,-1.65845577168614,1.83426544151587,-1.74941088187012,1.26092199256611,-1.14818358176564,-1.37153836616888,1.03965960508712,0.493202373046746,-1.49077279130298,-0.487858683781627,1.60956127495611,-1.90349990115547,0.277615100087085,0.41188510294171,0.261569353982324,-0.197609540538127,-0.225167188497436,1.02672006619347,-0.421855658422963,0.990972351852629,-1.38123291674351,-1.42146741889706,0.497485454559209,-0.0870961861173958,-1.20093770664215,0.426081609280323,-0.397674347367135,-0.651981482315067,-1.57421899744441,-1.84029371955677,0.733656154523803,1.74793376695472,-1.7182894199029,-1.27715441856313,1.65472301575643,-0.284850225084051,0.316937571045305,1.61239591737559,0.467037005426913,-0.332837092049415,1.54713906955624,0.262461667215313,0.352946077638009,1.89587356478215,-1.80702178152458,-0.736584962972583,-0.868330193067154,1.69593002919573,0.669289069976127,1.80465222671632,-0.239081107341207,0.0578286615075845,-0.924843307368701,1.86481923813673,-1.8239352837477,-1.34416977111185,-1.92529411128503,-0.403469569374985,1.75270815134649,1.59024235641623,-0.150591630931422,-1.78734729146206,0.666254241623853,0.536718073374477,-0.259836054108566,-1.37208918575182,-0.913804405642291,-0.0993085543348153,-0.264793795893093,-1.95656763774567,1.30737873000771,-0.219176455796312,-1.48164244341722,-0.949412538506779,-1.06746879583333,-3.50868654942409e+46
"9",-1.8342703607619,0.636316777543743,1.56437747671104,1.95312211661064,0.694041855487786,-1.01907859725913,0.00768024505139397,1.68859255184371,1.06908316721262,1.78163837293835,1.99272250727477,-1.75961378557924,-0.434526054826212,-1.02695690482775,-0.346067163051002,-1.37049441871351,-1.27894328321639,-0.863228104187929,-1.78136066030572,-1.94144571151786,-0.439086104632078,0.948758830126962,0.771593940610568,-0.404588881046794,-0.602887002680582,0.692739860888397,0.604014782209541,-0.105046784986753,-0.41780649181898,-1.84657172244283,-0.159265437022237,-1.87857186307999,1.5978583979494,1.25215161390837,1.13929243105424,-1.18705836966961,1.05675427329273,-0.877576751388423,-0.127016627659756,-1.83482432635263,1.71929300011098,-0.26582494138784,-1.76714270188206,-1.00576698151229,0.820863704473841,-1.65845577168614,1.83426544151587,-1.74941088187012,1.26092199256611,-1.14818358176564,-1.37153836616888,1.03965960508712,0.493202369085058,-1.49077279130298,-0.487858683781627,1.60956127495611,-1.90349990115547,0.277615100087085,0.41188510294171,0.261569353982324,-0.197609540538127,-0.225167188497436,1.0267199609606,-0.421855658422963,0.990972351852629,-1.38123291674351,-1.42146741889706,0.497485454559209,-0.0870961861173958,-1.20093770664215,0.426081609280323,-0.397674347367135,-0.651981482315067,-1.57421899744441,-1.84029371955677,0.733656154523803,1.74793376695472,-1.7182894199029,-1.27715441856313,1.65472301575643,-0.284850225084051,0.316937571045305,1.61239591737559,0.467037005426913,-0.332837092049415,1.54713906955624,0.262461667215313,0.352946077638009,1.89587356478215,-1.80702178152458,-0.736584962972583,-0.868330193067154,1.69593002919573,0.669289069976127,1.80465222671632,-0.239081107341207,0.0578286615075845,-0.924843307368701,1.86481923813673,-1.8239352837477,-1.34416977111185,-1.92529411128503,-0.403469569374985,1.75270815134649,1.59024235641623,-0.150591630931422,-1.78734729146206,0.666254241623853,0.536718073374477,-0.259836054146657,-1.37208918575182,-0.913804405642291,-0.0993085543348153,-0.264793795893093,-1.95656763774567,1.30737873000771,-0.219176455796312,-1.48164244341722,-0.949412538506779,-1.06746879583333,-3.50864973934876e+46
"10",-1.8342703607619,0.636316777543743,1.56437747671104,1.95312211661064,0.694041855487786,-1.01907859725913,0.00768024505139397,1.68859255184371,1.06908316721262,1.78163837199584,1.99272250727477,-1.75961378557924,-0.434526054826212,-1.02695690482775,-0.346067163051002,-1.37049441871351,-1.27894350493392,-0.863228104187929,-1.78136066030572,-1.94144571151786,-0.439086104632078,0.948758830126962,0.771593940610568,-0.40458888197839,-0.602887002680582,0.692739860888397,0.604014782209541,-0.105046784986753,-0.417806491874574,-1.84657172244283,-0.159265437022237,-1.87857186307999,1.5978583979494,1.25215161390837,1.13929243105424,-1.18705836966961,1.05675427141384,-0.877576751388423,-0.127016627659756,-1.83482432635263,1.71929300011098,-0.26582494138784,-1.76714270188206,-1.00576698151229,0.820863704473841,-1.65845577168614,1.83426544151587,-1.74941088187012,1.26092199256611,-1.14818358176564,-1.37153836616888,1.03965960508712,0.493202365123412,-1.49077279130298,-0.487858683781627,1.60956127495611,-1.90349990115547,0.277615100087085,0.41188510294171,0.261569353982324,-0.197609540538127,-0.225167188497436,1.02671985572882,-0.421855658422963,0.990972351852629,-1.38123291674351,-1.42146741889706,0.497485454559209,-0.0870961861173958,-1.20093770664215,0.426081609280323,-0.397674347367135,-0.651981482315067,-1.57421899744441,-1.84029371955677,0.733656154523803,1.74793376695472,-1.7182894199029,-1.27715441856313,1.65472301575643,-0.284850225084051,0.316937571045305,1.61239591737559,0.467037005426913,-0.332837092049415,1.54713906955624,0.262461667215313,0.352946077638009,1.89587356478215,-1.80702178152458,-0.736584962972583,-0.868330193067154,1.69593002919573,0.669289069976127,1.80465222671632,-0.239081107341207,0.0578286615075845,-0.924843307368701,1.86481923813673,-1.8239352837477,-1.34416977111185,-1.92529411128503,-0.403469569374985,1.75270815134649,1.59024235641623,-0.150591630931422,-1.78734729146206,0.666254241623853,0.536718073374477,-0.259836054184747,-1.37208918575182,-0.913804405642291,-0.0993085543348153,-0.264793795893093,-1.95656763774567,1.30737873000771,-0.219176455796312,-1.48164244341722,-0.949412538506779,-1.06746879583333,-3.50861293004611e+46
