"","ageb","age0","b0","cage","cb","c0","dage","db","dc","d0","eage","eb","e0","fage","fb","fc","fd","fe","f0","gage","gb","gc","gd","gf","g0","hage","hb","hc","hd","he","hf","hg","h0","i1age","i1b","i1c","i1d","i1f","i1g","i1h","i10","jage","jb","jf","jg","ji1","j0","kage","kb","kc","kd","ke","kf","kg","kh","ki1","kj","kl","k0","lage","lb","ld","lf","lg","lj","l0","mage","mb","mc","mf","mg","mj","mk","ml","mp","mlabel","nage","nb","nf","ng","nj","nk","nl","n0","oage","ob","oe","of","og","oi1","oj","ok","ol","on","op","o0","page","pb","pf","pg","ph","pi1","pj","pk","pl","p0","labelage","labelb","labelc","labeld","labelf","labelg","labelh","labeli1","labelj","labelk","labell","labelo","labelp","label0","lp__"
"1",1.8848203395731,1.4199240891625,-1.70818870598037,-0.60411639460968,0.935352435407792,-1.16938921649357,1.31103942143438,-0.956111582541203,-0.74475731144153,1.16268296166823,0.792258787962727,-0.426292743882522,1.32496164457253,0.306548174483023,0.238810573726628,-1.38521632511569,-1.85741469624344,1.65489439960612,-1.14626306415471,1.12630875853023,-0.191299811172059,-0.954357330722143,0.831381523748306,-1.95343815348841,0.692996812797024,0.32278410892905,-1.25680033673579,1.50956590185997,1.84806780467454,-1.9551337045345,1.57508110415981,1.73593461573607,-1.78488461184319,0.531604905588687,-1.28888267359903,0.946100822354048,-1.61745396959644,1.10950717675389,1.99479099714757,0.947453832943472,-1.24334616722901,-1.41756653716789,-0.333053923389916,-1.72241394600254,-0.755214147711367,-0.451922663890454,0.540004892239997,0.660437914782803,1.51599731705261,-1.0291076062728,-0.60462135262668,1.18299339047514,-0.709998153643609,1.08343197273796,1.09598404646601,0.116924653786942,1.65312681436282,0.467251271094945,0.131797777178981,0.0384077188551056,-0.101728852218462,-1.69706880391944,-0.845795708121001,-1.7110225461181,0.484132660730095,-1.90479328847128,-0.469336564762257,-0.886454599062805,-1.46926038076933,1.43573050176391,-1.88631437263593,-1.2986051120843,0.559695605250924,-1.57913214704272,-0.215634790502764,-1.48140989774896,-1.63567444290767,-0.847583347401093,-1.49520519961959,0.89393694925987,1.55504102731205,-1.43869294213485,-1.09630853416516,-1.93131931596131,-0.995892976389626,1.0106741171883,1.96718100885747,1.16006980452966,1.93772010255788,1.41490178261025,1.64916488177978,-0.529325364866285,-0.652732918101843,0.743716219421287,-0.211483514955073,0.0354523821961621,0.535933486022196,-0.242370495765644,-1.82701692037445,1.13479462898911,-1.8160908204428,0.967130850615563,-1.45521256459647,-1.55389067047955,-0.373979693354226,1.51457601518069,1.57735919442112,-1.14281920284503,-1.25425794714418,0.965273106011323,-1.2946747631496,0.437689124439501,-0.850465242350479,-1.00479090512358,-0.852483936807405,-0.0354762333682535,0.591586134804603,-1.88100707426975,0.112120295708229,-1.35942303059175,-2.92998566489741e+32
"2",1.8848203362633,1.4199236822592,-1.70818870640769,-0.60411697719617,0.935352435010699,-1.16938921649357,1.31103820374698,-0.956111582675457,-0.74475731144153,1.16268296166823,0.792258787962727,-0.426292743882522,1.32496164457253,0.306467307728781,0.238724193420092,-1.38521632511569,-1.85741469624344,1.65489439960612,-1.14626306415471,1.1263084094997,-0.191299811172877,-0.954357330722143,0.831381523748306,-1.95343815348841,0.692996812797024,0.322784108909668,-1.25680033673579,1.50956590185997,1.84806780467454,-1.9551337045345,1.57508110415981,1.73593461573607,-1.78488461184319,0.531604096966832,-1.28888267404108,0.946100822354048,-1.61745396959644,1.10950717675389,1.99479099714757,0.947453832943472,-1.24334616722901,-1.41756713844526,-0.333053926832298,-1.72241394600254,-0.755214147711367,-0.451922663890454,0.540004890878169,0.660435019568052,1.51599731281241,-1.0291076062728,-0.60462135262668,1.18299339047514,-0.709998153643609,1.08343197273796,1.09598404646601,0.116924653786942,1.65312662343538,0.467251271094945,0.131797777178981,0.0383873976182706,-0.101728861333326,-1.69706880391944,-0.845795708121001,-1.7110225461181,0.483958800184305,-1.90479328847128,-0.4693370467132,-0.886454599873488,-1.46926038076933,1.43573050176391,-1.88631437263593,-1.29860511378009,0.559695605250924,-1.57913214704272,-0.215634790502764,-1.48140989774896,-1.63567445622742,-0.847583347825054,-1.49520519961959,0.89393694925987,1.55504102610629,-1.43869294213485,-1.09630853416516,-1.93131931596131,-0.99589336997318,1.01067411718495,1.96718100885747,1.16006980452966,1.93772010255788,1.41490178261025,1.64916488167062,-0.529325364866285,-0.652732918101843,0.743716219421287,-0.211483514955073,0.0354523821961621,0.53593230652864,-0.242370495773162,-1.82701692037445,1.13479462898911,-1.8160908204428,0.967130850615563,-1.45521256471596,-1.55389067047955,-0.373979693354226,1.51457601518069,1.57735880059501,-1.14281920284661,-1.25425794714418,0.965273106011323,-1.2946747631496,0.437689124439501,-0.850465242350479,-1.00479090512358,-0.85248393714595,-0.0354762333682535,0.591586134804603,-1.88100707426975,0.112120295708229,-1.35942303059175,-2.88025368745974e+32
"3",1.88482033625056,1.41992368069226,-1.70818870640933,-0.604116979439126,0.93535243500917,-1.16938921649357,1.31103819905782,-0.956111582675974,-0.74475731144153,1.16268296166823,0.792258787962727,-0.426292743882522,1.32496164457253,0.306466996321215,0.238723860797902,-1.38521632511569,-1.85741469624344,1.65489439960612,-1.14626306415471,1.12630840815563,-0.191299811172881,-0.954357330722143,0.831381523748306,-1.95343815348841,0.692996812797024,0.322784108909594,-1.25680033673579,1.50956590185997,1.84806780467454,-1.9551337045345,1.57508110415981,1.73593461573607,-1.78488461184319,0.531604093852932,-1.28888267404278,0.946100822354048,-1.61745396959644,1.10950717675389,1.99479099714757,0.947453832943472,-1.24334616722901,-1.41756714076021,-0.333053926845554,-1.72241394600254,-0.755214147711367,-0.451922663890454,0.540004890872925,0.660435008418021,1.51599731279608,-1.0291076062728,-0.60462135262668,1.18299339047514,-0.709998153643609,1.08343197273796,1.09598404646601,0.116924653786942,1.65312662270018,0.467251271094945,0.131797777178981,0.0383873194028928,-0.101728861368425,-1.69706880391944,-0.845795708121001,-1.7110225461181,0.483958130704149,-1.90479328847128,-0.469337048569057,-0.88645459987661,-1.46926038076933,1.43573050176391,-1.88631437263593,-1.29860511378662,0.559695605250924,-1.57913214704272,-0.215634790502764,-1.48140989774896,-1.63567445627873,-0.847583347826686,-1.49520519961959,0.89393694925987,1.55504102610164,-1.43869294213485,-1.09630853416516,-1.93131931596131,-0.995893371488803,1.01067411718493,1.96718100885747,1.16006980452966,1.93772010255788,1.41490178261025,1.6491648816702,-0.529325364866285,-0.652732918101843,0.743716219421287,-0.211483514955073,0.0354523821961621,0.535932301986614,-0.242370495773191,-1.82701692037445,1.13479462898911,-1.8160908204428,0.967130850615563,-1.45521256471642,-1.55389067047955,-0.373979693354226,1.51457601518069,1.57735879907846,-1.14281920284662,-1.25425794714418,0.965273106011323,-1.2946747631496,0.437689124439501,-0.850465242350479,-1.00479090512358,-0.852483937147254,-0.0354762333682535,0.591586134804603,-1.88100707426975,0.112120295708229,-1.35942303059175,-2.88006382583977e+32
"4",1.88482033604669,1.41992365562711,-1.70818870643566,-0.604117015318011,0.935352434984711,-1.16938921649357,1.31103812404861,-0.956111582684244,-0.74475731144153,1.16268296166823,0.792258787962727,-0.426292743882522,1.32496164457253,0.306462014949416,0.238718540074883,-1.38521632511569,-1.85741469624344,1.65489439960612,-1.14626306415471,1.12630838665545,-0.191299811172931,-0.954357330722143,0.831381523748306,-1.95343815348841,0.692996812797024,0.322784108908399,-1.25680033673579,1.50956590185997,1.84806780467454,-1.9551337045345,1.57508110415981,1.73593461573607,-1.78488461184319,0.531604044042033,-1.28888267407001,0.946100822354048,-1.61745396959644,1.10950717675389,1.99479099714757,0.947453832943472,-1.24334616722901,-1.41756717779068,-0.333053927057591,-1.72241394600254,-0.755214147711367,-0.451922663890454,0.540004890789041,0.660434830058445,1.5159973125349,-1.0291076062728,-0.60462135262668,1.18299339047514,-0.709998153643609,1.08343197273796,1.09598404646601,0.116924653786942,1.65312661093969,0.467251271094945,0.131797777178981,0.0383860682556046,-0.101728861929867,-1.69706880391944,-0.845795708121001,-1.7110225461181,0.483947421501318,-1.90479328847128,-0.469337078255899,-0.886454599926545,-1.46926038076933,1.43573050176391,-1.88631437263593,-1.29860511389108,0.559695605250924,-1.57913214704272,-0.215634790502764,-1.48140989774896,-1.63567445709952,-0.847583347852801,-1.49520519961959,0.89393694925987,1.55504102602737,-1.43869294213485,-1.09630853416516,-1.93131931596131,-0.995893395733175,1.01067411718473,1.96718100885747,1.16006980452966,1.93772010255788,1.41490178261025,1.64916488166347,-0.529325364866285,-0.652732918101843,0.743716219421287,-0.211483514955073,0.0354523821961621,0.535932229330983,-0.242370495773654,-1.82701692037445,1.13479462898911,-1.8160908204428,0.967130850615563,-1.45521256472378,-1.55389067047955,-0.373979693354226,1.51457601518069,1.57735877481923,-1.14281920284671,-1.25425794714418,0.965273106011323,-1.2946747631496,0.437689124439501,-0.850465242350479,-1.00479090512358,-0.852483937168107,-0.0354762333682535,0.591586134804603,-1.88100707426975,0.112120295708229,-1.35942303059175,-2.87702844639109e+32
"5",1.8848203360435,1.41992365523581,-1.70818870643607,-0.604117015878116,0.935352434984329,-1.16938921649357,1.31103812287763,-0.956111582684373,-0.74475731144153,1.16268296166823,0.792258787962727,-0.426292743882522,1.32496164457253,0.306461937184062,0.238718457012106,-1.38521632511569,-1.85741469624344,1.65489439960612,-1.14626306415471,1.12630838631981,-0.191299811172932,-0.954357330722143,0.831381523748306,-1.95343815348841,0.692996812797024,0.32278410890838,-1.25680033673579,1.50956590185997,1.84806780467454,-1.9551337045345,1.57508110415981,1.73593461573607,-1.78488461184319,0.531604043264423,-1.28888267407044,0.946100822354048,-1.61745396959644,1.10950717675389,1.99479099714757,0.947453832943472,-1.24334616722901,-1.41756717836877,-0.333053927060902,-1.72241394600254,-0.755214147711367,-0.451922663890454,0.540004890787732,0.660434827274017,1.51599731253082,-1.0291076062728,-0.60462135262668,1.18299339047514,-0.709998153643609,1.08343197273796,1.09598404646601,0.116924653786942,1.65312661075609,0.467251271094945,0.131797777178981,0.0383860487242558,-0.101728861938631,-1.69706880391944,-0.845795708121001,-1.7110225461181,0.483947254317995,-1.90479328847128,-0.469337078719346,-0.886454599927325,-1.46926038076933,1.43573050176391,-1.88631437263593,-1.29860511389271,0.559695605250924,-1.57913214704272,-0.215634790502764,-1.48140989774896,-1.63567445711233,-0.847583347853208,-1.49520519961959,0.89393694925987,1.55504102602621,-1.43869294213485,-1.09630853416516,-1.93131931596131,-0.995893396111659,1.01067411718472,1.96718100885747,1.16006980452966,1.93772010255788,1.41490178261025,1.64916488166337,-0.529325364866285,-0.652732918101843,0.743716219421287,-0.211483514955073,0.0354523821961621,0.53593222819674,-0.242370495773661,-1.82701692037445,1.13479462898911,-1.8160908204428,0.967130850615563,-1.45521256472389,-1.55389067047955,-0.373979693354226,1.51457601518069,1.57735877444052,-1.14281920284672,-1.25425794714418,0.965273106011323,-1.2946747631496,0.437689124439501,-0.850465242350479,-1.00479090512358,-0.852483937168433,-0.0354762333682535,0.591586134804603,-1.88100707426975,0.112120295708229,-1.35942303059175,-2.87698108588568e+32
"6",1.88482033599258,1.4199236489754,-1.70818870644264,-0.604117024839284,0.93535243497822,-1.16938921649357,1.31103810414293,-0.956111582686439,-0.74475731144153,1.16268296166823,0.792258787962727,-0.426292743882522,1.32496164457253,0.306460693010089,0.238717128084517,-1.38521632511569,-1.85741469624344,1.65489439960612,-1.14626306415471,1.12630838094981,-0.191299811172944,-0.954357330722143,0.831381523748306,-1.95343815348841,0.692996812797024,0.322784108908082,-1.25680033673579,1.50956590185997,1.84806780467454,-1.9551337045345,1.57508110415981,1.73593461573607,-1.78488461184319,0.531604030823387,-1.28888267407724,0.946100822354048,-1.61745396959644,1.10950717675389,1.99479099714757,0.947453832943472,-1.24334616722901,-1.41756718761756,-0.333053927113861,-1.72241394600254,-0.755214147711367,-0.451922663890454,0.54000489076678,0.660434782725735,1.51599731246559,-1.0291076062728,-0.60462135262668,1.18299339047514,-0.709998153643609,1.08343197273796,1.09598404646601,0.116924653786942,1.65312660781874,0.467251271094945,0.131797777178981,0.0383857362413097,-0.10172886207886,-1.69706880391944,-0.845795708121001,-1.7110225461181,0.4839445795395,-1.90479328847128,-0.46933708613407,-0.886454599939797,-1.46926038076933,1.43573050176391,-1.88631437263593,-1.2986051139188,0.559695605250924,-1.57913214704272,-0.215634790502764,-1.48140989774896,-1.63567445731734,-0.847583347859731,-1.49520519961959,0.89393694925987,1.55504102600766,-1.43869294213485,-1.09630853416516,-1.93131931596131,-0.995893402167058,1.01067411718467,1.96718100885747,1.16006980452966,1.93772010255788,1.41490178261025,1.64916488166169,-0.529325364866285,-0.652732918101843,0.743716219421287,-0.211483514955073,0.0354523821961621,0.535932210049897,-0.242370495773777,-1.82701692037445,1.13479462898911,-1.8160908204428,0.967130850615563,-1.45521256472573,-1.55389067047955,-0.373979693354226,1.51457601518069,1.57735876838141,-1.14281920284674,-1.25425794714418,0.965273106011323,-1.2946747631496,0.437689124439501,-0.850465242350479,-1.00479090512358,-0.852483937173641,-0.0354762333682535,0.591586134804603,-1.88100707426975,0.112120295708229,-1.35942303059175,-2.87622346777767e+32
"7",1.8848203359894,1.41992364858421,-1.70818870644305,-0.604117025399231,0.935352434977838,-1.16938921649357,1.31103810297227,-0.956111582686568,-0.74475731144153,1.16268296166823,0.792258787962727,-0.426292743882522,1.32496164457253,0.306460615266494,0.238717045045065,-1.38521632511569,-1.85741469624344,1.65489439960612,-1.14626306415471,1.12630838061426,-0.191299811172945,-0.954357330722143,0.831381523748306,-1.95343815348841,0.692996812797024,0.322784108908064,-1.25680033673579,1.50956590185997,1.84806780467454,-1.9551337045345,1.57508110415981,1.73593461573607,-1.78488461184319,0.531604030045995,-1.28888267407766,0.946100822354048,-1.61745396959644,1.10950717675389,1.99479099714757,0.947453832943472,-1.24334616722901,-1.41756718819548,-0.33305392711717,-1.72241394600254,-0.755214147711367,-0.451922663890454,0.540004890765471,0.660434779942083,1.51599731246151,-1.0291076062728,-0.60462135262668,1.18299339047514,-0.709998153643609,1.08343197273796,1.09598404646601,0.116924653786942,1.6531266076352,0.467251271094945,0.131797777178981,0.0383857167156171,-0.101728862087622,-1.69706880391944,-0.845795708121001,-1.7110225461181,0.483944412403125,-1.90479328847128,-0.469337086597387,-0.886454599940576,-1.46926038076933,1.43573050176391,-1.88631437263593,-1.29860511392043,0.559695605250924,-1.57913214704272,-0.215634790502764,-1.48140989774896,-1.63567445733015,-0.847583347860138,-1.49520519961959,0.89393694925987,1.5550410260065,-1.43869294213485,-1.09630853416516,-1.93131931596131,-0.995893402545436,1.01067411718467,1.96718100885747,1.16006980452966,1.93772010255788,1.41490178261025,1.64916488166158,-0.529325364866285,-0.652732918101843,0.743716219421287,-0.211483514955073,0.0354523821961621,0.535932208915971,-0.242370495773784,-1.82701692037445,1.13479462898911,-1.8160908204428,0.967130850615563,-1.45521256472585,-1.55389067047955,-0.373979693354226,1.51457601518069,1.5773587680028,-1.14281920284674,-1.25425794714418,0.965273106011323,-1.2946747631496,0.437689124439501,-0.850465242350479,-1.00479090512358,-0.852483937173966,-0.0354762333682535,0.591586134804603,-1.88100707426975,0.112120295708229,-1.35942303059175,-2.8761761338264e+32
"8",1.88482033597668,1.4199236470195,-1.70818870644469,-0.604117027638961,0.935352434976311,-1.16938921649357,1.31103809828975,-0.956111582687085,-0.74475731144153,1.16268296166823,0.792258787962727,-0.426292743882522,1.32496164457253,0.306460304299791,0.238716712895489,-1.38521632511569,-1.85741469624344,1.65489439960612,-1.14626306415471,1.12630837927209,-0.191299811172948,-0.954357330722143,0.831381523748306,-1.95343815348841,0.692996812797024,0.322784108907989,-1.25680033673579,1.50956590185997,1.84806780467454,-1.9551337045345,1.57508110415981,1.73593461573607,-1.78488461184319,0.531604026936504,-1.28888267407936,0.946100822354048,-1.61745396959644,1.10950717675389,1.99479099714757,0.947453832943472,-1.24334616722901,-1.4175671905071,-0.333053927130407,-1.72241394600254,-0.755214147711367,-0.451922663890454,0.540004890760235,0.660434768807746,1.51599731244521,-1.0291076062728,-0.60462135262668,1.18299339047514,-0.709998153643609,1.08343197273796,1.09598404646601,0.116924653786942,1.65312660690104,0.467251271094945,0.131797777178981,0.0383856386148419,-0.10172886212267,-1.69706880391944,-0.845795708121001,-1.7110225461181,0.483943743874186,-1.90479328847128,-0.469337088450609,-0.886454599943694,-1.46926038076933,1.43573050176391,-1.88631437263593,-1.29860511392695,0.559695605250924,-1.57913214704272,-0.215634790502764,-1.48140989774896,-1.63567445738139,-0.847583347861768,-1.49520519961959,0.89393694925987,1.55504102600187,-1.43869294213485,-1.09630853416516,-1.93131931596131,-0.995893404058912,1.01067411718465,1.96718100885747,1.16006980452966,1.93772010255788,1.41490178261025,1.64916488166116,-0.529325364866285,-0.652732918101843,0.743716219421287,-0.211483514955073,0.0354523821961621,0.535932204380381,-0.242370495773813,-1.82701692037445,1.13479462898911,-1.8160908204428,0.967130850615563,-1.45521256472631,-1.55389067047955,-0.373979693354226,1.51457601518069,1.5773587664884,-1.14281920284675,-1.25425794714418,0.965273106011323,-1.2946747631496,0.437689124439501,-0.850465242350479,-1.00479090512358,-0.852483937175268,-0.0354762333682535,0.591586134804603,-1.88100707426975,0.112120295708229,-1.35942303059175,-2.87598681051053e+32
"9",1.88482033597349,1.41992364662834,-1.70818870644511,-0.60411702819886,0.93535243497593,-1.16938921649357,1.31103809711919,-0.956111582687214,-0.74475731144153,1.16268296166823,0.792258787962727,-0.426292743882522,1.32496164457253,0.306460226562593,0.238716629862895,-1.38521632511569,-1.85741469624344,1.65489439960612,-1.14626306415471,1.12630837893657,-0.191299811172949,-0.954357330722143,0.831381523748306,-1.95343815348841,0.692996812797024,0.32278410890797,-1.25680033673579,1.50956590185997,1.84806780467454,-1.9551337045345,1.57508110415981,1.73593461573607,-1.78488461184319,0.531604026159176,-1.28888267407979,0.946100822354048,-1.61745396959644,1.10950717675389,1.99479099714757,0.947453832943472,-1.24334616722901,-1.41756719108497,-0.333053927133716,-1.72241394600254,-0.755214147711367,-0.451922663890454,0.540004890758926,0.660434766024321,1.51599731244113,-1.0291076062728,-0.60462135262668,1.18299339047514,-0.709998153643609,1.08343197273796,1.09598404646601,0.116924653786942,1.65312660671751,0.467251271094945,0.131797777178981,0.0383856190908121,-0.101728862131432,-1.69706880391944,-0.845795708121001,-1.7110225461181,0.483943576751613,-1.90479328847128,-0.469337088913888,-0.886454599944473,-1.46926038076933,1.43573050176391,-1.88631437263593,-1.29860511392858,0.559695605250924,-1.57913214704272,-0.215634790502764,-1.48140989774896,-1.6356744573942,-0.847583347862176,-1.49520519961959,0.89393694925987,1.55504102600071,-1.43869294213485,-1.09630853416516,-1.93131931596131,-0.995893404437259,1.01067411718465,1.96718100885747,1.16006980452966,1.93772010255788,1.41490178261025,1.64916488166106,-0.529325364866285,-0.652732918101843,0.743716219421287,-0.211483514955073,0.0354523821961621,0.535932203246549,-0.24237049577382,-1.82701692037445,1.13479462898911,-1.8160908204428,0.967130850615563,-1.45521256472642,-1.55389067047955,-0.373979693354226,1.51457601518069,1.57735876610982,-1.14281920284675,-1.25425794714418,0.965273106011323,-1.2946747631496,0.437689124439501,-0.850465242350479,-1.00479090512358,-0.852483937175593,-0.0354762333682535,0.591586134804603,-1.88100707426975,0.112120295708229,-1.35942303059175,-2.87593948436463e+32
"10",1.88482033597031,1.41992364623719,-1.70818870644552,-0.604117028758751,0.935352434975548,-1.16938921649357,1.31103809594864,-0.956111582687343,-0.74475731144153,1.16268296166823,0.792258787962727,-0.426292743882522,1.32496164457253,0.306460148826675,0.238716546831673,-1.38521632511569,-1.85741469624344,1.65489439960612,-1.14626306415471,1.12630837860105,-0.19129981117295,-0.954357330722143,0.831381523748306,-1.95343815348841,0.692996812797024,0.322784108907952,-1.25680033673579,1.50956590185997,1.84806780467454,-1.9551337045345,1.57508110415981,1.73593461573607,-1.78488461184319,0.531604025381861,-1.28888267408021,0.946100822354048,-1.61745396959644,1.10950717675389,1.99479099714757,0.947453832943472,-1.24334616722901,-1.41756719166283,-0.333053927137025,-1.72241394600254,-0.755214147711367,-0.451922663890454,0.540004890757616,0.660434763240942,1.51599731243706,-1.0291076062728,-0.60462135262668,1.18299339047514,-0.709998153643609,1.08343197273796,1.09598404646601,0.116924653786942,1.65312660653398,0.467251271094945,0.131797777178981,0.0383855995671148,-0.101728862140193,-1.69706880391944,-0.845795708121001,-1.7110225461181,0.4839434096318,-1.90479328847128,-0.469337089377159,-0.886454599945252,-1.46926038076933,1.43573050176391,-1.88631437263593,-1.29860511393021,0.559695605250924,-1.57913214704272,-0.215634790502764,-1.48140989774896,-1.63567445740701,-0.847583347862584,-1.49520519961959,0.89393694925987,1.55504102599955,-1.43869294213485,-1.09630853416516,-1.93131931596131,-0.9958934048156,1.01067411718465,1.96718100885747,1.16006980452966,1.93772010255788,1.41490178261025,1.64916488166095,-0.529325364866285,-0.652732918101843,0.743716219421287,-0.211483514955073,0.0354523821961621,0.535932202112736,-0.242370495773827,-1.82701692037445,1.13479462898911,-1.8160908204428,0.967130850615563,-1.45521256472654,-1.55389067047955,-0.373979693354226,1.51457601518069,1.57735876573125,-1.14281920284675,-1.25425794714418,0.965273106011323,-1.2946747631496,0.437689124439501,-0.850465242350479,-1.00479090512358,-0.852483937175919,-0.0354762333682535,0.591586134804603,-1.88100707426975,0.112120295708229,-1.35942303059175,-2.87589215977938e+32
